,CSTF2T (23283)
ACH-000004,0.06889131353916671
ACH-000005,-0.13994924701873018
ACH-000007,-0.10477246831688222
ACH-000009,0.05004038843752905
ACH-000011,0.11575198341816326
ACH-000012,0.09155343158792988
ACH-000013,-0.009588955592127791
ACH-000014,-0.03015903576638683
ACH-000015,-0.052446566137634966
ACH-000017,0.06979819369941043
ACH-000018,0.12063967957366553
ACH-000019,-0.07269339496954033
ACH-000021,0.03994587080766696
ACH-000022,0.05514002824553321
ACH-000025,-0.13747827663410025
ACH-000028,0.06299787863245879
ACH-000030,-0.08622870916683678
ACH-000035,-0.016384656968356753
ACH-000036,-0.0212892675920537
ACH-000037,0.07981302904152203
ACH-000039,0.02147625861857952
ACH-000040,0.03322253564631854
ACH-000041,-0.05505180615269749
ACH-000042,0.07635243607951253
ACH-000045,-0.6249945401198579
ACH-000047,0.17824420733252164
ACH-000052,-0.008408829643468032
ACH-000053,-0.02020662772971757
ACH-000054,-0.0342691832798557
ACH-000055,0.12268094296609056
ACH-000060,0.07266287302840639
ACH-000067,-0.015904089631016333
ACH-000070,-0.31098962523478546
ACH-000075,-0.0271105458316498
ACH-000078,0.10496366528667064
ACH-000082,-0.09756616513757303
ACH-000085,0.020573518172230992
ACH-000086,-0.03324554825838148
ACH-000087,-0.14432917135427664
ACH-000092,-0.012454840307489569
ACH-000095,-0.07442976034582617
ACH-000097,0.059711089724959324
ACH-000098,0.03169504152435935
ACH-000099,-0.13809351379733592
ACH-000108,0.02308433389856368
ACH-000113,0.0881147695800192
ACH-000116,-0.01911104722101029
ACH-000118,0.060780216832818784
ACH-000120,-0.008691333283161776
ACH-000123,-0.024960723423560337
ACH-000127,0.003671019213364291
ACH-000128,0.06222824612617452
ACH-000132,-0.04112558954134595
ACH-000133,-0.0539636545779572
ACH-000137,-0.04258174943698125
ACH-000138,0.1098632594723792
ACH-000142,0.13976091484857886
ACH-000143,0.04254618094569558
ACH-000146,0.09931391293593426
ACH-000148,-0.14915468305508578
ACH-000150,0.19966873846847102
ACH-000152,-0.03856036291308507
ACH-000153,0.0010411716282727626
ACH-000159,0.05885334465840183
ACH-000160,-0.07306744547693125
ACH-000163,-0.08419587083668853
ACH-000167,0.2203223823703983
ACH-000168,-0.0866475715805709
ACH-000169,-0.23222415776112906
ACH-000178,0.07085664682039791
ACH-000183,-0.055552558073810994
ACH-000188,0.06850923806517907
ACH-000189,0.05223852590515103
ACH-000190,-0.041634767075221187
ACH-000198,-0.6179437558102329
ACH-000203,-0.2792593353956419
ACH-000204,0.15517567404353014
ACH-000206,-0.01753036165684055
ACH-000207,-0.1400797824891229
ACH-000208,0.03234780857622056
ACH-000210,-0.002699867689895086
ACH-000211,0.00042412268518248684
ACH-000215,0.07328557333436721
ACH-000221,0.018422157279507672
ACH-000222,0.05628163978287045
ACH-000223,-0.007031370271766493
ACH-000226,-0.02963782519162645
ACH-000227,-0.0061614575261961495
ACH-000228,-0.09697846410807097
ACH-000231,0.050811501186136136
ACH-000232,-0.12567064679105627
ACH-000233,-0.0041821476452257545
ACH-000234,0.09097376470900387
ACH-000235,-0.016314431453590874
ACH-000237,0.042881292830122736
ACH-000238,0.0037860122027421257
ACH-000242,-0.06279070708630352
ACH-000243,0.04096052302262848
ACH-000244,-0.08675542257682338
ACH-000246,-0.04761121694912337
ACH-000248,0.04307983199505644
ACH-000250,-0.06245499974248703
ACH-000251,0.15210324313694687
ACH-000252,0.08934689577646288
ACH-000253,0.07112269766684735
ACH-000255,0.0960024242644512
ACH-000256,-0.05100220621732805
ACH-000257,-0.1933219587274409
ACH-000258,-0.3712274255907795
ACH-000259,0.08047084778089257
ACH-000260,-0.0707268809358535
ACH-000261,-0.06637693880514202
ACH-000262,-0.04571991903269165
ACH-000263,0.3902810595550497
ACH-000264,-0.03337283597223765
ACH-000265,-0.053249994473036334
ACH-000266,0.07008501660282639
ACH-000272,0.07033762898237222
ACH-000274,0.08156873127559057
ACH-000277,0.09339593021420607
ACH-000278,0.044381959732668
ACH-000279,-0.04105014576084672
ACH-000280,0.0350303833454975
ACH-000281,0.053539736915090515
ACH-000288,0.09928297086742696
ACH-000291,-0.08331201480085583
ACH-000293,-0.07667894993085611
ACH-000294,-0.13051187594111507
ACH-000295,-0.3308766443369813
ACH-000296,-0.13237950802250165
ACH-000302,-0.008899358287906152
ACH-000304,0.16805314572022567
ACH-000307,0.01408294971372625
ACH-000308,-0.03657115187101448
ACH-000310,0.020884944252365062
ACH-000311,0.18994814097930512
ACH-000312,0.20599842511885502
ACH-000315,0.19518573806626385
ACH-000316,-0.10328220500202692
ACH-000317,-0.08254360028059286
ACH-000318,0.040101786564866515
ACH-000319,-0.04763366787956717
ACH-000320,0.1839295288630675
ACH-000322,0.10078284184706283
ACH-000323,-0.13997363919651667
ACH-000324,0.006869266009310632
ACH-000329,0.07445312240042082
ACH-000330,0.04246626079264404
ACH-000331,-0.20513460843644546
ACH-000332,0.024016482978754184
ACH-000334,-0.013874233151326637
ACH-000335,-0.26962534758639817
ACH-000336,0.10771601963928833
ACH-000337,-0.059361002442998974
ACH-000338,0.4793828136646613
ACH-000339,-0.06854705080100898
ACH-000341,-0.07708661947544418
ACH-000348,-0.13865124667897732
ACH-000350,0.0205401497038992
ACH-000352,0.08963879894556767
ACH-000356,0.1444613100728801
ACH-000361,-0.0534823155507688
ACH-000362,-0.1306807373334464
