,APBA1 (320)
ACH-000004,-0.03235192991532384
ACH-000005,-0.2255622461939376
ACH-000007,0.035062283924380086
ACH-000009,-0.07039593450697287
ACH-000011,0.008709390004380282
ACH-000012,-0.034532157193046205
ACH-000013,-0.09051588122425064
ACH-000014,-0.268430477495359
ACH-000015,-0.1695551093653868
ACH-000017,0.114615448310912
ACH-000018,-0.15864021442654525
ACH-000019,-0.0031639422105117594
ACH-000021,-0.08077967877050363
ACH-000022,0.0205200094484372
ACH-000025,-0.13739562325636767
ACH-000028,-0.050115110450010235
ACH-000030,-0.06965147275740538
ACH-000035,-0.15095155424546955
ACH-000036,0.12225465543502832
ACH-000037,-0.03202535093250717
ACH-000039,-0.16444170324731133
ACH-000040,0.059992161255265436
ACH-000041,-0.04894243689159501
ACH-000042,-0.08433082327550763
ACH-000045,0.12071156642830486
ACH-000047,0.0644894469459006
ACH-000052,-0.1639960002549785
ACH-000053,-0.014755734663111012
ACH-000054,0.02897667206939134
ACH-000055,-0.08917910719411108
ACH-000060,-0.1308156798203909
ACH-000067,0.051385392984271916
ACH-000070,0.0002452319969653669
ACH-000075,-0.037419879915842266
ACH-000078,0.1164298039945918
ACH-000082,0.052430961304354914
ACH-000085,0.08897135113371414
ACH-000086,0.07896624531651067
ACH-000087,-0.027035495966118032
ACH-000092,-0.029605097430820813
ACH-000095,0.010146685076358877
ACH-000097,-0.024836528076711467
ACH-000098,-0.07980036158996769
ACH-000099,0.04360974712824155
ACH-000108,-0.059310681978300965
ACH-000113,0.09934440284922127
ACH-000116,-0.007301516653137789
ACH-000118,-0.14439587904553616
ACH-000120,0.022301555552326758
ACH-000123,0.16058930781833394
ACH-000127,-0.127586283859625
ACH-000128,-0.059736541725555266
ACH-000132,-0.11611384064745316
ACH-000133,0.002503027074616402
ACH-000137,-0.027596612446256056
ACH-000138,0.007852062708777094
ACH-000142,-0.03596723744603833
ACH-000143,-0.10015949979318638
ACH-000146,-0.02404598895349368
ACH-000148,-0.030977909530420587
ACH-000150,0.1916022541331298
ACH-000152,-0.07089015924180626
ACH-000153,0.01380050443987843
ACH-000159,-0.09491717364562363
ACH-000160,0.06818841337161204
ACH-000163,-0.05803837340793564
ACH-000167,-0.14523031866411368
ACH-000168,0.08955694697092212
ACH-000169,0.07217072239865703
ACH-000178,-0.009211846065754948
ACH-000183,0.007848148810398475
ACH-000188,0.07476778479698841
ACH-000189,-0.15366918152082934
ACH-000190,0.0008322519372439172
ACH-000198,0.019490310342800528
ACH-000203,-0.5806613005459574
ACH-000204,0.020847476512813413
ACH-000206,0.028127965056728238
ACH-000207,-0.07315106200710114
ACH-000208,-0.16673897685194927
ACH-000210,0.07349452295772715
ACH-000211,0.09135901348721696
ACH-000215,-0.08952604939742323
ACH-000221,-0.16480561278694633
ACH-000222,-0.18252065487316535
ACH-000223,0.06327877412015176
ACH-000226,-0.059186824660097476
ACH-000227,-0.0018421172327768632
ACH-000228,-0.061539817641584886
ACH-000231,-0.07784597709259962
