,KATNA1 (11104)
ACH-000238,-0.2479664230044631
ACH-000242,0.013274221634717587
ACH-000243,-0.23307372369243726
ACH-000244,-0.16964506879565874
ACH-000246,-0.11191524635710126
ACH-000248,-0.5529979930780431
ACH-000250,-0.2585504937723149
ACH-000251,-0.020086868316630382
ACH-000252,-0.14236212910516938
ACH-000253,-0.13164211390187622
ACH-000255,-0.04959931016665528
ACH-000256,-0.0945078076364644
ACH-000257,-0.13978968904201572
ACH-000258,-0.14031082806314207
ACH-000259,-0.04383224391979047
ACH-000260,-0.029863799470935905
ACH-000261,-0.10765769753565277
ACH-000262,-0.12007213646158475
ACH-000263,-0.20790781713511264
ACH-000264,-0.09281665253627996
ACH-000265,-0.06555961609019348
ACH-000266,-0.16105246589644615
ACH-000272,-0.16747377447461625
ACH-000274,-0.1819249916752602
ACH-000277,-0.2706398026020871
ACH-000278,-0.1196267542022648
ACH-000279,-0.12414854738638585
ACH-000280,-0.20461826549046744
ACH-000281,-0.1849550890016149
ACH-000288,-0.08441322353836929
ACH-000291,-0.010434727870909164
ACH-000293,-0.10875598168815864
ACH-000294,-0.23134887355908734
ACH-000295,-0.13191364735607886
ACH-000296,-0.13026092764249084
ACH-000302,-0.10973329453259273
ACH-000304,-0.3075893282825077
ACH-000307,0.03495463719017194
ACH-000308,-0.11910645420037352
ACH-000310,-0.09783310242678807
ACH-000311,-0.027707361961677324
ACH-000312,-0.09496091658078508
ACH-000315,-0.12733600873121714
ACH-000316,0.007370396065933891
ACH-000317,-0.1365047290655371
ACH-000318,-0.16685026004053904
ACH-000319,-0.23933180026512085
ACH-000320,-0.2639137702572078
ACH-000322,-0.07631483774496266
ACH-000323,-0.07284120351896907
ACH-000324,-0.09633569409429303
ACH-000329,-0.2346299443324839
ACH-000330,-0.1808361580512256
ACH-000331,-0.2498080207650924
ACH-000332,-0.04473838827827572
ACH-000334,-0.031728926527099764
ACH-000335,-0.031016232339560062
ACH-000336,-0.02375001628773268
ACH-000337,-0.09951358271327128
ACH-000338,0.04145217694637597
ACH-000339,-0.07807708336091439
ACH-000341,-0.10425745504181466
ACH-000348,-0.19116820887729047
ACH-000350,-0.027847553967090613
ACH-000352,-0.04677962775045343
ACH-000356,-0.2236533009142263
ACH-000361,-0.14649250123665766
ACH-000362,-0.1258184963280974
ACH-000363,-0.10922925515417513
ACH-000364,-0.11490947530575392
ACH-000365,-0.19295997180147756
ACH-000366,-0.06889824485408247
ACH-000368,-0.07415599787264357
ACH-000374,0.05827207171120469
ACH-000375,-0.07283145160106175
ACH-000376,-0.13527219959505718
ACH-000381,-0.5182696785550387
ACH-000383,-0.07382605558399924
ACH-000387,-0.07331551602083312
ACH-000389,-0.19664328440409176
ACH-000390,-0.2574372444559579
ACH-000393,-0.1931176457887805
ACH-000395,-0.3218737217770947
ACH-000396,0.024322778136139683
ACH-000397,-0.12484892406167457
ACH-000401,-0.12476415987898755
ACH-000402,-0.1932263616208084
ACH-000403,-0.13990668876732654
ACH-000404,-0.034214240578643335
ACH-000406,-0.22190597017851355
ACH-000407,-0.1081518358574692
ACH-000408,-0.21539087371315674
ACH-000410,-0.2294813211018636
ACH-000411,-0.07759681235109606
ACH-000414,-0.1095352970717214
ACH-000415,-0.2792296744533897
ACH-000416,-0.07710218667265982
ACH-000420,-0.2964383026402421
ACH-000421,-0.1739162874344059
ACH-000424,-0.3209188927849506
ACH-000425,-0.1612969640647547
ACH-000426,-0.10780051048399517
ACH-000427,-0.21659519699500115
ACH-000433,0.027579678484521763
ACH-000435,-0.041466411240712236
ACH-000436,-0.16018259099153273
ACH-000444,-0.09012670955271036
ACH-000445,-0.2428651505923748
ACH-000448,-0.1518800979566743
ACH-000450,-0.002752554364842728
ACH-000452,-0.1864582982028528
ACH-000454,-0.2540018898867311
ACH-000458,-0.11834975955702222
ACH-000459,-0.009164397330939338
ACH-000460,-0.05421049945821908
ACH-000461,-0.13825715571862698
ACH-000463,-0.08628193410182837
ACH-000464,0.0113347100470831
ACH-000466,-0.11208429285031014
ACH-000467,-0.30975573765180225
ACH-000468,-0.11607456334201158
ACH-000469,-0.07313463287328943
ACH-000470,-0.23768063879167084
ACH-000471,-0.07620269244612539
ACH-000472,-0.07948510237539726
ACH-000473,-0.23852361865641256
ACH-000475,-0.14074987445652734
ACH-000476,-0.05180644648276228
ACH-000477,-0.10867141998061833
ACH-000479,-0.2361387086124234
ACH-000480,0.010873581055345631
ACH-000481,-0.29505415144107744
ACH-000483,-0.10403800142090996
ACH-000484,-0.1348686883167464
ACH-000485,-0.538468301186964
ACH-000486,-0.07484235045113645
ACH-000487,-0.05794781286739153
ACH-000488,-0.12251133545255732
ACH-000490,0.025672487151538918
ACH-000491,-0.0832888609325783
ACH-000495,-0.13587683901687236
ACH-000496,-0.12273830707634685
ACH-000499,-0.09337932679846224
ACH-000500,0.26786531366379984
ACH-000502,-0.1693525202312933
ACH-000503,-0.6157367196954414
ACH-000505,-0.08644577572972657
ACH-000507,-0.3905780564059144
ACH-000510,-0.06976551192997825
ACH-000511,-0.043399183651238064
ACH-000512,-0.13861986733196602
ACH-000516,-0.164776742911413
ACH-000517,-0.19305002430195745
ACH-000518,-0.1804616912299288
ACH-000520,0.0202565013002553
ACH-000521,-0.09831180568544376
ACH-000522,-0.12707073403945407
ACH-000524,-0.043591052479449166
ACH-000527,-0.13623198834668046
ACH-000528,-0.07024851935255085
ACH-000537,-0.07724385236646883
ACH-000541,-0.10090610618058804
ACH-000542,-0.09788354858687216
ACH-000544,-0.2958445230517993
ACH-000545,-0.1398304445094895
ACH-000547,-0.6109845900467314
ACH-000548,-0.06760970151995999
ACH-000549,-0.21207719790426707
ACH-000550,-0.15977822179666393
ACH-000552,-0.223985970512402
ACH-000556,-0.14670085140795774
ACH-000557,-0.09695356806797016
ACH-000569,-0.10348490509456673
ACH-000570,-0.16729341471134893
ACH-000571,-0.17599298101932104
ACH-000573,-0.06221575248449734
ACH-000576,-0.15401321828762746
ACH-000579,-0.05243284620156745
ACH-000580,-0.19173562753385526
ACH-000584,-0.21012469275780168
ACH-000585,-0.09628033790523424
ACH-000588,-0.015156180844912624
ACH-000589,-0.010329786876412186
ACH-000591,-0.03407531400361797
ACH-000593,-0.1591354283042238
ACH-000600,-0.13014912694169262
ACH-000601,-0.07059593484767765
ACH-000605,-0.024658144438905502
ACH-000606,-0.11673073059347433
ACH-000608,-0.16671953843690884
ACH-000614,-0.2313044908033041
ACH-000616,-0.14160491679091075
ACH-000618,-0.1573685948227039
ACH-000619,-0.15899087846594406
ACH-000620,-0.2463112042280232
ACH-000621,-0.09975099190762156
ACH-000622,-0.1832946790232015
ACH-000623,-0.14379975274482634
ACH-000624,-0.042681956036780634
ACH-000627,-0.08352004628301002
ACH-000630,-0.1017846130213096
ACH-000631,0.03458020147549325
ACH-000632,-0.16909173144170905
ACH-000633,-0.4901875545319998
ACH-000637,0.035415496748700134
ACH-000638,-0.2404619398071045
ACH-000646,-0.065866663430107
ACH-000647,-0.0974500880899518
ACH-000648,-0.048410618347266315
ACH-000649,-0.1358361724519811
ACH-000651,-0.15278498753839687
ACH-000652,-0.21884218054366905
ACH-000653,-0.1787235530718284
ACH-000657,-0.049983174294053634
ACH-000658,0.04836181368050668
ACH-000661,-0.024474171908979648
ACH-000662,-0.03729025504451984
ACH-000663,-0.0009706712300035572
ACH-000665,0.010541049061735978
ACH-000671,-0.2998118445225288
ACH-000672,-0.3272719458998636
ACH-000673,-0.17932651249576634
ACH-000676,-0.04007314174575597
ACH-000677,-0.0689904170681286
ACH-000681,0.01602971221596693
ACH-000683,-0.06499957890591535
ACH-000684,0.03947504284230339
ACH-000688,-0.04478838998975696
ACH-000693,-0.37083629007656604
ACH-000694,-0.1243010876513272
ACH-000695,-0.07657077976429473
ACH-000696,-0.06303489838063125
ACH-000697,-0.0075236192552861235
ACH-000699,-0.03546499648824259
ACH-000701,-0.17835452777748734
ACH-000706,-0.10857931265070744
ACH-000711,-0.24163973156027785
ACH-000713,0.030542686671047464
ACH-000714,-0.18575088030894266
ACH-000718,-0.3863758471867277
ACH-000720,-0.061998047762323774
ACH-000721,-0.12997570708440548
ACH-000724,-0.11166397477503306
ACH-000725,-0.24753032533880304
ACH-000732,0.02489863191625444
ACH-000734,-0.11487863366259116
ACH-000735,-0.19577506046301715
ACH-000736,-0.40717428835395547
ACH-000738,-0.13768149381099595
ACH-000746,-0.2757626817465055
ACH-000747,0.00969483070209855
ACH-000748,-0.1107509843445961
ACH-000753,-0.0012727789967177153
ACH-000756,-0.08768695562139471
ACH-000757,-0.07143890245980118
ACH-000758,-0.02565327695174251
ACH-000760,-0.1177268956168232
ACH-000762,-0.06368614292484823
ACH-000763,-0.11635581054057816
ACH-000764,-0.04727029945089079
ACH-000765,-0.14712268968569575
ACH-000766,-0.08495991863740081
ACH-000767,-0.12510278355719315
ACH-000768,0.02053086307388455
ACH-000769,-0.12218747337552185
ACH-000770,-0.04951550299232276
ACH-000771,-0.19765376459334644
ACH-000773,-0.0954646797911116
ACH-000776,-0.10467194068553876
ACH-000777,-0.14485134944760808
ACH-000778,-0.07114284877250804
ACH-000781,-0.0515310976479984
ACH-000782,-0.15421349997113942
ACH-000783,0.006361955113915611
ACH-000784,-0.16522851164041652
ACH-000785,-0.15513648559975826
ACH-000787,-0.07919180368772574
ACH-000788,-0.11617221738280813
ACH-000791,-0.13157799793480593
ACH-000792,-0.09814850787302053
ACH-000794,-0.2393256140726658
ACH-000796,-0.16551170410812885
ACH-000798,-0.17522735396935765
ACH-000799,-0.10935361434369432
ACH-000800,-0.041317862286405715
ACH-000802,-0.40443494300049737
ACH-000804,0.06784859516282386
ACH-000805,0.005143426520855072
ACH-000809,-0.062224068106485876
ACH-000810,-0.02753147881008136
ACH-000811,-0.09601386053262982
ACH-000817,-0.225191617960672
ACH-000819,-0.12171375327109928
ACH-000820,-0.01204459675506266
ACH-000821,-0.1225307998088744
ACH-000822,-0.14347520390379764
ACH-000823,-0.23202736909368565
ACH-000824,-0.11326435014709928
ACH-000827,-0.09170430381558492
ACH-000829,-0.034462728897757026
ACH-000831,-0.1949292974836437
ACH-000832,-0.1791346192993204
ACH-000833,-0.0006120766171424822
ACH-000834,-0.17103005150118988
ACH-000835,-0.15999075569021246
ACH-000836,-0.19225631554956715
ACH-000837,-0.032508924095178984
ACH-000838,-0.2371812511709082
ACH-000839,-0.1783600546091677
ACH-000840,-0.12430283979797115
ACH-000841,-0.09857782920746637
ACH-000843,-0.16977243171139994
ACH-000846,-0.01726648248122116
ACH-000847,-0.15882508870930018
ACH-000848,-0.17809090496392066
ACH-000849,-0.1077060848390274
ACH-000851,0.1081246213903326
ACH-000855,-0.1450496020706808
ACH-000856,-0.05358455253907137
ACH-000858,-0.10931237589330058
ACH-000859,-0.27240341945570345
ACH-000861,-0.06491398516514509
ACH-000862,-0.1475553755739576
ACH-000865,-0.130404425949689
ACH-000866,-0.11109907107486967
ACH-000867,-0.09841553522591796
ACH-000869,-0.1156791469725526
ACH-000872,0.06059754682347052
ACH-000873,-0.21008327256614545
ACH-000876,0.01843980406314441
ACH-000878,-0.1872282557069983
ACH-000880,-0.1806371952291828
ACH-000881,-0.03011970914289858
ACH-000882,0.05314456994961446
ACH-000884,-0.114128566143491
ACH-000885,-0.09152796437206466
ACH-000887,-0.21533859562192012
ACH-000889,-0.13955982137359998
ACH-000896,-0.056446659198522264
ACH-000898,-0.27484402558817794
ACH-000900,-0.1795961373978073
ACH-000901,-0.11202818651198444
ACH-000905,0.01440078145054436
ACH-000906,-0.07098528954885666
ACH-000907,-0.1061973275251704
ACH-000910,-0.13985836560606907
ACH-000911,-0.1565689428636554
ACH-000912,-0.04456105888593565
ACH-000913,-0.21216552127720165
ACH-000915,-0.014729709241664663
ACH-000916,-0.03199947675964365
ACH-000917,-0.15344232531201088
ACH-000920,-0.2219583271395778
ACH-000921,-0.09649495546925924
ACH-000924,-0.11560393053474174
ACH-000926,-0.19661146984899086
ACH-000928,-0.1347165655919874
ACH-000929,-0.41631241618138015
ACH-000932,-0.0183560632647151
ACH-000935,-0.12183017910715832
ACH-000936,-0.0032037488836322296
ACH-000937,-0.0870425242327239
ACH-000938,-0.2419946711956133
ACH-000939,-0.0054275757417545905
ACH-000941,-0.045385113806921736
ACH-000943,-0.051584237099940304
ACH-000946,-0.13427247251352856
ACH-000947,-0.05803161551364176
ACH-000948,-0.3380543381014741
ACH-000950,-0.10278906112974014
ACH-000953,-0.01721634964408383
ACH-000954,0.15420763823127215
ACH-000957,-0.2370087539322645
ACH-000958,-0.2579224791232944
ACH-000960,-0.06689273260373657
ACH-000963,-0.1064308885367506
ACH-000968,-0.04512251980124557
ACH-000969,-0.2759064263564344
ACH-000972,-0.15201159825411584
ACH-000973,-0.22035045437037826
ACH-000974,-0.07910235966221607
ACH-000978,-0.008536523635118674
ACH-000984,-0.24048528657232746
ACH-000986,-0.30538775920617245
ACH-000988,-0.0651154487685949
ACH-000993,-0.16438958240899476
ACH-000994,-0.05962306979367316
ACH-000996,-0.04303513816525699
ACH-001001,-0.16413474912454848
ACH-001020,-0.2771898139726639
ACH-001028,-0.11459483543015599
ACH-001031,-0.05901288790445761
ACH-001038,-0.09129343647521117
ACH-001048,-0.11720053726436425
ACH-001050,-0.030973944255754775
ACH-001053,-0.1544254817248094
ACH-001054,-0.07019246794653372
ACH-001061,-0.10522595782539006
ACH-001067,-0.047453922713042884
ACH-001075,-0.3101461707699059
ACH-001096,-0.143710806631668
ACH-001111,-0.17177040771196786
ACH-001119,-0.18421287276603016
ACH-001128,-0.04004332025434563
ACH-001134,-0.0970508503153802
ACH-001151,-0.11787700410912146
ACH-001163,-0.007572880069160073
ACH-001164,-0.2312290016344775
ACH-001183,-0.4146445912554393
ACH-001192,-0.10666098901760966
ACH-001193,-0.10576313750298727
ACH-001196,-0.04890214952993583
ACH-001197,-0.03531478890492591
ACH-001205,-0.1185673922976384
ACH-001211,-0.035013604516319775
ACH-001212,-0.19476341584006385
ACH-001228,-0.10488110252586004
ACH-001232,0.010044369776770026
ACH-001239,-0.07158033079964682
ACH-001270,-0.09409227135366094
ACH-001274,-0.1352003983413056
ACH-001275,-0.013098625308003816
ACH-001277,0.006130462665639184
ACH-001278,-0.03792569815692192
ACH-001280,0.00912477028463838
ACH-001283,-0.05006100719606007
ACH-001289,-0.08259470274146667
ACH-001300,-0.06437523830446021
ACH-001301,-0.08106876964364831
ACH-001302,-0.13836896937109072
ACH-001306,-0.1844878391464793
ACH-001318,0.026844125809114886
ACH-001322,-0.15278848976920015
ACH-001328,-0.059865211797069426
ACH-001332,-0.16350185632937034
ACH-001336,-0.03720692022722966
ACH-001346,-0.2272996521967921
ACH-001353,-0.15273759704266612
ACH-001354,-0.1957041533809925
ACH-001367,-0.3015965377103679
ACH-001368,-0.003912610405792312
ACH-001374,0.0786947463903714
ACH-001377,-0.17258107853468127
ACH-001380,-0.20569525934457636
ACH-001391,-0.10274705498484912
ACH-001408,-0.27943347481545616
ACH-001430,-0.07434663797587296
ACH-001431,-0.08089086294392596
ACH-001450,0.0003872024531512313
ACH-001496,-0.10343540682422332
ACH-001500,-0.20392415469851155
ACH-001523,-0.24388323892569386
ACH-001532,-0.08750381537021308
ACH-001550,-0.1892908921652712
ACH-001552,-0.1063663409029054
ACH-001554,-0.13674711997572755
ACH-001654,0.0012417702337618845
ACH-001735,-0.14333082708215472
ACH-001736,-0.021581697170647236
ACH-001737,-0.2996326441140003
ACH-001740,-0.05881677307871405
ACH-001745,-0.10934131842748078
ACH-001765,-0.06376413044098594
