,PTPRO (5800)
ACH-000004,0.2466967585795423
ACH-000005,0.22775287658691545
ACH-000007,-0.02199976538760216
ACH-000009,-0.09821283846310487
ACH-000011,0.1847543629350404
ACH-000012,0.06488396292150939
ACH-000013,0.07043251113641877
ACH-000014,0.03659989616064002
ACH-000015,-0.09944568022382708
ACH-000017,0.012253920158019536
ACH-000018,0.14375166078071686
ACH-000019,-0.030368613870450357
ACH-000021,0.0946020320915584
ACH-000022,-0.011035608668895485
ACH-000025,0.09849730737712344
ACH-000028,0.12748606845606128
ACH-000030,0.10724345400724727
ACH-000035,0.09149689131347796
ACH-000036,0.04371687340377965
ACH-000037,0.2582703855645308
ACH-000039,-0.06755351394366624
ACH-000040,0.1924171284068801
ACH-000041,-0.18092116709176986
ACH-000042,0.08988037358653664
ACH-000045,0.12020386373308795
ACH-000047,-0.0347270355511715
ACH-000052,0.035939385498829995
ACH-000053,0.06682676847512742
ACH-000054,-0.01242336957529397
ACH-000055,0.1353476487812391
ACH-000060,-0.05657198303861258
ACH-000067,-0.23146222150240656
ACH-000070,0.07329345034754467
ACH-000075,0.019689017049390897
ACH-000078,0.15948400427162984
ACH-000082,-0.02680028748084011
ACH-000085,0.08486544194199082
ACH-000086,-0.02271318310779396
ACH-000087,0.19167396861504152
ACH-000092,0.11356619377966855
ACH-000095,-0.04770052357454903
ACH-000097,0.10768435274789816
ACH-000098,0.12062195435916925
ACH-000099,0.0017189426842110613
ACH-000108,0.1208106877460344
ACH-000113,0.06891911707928793
ACH-000116,0.10610537183026823
ACH-000118,0.06762909982650046
ACH-000120,-0.025093181173954152
ACH-000123,-0.037523957103106666
ACH-000127,0.006804943069648789
ACH-000128,0.07047128068843123
ACH-000132,0.1632812140988721
ACH-000133,0.04372672758433475
ACH-000137,-0.06466587168129054
ACH-000138,0.06535678906221996
ACH-000142,-0.06011197422511231
ACH-000143,0.1700871105643212
ACH-000146,0.02731044109942109
ACH-000148,0.029867022902692594
ACH-000150,0.1514884324354947
ACH-000152,-0.01773259052288428
ACH-000153,0.3524854808417316
ACH-000159,-0.0064182123694838545
ACH-000160,-0.08875284918462327
ACH-000163,0.13729802230645746
ACH-000167,-0.09941758791987024
ACH-000168,0.4027140079178725
ACH-000169,0.010953881252244745
ACH-000178,-0.002310239526694157
ACH-000183,0.17750634266477106
ACH-000188,0.04328994234888254
ACH-000189,-0.1043251717367602
ACH-000190,-0.1945965576837813
ACH-000198,-0.019807556073489732
ACH-000203,0.03976116659048047
ACH-000204,0.13310690871808498
ACH-000206,0.11610079718935712
ACH-000207,0.08724815784836039
ACH-000208,-0.08719997554538972
ACH-000210,0.23919694501898736
ACH-000211,0.07003244660535259
ACH-000215,-0.015894281153244736
ACH-000221,-0.06486218973948747
ACH-000222,0.20848182868998036
ACH-000223,0.030753644429325013
ACH-000226,0.1847818758223728
ACH-000227,0.004207962904410911
ACH-000228,-0.037920418001536914
ACH-000231,0.03908021460796538
ACH-000232,0.01042541905574888
ACH-000233,-0.028191564462308555
ACH-000234,-0.018669236336107183
ACH-000235,0.058438257581566885
ACH-000237,0.11239845446302286
ACH-000238,-0.08462266001804512
ACH-000242,0.055973564589959605
ACH-000243,0.07407145330727005
ACH-000244,-0.08910477449113645
ACH-000246,-0.07181581286430486
ACH-000248,0.05162674805890345
ACH-000250,0.05977328757433562
ACH-000251,-0.04677935995482856
ACH-000252,0.12716279286823476
ACH-000253,-0.02922172884913208
ACH-000255,0.002478458782167365
ACH-000256,0.0540394361446357
ACH-000257,0.0035490121521649493
ACH-000258,-0.061190146725227226
ACH-000259,0.07989353846172158
ACH-000260,-0.0028117867579922
ACH-000261,0.04704271873867129
ACH-000262,0.11211498475792284
ACH-000263,0.05925302736951121
ACH-000264,0.04756198586911282
ACH-000265,0.13914470234965712
ACH-000266,0.08089158948680053
ACH-000272,0.06585943772446526
ACH-000274,-0.15631539008244807
ACH-000277,0.07295619116475817
ACH-000278,0.06794453752222195
ACH-000279,0.009527275157471348
ACH-000280,0.1060667103683175
ACH-000281,0.009275761631861818
ACH-000288,-0.1027732833670694
ACH-000291,0.13143731783749749
ACH-000293,-0.09401901138265202
ACH-000294,-0.05973348751453464
ACH-000295,-0.07435832067716147
ACH-000296,0.017266174956726582
ACH-000302,-0.08184113299289328
ACH-000304,0.06522164319031104
ACH-000307,0.056843857251224074
ACH-000308,0.03082159911447671
ACH-000310,0.03966299006622409
ACH-000311,0.4275217886534259
ACH-000312,0.04458152398602714
ACH-000315,0.004784247140491464
ACH-000316,0.01046305394548078
ACH-000317,0.2828495574800897
ACH-000318,0.05351636435727938
ACH-000319,-0.08426678913850287
ACH-000320,0.0811324976317987
ACH-000322,-0.17951864603288512
ACH-000323,-0.07347947681890171
ACH-000324,-0.046910409148317435
ACH-000329,0.03963058700834028
ACH-000330,0.07549751851929333
ACH-000331,0.0007558530664186092
ACH-000332,0.08547285410502255
ACH-000334,0.09978478786127122
ACH-000335,0.1453972822844533
ACH-000336,0.21800845726121693
ACH-000337,-0.16316089249852533
ACH-000338,0.1918272759234572
ACH-000339,0.0418496577043121
ACH-000341,0.09194294909330987
ACH-000348,0.04144213942904931
ACH-000350,0.004779240712740597
ACH-000352,0.1007738119297312
ACH-000356,0.24829304531536803
ACH-000361,0.19380875394304264
ACH-000362,0.03393527151701412
ACH-000363,-0.032983565832546836
ACH-000364,-0.1502503599750736
ACH-000365,-0.07845535520461562
ACH-000366,0.08644964476715257
ACH-000368,0.050367704475861294
ACH-000374,-0.011889164401087556
ACH-000375,0.02859434691212238
ACH-000376,-0.020147268531500392
ACH-000381,-0.16533361787169798
ACH-000383,0.11068143618580532
ACH-000387,-0.0724846543804931
ACH-000389,0.1095761758362263
ACH-000390,0.011207295246168376
ACH-000393,0.15532407280372468
ACH-000395,0.1308942322719677
ACH-000396,0.21096821545924807
ACH-000397,0.019829278270312868
ACH-000401,-0.035492457033348065
ACH-000402,-0.04489615106604948
ACH-000403,-0.07306736437544106
ACH-000404,-0.01460511572474378
ACH-000406,0.03449264199393974
ACH-000407,0.049611945434518336
ACH-000408,-0.23424871107280115
ACH-000410,0.07900033552148608
ACH-000411,-0.11697666933805845
ACH-000414,0.042771506930951886
ACH-000415,0.194605428994096
ACH-000416,0.041808456347621564
ACH-000420,0.05073547296529507
ACH-000421,-0.00808185337121893
ACH-000424,-0.16329891314938308
ACH-000425,-0.03612781902242486
ACH-000426,0.1183634961517991
ACH-000427,0.06405898763633808
ACH-000433,-0.0766695149486135
ACH-000435,-0.480819897442348
ACH-000436,0.07965797826550536
ACH-000444,0.07981207406197421
ACH-000445,0.1404017446208831
ACH-000448,-0.08253224541557501
ACH-000450,-0.04604577592688122
ACH-000452,-0.034273818731460765
ACH-000454,0.060954741578040435
ACH-000458,0.13701707630793658
ACH-000459,0.12574270119504632
ACH-000460,-0.05424190520631837
ACH-000461,0.15360073034555993
ACH-000463,0.0560541686178228
ACH-000464,-0.19185949000719485
ACH-000466,0.09607177670163004
ACH-000467,0.22267159635905065
ACH-000468,-0.14125077093387126
ACH-000469,0.003910851399471739
ACH-000470,-0.0750565940116266
ACH-000471,-0.005481006093345911
ACH-000472,0.09937198210778128
ACH-000473,0.02426825724732529
ACH-000475,0.03404239472899637
ACH-000476,-0.04236582064841577
ACH-000477,-0.046829347697613766
ACH-000479,-0.02250932699934337
ACH-000480,-0.016680343376616908
ACH-000481,0.08961538672375348
ACH-000483,0.1015630407649012
ACH-000484,0.09152179255655124
ACH-000485,0.022632375745949958
ACH-000486,0.08697799230378134
ACH-000487,0.08551317169410871
ACH-000488,-0.049477968402066086
ACH-000490,0.07372276799703699
ACH-000491,0.050629262355520635
ACH-000495,0.04881580898851468
ACH-000496,-0.05360647054734509
ACH-000499,-0.10718899279549626
ACH-000500,0.2579581915846205
ACH-000502,0.06788198647021032
ACH-000503,0.1522497072889573
ACH-000505,0.01257889170789765
ACH-000507,-0.026706018388426574
ACH-000510,0.11447860158971328
ACH-000511,0.042352981672271375
ACH-000512,-0.0056786651419509365
ACH-000516,0.19257491874964908
ACH-000517,0.012707329686657831
ACH-000518,0.20754752092331802
ACH-000520,-0.0716783332549226
ACH-000521,0.0918796676346441
ACH-000522,0.004638591067672539
ACH-000524,-0.01155062942000132
ACH-000527,0.02038607124213382
