,TRIQK (286144)
ACH-000004,0.17626918263059202
ACH-000005,0.22448445865637628
ACH-000007,0.3079601912101762
ACH-000009,0.1343049690869178
ACH-000011,0.2530235079174377
ACH-000012,0.1660122921440956
ACH-000013,0.12752285424291998
ACH-000014,0.13716970846165571
ACH-000015,0.2550912832818727
ACH-000017,0.13520924666057824
ACH-000018,0.24350100638410274
ACH-000019,0.33775904830005044
ACH-000021,0.24995512338326603
ACH-000022,0.30986360283078546
ACH-000025,0.2734859618645351
ACH-000028,0.2629256125149897
ACH-000030,0.15175759019374752
ACH-000035,0.2217107821332144
ACH-000036,0.17743698349035114
ACH-000037,0.14803243458434906
ACH-000039,0.2809825656471351
ACH-000040,0.17876800029946932
ACH-000041,0.09914918844932304
ACH-000042,0.2075369392930684
ACH-000045,0.32135961090346776
ACH-000047,0.18972490710857853
ACH-000052,0.28284327287160144
ACH-000053,0.14082993719466128
ACH-000054,0.17094979322194093
ACH-000055,0.16588302395623128
ACH-000060,0.07860772060829442
ACH-000067,0.22505840621104328
ACH-000070,0.10999225477354706
ACH-000075,0.14606233185190154
ACH-000078,0.14729050018415987
ACH-000082,0.2614689946956243
ACH-000085,0.2336225328397076
ACH-000086,0.2522133023286733
ACH-000087,0.2969913070804477
ACH-000092,0.25423859618669875
ACH-000095,0.2306218678478613
ACH-000097,0.20742233789564765
ACH-000098,0.24388627612840794
ACH-000099,0.18295858478567506
ACH-000108,0.2453994469743769
ACH-000113,0.35976358486250626
ACH-000116,0.16077609246719393
ACH-000118,0.21651990466601748
ACH-000120,0.051928320250657696
ACH-000123,0.13400963857483525
ACH-000127,0.2311388423056792
ACH-000128,0.104668987806766
ACH-000132,0.26891277614415793
ACH-000133,0.0554930809395484
ACH-000137,0.2611655425298089
ACH-000138,0.21889019558798908
ACH-000142,0.1610819315454099
ACH-000143,0.13682898485758455
ACH-000146,0.21954049437108555
ACH-000148,0.3444805399908464
ACH-000150,0.18434612612970228
ACH-000152,0.12312071206003287
ACH-000153,0.4597998478563296
ACH-000159,0.21944596145118245
ACH-000160,0.14258767277343778
ACH-000163,0.20505804317710988
ACH-000167,0.333648889513202
ACH-000168,0.31092807283345153
ACH-000169,0.17408696377415953
ACH-000178,0.04881447717396716
ACH-000183,0.2483754847725617
ACH-000188,0.19500684387081707
ACH-000189,-0.31338843147233986
ACH-000190,0.422743768408658
ACH-000198,0.3343686454700374
ACH-000203,0.4563148126562909
ACH-000204,0.3906905370166473
ACH-000206,0.2385735353198239
ACH-000207,0.23768656014614306
ACH-000208,0.06772558975506521
ACH-000210,0.3529384605006892
ACH-000211,0.18391511579036066
ACH-000215,0.2095524398598705
ACH-000221,0.3064204364476534
ACH-000222,0.28081906406694035
ACH-000223,0.2292501324135583
ACH-000226,0.07673857675262359
ACH-000227,0.07852817762853995
ACH-000228,0.34440110973372945
ACH-000231,0.25648284588429365
ACH-000232,0.2117759424732203
ACH-000233,0.1669758235928509
ACH-000234,0.1247544470639272
ACH-000235,0.1128138127074308
ACH-000237,0.134323290427069
ACH-000238,0.09047997062951688
ACH-000242,-0.012950337606591906
ACH-000243,0.19154034106113133
ACH-000244,0.4345409116246539
ACH-000246,0.15247166812567914
ACH-000248,0.030865044026466344
ACH-000250,0.1067417703357494
ACH-000251,-0.031525236355159705
ACH-000252,0.37503602541302977
ACH-000253,0.1570625112947823
ACH-000255,0.22868225550841895
ACH-000256,0.0649952309065477
ACH-000257,0.19681801417306988
ACH-000258,-0.013533962382376377
ACH-000259,0.04991958169862367
ACH-000260,0.1840406627073592
ACH-000261,0.2031620437535392
ACH-000262,0.03584801877309112
ACH-000263,0.3747582723177271
ACH-000264,0.2187034212358122
ACH-000265,0.13861169734238046
ACH-000266,0.1742132586546455
ACH-000272,0.1437991496282677
ACH-000274,0.1194917502665676
ACH-000277,0.4390398678391039
ACH-000278,0.18340980724936268
ACH-000279,0.2438094623566493
ACH-000280,0.22613932203847295
ACH-000281,0.01648372718485823
ACH-000288,0.19817226959654455
ACH-000291,0.1992540745979616
ACH-000293,0.19424938835510944
ACH-000294,0.3667537275073458
ACH-000295,0.3382499083857561
ACH-000296,0.18998138324344166
ACH-000302,0.19285414345994312
ACH-000304,0.31133966365360705
ACH-000307,0.15793992430056267
ACH-000308,0.2333330182852251
ACH-000310,0.03514761397161612
ACH-000311,0.17053164010741065
ACH-000312,0.08230909011416447
ACH-000315,0.35473326572552755
ACH-000316,0.11110845517464063
ACH-000317,0.2680772466284741
ACH-000318,0.2182564257035378
ACH-000319,0.18864743194804207
ACH-000320,0.20023100940126384
ACH-000322,0.01526758826657281
ACH-000323,0.2875671814242322
ACH-000324,0.20294301571027096
ACH-000329,0.2556446175265514
ACH-000330,0.29542174917188524
ACH-000331,0.1821424429691208
ACH-000332,0.16104699686341906
ACH-000334,0.14566572927258853
ACH-000335,0.4076884014314759
ACH-000336,0.5504261513337313
ACH-000337,0.5315303150856722
ACH-000338,0.269866055715097
ACH-000339,0.14340187638592294
ACH-000341,0.17914433102307442
ACH-000348,0.1858881634796446
ACH-000350,0.1612136058975715
ACH-000352,0.32313517409424625
ACH-000356,0.1248280669153014
ACH-000361,0.14492477260714035
ACH-000362,0.385280087950726
ACH-000363,0.26706392749480445
ACH-000364,0.0797077267554387
ACH-000365,0.18956716305238566
ACH-000366,0.1417696817876595
ACH-000368,0.15321659017062747
ACH-000374,0.1884517716737555
ACH-000375,0.1632045129367421
ACH-000376,0.3638826168846952
ACH-000381,0.29427420274497235
ACH-000383,0.23105673891637324
ACH-000387,0.15486885111937151
ACH-000389,0.02192901015688514
ACH-000390,0.1732678349537434
ACH-000393,0.10687078160431286
ACH-000395,0.2059847175677974
ACH-000396,0.08293043688353316
ACH-000397,0.14728696611997655
ACH-000401,0.31019131676199385
ACH-000402,-0.3004891704934149
ACH-000403,0.15511751279390998
ACH-000404,0.2397182069346308
ACH-000406,0.1885574828422293
ACH-000407,0.07080020259777119
ACH-000408,0.152849295635114
ACH-000410,0.23708304454081106
ACH-000411,0.3316500398911821
ACH-000414,0.16453210479001773
ACH-000415,0.1872448115152351
ACH-000416,0.288030727285049
ACH-000420,0.17462725055636882
ACH-000421,0.2319607605759565
ACH-000424,0.1256812721027148
