,FGGY (55277)
ACH-000004,0.15000299095659025
ACH-000005,-0.13799325579062485
ACH-000007,0.21044908705831072
ACH-000009,0.03772640439468645
ACH-000011,0.17701866577497374
ACH-000012,0.09017482061716876
ACH-000013,0.01464732325539722
ACH-000014,0.12576950400960216
ACH-000015,0.055980988084954914
ACH-000017,0.2272756371670906
ACH-000018,0.33337956187470097
ACH-000019,0.1510320083937208
ACH-000021,0.20279765036763456
ACH-000022,-0.08275336689433327
ACH-000025,0.06476932749118512
ACH-000028,0.21768422089583686
ACH-000030,0.10157096388344128
ACH-000035,0.03170037458951669
ACH-000036,0.14662929547058776
ACH-000037,-0.01450209194174811
ACH-000039,0.092367900233157
ACH-000040,-0.04352895381309925
ACH-000041,0.02425896676147502
ACH-000042,0.21487801825167124
ACH-000045,0.09687597876526133
ACH-000047,0.2767984407554841
ACH-000052,-0.0955773232523311
ACH-000053,0.11021203392316176
ACH-000054,0.17786926071301526
ACH-000055,0.15862060278994747
ACH-000060,-0.02343378696739877
ACH-000067,0.016602104217916733
ACH-000070,0.2699723223474016
ACH-000075,0.09103333041701893
ACH-000078,0.06366824556848766
ACH-000082,0.0778643979225636
ACH-000085,-0.027059159954599853
ACH-000086,0.09774002013628988
ACH-000087,0.17495805593100594
ACH-000092,0.11072173962786687
ACH-000095,0.10406078051037833
ACH-000097,0.026720860490039397
ACH-000098,0.13349992203255734
ACH-000099,0.13842756699622066
ACH-000108,0.11752592177781268
ACH-000113,-0.014447809574188909
ACH-000116,0.1145049893902548
ACH-000118,0.18172901590093274
ACH-000120,0.11015164502038596
ACH-000123,0.01808100845577744
ACH-000127,0.10694437771791952
ACH-000128,0.1133077710199512
ACH-000132,0.10826606131419232
ACH-000133,0.10554900415629406
ACH-000137,-0.015412898278122488
ACH-000138,0.17183795658500542
ACH-000142,0.032829236949994074
ACH-000143,0.1433339085506992
ACH-000146,0.024844635339200897
ACH-000148,0.062347920618539276
ACH-000150,-0.09465643945390556
ACH-000152,0.0016709534609463945
ACH-000153,0.16045853714285607
ACH-000159,0.05809936253731631
ACH-000160,0.10035652430289102
ACH-000163,0.2253147107621985
ACH-000167,-0.14247965729518902
ACH-000168,0.07291046946037892
ACH-000169,0.0752294107137754
ACH-000178,0.14389005226252272
ACH-000183,0.09513829352131292
ACH-000188,0.10465909591530488
ACH-000189,0.05198045191083078
ACH-000190,0.20947308021882854
ACH-000198,0.07430665198838209
ACH-000203,0.5969119111716396
ACH-000204,0.07990365433743267
