,MAPRE2 (10982)
ACH-000004,6.526328976628531e-05
ACH-000005,0.08985421723019299
ACH-000007,0.0237369273861301
ACH-000009,-0.061949683976844035
ACH-000011,-0.02005824594175903
ACH-000012,0.021293253632698503
ACH-000013,-0.045035932981414735
ACH-000014,-0.0526269983780976
ACH-000015,-0.01672972285798531
ACH-000017,0.11684252250520735
ACH-000018,0.09110260027167427
ACH-000019,-0.2460314381262122
ACH-000021,-0.017889117129426466
ACH-000022,0.05826013185502845
ACH-000025,-0.16286645038391453
ACH-000028,0.08118633812494429
ACH-000030,-0.06151796414357015
ACH-000035,0.00864896175369334
ACH-000036,-0.028168733488742288
ACH-000037,0.013841986220006184
ACH-000039,-0.056232333606978616
ACH-000040,0.07678309618561549
ACH-000041,0.07326644762938013
ACH-000042,-0.0014016537738005545
ACH-000045,-0.069467034968395
ACH-000047,0.045367746181047136
ACH-000052,0.01668125542454163
ACH-000053,0.020469927321374985
ACH-000054,0.024518451714721976
ACH-000055,0.16062241507563627
ACH-000060,-0.024316962455030608
ACH-000067,0.048155789652849605
ACH-000070,0.15290013603973412
ACH-000075,-0.03901933435015871
ACH-000078,-0.14796072785369907
ACH-000082,-0.04307338468303179
ACH-000085,0.15046817285512007
ACH-000086,0.028859788751644636
ACH-000087,-0.2178871667423799
ACH-000092,0.0674643024914464
ACH-000095,-0.1316567879394465
ACH-000097,-0.05281944035809868
ACH-000098,-0.1200347811653942
ACH-000099,-0.03929483440852007
ACH-000108,0.11799145419075167
ACH-000113,-0.0650675705493748
ACH-000116,-0.016184979001152015
ACH-000118,0.020001096792564142
ACH-000120,0.01375326840119209
ACH-000123,-0.03370354795332945
ACH-000127,-0.03879111764269273
ACH-000128,0.06965987667035115
ACH-000132,-0.03225057062030106
ACH-000133,0.12269031901481482
ACH-000137,-0.014327541263417122
ACH-000138,-0.007374126769594173
ACH-000142,0.09499688444579517
ACH-000143,0.08336292399944094
ACH-000146,-0.020689476167507718
ACH-000148,-0.020024320631154738
ACH-000150,-0.002688132744536005
ACH-000152,-0.053124788751618815
ACH-000153,0.13823498991814487
ACH-000159,-0.0358680692212727
ACH-000160,0.03210189269601558
ACH-000163,-0.07029508049144728
ACH-000167,-0.044472663912316975
ACH-000168,-0.2726742675812164
ACH-000169,0.00334208760425178
ACH-000178,-0.042883148865640056
ACH-000183,0.031149732011943564
ACH-000188,0.04595076959799615
ACH-000189,-0.14972641979475826
ACH-000190,0.07763480359627313
ACH-000198,-0.022647326820267214
ACH-000203,-0.3830494180545853
ACH-000204,0.08412982364618192
ACH-000206,-0.1935223919981592
ACH-000207,0.10203969089787222
ACH-000208,0.07644264049369585
ACH-000210,-0.2793424320894283
ACH-000211,-0.09888232439431376
ACH-000215,-0.0763295685401664
ACH-000221,-0.07405076799301191
ACH-000222,-0.0559511968343031
ACH-000223,-0.040045849016153184
ACH-000226,0.012239308940145771
ACH-000227,-0.0502782099071191
ACH-000228,-0.0970122243214032
