,NSRP1 (84081)
ACH-000153,-0.31602724751359484
ACH-000159,-0.3011876780903371
ACH-000160,-0.3762408809685407
ACH-000163,-0.4122068923897528
ACH-000167,-0.5693507032311357
ACH-000168,-0.3013861933667193
ACH-000169,-0.2187664748205635
ACH-000178,-0.2817803434893468
ACH-000183,-0.4812354895531288
ACH-000188,-0.3592325963026895
ACH-000189,-0.25640085465621804
ACH-000190,-0.6258964266511335
ACH-000198,-0.3291212758318705
ACH-000203,-0.4034176762806287
ACH-000204,-0.5733095305881774
ACH-000206,-0.3494693457664475
ACH-000207,-0.377178958509488
ACH-000208,-0.5386085884521205
ACH-000210,-0.1428792565059325
ACH-000211,-0.14009076667772216
ACH-000215,-0.2525299276774513
ACH-000221,-0.4935733680798955
ACH-000222,-0.21610753241596414
ACH-000223,-0.3601140806226061
ACH-000226,-0.4369898937946485
ACH-000227,-0.3330927840995064
ACH-000228,-0.4325545943716458
ACH-000231,-0.5417680959590985
ACH-000232,-0.13692648209989913
ACH-000233,-0.40620954974626294
ACH-000234,-0.3899180619659861
ACH-000235,-0.3322032471404502
ACH-000237,-0.28985982971917024
ACH-000238,-0.576793462247883
ACH-000242,0.003612597213606168
ACH-000243,-0.4371460619212672
ACH-000244,-0.6081755580121005
ACH-000246,-0.463009400196913
ACH-000248,-0.3189366899641088
ACH-000250,-0.2791057503918097
ACH-000251,-0.30720037393730754
ACH-000252,-0.4527582155489259
ACH-000253,-0.1963370750354862
ACH-000255,-0.38763777935316657
ACH-000256,-0.5328849856549939
ACH-000257,-0.2761916183307277
ACH-000258,-0.14414402715219585
ACH-000259,-0.2302996872985884
ACH-000260,-0.6774656268159407
ACH-000261,-0.5070139842671881
ACH-000262,-0.2934574184865214
ACH-000263,-0.4921744003787316
ACH-000264,-0.34946115561839064
ACH-000265,-0.2598688327293361
ACH-000266,-0.32808757550118905
ACH-000272,-0.1007892081090366
ACH-000274,-0.3669606119927413
ACH-000277,-0.4170362624779602
ACH-000278,-0.421564722866828
ACH-000279,-0.3724086019820744
ACH-000280,-0.3516719259072145
ACH-000281,-0.2858020923285873
ACH-000288,-0.3960991827321763
ACH-000291,-0.2697726190913439
ACH-000293,-0.5944652941560447
ACH-000294,-0.21897874293045388
ACH-000295,-0.143771412310687
ACH-000296,-0.38553719778561935
ACH-000302,-0.5802593715628003
ACH-000304,-0.4162377176747743
ACH-000307,-0.3250919281304742
ACH-000308,-0.4625735463437876
ACH-000310,-0.29791009284827724
ACH-000311,-0.3627479661094792
ACH-000312,-0.4497851446259886
ACH-000315,-0.3304676981097174
ACH-000316,-0.26251917435301764
ACH-000317,-0.3452024346666057
ACH-000318,-0.5636593192868885
ACH-000319,-0.3561426581367313
ACH-000320,-0.18370556559849385
ACH-000322,-0.2465613373747231
ACH-000323,-0.7104221777113148
ACH-000324,-0.3945786787408512
ACH-000329,-0.3432379462528849
ACH-000330,-0.4201170195351532
ACH-000331,-0.4994444256865752
ACH-000332,-0.05539213050071541
ACH-000334,-0.4050398429725818
ACH-000335,-0.2737295843732957
ACH-000336,-0.2306291411777592
ACH-000337,-0.2840759815326843
ACH-000338,-0.4313753273899258
ACH-000339,-0.4446259340218016
ACH-000341,-0.266234651284864
ACH-000348,-0.4181296387660476
ACH-000350,-0.13808757313633546
ACH-000352,-0.7264318856323396
ACH-000356,-0.18303513132613256
ACH-000361,-0.11061471254004113
ACH-000362,-0.2096106571238925
ACH-000363,-0.4969026623355048
ACH-000364,-0.4018400688884425
ACH-000365,-0.4144584019995249
ACH-000366,-0.1115773791630988
ACH-000368,-0.3863922748461635
ACH-000374,-0.5580243816654639
ACH-000375,-0.2281699029352257
ACH-000376,-0.11434364760038652
ACH-000381,-0.3102380650477251
ACH-000383,-0.13447637362514886
ACH-000387,-0.5249286534629297
ACH-000389,-0.3795647132857313
ACH-000390,-0.1974659070892884
ACH-000393,-0.2721249012135495
ACH-000395,-0.10601689606028768
ACH-000396,-0.4389672583457673
ACH-000397,-0.5698974585713571
ACH-000401,-0.2694229947994449
ACH-000402,-0.3956811367620194
ACH-000403,-0.13050242103548898
ACH-000404,-0.4181974072476213
ACH-000406,-0.2979271942973639
ACH-000407,-0.4403730385729712
ACH-000408,-0.22731761161309605
ACH-000410,-0.42028388875827344
ACH-000411,-0.2610662526197715
ACH-000414,-0.1683462020960758
ACH-000415,-0.3840995842092865
ACH-000416,-0.1261925606047176
ACH-000420,-0.4861141488866652
ACH-000421,-0.5241354577459397
ACH-000424,-0.4096927850004876
ACH-000425,-0.3385358489202452
ACH-000426,-0.661612341338251
ACH-000427,-0.4909834188153524
ACH-000433,-0.5074878121730485
ACH-000435,-0.0274464629216404
ACH-000436,-0.4201107053916646
ACH-000444,-0.4658319846295946
ACH-000445,-0.5321275366261787
ACH-000448,-0.5002960976618692
ACH-000450,-0.3920933539296795
ACH-000452,-0.2980669112495332
ACH-000454,-0.09088160371760114
ACH-000458,-0.32371976584989626
ACH-000459,-0.11503473614362987
ACH-000460,-0.2836502637585345
ACH-000461,-0.0914223921370893
ACH-000463,-0.3251110523652945
ACH-000464,-0.397144594545402
ACH-000466,-0.2017924249338089
ACH-000467,-0.4120035670010263
ACH-000468,-0.4040924676619689
ACH-000469,-0.11467364940458405
ACH-000470,-0.4717542139861344
ACH-000471,-0.23950921268434824
ACH-000472,-0.3918545605444041
ACH-000473,-0.4866378267686928
ACH-000475,-0.2538014309939683
ACH-000476,-0.2327784259651557
ACH-000477,-0.2340932864043135
ACH-000479,-0.3241170149503344
ACH-000480,-0.21627502768652326
ACH-000481,-0.34595008499794666
ACH-000483,-0.4903198583358184
ACH-000484,-0.4547830183285019
ACH-000485,-0.1976985124765532
ACH-000486,-0.3639285135411045
ACH-000487,-0.6600723420858831
ACH-000488,-0.6312179221828753
ACH-000490,-0.21422655600403534
ACH-000491,-0.13241224630293952
ACH-000495,-0.3488401180638928
ACH-000496,-0.30329154965275285
ACH-000499,-0.046724479287937166
ACH-000500,-0.6513798306284568
ACH-000502,-0.4448351969102479
ACH-000503,-0.09097650686508144
ACH-000505,-0.2531886514392315
ACH-000507,-0.4949674529095831
ACH-000510,-0.36258481429192413
ACH-000511,-0.4896947601077222
ACH-000512,-0.22454491324447565
ACH-000516,-0.37167521180338337
ACH-000517,-0.2286713348963759
ACH-000518,-0.3337811753786886
ACH-000520,-0.4336524141837307
ACH-000521,-0.5106418475124058
ACH-000522,-0.15208604137365478
ACH-000524,-0.5501286095013449
ACH-000527,-0.21297289979249148
ACH-000528,-0.7105006802045357
ACH-000537,-0.21940292708768636
ACH-000541,-0.197293139879907
ACH-000542,-0.4448047649412456
ACH-000544,-0.4350778597946848
ACH-000545,-0.4132372386584287
ACH-000547,-0.5150584291390888
ACH-000548,-0.3639042094298648
ACH-000549,-0.4328005034279344
ACH-000550,-0.10961578053951378
ACH-000552,-0.504600432296718
ACH-000556,-0.3091985491995833
ACH-000557,-0.21728892314875992
ACH-000569,-0.3502452122706872
ACH-000570,-0.3718849282149389
ACH-000571,-0.19325304583555492
ACH-000573,-0.4211018818669151
ACH-000576,-0.468516911649739
ACH-000579,-0.17171845361093993
ACH-000580,-0.4597049150050503
ACH-000584,-0.6188686707719113
ACH-000585,-0.30018552486930183
ACH-000588,-0.33279916549941874
ACH-000589,-0.3944999345577162
ACH-000591,-0.2671951279382168
ACH-000593,-0.2947253608091611
ACH-000600,-0.26566568440985544
ACH-000601,-0.45405695091579
ACH-000605,-0.13189375608116244
ACH-000606,-0.3653816513917988
ACH-000608,-0.4492437132002843
ACH-000614,-0.1928542509330064
ACH-000616,-0.16781629164833925
ACH-000618,-0.4203104307956812
ACH-000619,-0.3764900916296266
ACH-000620,-0.3986229753128269
ACH-000621,-0.5473716342442263
ACH-000622,-0.20915476443503606
ACH-000623,-0.1922567126912934
ACH-000624,-0.4608982513763388
ACH-000627,-0.14200282342655754
ACH-000630,-0.2571042290452877
ACH-000631,-0.4260873879645936
ACH-000632,-0.2963098593791941
ACH-000633,-0.34642464000990303
ACH-000637,-0.624247723515821
ACH-000638,-0.27776338023367103
ACH-000646,-0.3867147619310165
ACH-000647,-0.3170452529594808
ACH-000648,-0.3465157807787026
ACH-000649,-0.3908493526946336
ACH-000651,-0.3373810899016636
ACH-000652,0.04998431857710715
ACH-000653,-0.36873241574682025
ACH-000657,-0.3662898198489958
ACH-000658,-0.0426500399192326
ACH-000661,-0.3736350548597733
ACH-000662,-0.20344060638622427
ACH-000663,-0.3378241349627511
ACH-000665,-0.4818596698240589
ACH-000671,-0.391794749396267
ACH-000672,-0.19510901274394368
ACH-000673,-0.4772851276968014
ACH-000676,-0.4382246088731645
ACH-000677,-0.016807234287926166
ACH-000681,-0.10324779784578768
ACH-000683,-0.2694259903630669
ACH-000684,-0.3786735388006374
ACH-000688,-0.4007385493214135
ACH-000693,-0.3294894012845286
ACH-000694,-0.3690084428352273
ACH-000695,-0.5604942300839905
ACH-000696,-0.4638355443693424
ACH-000697,-0.2090195508507377
ACH-000699,-0.4322984037023872
ACH-000701,-0.2059062972735316
ACH-000706,-0.3288620719734469
ACH-000711,-0.2880508591545903
ACH-000713,-0.5335153056721115
ACH-000714,-0.2619110153246687
ACH-000718,-0.44175720670333096
ACH-000720,-0.19930176251625434
ACH-000721,-0.31047993826043363
ACH-000724,-0.3394885079700777
ACH-000725,0.10199234309022967
ACH-000732,-0.30089287445439905
ACH-000734,-0.18251569248455987
ACH-000735,-0.3090730138203437
ACH-000736,-0.4217055032344223
ACH-000738,-0.3303286115803375
ACH-000746,-0.32430028133283023
ACH-000747,-0.4634957656548875
ACH-000748,-0.18594819354919795
ACH-000753,-0.2594174254293693
ACH-000756,-0.15902498721492905
ACH-000757,-0.25801163804087257
ACH-000758,-0.3274932733199503
ACH-000760,-0.6494279103196768
ACH-000762,-0.5759281014545549
ACH-000763,-0.4421729374192551
ACH-000764,-0.3357045732870022
ACH-000765,-0.3115509060397485
ACH-000766,-0.3936904962768097
ACH-000767,-0.13352973604065305
ACH-000768,-0.06355996435079628
ACH-000769,-0.2434111182682461
ACH-000770,-0.29700500099151383
ACH-000771,-0.4132385407173055
ACH-000773,-0.3669247432020938
ACH-000776,-0.1336670052302861
ACH-000777,-0.34074753503440663
ACH-000778,-0.4205579321706799
ACH-000781,-0.19318817377095493
ACH-000782,-0.3100806054617751
ACH-000783,-0.21735109130359254
ACH-000784,-0.4574483441864192
ACH-000785,-0.3746284144540826
ACH-000787,-0.2000341151783688
ACH-000788,-0.3014303725001775
ACH-000791,-0.5380479276691994
ACH-000792,-0.2039623258128309
ACH-000794,-0.27128012086559045
ACH-000796,-0.3300087804819092
ACH-000798,-0.5283803741178579
ACH-000799,-0.4232447659409123
ACH-000800,-0.38504776654641787
ACH-000802,-0.4258516197853057
ACH-000804,-0.04914740191914055
ACH-000805,-0.1811504319016492
ACH-000809,-0.3443978357000184
ACH-000810,-0.17937176273532726
ACH-000811,-0.3441667351269367
ACH-000817,-0.22517143508101364
ACH-000819,-0.1742940256714866
ACH-000820,-0.4502017389946349
ACH-000821,-0.2451995922466677
ACH-000822,-0.4059696041836525
ACH-000823,-0.2538976638158601
ACH-000824,-0.02948431547436077
ACH-000827,-0.22558072889299424
ACH-000829,-0.3007870214862286
ACH-000831,-0.3010111171398376
ACH-000832,-0.5392421015962878
ACH-000833,-0.34404164382327507
ACH-000834,-0.27401905027952783
ACH-000835,-0.25773241553257964
ACH-000836,-0.6411429146766853
ACH-000837,-0.42243510084612973
ACH-000838,-0.20468441604930904
ACH-000839,-0.6012296783856363
ACH-000840,-0.4018253846350829
ACH-000841,-0.439909210390022
ACH-000843,-0.3118228648327656
ACH-000846,-0.28527222164126115
ACH-000847,-0.2997906163413734
ACH-000848,-0.20768314949484667
ACH-000849,-0.2118471975320521
ACH-000851,-0.5953910752888858
ACH-000855,-0.1240779976871884
ACH-000856,-0.15396760711126076
ACH-000858,-0.27639436826338865
ACH-000859,-0.37743188969522856
ACH-000861,-0.3527295419387891
ACH-000862,-0.2633665297631563
ACH-000865,-0.3729208572288837
ACH-000866,-0.20484733651665613
ACH-000867,-0.41314065569899533
ACH-000869,-0.5487954125205258
ACH-000872,-0.3964345921382326
ACH-000873,-0.2491919017049865
ACH-000876,-0.6269861215206801
ACH-000878,-0.22199217019928474
ACH-000880,-0.23355710382183964
ACH-000881,-0.11050657448052496
ACH-000882,-0.2723952111024265
ACH-000884,-0.31214455332308283
ACH-000885,-0.3296396425835613
ACH-000887,-0.4247321400071639
ACH-000889,-0.1978376826912212
ACH-000896,-0.1845659955342807
ACH-000898,-0.27273378495774186
ACH-000900,-0.30171376435888464
ACH-000901,-0.4692616927323761
ACH-000905,-0.2466828224709231
ACH-000906,-0.32852881533702866
ACH-000907,-0.562805289316929
ACH-000910,-0.224300860033155
ACH-000911,-0.5316802457452547
ACH-000912,-0.4288028640612558
ACH-000913,-0.3287259733525512
ACH-000915,-0.42799798704964503
ACH-000916,-0.8539830014364208
ACH-000917,-0.10930410501469162
ACH-000920,-0.1821346959802766
ACH-000921,-0.5610887363561207
ACH-000924,-0.4190779829569875
ACH-000926,-0.2385950180385297
ACH-000928,-0.29526228284400796
ACH-000929,-0.6475996833108475
ACH-000932,-0.2336450809556495
ACH-000935,-0.2710698056824462
ACH-000936,-0.15335392707197
ACH-000937,-0.2365329403228792
ACH-000938,-0.3321270135914304
ACH-000939,-0.6029053692456262
ACH-000941,-0.3689941331296253
ACH-000943,-0.3555039640266519
ACH-000946,-0.25307472700340594
ACH-000947,-0.25809490976616395
ACH-000948,-0.5331602644790615
ACH-000950,-0.4360812920394672
ACH-000953,-0.09012038757549568
ACH-000954,-0.3830548212927653
ACH-000957,-0.4274673974186639
ACH-000958,-0.21117857920759095
ACH-000960,-0.2865256038334841
ACH-000963,-0.3775128831967951
ACH-000968,-0.0017378510319409999
ACH-000969,-0.3355659436142629
ACH-000972,-0.7398935208841118
ACH-000973,-0.3356856441328164
ACH-000974,-0.3781870751156359
ACH-000978,0.27568401662804537
ACH-000984,-0.6268053898428915
ACH-000986,-0.4396946197571031
ACH-000988,-0.7275193042625708
ACH-000993,-0.5077485090480837
ACH-000994,-0.5559601580361659
ACH-000996,-0.5443080078091656
ACH-001001,-0.4545596805380263
ACH-001020,-0.5272874537208472
ACH-001028,-0.3916868822829021
ACH-001031,-0.26231582622545524
ACH-001038,-0.3077297014304087
ACH-001048,-0.0008968343954833824
ACH-001050,-0.17801770018544807
ACH-001053,-0.14343371934319585
ACH-001054,-0.40651169675196747
ACH-001061,-0.5913884143812763
ACH-001067,-0.3838783579126789
ACH-001075,-0.5115283770416272
ACH-001096,-0.18325685499478286
ACH-001111,-0.05437061178177068
ACH-001119,-0.2802634909520154
ACH-001128,-0.4848587032258715
ACH-001134,-0.4076093390196425
ACH-001151,-0.4554437995833247
ACH-001163,-0.3414365217836396
ACH-001164,-0.3784585383948094
ACH-001183,-0.26415962291762113
ACH-001192,-0.2461042893747071
ACH-001193,-0.4015169172297469
ACH-001196,-0.395633472407568
ACH-001197,-0.29517153738852164
ACH-001205,-0.2122092059649796
ACH-001211,-0.4315415525700626
ACH-001212,-0.3454597163268332
ACH-001228,-0.4057623944707373
ACH-001232,-0.4068194112816007
ACH-001239,-0.28611779718248204
ACH-001270,-0.4948962656801428
ACH-001274,-0.5421472738571097
ACH-001275,-0.13322808741505848
ACH-001277,-0.4286889434141244
ACH-001278,-0.21124750702210135
ACH-001280,-0.3486125958182909
ACH-001283,-0.08656401523456524
ACH-001289,-0.19575487312564155
ACH-001300,-0.17205917757886685
ACH-001301,-0.5117864926825406
ACH-001302,-0.04080050883266948
ACH-001306,-0.399491157202802
ACH-001318,-0.3787607861632356
ACH-001322,-0.6413567948416388
ACH-001328,-0.20438594549501027
ACH-001332,-0.4577234994394406
ACH-001336,-0.1457702294983726
ACH-001346,-0.3905754540364743
ACH-001353,-0.4295875094752705
ACH-001354,-0.4756749954913442
ACH-001367,-0.3243208564050035
ACH-001368,-0.37525676253871104
ACH-001374,-0.16723410089441212
ACH-001377,-0.2362234531154473
ACH-001380,-0.4981232929335089
ACH-001391,-0.2091506206241952
ACH-001408,-0.2292389374187013
ACH-001430,-0.08576814443333075
ACH-001431,0.03000442862188714
ACH-001450,-0.4505505127923666
ACH-001496,-0.6358694621452896
ACH-001500,-0.3813223312379157
ACH-001523,-0.19093986971023244
ACH-001532,-0.4011680436066621
ACH-001550,-0.43517429475535657
ACH-001552,-0.4105933312464501
ACH-001554,-0.34638637734752903
ACH-001654,-0.09717011868890503
ACH-001735,-0.2612082803333325
ACH-001736,-0.2675560196272877
ACH-001737,-0.7161093386633958
ACH-001740,-0.1337794235311675
ACH-001745,-0.24812840475472606
ACH-001765,-0.23350532097207294
