,TESC (54997)
ACH-000004,0.2241596321921213
ACH-000005,0.2862937414043585
ACH-000007,0.1994867738432924
ACH-000009,0.21441938534898888
ACH-000011,0.2179423259617983
ACH-000012,0.15638320344747422
ACH-000013,0.11001267394138388
ACH-000014,0.1227695294494386
ACH-000015,0.1853670226603044
ACH-000017,0.15262169024408062
ACH-000018,0.4949642560226397
ACH-000019,0.25720933588170103
ACH-000021,0.12776546756419152
ACH-000022,0.17303151911495582
ACH-000025,0.0883225547335828
ACH-000028,0.2065479334812099
ACH-000030,0.1850066120263792
ACH-000035,0.094201309574127
ACH-000036,0.11546203381695642
ACH-000037,0.1115997654809503
ACH-000039,0.1382021055767965
ACH-000040,0.2636212265901425
ACH-000041,0.18274950625495973
ACH-000042,0.10872901347312086
ACH-000045,0.02636125125709347
ACH-000047,0.2201563388023982
ACH-000052,0.08778459221381346
ACH-000053,0.23375055362922714
ACH-000054,0.06799261518738599
ACH-000055,0.2388206684310253
ACH-000060,0.17579042535670364
ACH-000067,0.09559396045267893
ACH-000070,0.2804971987089245
ACH-000075,0.4326706744149817
ACH-000078,0.21654644491108588
ACH-000082,0.1410073511595781
ACH-000085,0.2937297519944017
ACH-000086,0.2164086683818961
ACH-000087,0.0300114283288553
ACH-000092,0.18621738891129724
ACH-000095,0.09284005466785876
ACH-000097,0.2588514282670493
ACH-000098,0.1510425153077806
ACH-000099,0.2761212204672052
ACH-000108,0.08241433626702198
ACH-000113,0.24219344397943465
ACH-000116,0.13748047845826022
ACH-000118,0.2599599700169392
ACH-000120,0.097858339986152
ACH-000123,0.1734991167213637
ACH-000127,0.16994134464333085
ACH-000128,0.21227890305649946
ACH-000132,0.07842652877152552
ACH-000133,0.1534243880273162
ACH-000137,0.19923177714636967
ACH-000138,0.1904005271035416
ACH-000142,0.053405781763991904
ACH-000143,0.10868496755041517
ACH-000146,0.24421765296847614
ACH-000148,0.18936335113512975
ACH-000150,0.0728284327484322
ACH-000152,0.26153424653122337
ACH-000153,0.33792175489622645
ACH-000159,0.13658612287394714
ACH-000160,0.08769618314371752
ACH-000163,0.26392114904239844
ACH-000167,-0.13784824707212087
ACH-000168,0.2744416026871855
ACH-000169,0.13940894604504045
ACH-000178,0.21181241640222412
ACH-000183,0.08139853324478938
ACH-000188,0.17713766245827586
ACH-000189,0.12666158333401606
ACH-000190,0.25215862190250904
ACH-000198,0.2208254634303783
ACH-000203,0.18916926854393012
ACH-000204,0.32496614039943644
ACH-000206,0.3598540596073645
ACH-000207,0.17452775555826322
ACH-000208,0.2783796437215577
ACH-000210,0.38464317486163196
ACH-000211,0.0914214680772096
ACH-000215,0.11206119902812338
ACH-000221,0.2445965749159736
ACH-000222,0.2122865741860899
ACH-000223,0.09870746836734516
ACH-000226,0.15897174319413107
ACH-000227,0.16179126858434448
ACH-000228,0.2469084777119933
ACH-000231,0.18793886041252092
ACH-000232,0.18574771183640207
ACH-000233,0.13727194170214552
ACH-000234,0.2696406575026617
ACH-000235,0.09159455346540707
ACH-000237,0.11726971440833835
ACH-000238,0.21803287480643246
ACH-000242,0.190792525233487
ACH-000243,0.19498576228470266
ACH-000244,-0.3696248274891487
ACH-000246,0.30902363382937514
ACH-000248,0.320082192880383
ACH-000250,0.2182721911239608
ACH-000251,0.07394658950480805
ACH-000252,0.05951127455113705
ACH-000253,0.25325317544974435
ACH-000255,0.17052975947986024
ACH-000256,0.1768075020122115
ACH-000257,0.352085358543794
ACH-000258,0.17543138791446064
ACH-000259,0.08784583099640468
ACH-000260,0.21984504263018936
ACH-000261,0.19954889087687053
ACH-000262,0.1203848618173415
ACH-000263,0.2652040469267247
ACH-000264,0.20053337308110455
ACH-000265,0.16521371025301546
ACH-000266,0.10764316996062456
ACH-000272,0.10411246545540367
ACH-000274,0.2298118177350101
ACH-000277,0.1140919501858546
ACH-000278,0.15443199570196633
ACH-000279,0.1663025813448645
ACH-000280,0.16883626473743255
ACH-000281,0.0236980300646892
ACH-000288,0.13872032948856372
ACH-000291,0.11969286486220145
ACH-000293,0.3640502285716564
ACH-000294,0.28430333490308035
ACH-000295,0.22176377115898754
ACH-000296,0.25668921010527546
ACH-000302,0.15204926068898314
ACH-000304,0.19992966256947248
ACH-000307,0.17305005929129794
ACH-000308,0.19443013452284424
ACH-000310,0.3805467100957058
ACH-000311,0.16595809981120105
ACH-000312,0.08823311074192146
ACH-000315,0.2360409982871107
ACH-000316,0.17478119385121813
ACH-000317,0.13925121530681633
ACH-000318,0.08921958615494939
ACH-000319,0.3464137496318442
ACH-000320,0.1326367429585429
ACH-000322,0.19427115855487495
ACH-000323,0.2758313951037466
ACH-000324,0.15996210443245729
ACH-000329,0.1761053286856352
ACH-000330,0.22594290813888404
ACH-000331,0.16064908109944287
ACH-000332,0.07988293505034298
ACH-000334,0.116600776717758
ACH-000335,0.2262279371395753
ACH-000336,0.11697478674458145
ACH-000337,0.17808251659108504
ACH-000338,0.307920002399363
ACH-000339,0.2445264827833188
ACH-000341,0.1516109087038057
ACH-000348,0.13132695313607942
ACH-000350,-0.06542838121798497
ACH-000352,0.1553890028657494
ACH-000356,-0.01033387269191906
ACH-000361,0.10302476433769887
ACH-000362,0.23467854091974574
ACH-000363,0.14570970737750888
ACH-000364,0.2771200231168536
ACH-000365,0.12887695485415093
ACH-000366,0.16168530362896985
ACH-000368,0.034987936757494696
ACH-000374,0.13371628978588654
ACH-000375,0.25370283119464593
ACH-000376,0.16900493341299408
ACH-000381,0.19790214168788964
ACH-000383,0.14340231858805258
ACH-000387,0.2260685727894673
ACH-000389,0.1240364027813829
ACH-000390,0.10188051492642752
ACH-000393,0.07708632298180207
ACH-000395,0.3460449256063804
ACH-000396,0.38727728199575456
ACH-000397,0.1448091184609033
ACH-000401,0.11687251497960273
ACH-000402,0.23979572144071745
ACH-000403,0.2409385277240676
ACH-000404,0.2519644874068713
ACH-000406,0.15914778962531487
ACH-000407,0.2232661891989516
ACH-000408,-0.019745659087422717
ACH-000410,0.1470424684352562
ACH-000411,0.10929917980720542
ACH-000414,0.08016245704414364
ACH-000415,0.21884430502279972
ACH-000416,0.13926110903920966
ACH-000420,0.007663937570169353
ACH-000421,0.07851715746229589
ACH-000424,0.2216136190772389
ACH-000425,0.17178844348451258
ACH-000426,0.1940136737953852
ACH-000427,0.1618257038192028
ACH-000433,0.2314799967442657
ACH-000435,0.4114762729425653
ACH-000436,0.15202357307254855
ACH-000444,0.2817232232558601
ACH-000445,0.14923868510507174
ACH-000448,0.1635264856614134
ACH-000450,0.207354255932489
ACH-000452,0.08965238071334061
ACH-000454,0.18929492132610787
ACH-000458,0.24466557538206216
ACH-000459,0.09737305952845612
ACH-000460,0.2331265116366998
ACH-000461,0.14295596760665785
ACH-000463,0.10565179711425607
ACH-000464,0.1438029528516217
ACH-000466,0.15537403460125002
ACH-000467,0.15230474232662666
ACH-000468,0.14276447722216004
ACH-000469,0.15189306121280471
ACH-000470,0.13142827230818407
ACH-000471,0.1595118467838083
ACH-000472,0.1434946759411211
ACH-000473,0.1638421324307256
ACH-000475,0.10885285895468697
ACH-000476,0.21919649228573929
ACH-000477,0.13785799780817398
ACH-000479,0.417685318845394
ACH-000480,0.19811772963048388
ACH-000481,0.16521514258025066
ACH-000483,0.13828008558766014
ACH-000484,0.26741859135858465
ACH-000485,0.0047300755353171095
ACH-000486,0.1704958715189585
ACH-000487,0.1419204905022098
ACH-000488,0.18770171459720006
ACH-000490,0.20293626187873226
ACH-000491,0.21048550048106526
ACH-000495,0.16381160993235835
ACH-000496,0.08464918861717627
ACH-000499,0.11104563740098687
ACH-000500,-0.021467159341552584
ACH-000502,0.11481341146231885
ACH-000503,-0.07059063230298297
ACH-000505,0.1665177305509372
ACH-000507,0.20404941882602284
ACH-000510,0.20575985080253126
ACH-000511,0.22100139427377133
ACH-000512,0.08053526142501366
ACH-000516,0.15957913206853164
ACH-000517,0.14276929195299332
ACH-000518,0.20200414285472
ACH-000520,0.19765481665175766
ACH-000521,0.18694406437875094
ACH-000522,0.2116019843563032
ACH-000524,0.16803495035825114
ACH-000527,0.14374554816521148
ACH-000528,0.11941056176763308
ACH-000537,0.19367915568340144
ACH-000541,0.2670802135168455
ACH-000542,0.1646457259767807
ACH-000544,0.24844252575623715
ACH-000545,0.17365731784697214
ACH-000547,0.11498419993483393
ACH-000548,0.12426184022277087
ACH-000549,0.24344339397729786
ACH-000550,0.06980117797152906
ACH-000552,0.0581878256074961
ACH-000556,0.1912471009554152
ACH-000557,0.1994418524015722
ACH-000569,0.13154349835194398
ACH-000570,0.1626128010439874
ACH-000571,0.19278263773737372
ACH-000573,0.11595754013955188
ACH-000576,0.2046595009311606
ACH-000579,0.1366920777181977
ACH-000580,0.15224783377393866
ACH-000584,0.2550978512204537
ACH-000585,0.11719592944551292
ACH-000588,0.2451319680982111
ACH-000589,0.06791817920337323
ACH-000591,0.002329868294699585
ACH-000593,0.14398062657760233
ACH-000600,0.1359447854399062
ACH-000601,0.18250623343964686
ACH-000605,0.13902462422072606
ACH-000606,0.0854595713892775
ACH-000608,0.17680515154711487
ACH-000614,0.12338660347310855
