,PPP1R7 (5510)
ACH-000004,-0.8673853991929401
ACH-000005,-0.9241536096573782
ACH-000007,-0.5996719348441675
ACH-000009,-0.8549315033872513
ACH-000011,-0.8051799271658596
ACH-000012,-0.6369451414946635
ACH-000013,-0.7663094638373937
ACH-000014,-0.6318827224572887
ACH-000015,-0.6554806263441036
ACH-000017,-0.7987059434063141
ACH-000018,-0.8965940920563334
ACH-000019,-0.3019118008936625
ACH-000021,-0.4037826509154785
ACH-000022,-0.6875111941795375
ACH-000025,-0.7218254093675437
ACH-000028,-0.5990847870364224
ACH-000030,-0.6370441357742802
ACH-000035,-0.8076908443288118
ACH-000036,-0.5915564758756708
ACH-000037,-0.3525590328922068
ACH-000039,-0.5469611721322856
ACH-000040,-0.8218412780914489
ACH-000041,-0.658566222237458
ACH-000042,-0.8749534415281003
ACH-000045,-0.4684304976566498
ACH-000047,-0.8625804979650409
ACH-000052,-1.0910113184710597
ACH-000053,-0.6357830569941322
ACH-000054,-0.6190280954665817
ACH-000055,-0.7494262320822137
ACH-000060,-0.8957656490709851
ACH-000067,-0.8913537899565572
ACH-000070,-0.5566724629296436
ACH-000075,-0.662102445782548
ACH-000078,-0.6822592243956865
ACH-000082,-0.9078486393957006
ACH-000085,-1.130920993259268
ACH-000086,-0.7775542264864157
ACH-000087,-0.9546307010066021
ACH-000092,-0.8189337848049472
ACH-000095,-0.8693783846347191
ACH-000097,-0.6702271580975473
ACH-000098,-0.6212713549858446
ACH-000099,-0.5577691434668449
ACH-000108,-0.5183581198779165
ACH-000113,-0.5877354445608264
ACH-000116,-0.8848025111903475
ACH-000118,-0.6284653226431556
ACH-000120,-0.8278444259175259
ACH-000123,-0.6624131626264275
ACH-000127,-0.8100198865207208
ACH-000128,-0.6890565976218966
ACH-000132,-0.9812524515053784
ACH-000133,-0.8881815688733199
ACH-000137,-0.7207230130383198
ACH-000138,-0.6403851163356107
ACH-000142,-0.7117728775416524
ACH-000143,-0.457861036555029
ACH-000146,-0.42559191720033496
ACH-000148,-0.7273365642429859
ACH-000150,-0.9769664323736048
ACH-000152,-0.766524332438287
ACH-000153,-0.5026565025232705
ACH-000159,-0.5980108141842239
ACH-000160,-0.7180886184722767
ACH-000163,-0.8714131487778267
ACH-000167,-0.6404499867454225
ACH-000168,-0.4653105133905229
ACH-000169,-0.654796930181431
ACH-000178,-0.8521595306981758
ACH-000183,-0.7159060405641459
ACH-000188,-0.5316125832990399
ACH-000189,-0.3967655933692013
ACH-000190,-0.653945526791241
ACH-000198,-0.5522952845633643
ACH-000203,-0.5009742975485768
ACH-000204,-0.9060112523056688
ACH-000206,-0.6179112976565729
ACH-000207,-0.6563122774321452
ACH-000208,-0.57907183458078
ACH-000210,-0.7682825427190679
ACH-000211,-0.5748985384645151
ACH-000215,-0.7113615619885497
ACH-000221,-0.7891837785030378
ACH-000222,-0.8603036006667283
ACH-000223,-0.9189864742801696
ACH-000226,-0.44423775315490377
ACH-000227,-0.4509202599022713
ACH-000228,-0.9202978089899688
ACH-000231,-0.9445405640375868
ACH-000232,-0.7048337210610226
ACH-000233,-0.5639730887175961
ACH-000234,-0.9213878239580996
ACH-000235,-0.7200157705024778
ACH-000237,-0.736633011028353
ACH-000238,-0.9564228049430108
ACH-000242,-0.9526272146111469
ACH-000243,-0.6052983973767492
ACH-000244,-1.1347744038858527
ACH-000246,-0.7620264563847543
ACH-000248,-0.9639660332444012
ACH-000250,-0.9137047539915849
ACH-000251,-0.9922765580510028
ACH-000252,-0.6574466847807151
ACH-000253,-0.4684365738209213
ACH-000255,-0.6513366861462258
ACH-000256,-0.4750365879628317
ACH-000257,-0.3674700663959283
ACH-000258,-0.7438446100146102
ACH-000259,-0.37590940975301534
ACH-000260,-0.7604664717873374
ACH-000261,-0.8087907113441173
ACH-000262,-0.7593052369630774
ACH-000263,-0.7300066746395018
ACH-000264,-0.4097870334252344
ACH-000265,-0.4703850037931766
ACH-000266,-0.4942270462196359
ACH-000272,-0.4291522304702005
ACH-000274,-0.803195412580547
ACH-000277,-0.6571075882825025
ACH-000278,-0.847461758873428
ACH-000279,-0.5892352769816441
ACH-000280,-1.0099392984390645
ACH-000281,-0.7349246750542072
ACH-000288,-0.949342724546652
ACH-000291,-0.7183925602360263
ACH-000293,-0.5691499520241828
ACH-000294,-0.6692746753220424
ACH-000295,-0.7670737243755467
ACH-000296,-0.5392427066637832
ACH-000302,-0.7517399871569492
ACH-000304,-0.8101608459909155
ACH-000307,-1.0114536619891306
ACH-000308,-0.898767223612005
ACH-000310,-0.6983167539146393
ACH-000311,-0.5834465520025879
ACH-000312,-0.6692900387998919
ACH-000315,-0.52023742647768
ACH-000316,-0.919623654771799
ACH-000317,-1.2607770334148996
ACH-000318,-0.8328724195177758
ACH-000319,-0.5439112013795725
ACH-000320,-0.7808259857585574
ACH-000322,-0.7773999939879674
ACH-000323,-0.9216462167011588
ACH-000324,-0.7643749609817017
ACH-000329,-0.8374431733866848
ACH-000330,-0.5971188502713521
ACH-000331,-0.8878369477298474
ACH-000332,-0.7015232688469312
ACH-000334,-0.2589316327945406
ACH-000335,-0.4221320036017986
ACH-000336,-0.5907234539833929
ACH-000337,-0.6124691236290561
ACH-000338,-1.2924206170024704
ACH-000339,-0.8394117764020593
ACH-000341,-0.7766239593507744
ACH-000348,-0.6393707074844491
ACH-000350,-0.6213266301374658
ACH-000352,-0.6416258285597775
ACH-000356,-0.7432094052974835
ACH-000361,-0.9323843907384924
ACH-000362,-0.4622173334447296
ACH-000363,-0.20340786703328356
ACH-000364,-0.8356721693114096
ACH-000365,-0.6048242900964865
ACH-000366,-0.4354903619414524
ACH-000368,-0.6796631921596336
ACH-000374,-0.9817921146555834
ACH-000375,-0.7137999756284659
ACH-000376,-0.8685251972436919
ACH-000381,-0.9931140334192181
ACH-000383,-0.6177537225236845
ACH-000387,-0.7271570081064631
ACH-000389,-0.6581053245276028
ACH-000390,-0.5332414767632654
ACH-000393,-0.7987477442441197
ACH-000395,-0.8217138222796551
ACH-000396,-0.8397318435348264
ACH-000397,-1.0263154045918332
ACH-000401,-0.8814379476293455
ACH-000402,-0.4015488648392239
ACH-000403,-0.7566959636667361
ACH-000404,-0.5585329785357727
ACH-000406,-0.8832755359382577
ACH-000407,-1.1290370583737626
ACH-000408,-0.9105698354293028
ACH-000410,-0.7443131999084418
ACH-000411,-0.536978640498295
ACH-000414,-0.6875659092787476
ACH-000415,-0.960678577642169
ACH-000416,-0.5959437688107497
ACH-000420,-1.1136233926990222
ACH-000421,-0.7061778220877786
ACH-000424,-0.6755913655128369
ACH-000425,-0.5216133234480913
ACH-000426,-0.4819933883731377
