,GABPA (2551)
ACH-000416,-0.5735591194844116
ACH-000420,-0.3795281541409099
ACH-000421,-0.4407097142544097
ACH-000424,-0.2849127913901144
ACH-000425,-0.4300970329616904
ACH-000426,-0.4619299706261694
ACH-000427,-0.4096689052456437
ACH-000433,-0.4747741232910155
ACH-000435,-0.5405000794294408
ACH-000436,-0.34380743016848303
ACH-000444,-0.6201187689847165
ACH-000445,-0.3813216334207163
ACH-000448,-0.4807975277872077
ACH-000450,-0.3265968851928571
ACH-000452,-0.4539170556790203
ACH-000454,-0.3352514900772107
ACH-000458,-0.5313937668750148
ACH-000459,-0.0378671281388478
ACH-000460,-0.5376438147996675
ACH-000461,-0.21485988966057995
ACH-000463,-0.6068169041335029
ACH-000464,-0.5596667050956097
ACH-000466,-0.43168841693957105
ACH-000467,-0.4857988815925604
ACH-000468,-0.2995790351068374
ACH-000469,-0.029466478947235638
ACH-000470,-0.27761524286244743
ACH-000471,-0.504883487851192
ACH-000472,-0.3432822447566581
ACH-000473,-0.10946897658024347
ACH-000475,-0.4815947681554268
ACH-000476,-0.4572556016452626
ACH-000477,-0.4776583833631522
ACH-000479,-0.05073092362964217
ACH-000480,-0.7670108763408132
ACH-000481,-0.4026586706266089
ACH-000483,-0.34828508509947625
ACH-000484,-0.6576873247971569
ACH-000485,-0.4760327972858551
ACH-000486,-0.648766976719466
ACH-000487,-0.5176088948005101
ACH-000488,-0.5337646240810325
ACH-000490,-0.5033045890518039
ACH-000491,-0.2370462467989453
ACH-000495,-0.39641314654052795
ACH-000496,-0.5207819887997797
ACH-000499,-0.18585964931659474
ACH-000500,-0.4307670615324807
ACH-000502,-0.4548135758602992
ACH-000503,-0.6838955260396962
ACH-000505,-0.2922555355929079
ACH-000507,-0.4626062189945884
ACH-000510,-0.4703516827472083
ACH-000511,-0.37688501497180893
ACH-000512,-0.5181116856469205
ACH-000516,-0.18155270531288048
ACH-000517,-0.15770576429008526
ACH-000518,-0.30829150958589663
ACH-000520,-0.5732733934194607
ACH-000521,-0.6133522587367971
ACH-000522,-0.3263558925954493
ACH-000524,-0.5551542983791194
ACH-000527,-0.4199084481555563
ACH-000528,-0.5538196618738354
ACH-000537,-0.228631481756572
ACH-000541,-0.5725239098824366
ACH-000542,-0.4856458636678935
ACH-000544,-0.4565514705626962
ACH-000545,-0.7717826602774375
ACH-000547,-0.7706512270857435
ACH-000548,-0.7789538310686719
ACH-000549,-0.6769153826999752
ACH-000550,-0.4685728437658204
ACH-000552,-0.5113363006541134
ACH-000556,-0.09788756900021847
ACH-000557,-0.3181836900368316
ACH-000569,-0.3282911453435389
ACH-000570,-0.2810703596323708
ACH-000571,-0.10766653479083677
ACH-000573,-0.41176871690814976
ACH-000576,-0.3984950211263241
ACH-000579,-0.1539050490012252
ACH-000580,-0.7538584541900585
ACH-000584,-0.332862560404868
ACH-000585,-0.5447859811539233
ACH-000588,-0.4507940520279874
ACH-000589,-0.5532589300505846
ACH-000591,-0.4681094170177309
ACH-000593,-0.5402540957423128
ACH-000600,-0.4594927103755152
ACH-000601,-0.4423634136106946
ACH-000605,-0.4462830131602525
ACH-000606,-0.567970788620912
ACH-000608,-0.29050446461271673
ACH-000614,-0.26123053730749896
ACH-000616,-0.5828421045319326
ACH-000618,-0.5302028339139945
ACH-000619,-0.3699438019482834
ACH-000620,-0.4585230247405558
ACH-000621,-0.21385971532442066
ACH-000622,-0.494423399017281
ACH-000623,-0.20624145968784746
ACH-000624,-0.5718852569661539
ACH-000627,-0.3639399350921181
ACH-000630,-0.3337161310858108
ACH-000631,-0.7280716995136476
ACH-000632,-0.4665390082884876
ACH-000633,-0.5892350813843065
ACH-000637,-0.2535053569605233
ACH-000638,-0.30613846716262955
ACH-000646,-0.3384403895293596
ACH-000647,-0.458814964950258
ACH-000648,-0.4032244057558103
ACH-000649,-0.3839094719890295
ACH-000651,-0.4033644185838187
ACH-000652,-0.32747124892433377
ACH-000653,-0.3243227592023952
ACH-000657,-0.4886202217755396
ACH-000658,-0.5019974840615251
ACH-000661,-0.3421465719678047
ACH-000662,-0.3930167744514777
ACH-000663,-0.4001709821301005
ACH-000665,-0.4891202711035804
ACH-000671,-0.3462393306790701
ACH-000672,-0.6687978413432905
ACH-000673,-0.6066490234125306
ACH-000676,-0.37318862835574895
ACH-000677,-0.5745521366826504
ACH-000681,-0.5280050197866187
ACH-000683,-0.3938846120941214
ACH-000684,-0.6191898884757491
ACH-000688,-0.5231116892841601
ACH-000693,-0.39680193234403605
ACH-000694,-0.5546218568619862
ACH-000695,-0.3583824269961424
ACH-000696,-0.506258707611935
ACH-000697,-0.5130213920051343
ACH-000699,-0.3652962473018097
ACH-000701,-0.8062132924316069
ACH-000706,-0.40796366352071933
ACH-000711,-0.35979495756736884
ACH-000713,-0.5235779389333314
ACH-000714,-0.22931327360043174
ACH-000718,-0.35478682190747746
ACH-000720,-0.37745780001205503
ACH-000721,-0.3865514638123861
ACH-000724,-0.4635053879979179
ACH-000725,-0.7133941015444113
ACH-000732,-0.3115798852255566
ACH-000734,-0.3462138613454529
ACH-000735,-0.5435847464867128
ACH-000736,-0.4385417131138383
ACH-000738,-0.29445012326249875
ACH-000746,-0.29038609322642783
ACH-000747,-0.4539727274417712
ACH-000748,-0.4533517238318819
ACH-000753,-0.398637566184386
ACH-000756,-0.6600633517339138
ACH-000757,-0.28379078935237284
ACH-000758,-0.4516314269179334
ACH-000760,-0.3811522446660271
ACH-000762,-0.4427490684322337
ACH-000763,-0.4456858868360906
ACH-000764,-0.22208061126646025
ACH-000765,-0.2828949822937588
ACH-000766,-0.4785948991365527
ACH-000767,-0.631907254827216
ACH-000768,-0.4455708786744536
ACH-000769,-0.3606388622156291
ACH-000770,-0.1400945540600627
ACH-000771,-0.6000406522533192
ACH-000773,-0.5529177435332561
ACH-000776,-0.4485928172766945
ACH-000777,-0.5061386108961955
ACH-000778,-0.4181376412808923
ACH-000781,-0.2480553821309709
ACH-000782,-0.19605009681660124
ACH-000783,-0.2757376674163459
ACH-000784,-0.3654933351395651
ACH-000785,-0.4101392201267576
ACH-000787,-0.3462210490871222
ACH-000788,-0.4294625449344188
ACH-000791,-0.37822386788420265
ACH-000792,-0.5350517595467439
ACH-000794,-0.480363082004215
ACH-000796,-0.3919470758914508
ACH-000798,-0.3532063699457553
ACH-000799,-0.4120771270588516
ACH-000800,-0.4095055786678861
ACH-000802,-0.4070437256683378
ACH-000804,-0.4297591407001855
ACH-000805,-0.4133659120859528
ACH-000809,-0.4624713476480877
ACH-000810,-0.062227222324798936
ACH-000811,-0.4092146715695795
ACH-000817,-0.2754048123495803
ACH-000819,-0.4466025801688092
ACH-000820,-0.20455609582956516
ACH-000821,-0.3333305886491943
ACH-000822,-0.3392157033135131
ACH-000823,-0.5668006383126871
ACH-000824,-0.4282152440751172
ACH-000827,-0.6653423878290501
ACH-000829,-0.3579053229339412
ACH-000831,-0.21252369972260274
ACH-000832,-0.4614381796829701
ACH-000833,-0.2682886272809309
ACH-000834,-0.10423527206851446
ACH-000835,-0.2963432919158267
ACH-000836,-0.3194700607261947
ACH-000837,-0.5602819276281502
ACH-000838,-0.5065430061605737
ACH-000839,-0.3459776101246294
ACH-000840,-0.4007860400901399
ACH-000841,-0.3391033305331186
ACH-000843,-0.566021367422052
ACH-000846,-0.3648914814922293
ACH-000847,-0.3771479116065372
ACH-000848,-0.5987375931759833
ACH-000849,-0.2677357432021792
ACH-000851,-0.4244264563420628
ACH-000855,-0.4408916907672045
ACH-000856,-0.35246251932231104
ACH-000858,-0.27652044471169923
ACH-000859,-0.4108064054607491
ACH-000861,-0.4538012429589496
ACH-000862,-0.34061189458270197
ACH-000865,-0.4602897815676814
ACH-000866,-0.3668609857127958
ACH-000867,-0.4104633930615643
ACH-000869,-0.5769497955282263
ACH-000872,-0.26476533748971465
ACH-000873,-0.4362166597836972
ACH-000876,-0.30837878681832115
ACH-000878,-0.5342043331420121
ACH-000880,-0.6050483169078822
ACH-000881,-0.5342701719397275
ACH-000882,-0.658171176615318
ACH-000884,-0.22693739207585414
ACH-000885,-0.44395875007397617
ACH-000887,-0.5159335210003088
ACH-000889,-0.3674704839009328
ACH-000896,-0.3340282648437332
ACH-000898,-0.452069108094711
ACH-000900,-0.4221881386612378
ACH-000901,-0.5122797481160829
ACH-000905,-0.5105559645471505
ACH-000906,-0.542807243980845
ACH-000907,-0.6514497427067447
ACH-000910,-0.2918405717585853
ACH-000911,-0.4858587741274504
ACH-000912,-0.4795173632737199
ACH-000913,-0.20500404912511586
ACH-000915,-0.18941363085237964
ACH-000916,-0.7855727004429401
ACH-000917,-0.5945774921327552
ACH-000920,-0.26093227122812784
ACH-000921,-0.5120039962810996
ACH-000924,-0.3718051325503308
ACH-000926,-0.2964574398933179
ACH-000928,-0.385752473963345
ACH-000929,-0.3764352512793342
ACH-000932,-0.4301002024649767
ACH-000935,-0.5316420542274434
ACH-000936,-0.2433319252438129
ACH-000937,-0.4293148105463896
ACH-000938,-0.5857286253491709
ACH-000939,-0.5468204361382077
ACH-000941,-0.3889255778703145
ACH-000943,-0.3836199137588539
ACH-000946,-0.3154380291908262
ACH-000947,-0.20931096696303714
ACH-000948,-0.4230163705591233
ACH-000950,-0.5687669369523364
ACH-000953,-0.1156552876450982
ACH-000954,-0.38120283757266304
ACH-000957,-0.44838249222505977
ACH-000958,-0.3436880838678245
ACH-000960,-0.5024332268924226
ACH-000963,-0.43567665503543385
ACH-000968,-0.5660667445404703
ACH-000969,-0.5597595348164759
ACH-000972,-0.43634427356354
ACH-000973,-0.4411037963804814
ACH-000974,-0.3019004943654564
ACH-000978,-0.3310634344983793
ACH-000984,-0.3103515865411005
ACH-000986,-0.5561778010577719
ACH-000988,-0.27178492143423
ACH-000993,-0.4517209412013792
ACH-000994,-0.4148116820816524
ACH-000996,-0.4050813957941049
ACH-001001,-0.37399579904249336
ACH-001020,-0.4778079386214723
ACH-001028,-0.1568370096920558
ACH-001031,-0.41226007039710455
ACH-001038,-0.17039889132973002
ACH-001048,-0.5199987334193527
ACH-001050,-0.4801181547643107
ACH-001053,-0.3006529626189126
ACH-001054,-0.34655387471864313
ACH-001061,-0.5079990902125529
ACH-001067,-0.5201202821138398
ACH-001075,-0.477276527093412
ACH-001096,-0.5247507334573391
ACH-001111,-0.5728649077409248
ACH-001119,-0.4261123524538879
ACH-001128,-0.5921619130023228
ACH-001134,-0.40309107138598094
ACH-001151,-0.4961492012686397
ACH-001163,-0.6301674657475312
ACH-001164,-0.6815962226784736
ACH-001183,-0.3321002468680066
ACH-001192,-0.5227188393470129
ACH-001193,-0.6780176986483971
ACH-001196,-0.2675532908060103
ACH-001197,-0.44678762980157855
ACH-001205,-0.18008722534636226
ACH-001211,-0.44251236754285606
ACH-001212,-0.4982675895834018
ACH-001228,-0.3960558291517951
ACH-001232,-0.3889331216791016
ACH-001239,-0.4051350295352589
ACH-001270,-0.4327377902712201
ACH-001274,-0.4780919588028234
ACH-001275,-0.4482573384937164
ACH-001277,-0.3722521858166779
ACH-001278,-0.31457785201809096
ACH-001280,-0.4231993055223216
ACH-001283,-0.3780240527194619
ACH-001289,-0.4882842990931581
ACH-001300,-0.34966990023430145
ACH-001301,-0.5627880633176935
ACH-001302,-0.4781438358815892
ACH-001306,-0.254239068656936
ACH-001318,-0.2157916757226052
ACH-001322,-0.6497592789068609
ACH-001328,-0.5271371710257208
ACH-001332,-0.556294052261951
ACH-001336,-0.4118494560919577
ACH-001346,-0.35175474493299064
ACH-001353,-0.6271586894751123
ACH-001354,-0.34167357949857546
ACH-001367,-0.4465017888494481
ACH-001368,-0.4824447803771496
ACH-001374,-0.39180121015538855
ACH-001377,-0.5415707023534541
ACH-001380,-0.4711573207925701
ACH-001391,-0.5618025803465705
ACH-001408,-0.4069115040871988
ACH-001430,-0.37861324791740575
ACH-001431,-0.44613805845637
ACH-001450,-0.5356012056174313
ACH-001496,-0.7084568820624321
ACH-001500,-0.21967987579367299
ACH-001523,-0.5038831473955352
ACH-001532,-0.40539142281260576
ACH-001550,-0.4503129737638904
ACH-001552,-0.2765829603793091
ACH-001554,-0.44277346294832265
ACH-001654,-0.2472897458620859
ACH-001735,-0.2589647002112901
ACH-001736,-0.3483545444032819
ACH-001737,-0.5698297658287308
ACH-001740,-0.414915535342503
ACH-001745,-0.4445841398267513
ACH-001765,-0.4276041851726671
