,MAF1 (84232)
ACH-000411,-0.008118268273825106
ACH-000414,-0.029017870460699532
ACH-000415,0.007754080409153878
ACH-000416,-0.12793649151266165
ACH-000420,-0.02992497548769158
ACH-000421,0.005390551887534953
ACH-000424,-0.10570944341669562
ACH-000425,-0.2324416384799965
ACH-000426,-0.14013247779512136
ACH-000427,-0.23623579824553256
ACH-000433,-0.19235663394961228
ACH-000435,-0.1795215217890646
ACH-000436,-0.05011692612742175
ACH-000444,-0.13949221624007965
ACH-000445,0.03950222642753888
ACH-000448,-0.07787029392247585
ACH-000450,-0.35308916443782856
ACH-000452,-0.2999704315551607
ACH-000454,-0.02341836942455359
ACH-000458,-0.044703156922536534
ACH-000459,-0.04932803132299906
ACH-000460,-0.08539196204052614
ACH-000461,-0.15344129991098496
ACH-000463,-0.25976530429418737
ACH-000464,-0.2506625701694749
ACH-000466,0.031913754894835285
ACH-000467,-0.046032054724220256
ACH-000468,-0.029658306552949168
ACH-000469,-0.04920353618149978
ACH-000470,0.02005372138489877
ACH-000471,-0.16372813491484178
ACH-000472,-0.16432970220798904
ACH-000473,0.16119804610609825
ACH-000475,-0.15173836721103254
ACH-000476,-0.02471287588673092
ACH-000477,-0.1851325551615936
ACH-000479,0.28125589976180165
ACH-000480,0.020829173988263373
ACH-000481,-0.1271270732414992
ACH-000483,-0.09314487631719204
ACH-000484,-0.26472816590099113
ACH-000485,-0.1904344824698864
ACH-000486,-0.1695514267896447
ACH-000487,-0.016629394572896618
ACH-000488,-0.09240145213161677
ACH-000490,-0.10321581396712826
ACH-000491,-0.3236087237339466
ACH-000495,-0.13162723344833607
ACH-000496,-0.08799265145263067
ACH-000499,-0.09919411107783756
ACH-000500,-0.3254264163586989
ACH-000502,-0.17326212012852113
ACH-000503,-0.17345134028330247
ACH-000505,-0.09188533166072904
ACH-000507,-0.4055347236981846
ACH-000510,-0.033863012835007464
ACH-000511,-0.021992448555243703
ACH-000512,-0.6740660207706632
ACH-000516,-0.056657572014928465
ACH-000517,-0.07061045182429561
ACH-000518,-0.05483168601990546
ACH-000520,-0.13635700268782358
ACH-000521,-0.13929486988989026
ACH-000522,-0.004861719448292185
ACH-000524,-0.11299819927923604
ACH-000527,-0.088208557963306
ACH-000528,-0.060667096017859815
ACH-000537,-0.16893784356244487
ACH-000541,-0.144696979934432
ACH-000542,-0.1618886890627043
ACH-000544,-0.08243134098804109
ACH-000545,-0.1192004416919843
ACH-000547,-0.02331675980586575
ACH-000548,-0.08903032968033342
ACH-000549,-0.2518641957737892
ACH-000550,-0.0915525120669106
ACH-000552,-0.2620944103439996
ACH-000556,-0.06584872401840335
ACH-000557,-0.20549494730133053
ACH-000569,-0.5775887500143674
ACH-000570,-0.0941061185248458
ACH-000571,-0.1737790328233837
ACH-000573,-0.10857448905985694
ACH-000576,-0.13920706178088516
ACH-000579,-0.07071342969894355
ACH-000580,-0.12150621126188164
ACH-000584,-0.14564380870344806
ACH-000585,-0.07126927691408695
ACH-000588,-0.17931790694360822
ACH-000589,-0.2561905122743474
ACH-000591,-0.2136667997782079
ACH-000593,-0.18174238164229792
ACH-000600,-0.10652136105466106
ACH-000601,-0.010881497967608005
ACH-000605,-0.0032258139382831696
ACH-000606,-0.11159850792897938
ACH-000608,-0.1673962359954609
ACH-000614,-0.16104341347166398
ACH-000616,0.0717412849294186
ACH-000618,-0.06945153432501935
ACH-000619,0.09586029855645467
ACH-000620,-0.1905685109398213
ACH-000621,-0.12747244801778596
ACH-000622,-0.08464355131467778
ACH-000623,-0.06826507388259498
ACH-000624,-0.008707225305544967
ACH-000627,-0.07258202473085394
ACH-000630,0.00809905055235672
ACH-000631,0.03783905010446585
ACH-000632,-0.17342035936321135
ACH-000633,-0.2591777796063694
ACH-000637,-0.14292054763830306
ACH-000638,-0.023300456847664217
ACH-000646,0.003286132905989479
ACH-000647,-0.08284791571903817
ACH-000648,-0.19698408630244646
ACH-000649,-0.19954873011337626
ACH-000651,-0.05012001528620663
ACH-000652,-0.1811556158625663
ACH-000653,-0.26043945770312515
ACH-000657,-0.053823914704882785
ACH-000658,-0.6598684072153178
ACH-000661,-0.34967106421308186
ACH-000662,-0.3631330906909483
ACH-000663,-0.1877348212941139
ACH-000665,-0.08878320532788157
ACH-000671,-0.04849561488653407
ACH-000672,-0.6320907317342759
ACH-000673,-0.0941892882166249
ACH-000676,-0.08696407008317511
ACH-000677,-0.1706156809045208
ACH-000681,-0.19995045657248686
ACH-000683,-0.2575929136403777
ACH-000684,0.15829390219530792
ACH-000688,-0.11469009876979848
ACH-000693,-0.10691173826278093
ACH-000694,-0.07659084979423737
ACH-000695,-0.06869684566514468
ACH-000696,-0.04403180865701165
ACH-000697,-0.5072677625002623
ACH-000699,-0.16855514100852387
ACH-000701,-0.20942571554685224
ACH-000706,-0.18474181053636168
ACH-000711,0.01429979233447998
ACH-000713,-0.04101722841050216
ACH-000714,-0.0822514031771957
ACH-000718,-0.2640496037673528
ACH-000720,-0.03353416474187749
ACH-000721,-0.14170151769971656
ACH-000724,0.048720227038213264
ACH-000725,-0.08226957688580418
ACH-000732,0.05603999848218962
ACH-000734,-0.07037693725163234
ACH-000735,-0.06385230931942598
ACH-000736,-0.2483986295721459
ACH-000738,-0.04522670542880868
ACH-000746,-0.1906776942030363
ACH-000747,0.02244288968550178
ACH-000748,0.05822001695181414
ACH-000753,-0.13213400458412006
ACH-000756,0.022897379243724324
ACH-000757,-0.14759498477256924
ACH-000758,-0.029673707250006856
ACH-000760,-0.08925352523523546
ACH-000762,6.8490790714503e-05
ACH-000763,-0.12994252264150466
ACH-000764,0.06860147167422148
ACH-000765,-0.05910375012543506
ACH-000766,-0.015660241141918278
ACH-000767,-0.3778645132840831
ACH-000768,-0.05225881460301925
ACH-000769,0.03110704649966028
ACH-000770,-0.1491199823400052
ACH-000771,0.003101141011909148
ACH-000773,-0.2436964741030624
ACH-000776,-0.2288515584409869
ACH-000777,-0.06319297864656043
ACH-000778,0.00950760865499548
ACH-000781,-0.12899525829309655
ACH-000782,-0.1613701845498631
ACH-000783,-0.2919540246942781
ACH-000784,-0.10080610334772566
ACH-000785,-0.2433500245944633
ACH-000787,0.07691311680410322
ACH-000788,0.008607794843693487
ACH-000791,-0.04453662973631276
ACH-000792,-0.09823255666934057
ACH-000794,-0.1807826405242414
ACH-000796,-0.04890577382378829
ACH-000798,-0.25491265615805137
ACH-000799,-0.10437758969784734
ACH-000800,-0.36920305872376025
ACH-000802,0.014179384615854818
ACH-000804,-0.08007015595124757
ACH-000805,-0.3870863641478767
ACH-000809,-0.2368648602298218
ACH-000810,-0.09553939634262648
ACH-000811,-0.12019230008578995
ACH-000817,-0.1599697929462287
ACH-000819,-0.13837046056650296
ACH-000820,-0.2942803190199333
ACH-000821,-0.06844669559796772
ACH-000822,-0.12197745216442445
ACH-000823,-0.015263599919378543
ACH-000824,-0.13784012934082754
ACH-000827,-0.12997954982433274
ACH-000829,0.06902162304877342
ACH-000831,-0.006573812195870981
ACH-000832,0.1060325429573829
ACH-000833,0.09595639227233216
ACH-000834,-0.21749812081195136
ACH-000835,-0.09488919592727088
ACH-000836,-0.13030223780616434
ACH-000837,-0.19273747786096215
ACH-000838,-0.048407583394513086
ACH-000839,-0.0889795228498766
ACH-000840,0.012722632288966612
ACH-000841,-0.1139202090850548
ACH-000843,0.13622679956934128
ACH-000846,-0.24810001861672165
ACH-000847,-0.0699897345729904
ACH-000848,-0.08761107505720367
ACH-000849,-0.04831574062223893
ACH-000851,0.03342771817677472
ACH-000855,0.0785292481732924
ACH-000856,-0.05454448790220809
ACH-000858,-0.06904415590555446
ACH-000859,-0.1386551023650782
ACH-000861,0.04246419210327936
ACH-000862,-0.3279983486485403
ACH-000865,-0.1618059354827303
ACH-000866,0.08761559685967446
ACH-000867,-0.11806973660896013
ACH-000869,-0.038171522483971786
ACH-000872,-0.24600693302198276
ACH-000873,0.004192251575403606
ACH-000876,-0.08891591843781067
ACH-000878,-0.037381787313913915
ACH-000880,0.1435105636232792
ACH-000881,-0.18320318349748752
ACH-000882,-0.10569715614248243
ACH-000884,-0.14328882506989174
ACH-000885,0.013590328340441448
ACH-000887,-0.11184322871525662
ACH-000889,-0.27497886294066537
ACH-000896,0.015337343896133587
ACH-000898,-0.2639730852594728
ACH-000900,-0.2794102530264637
ACH-000901,-0.03127072277583177
ACH-000905,-0.03183352994829803
ACH-000906,-0.10701584512795903
ACH-000907,-0.09297220171112043
ACH-000910,-0.1417422839426977
ACH-000911,-0.22363314909867307
ACH-000912,-0.14061504026096971
ACH-000913,-0.20395203166234668
ACH-000915,0.07140540050110833
ACH-000916,-0.1415234081035428
ACH-000917,0.042727377118727865
ACH-000920,0.09499745722373876
ACH-000921,-0.0004724809545684873
ACH-000924,-0.1698426644341006
ACH-000926,-0.2814094812325359
ACH-000928,-0.09868203187098774
ACH-000929,-0.15356753161888118
ACH-000932,-0.08426710358745708
ACH-000935,-0.4811174333067723
ACH-000936,-0.02166771428548061
ACH-000937,0.02016552888543969
ACH-000938,-0.2454964233980828
ACH-000939,-0.03422729192069508
ACH-000941,-0.09126857187864364
ACH-000943,-0.004952284312518151
ACH-000946,-0.15678526457321315
ACH-000947,-0.041518261443482495
ACH-000948,-0.04687051167480103
ACH-000950,-0.0644266749825895
ACH-000953,-0.08648961904574266
ACH-000954,-0.488262233161255
ACH-000957,0.137790448006039
ACH-000958,-0.3252320680839794
ACH-000960,-0.1848239869249301
ACH-000963,-0.11483030460315358
ACH-000968,-0.19437440704819176
ACH-000969,-0.08928509475863622
ACH-000972,-0.20831957347559574
ACH-000973,-0.00012189949234147337
ACH-000974,-0.0361355176554383
ACH-000978,0.11451394344903512
ACH-000984,-0.05824311954630732
ACH-000986,-0.10487407686064394
ACH-000988,-0.031697823471116535
ACH-000993,-0.13589887499941175
ACH-000994,-0.1139189713286793
ACH-000996,-0.3159818753732104
ACH-001001,0.10552200351641114
ACH-001020,0.0211458515576535
ACH-001028,-0.12557950513324492
ACH-001031,-0.15086728375699252
ACH-001038,-0.17542046844174433
ACH-001048,-0.11634367145558662
ACH-001050,-0.11526224759736185
ACH-001053,-0.1800194456439113
ACH-001054,-0.28656280836236697
ACH-001061,-0.2626618910041389
ACH-001067,-0.2750069151369518
ACH-001075,-0.1044655776125534
ACH-001096,-0.14203399404899844
ACH-001111,-0.3874326276659896
ACH-001119,-0.14789471270041746
ACH-001128,-0.2346158256829685
ACH-001134,-0.265125626210491
ACH-001151,-0.10822912671854996
ACH-001163,-0.21411001571620167
ACH-001164,-0.20181232671783372
ACH-001183,-0.1463477414673111
ACH-001192,-0.17279025624759842
ACH-001193,0.08738820865899535
ACH-001196,-0.14897515831080796
ACH-001197,-0.06976379221924628
ACH-001205,0.2622324715286433
ACH-001211,-0.09808760243674493
ACH-001212,-0.119338600871351
ACH-001228,-0.1846798911609704
ACH-001232,-0.10191453577570243
ACH-001239,-0.17105767924465995
ACH-001270,-0.07085031362918927
ACH-001274,-0.10388393031311312
ACH-001275,-0.06684449769528257
ACH-001277,-0.005232310289411882
ACH-001278,-0.1947961790387574
ACH-001280,-0.15380562249295412
ACH-001283,-0.18010862559709204
ACH-001289,-0.2854412926837688
ACH-001300,-0.1275074691784894
ACH-001301,-0.021223002040810904
ACH-001302,-0.14439737243036904
ACH-001306,-0.09015699351242676
ACH-001318,-0.1077344654295283
ACH-001322,-0.2662535966926795
ACH-001328,-0.1414739568137208
ACH-001332,-0.019926670241793697
ACH-001336,0.033702970701890086
ACH-001346,-0.04808177193612987
ACH-001353,-0.08784824220032017
ACH-001354,-0.4176300135415152
ACH-001367,-0.6298471838924644
ACH-001368,-0.14511909045127225
ACH-001374,-0.2425307334761491
ACH-001377,0.07383084024577845
ACH-001380,-0.07544243699021881
ACH-001391,-0.05552503722035207
ACH-001408,-0.2062356651663414
ACH-001430,-0.10730952689037933
ACH-001431,-0.13994354366600367
ACH-001450,0.12467982401507953
ACH-001496,-0.10788487775107446
ACH-001500,-0.030581588797200843
ACH-001523,0.032265791578137845
ACH-001532,-0.06871747331265818
ACH-001550,-0.07642372553856931
ACH-001552,-0.13342446219933318
ACH-001554,-0.20241472551016168
ACH-001654,-0.1851645745966518
ACH-001735,-0.21419470560663503
ACH-001736,-0.27904205060917264
ACH-001737,0.47842609054530205
ACH-001740,-0.11720223595058685
ACH-001745,-0.12914675638998468
ACH-001765,-0.28840953695041344
