,MCF2L (23263)
ACH-000445,0.03187927025802849
ACH-000448,0.0270834817541385
ACH-000450,0.3269263166529121
ACH-000452,0.12114039257895398
ACH-000454,0.04451118855160298
ACH-000458,0.16246173790761842
ACH-000459,0.11751646068126866
ACH-000460,0.04668096998689975
ACH-000461,0.07049174643954363
ACH-000463,0.21234455448110046
ACH-000464,0.2288073889532039
ACH-000466,-0.03983019964503354
ACH-000467,-0.040987661737389255
ACH-000468,0.15057353638493814
ACH-000469,0.21752592555137745
ACH-000470,0.106040959830045
ACH-000471,0.11492622782345699
ACH-000472,0.15299034586582927
ACH-000473,0.2137224260270449
ACH-000475,0.15743213939999764
ACH-000476,0.09590997550383798
ACH-000477,0.2389445694964752
ACH-000479,0.2462919709717155
ACH-000480,0.25572642082860664
ACH-000481,-0.05235188520175993
ACH-000483,0.1128600227636057
ACH-000484,0.0631039719113013
ACH-000485,0.04593463496293453
ACH-000486,0.014151054636675832
ACH-000487,0.03656410022986994
ACH-000488,0.09131826238352064
ACH-000490,0.06850904511708568
ACH-000491,0.015133416968931097
ACH-000495,0.1295664690944161
ACH-000496,0.06709361047694247
ACH-000499,0.046607903648022364
ACH-000500,0.008380998796910084
ACH-000502,0.1276807076761676
ACH-000503,0.04388756420480724
ACH-000505,0.06547114303212885
ACH-000507,0.11113005785773017
ACH-000510,0.1381663324303007
ACH-000511,0.058623159026009834
ACH-000512,0.041718543034991486
ACH-000516,0.13393570568714164
ACH-000517,0.14151763669938391
ACH-000518,0.1038061754808715
ACH-000520,0.09897956185910936
ACH-000521,-0.00874003613866604
ACH-000522,0.18731295498141695
ACH-000524,0.1524710522032907
ACH-000527,0.12550029866435586
ACH-000528,0.09847586478394288
ACH-000537,0.12038097691911652
ACH-000541,0.12718682216173902
ACH-000542,0.08979119916409037
ACH-000544,0.2465080470618464
ACH-000545,-0.06306876037000518
ACH-000547,-0.1914029993108248
ACH-000548,0.07872579568354568
ACH-000549,0.028850792940856143
ACH-000550,0.13753775075336275
ACH-000552,0.19665106706596933
ACH-000556,0.041749608066221404
ACH-000557,0.01928948727464644
ACH-000569,0.07743902707043382
ACH-000570,0.013875441891276834
ACH-000571,0.04689320311832209
ACH-000573,0.14051572624631206
ACH-000576,0.2871902408943616
ACH-000579,0.13013948081472165
ACH-000580,-0.003642170333125808
ACH-000584,0.13546230598827466
ACH-000585,0.1403453054377691
ACH-000588,0.09222442077100096
ACH-000589,0.018720152439535846
ACH-000591,-0.08998961481884023
ACH-000593,0.14091129833828067
ACH-000600,0.0008582763122591077
ACH-000601,0.1341732262121707
ACH-000605,0.05115609608138137
ACH-000606,0.2535418581382144
ACH-000608,0.06410649450893469
ACH-000614,0.13819807730687034
ACH-000616,0.07274107051649066
ACH-000618,0.08010642189827266
ACH-000619,0.057960383274370975
ACH-000620,0.06386827123160509
ACH-000621,0.11359533914917
ACH-000622,0.09537993106571027
ACH-000623,-0.026278348169360987
ACH-000624,0.1767813533140387
ACH-000627,0.0001402440016672776
ACH-000630,0.07942025218509177
ACH-000631,-0.04061031209312512
ACH-000632,0.1397740697627974
ACH-000633,0.1736644662602049
ACH-000637,0.14059207862395515
ACH-000638,0.14541493316387197
ACH-000646,0.12603774607710946
ACH-000647,0.06518189055720329
ACH-000648,0.244375711630059
ACH-000649,0.09008692977483156
ACH-000651,0.07717901817083757
ACH-000652,0.1348640929817192
ACH-000653,0.1370586254051289
ACH-000657,-0.021604289453770527
ACH-000658,0.22572501945965176
ACH-000661,0.14207174247872786
ACH-000662,-0.03485403067123837
ACH-000663,0.0629020750238888
ACH-000665,0.05499521344817198
ACH-000671,0.04579926111012676
ACH-000672,0.061930643828127685
ACH-000673,0.12937054803323866
ACH-000676,0.22664884912541103
ACH-000677,0.21130201770013676
ACH-000681,-0.023849757903294383
ACH-000683,0.12933813598163862
ACH-000684,-0.014832613483899318
ACH-000688,0.01798305322514095
ACH-000693,0.07365021694844956
ACH-000694,0.15681037824206534
ACH-000695,-0.07145315158822167
ACH-000696,0.04829498056661944
ACH-000697,0.08947606198097433
ACH-000699,0.1653438325946629
ACH-000701,-0.12764351250528835
ACH-000706,0.10731305315262052
ACH-000711,0.1495965957657143
ACH-000713,0.2337650329709911
ACH-000714,0.08852670502529582
ACH-000718,0.02955084314502315
ACH-000720,0.1618529264177077
ACH-000721,0.1571531132730277
ACH-000724,-0.14394148217629407
ACH-000725,0.09718624060258693
ACH-000732,0.06386259656032389
ACH-000734,0.0872034905551082
ACH-000735,0.07300841009300033
ACH-000736,0.2188932366039249
ACH-000738,0.1250002738507716
ACH-000746,0.010414680120435824
ACH-000747,0.1088663798632951
ACH-000748,0.1766801950918794
ACH-000753,0.1358830463205166
ACH-000756,-0.06511387138270629
ACH-000757,0.15655062897920086
ACH-000758,0.20668642025685768
ACH-000760,0.07600934037862865
ACH-000762,0.07035229239503328
ACH-000763,0.029785551270146045
ACH-000764,-0.1708082734020483
ACH-000765,0.1407717983436442
ACH-000766,-0.018525432938669047
ACH-000767,0.05160929409933357
ACH-000768,0.2406866351650185
ACH-000769,0.2362603338963969
ACH-000770,0.016772623950701622
ACH-000771,0.004285645607149421
ACH-000773,0.1085779903564426
ACH-000776,0.12326733424560404
ACH-000777,0.1932339536362152
ACH-000778,0.15629687554948374
ACH-000781,0.008672066689252191
ACH-000782,0.02895732484818576
ACH-000783,0.05101183881257081
ACH-000784,0.1461762445083287
ACH-000785,-0.02357204942976112
ACH-000787,0.10193121288287853
ACH-000788,0.10077557996778687
ACH-000791,0.03144729974815947
ACH-000792,0.18428038049682813
ACH-000794,0.02362358109326181
ACH-000796,0.08925833569326032
ACH-000798,-0.08787465927062864
ACH-000799,0.09695305802964922
ACH-000800,0.10281882848996414
ACH-000802,0.04814097745961736
ACH-000804,0.12899420206252804
ACH-000805,-0.11107253694044833
ACH-000809,-0.005451583407510849
ACH-000810,0.21449890283560466
ACH-000811,0.0099021722541178
ACH-000817,0.28582917843596506
ACH-000819,0.2112673391171513
ACH-000820,0.0339699157429933
ACH-000821,0.0698995234445251
ACH-000822,0.10468207493902948
ACH-000823,0.13791112763961802
ACH-000824,0.13837737977814046
ACH-000827,0.16123879449304682
ACH-000829,0.1754068391147327
ACH-000831,0.020038883510302717
ACH-000832,0.17196373055674036
ACH-000833,0.12065804323489912
ACH-000834,0.08554369484417318
ACH-000835,0.05315358741180811
ACH-000836,0.0664486207631368
ACH-000837,0.09099550270046207
ACH-000838,0.12733858444679627
ACH-000839,-0.08863792839519677
ACH-000840,-0.12026183781780415
ACH-000841,0.044532523033965016
ACH-000843,0.11410743882436147
ACH-000846,0.19973471376917395
ACH-000847,0.1525347983057743
ACH-000848,0.19237749978250068
ACH-000849,0.11037132157707352
ACH-000851,-0.08769875500814661
ACH-000855,0.12740292872611955
ACH-000856,0.045159965893915716
ACH-000858,0.04220790176511802
ACH-000859,0.2892447716775962
ACH-000861,0.19767784519570533
ACH-000862,0.0520336294371902
ACH-000865,0.17750003434523715
ACH-000866,0.10094238726319826
ACH-000867,0.09965059724054323
ACH-000869,0.10421954211388476
ACH-000872,0.08911407530312802
ACH-000873,0.11822609513141293
ACH-000876,0.1242114027627904
ACH-000878,0.14933961476459148
ACH-000880,0.030556674504379124
ACH-000881,0.2868281021368769
ACH-000882,0.07506644278726521
ACH-000884,0.13131958518403167
ACH-000885,0.05275877688991791
ACH-000887,0.08840012181150927
ACH-000889,0.09751937475948684
ACH-000896,0.19014223069781389
ACH-000898,0.14246772095700294
ACH-000900,0.1378322277654551
ACH-000901,0.1335506447859089
ACH-000905,-0.09603527971251294
ACH-000906,0.08884160881875992
ACH-000907,0.1506682219681352
ACH-000910,0.09220901290504452
ACH-000911,0.10474936389527688
ACH-000912,0.0371173035925066
ACH-000913,0.15315802070759846
ACH-000915,0.22372973742236635
ACH-000916,-0.10889053778893908
ACH-000917,0.23489050818528806
ACH-000920,0.465234252465596
ACH-000921,0.24731189545727594
ACH-000924,0.19814220554673467
ACH-000926,0.005200182560995199
ACH-000928,0.03993206297903639
ACH-000929,0.23336767640883485
ACH-000932,-0.10579815512996578
ACH-000935,-0.08736914802457334
ACH-000936,0.13184284059108425
ACH-000937,0.005001619663659624
ACH-000938,-0.0072209155237223125
ACH-000939,0.1404459977322686
ACH-000941,0.046055470309352434
ACH-000943,0.027504144896989685
ACH-000946,0.10411373482333734
ACH-000947,0.014747766137992422
ACH-000948,-0.004521830481328956
ACH-000950,-0.02847406686896617
ACH-000953,-0.08663980595483886
ACH-000954,-0.0068781249944376
ACH-000957,0.1925913212797143
ACH-000958,0.10731191228439878
ACH-000960,0.012592946765841826
ACH-000963,0.05709936605211415
ACH-000968,0.14418137329574526
ACH-000969,0.0753113302830164
ACH-000972,-0.029228578947738733
ACH-000973,0.13036243078633086
ACH-000974,-0.02170062481086448
ACH-000978,0.25289332415366683
ACH-000984,-0.0759843687889986
ACH-000986,0.08473325217552888
ACH-000988,0.06538592474639494
ACH-000993,0.1269653655147084
ACH-000994,0.0791923600095756
ACH-000996,-0.03734143425557277
ACH-001001,0.0010595520649914383
ACH-001020,0.18145571408491148
ACH-001028,0.038811014979693866
ACH-001031,0.12951403412446494
ACH-001038,0.28809673857455625
ACH-001048,-0.012182154547596616
ACH-001050,0.09870962275967217
ACH-001053,0.16679406852546755
ACH-001054,0.11179320741695713
ACH-001061,0.13127179181628235
ACH-001067,0.0652870942476951
ACH-001075,0.11332004615244648
ACH-001096,0.07669486738393956
ACH-001111,0.12824572198942544
ACH-001119,0.12462031227060882
ACH-001128,0.148884231276511
ACH-001134,0.1839174545012426
ACH-001151,0.03340911167819219
ACH-001163,0.00968025719140226
ACH-001164,0.03237116708330436
ACH-001183,0.1523440389548163
ACH-001192,0.026932314984327074
ACH-001193,0.15146507528361816
ACH-001196,0.12837602285436747
ACH-001197,0.051147231895515934
ACH-001205,0.14043111958814786
ACH-001211,0.05208061127197135
ACH-001212,0.25777122811963765
ACH-001228,0.20296530229870732
ACH-001232,-0.023738072727529355
ACH-001239,0.19891003623551304
ACH-001270,0.1740780141599754
ACH-001274,0.11151798634883336
ACH-001275,0.05326423198193965
ACH-001277,-0.049118822661612035
ACH-001278,0.06301276495729521
ACH-001280,0.221324934029114
ACH-001283,0.08865211395459954
ACH-001289,0.09320561563324647
ACH-001300,-0.07251263946725676
ACH-001301,0.109163021273812
ACH-001302,-0.09926420357751496
ACH-001306,0.12450077223785802
ACH-001318,0.10163606536591607
ACH-001322,-0.005650233244289358
ACH-001328,0.09475585745491176
ACH-001332,0.2584326376973601
ACH-001336,0.10248893605323314
ACH-001346,0.05966323298957115
ACH-001353,0.07673920872684907
ACH-001354,0.12280770317429325
ACH-001367,0.04375025966521948
ACH-001368,0.03673357184802308
ACH-001374,0.3202828756320449
ACH-001377,0.07375156665699431
ACH-001380,0.10432299258414764
ACH-001391,0.08740307378466974
ACH-001408,0.09767524422954812
ACH-001430,0.22898251133422234
ACH-001431,0.0525888025813926
ACH-001450,-0.08959747327305616
ACH-001496,0.021625598157875115
ACH-001500,0.12113978117634712
ACH-001523,0.12902538498572413
ACH-001532,0.09915258459117623
ACH-001550,0.18935907954530926
ACH-001552,-0.07198385005953035
ACH-001554,0.08366673832963828
ACH-001654,0.12979857195380354
ACH-001735,0.09435449793267076
ACH-001736,0.06434354112316143
ACH-001737,-0.14938121830457285
ACH-001740,0.08385686551329702
ACH-001745,0.03515395322102423
ACH-001765,0.05060321854235275
