,GAPT (202309)
ACH-000004,-0.09496757882346024
ACH-000005,-0.1076613330359299
ACH-000007,0.08258240342043043
ACH-000009,-0.037252047074883936
ACH-000011,-0.2835785398002243
ACH-000012,-0.19378471304477254
ACH-000013,-0.200070509803323
ACH-000014,-0.1597838196095717
ACH-000015,-0.352362942866678
ACH-000017,0.01703943054502391
ACH-000018,-0.095051641322846
ACH-000019,-0.11577267304603013
ACH-000021,-0.14567620993073588
ACH-000022,-0.08458902948825653
ACH-000025,-0.08903404131413215
ACH-000028,-0.2395453470007031
ACH-000030,-0.18781177218554407
ACH-000035,0.053244435964375066
ACH-000036,-0.142130007095225
ACH-000037,-0.2339730550341917
ACH-000039,-0.14114561518590185
ACH-000040,0.011021795081241756
ACH-000041,-0.04868861648725825
ACH-000042,-0.06494932169878644
ACH-000045,-0.16857859427175573
ACH-000047,-0.07359171193939151
ACH-000052,-0.05649082795341029
ACH-000053,-0.27296871069701595
ACH-000054,-0.09965721458995708
ACH-000055,-0.02202051173213194
ACH-000060,-0.061060747541355424
ACH-000067,-0.047627469775898185
ACH-000070,-0.2561310212425004
ACH-000075,0.05997341519883865
ACH-000078,-0.06355743484360403
ACH-000082,-0.0933022994367326
ACH-000085,-0.0225494145389738
ACH-000086,-0.1775680399615315
ACH-000087,0.13622669572857105
ACH-000092,-0.1646318678469151
ACH-000095,-0.04729097726428636
ACH-000097,-0.0399977120797202
ACH-000098,-0.203935172934978
ACH-000099,-0.09641100314816436
ACH-000108,-0.26871582299909164
ACH-000113,-0.06896990148327635
ACH-000116,-0.11618470207587372
ACH-000118,-0.11156425154770418
ACH-000120,0.0346118653701123
ACH-000123,-0.17112738700352775
ACH-000127,-0.22738988935996424
ACH-000128,-0.005953716335307818
ACH-000132,-0.13051459549628394
ACH-000133,-0.14176984063295986
ACH-000137,-0.18945475029981504
ACH-000138,-0.12676999831198546
ACH-000142,-0.1301585940186071
ACH-000143,-0.13320068781786715
ACH-000146,-0.07561011340918977
ACH-000148,-0.0916911397934961
ACH-000150,-0.06888072788917861
ACH-000152,-0.12032680340210435
ACH-000153,-0.15532763846297148
ACH-000159,-0.12224872123645356
ACH-000160,-0.051990478270819235
ACH-000163,-0.2352968565998381
ACH-000167,0.20400253272900604
ACH-000168,-0.13402024826455525
ACH-000169,-0.08387441437247876
ACH-000178,-0.1356766312925735
ACH-000183,0.013617586887167972
ACH-000188,-0.06685562146125387
ACH-000189,-0.3319257761393116
ACH-000190,-0.368959189324828
ACH-000198,-0.07894140250521603
ACH-000203,0.5544585045131069
ACH-000204,-0.2540612705255553
ACH-000206,-0.1933174561812195
ACH-000207,-0.09142325538245684
ACH-000208,-0.03410400698210198
ACH-000210,-0.035754006209340314
ACH-000211,-0.028280777705460333
ACH-000215,-0.044203185008160166
ACH-000221,-0.21975271490746867
ACH-000222,-0.1399034742778968
ACH-000223,-0.012186103924468616
ACH-000226,-0.13886658932526022
ACH-000227,-0.123483693742484
ACH-000228,-0.2613416940130809
ACH-000231,-0.15709902704268314
ACH-000232,-0.06834879699755014
ACH-000233,-0.08884160240545158
ACH-000234,-0.11399732704350747
ACH-000235,-0.1115136716153692
ACH-000237,-0.1051474945725983
ACH-000238,-0.08458942533713851
ACH-000242,-0.07901275564355731
ACH-000243,-0.14734733616406356
ACH-000244,-0.31095139245948705
ACH-000246,0.02407466069207183
ACH-000248,0.010513206324445605
ACH-000250,-0.09113193264648822
ACH-000251,-0.14003430291937985
ACH-000252,0.2948356946519265
ACH-000253,-0.14988364625345416
ACH-000255,-0.1468473037548035
ACH-000256,-0.22243343693908296
ACH-000257,-0.10003884701595188
ACH-000258,0.05606512279814167
ACH-000259,-0.11369170868629384
ACH-000260,-0.07069591950102659
ACH-000261,-0.10012651729419424
ACH-000262,-0.08136020991664593
ACH-000263,-0.12876798407700926
ACH-000264,-0.1508876203251223
ACH-000265,-0.0774803053316767
ACH-000266,-0.11570042224869576
ACH-000272,-0.18812793497117464
ACH-000274,-0.10954838399137916
ACH-000277,-0.14685684780315286
ACH-000278,-0.07821379850202093
ACH-000279,-0.025461785985373585
ACH-000280,-0.19255508895767248
ACH-000281,0.09867960303406773
ACH-000288,-0.06557696703746023
ACH-000291,-0.08276221529218679
ACH-000293,-0.18540013034955755
ACH-000294,-0.019611656209036488
ACH-000295,-0.31664592167397315
ACH-000296,-0.026241650485518398
ACH-000302,-0.14921038897323885
ACH-000304,-0.01986777658047741
ACH-000307,-0.03146199472757274
ACH-000308,-0.13743266630334047
ACH-000310,-0.0611245596488791
ACH-000311,-0.11422571941325645
ACH-000312,-0.07809318113935225
ACH-000315,-0.0009372709531227688
ACH-000316,-0.07025934878764123
ACH-000317,-0.1099440695061196
ACH-000318,-0.09253584079452852
ACH-000319,-0.3319897477551332
ACH-000320,-0.10446037673605094
ACH-000322,-0.2541231118665127
ACH-000323,-0.1467469299673739
ACH-000324,-0.11530895397223645
ACH-000329,-0.13403678900439006
ACH-000330,-0.21446674806785568
ACH-000331,-0.19427590373329226
ACH-000332,-0.028609491444823488
ACH-000334,-0.1261462761485855
ACH-000335,-0.20976254032491007
ACH-000336,-0.015373269361713402
ACH-000337,0.12491510840650602
ACH-000338,-0.8710102437334104
ACH-000339,-0.06677563169938408
ACH-000341,-0.0191306720398615
ACH-000348,-0.0808364147985841
ACH-000350,-0.1257544498777965
ACH-000352,-0.06746567360658523
ACH-000356,-0.26281602524933656
ACH-000361,0.2587097198701578
ACH-000362,-0.04540799584150565
ACH-000363,-0.09501556540811536
ACH-000364,-0.013680056163269538
ACH-000365,-0.09684609171646116
ACH-000366,-0.04809788184063325
ACH-000368,-0.27404792175428594
ACH-000374,-0.10957139649655108
ACH-000375,-0.17671224528339669
ACH-000376,-0.02850199709405337
ACH-000381,-0.124782631571352
ACH-000383,-0.15644228134294946
ACH-000387,-0.15183508561355874
ACH-000389,-0.035843104697148714
ACH-000390,-0.04916500145265218
ACH-000393,-0.07802339929460195
ACH-000395,-0.05434211146424457
ACH-000396,-0.4474668760254451
ACH-000397,-0.0210836229284364
ACH-000401,-0.2123679206069072
ACH-000402,-0.32447318020244
ACH-000403,0.0016082069886679256
ACH-000404,-0.18833883473778806
ACH-000406,-0.12091107527990592
ACH-000407,-0.1610290809878809
ACH-000408,-0.18791643236037453
ACH-000410,-0.06591528514943823
ACH-000411,-0.13065937623974505
ACH-000414,-0.05048767123346351
ACH-000415,-0.1795309204190015
ACH-000416,-0.13889791700169626
ACH-000420,-0.17505681752281904
ACH-000421,-0.09089907922808152
ACH-000424,-0.1431044533959009
ACH-000425,-0.16271145266954729
ACH-000426,-0.2433066531878415
ACH-000427,-0.22189045422094986
ACH-000433,0.06124856409120188
ACH-000435,0.07092665184010931
ACH-000436,0.06859506939428081
ACH-000444,-0.05393970753102127
ACH-000445,-0.05206545039768935
ACH-000448,-0.0023047947117871307
ACH-000450,-0.04165459036945705
ACH-000452,-0.027907685837137958
ACH-000454,-0.17312125915900273
ACH-000458,0.005129898134324683
ACH-000459,-0.15746228561675593
ACH-000460,-0.08806918664114756
ACH-000461,-0.09723548407389908
ACH-000463,-0.025055950031750263
ACH-000464,-0.14531097546463284
ACH-000466,-0.2280140041338259
ACH-000467,0.0008986575502286845
ACH-000468,-0.04027551733953566
ACH-000469,-0.08270157614193213
ACH-000470,-0.08378963307763801
ACH-000471,-0.057700453252760166
ACH-000472,-0.038741098581388064
ACH-000473,-0.0584448557553815
ACH-000475,-0.05513770435642037
ACH-000476,-0.08833986880390772
ACH-000477,-0.008631770599876958
ACH-000479,-0.2493642757929924
ACH-000480,-0.10953459616759878
ACH-000481,-0.19933305157305792
ACH-000483,-0.17925328134197513
ACH-000484,-0.003617394921292937
ACH-000485,-0.01675244962558798
ACH-000486,0.008099965790805849
ACH-000487,-0.2427860149038768
ACH-000488,-0.1738925605092221
ACH-000490,-0.08425698908453846
ACH-000491,-0.07086582370222871
ACH-000495,0.021243143918948253
ACH-000496,-0.000609777972592732
ACH-000499,-0.06557593909386697
ACH-000500,-0.2709669343096748
ACH-000502,-0.15598085933430672
ACH-000503,-0.13147705563169165
ACH-000505,-0.062445935181926114
ACH-000507,-0.012945270468955843
ACH-000510,-0.2395960112869105
ACH-000511,-0.17222972475902631
ACH-000512,-0.1780018513595136
ACH-000516,-0.2053571465145212
ACH-000517,-0.11235865652268584
ACH-000518,-0.1784807527862607
ACH-000520,-0.24205560190574404
ACH-000521,-0.22407492617155664
ACH-000522,-0.06691381599485756
ACH-000524,-0.09553838483192748
ACH-000527,-0.025780424656803486
ACH-000528,-0.0952075332673222
ACH-000537,-0.1545146781320242
ACH-000541,-0.18520422940878808
ACH-000542,-0.02341378591386959
ACH-000544,0.013389382462175518
ACH-000545,-0.21639359911966566
ACH-000547,0.03823825715728476
ACH-000548,-0.11550615068509325
ACH-000549,-0.14401316895110025
ACH-000550,-0.1623485683888098
ACH-000552,-0.18815428200507628
ACH-000556,-0.2256124398829393
ACH-000557,-0.029335095126414818
ACH-000569,0.05123067821081389
ACH-000570,-0.055100543356358174
ACH-000571,-0.01475392297499656
ACH-000573,-0.1684664774509812
ACH-000576,-0.06911291364233225
ACH-000579,-0.07476316258100127
ACH-000580,0.053226505218521125
ACH-000584,-0.0860401838503599
ACH-000585,-0.0663894428510017
ACH-000588,-0.09496750034306628
ACH-000589,-0.041573722631834224
ACH-000591,-0.0709578202426029
ACH-000593,-0.2072578931447476
ACH-000600,-0.0933491041075678
ACH-000601,-0.2083981088047007
ACH-000605,-0.09306719783702806
ACH-000606,-0.227727903713816
ACH-000608,-0.09721786954317023
ACH-000614,0.0113327015303599
ACH-000616,-0.259241417169907
ACH-000618,-0.14792906362955774
ACH-000619,-0.19446144241193564
ACH-000620,-0.04115649400976674
ACH-000621,0.000545465734925339
ACH-000622,-0.18513194054578008
ACH-000623,-0.06575011440840782
ACH-000624,-0.1725648002277666
ACH-000627,-0.134154303459592
ACH-000630,-0.8402362662665889
ACH-000631,0.25578549538810685
ACH-000632,-0.1896676822031264
ACH-000633,-0.07341721982579782
ACH-000637,-0.12277076809494734
ACH-000638,-0.21464062719645666
ACH-000646,-0.07205025987751842
ACH-000647,-0.08784664051204889
ACH-000648,-0.18459765340999534
ACH-000649,-0.15158224696827388
ACH-000651,-0.01004750573388516
ACH-000652,-0.048364528145648594
ACH-000653,-0.056374385438745386
ACH-000657,-0.14799390941204413
ACH-000658,-0.032823856524930965
ACH-000661,-0.10462641747487038
ACH-000662,-0.08151519116110653
ACH-000663,0.01599068317728727
ACH-000665,-0.2440722627178472
ACH-000671,-0.0758090767712459
ACH-000672,-0.0556571347318133
ACH-000673,-0.1965697376469452
ACH-000676,-0.08403024629877105
ACH-000677,-0.08883903192225462
ACH-000681,0.01542519977050081
ACH-000683,-0.0740828887941733
ACH-000684,-0.19809598265561568
ACH-000688,-0.2053779381353523
ACH-000693,-0.08283494944382781
ACH-000694,-0.029793819925244987
ACH-000695,-0.3646064390958851
ACH-000696,-0.08260104110362723
ACH-000697,-0.3897890232909921
ACH-000699,-0.19426348547898148
ACH-000701,-0.041111842104364006
ACH-000706,-0.11450939632877535
ACH-000711,-0.09528659331220056
ACH-000713,-0.3018293518995347
ACH-000714,6.55981010169196e-05
ACH-000718,-0.20992115669022668
ACH-000720,-0.17622504772008735
ACH-000721,-0.18324307021260056
ACH-000724,-0.16165190597278278
ACH-000725,-0.1312359960854418
ACH-000732,-0.13404838979610198
ACH-000734,-0.08008183091473338
ACH-000735,-0.1983147877155328
ACH-000736,-0.04168809512790922
ACH-000738,-0.12032342017894215
ACH-000746,-0.2178673256683117
ACH-000747,-0.12927297072850386
ACH-000748,-0.007353275585587944
ACH-000753,-0.16451882224273906
ACH-000756,-0.044854724785123465
ACH-000757,-0.09295639902947342
ACH-000758,-0.08643629501908066
ACH-000760,-0.07697258130055015
ACH-000762,0.10398283281612276
ACH-000763,-0.02812414989567276
ACH-000764,-0.2575761730733012
ACH-000765,0.0008522501742841813
ACH-000766,-0.026606514361975173
ACH-000767,0.05491780482731978
ACH-000768,-0.1279427856308808
ACH-000769,-0.1310822431063815
ACH-000770,-0.15421741196836147
ACH-000771,-0.12649868462380887
ACH-000773,-0.13831223019629846
ACH-000776,-0.10445322649505094
ACH-000777,-0.14854038993993693
ACH-000778,0.003209743977439584
ACH-000781,-0.16551510506991515
ACH-000782,-0.07970281175013769
ACH-000783,-0.08742481114944019
ACH-000784,-0.047676028250272416
ACH-000785,-0.007871855234822575
ACH-000787,-0.19677137484985172
ACH-000788,-0.0999211777753988
ACH-000791,-0.007420875817852016
ACH-000792,-0.08884635222425921
ACH-000794,-0.2513783757052169
ACH-000796,-0.0680401239039825
ACH-000798,-0.11057884879728752
ACH-000799,-0.2264637176856209
ACH-000800,-0.04747903520344197
ACH-000802,-0.1577702632350237
ACH-000804,-0.10784835312270526
ACH-000805,-0.16100622666055814
ACH-000809,-0.0754910501747409
ACH-000810,0.034613644567765764
ACH-000811,-0.08879419018632982
ACH-000817,-0.2597075884019086
ACH-000819,-0.09831785222725076
ACH-000820,-0.451815134831683
ACH-000821,-0.244537470885666
ACH-000822,-0.025001397384789858
ACH-000823,-0.07965497174193344
ACH-000824,-0.033672016680572917
ACH-000827,-0.12458820483932635
ACH-000829,-0.11638972165516892
ACH-000831,-0.12660321119535636
ACH-000832,-0.20176289849609308
ACH-000833,0.04610120032249144
ACH-000834,-0.027885156578919386
ACH-000835,0.002374717288402853
ACH-000836,-0.14749688758408705
ACH-000837,-0.12246074163869672
ACH-000838,-0.0861927693322168
ACH-000839,-0.2274060984957354
ACH-000840,-0.18756971355767685
ACH-000841,-0.008955011564381426
ACH-000843,-0.19167198623059165
ACH-000846,-0.03151754870028875
ACH-000847,-0.06349119617071161
ACH-000848,-0.09588044755973467
ACH-000849,-0.04443320137136972
ACH-000851,-0.12308920096823076
ACH-000855,-0.11221555584519999
ACH-000856,-0.12963555159874246
ACH-000858,-0.12858146916176424
ACH-000859,-0.0013854393417094845
ACH-000861,-0.1161813501323891
ACH-000862,-0.12599567809176845
ACH-000865,-0.2007451811311207
ACH-000866,-0.08452256463328073
ACH-000867,-0.15152692419104133
ACH-000869,-0.15522239974980587
ACH-000872,-0.12203585632577882
ACH-000873,-0.40545591374138623
ACH-000876,-0.09049686172712126
ACH-000878,-0.4100064497905916
ACH-000880,-0.16058905906470894
ACH-000881,-0.1353950874865818
ACH-000882,0.008468061604372044
ACH-000884,-0.14179307088353085
ACH-000885,-0.08653618296245844
ACH-000887,-0.12176673029033845
ACH-000889,0.039118990753548806
ACH-000896,-0.19437662644926293
ACH-000898,-0.1348528939510992
ACH-000900,-0.2844694099978746
ACH-000901,-0.17248598332097315
ACH-000905,-0.09995922969378514
ACH-000906,-0.20509514860784187
ACH-000907,-0.1469080787917781
ACH-000910,-0.10767319700705323
ACH-000911,-0.1465322495904387
ACH-000912,-0.2927535807903419
ACH-000913,-0.13701416782284445
ACH-000915,-0.12403881576267665
ACH-000916,-0.10344157176833213
ACH-000917,-0.14234528303165647
ACH-000920,-0.3470666280184607
ACH-000921,-0.15299096824881178
ACH-000924,-0.120558043678455
ACH-000926,-0.011573766524574144
ACH-000928,-0.12224003761939665
ACH-000929,-0.4166019462586503
ACH-000932,-0.1079026827717342
ACH-000935,-0.15648025172584246
ACH-000936,-0.1440154693415105
ACH-000937,-0.14136286773977547
ACH-000938,-0.3109903868547433
ACH-000939,-0.16956377332430325
ACH-000941,-0.02147430368025624
ACH-000943,-0.10055673787091488
ACH-000946,-0.11734781301030672
ACH-000947,-0.09031652595303316
ACH-000948,-0.044711705185164125
ACH-000950,-0.2835683768850317
ACH-000953,-0.2569713177706167
ACH-000954,0.016625528543786988
ACH-000957,-0.2673016856481668
ACH-000958,-0.13690352726271754
ACH-000960,-0.10897782222742793
ACH-000963,-0.2383237954376057
ACH-000968,-0.022286184428224574
ACH-000969,-0.13315300065861008
ACH-000972,-0.4335111753456879
ACH-000973,-0.2282864384665049
ACH-000974,-0.09238739817979742
ACH-000978,-0.1270458842020966
ACH-000984,-0.18257518923069732
ACH-000986,-0.1734740058900624
ACH-000988,-0.13311383406278054
ACH-000993,0.056943888520067584
ACH-000994,-0.12452674304851485
ACH-000996,-0.16302101074314934
ACH-001001,-0.10833695288564636
ACH-001020,-0.26899716150838743
ACH-001028,-0.2447032837257993
ACH-001031,-0.11268473159556006
ACH-001038,-0.05281343193006359
ACH-001048,-0.07107996859694395
ACH-001050,-0.24737038890407195
ACH-001053,-0.06388610354448136
ACH-001054,-0.05293631394718158
ACH-001061,-0.1543542874956697
ACH-001067,-0.2539694355297196
ACH-001075,-0.11298490084034117
ACH-001096,-0.17666918180679764
ACH-001111,-0.2161270251817892
ACH-001119,0.042243432640665546
ACH-001128,-0.27919716452556337
ACH-001134,0.001359991007912605
ACH-001151,-0.15162569493800487
ACH-001163,-0.1103679893025322
ACH-001164,-0.4423727415377521
ACH-001183,-0.0944218130251782
ACH-001192,-0.01675552169183257
ACH-001193,-0.21667209335862045
ACH-001196,-0.1993500808563111
ACH-001197,-0.17068894736784818
ACH-001205,-0.06277499092394276
ACH-001211,-0.3063815886094355
ACH-001212,0.02575583284483717
ACH-001228,-0.07539725980342248
ACH-001232,-0.1638878005856957
ACH-001239,-0.008429382185289488
ACH-001270,0.08649819604502075
ACH-001274,-0.14893975140694468
ACH-001275,-0.04855412133802986
ACH-001277,0.021830980423553505
ACH-001278,-0.18349180928037784
ACH-001280,-0.23848253302564146
ACH-001283,-0.0006966082033812936
ACH-001289,0.03260681914662448
ACH-001300,-0.15149789188377405
ACH-001301,-0.09343218154820107
ACH-001302,-0.14793687992595014
ACH-001306,-0.033903059993805884
ACH-001318,-0.07870616107070494
ACH-001322,0.05991849073068468
ACH-001328,-0.2696639297974883
ACH-001332,-0.10047661230651342
ACH-001336,-0.2049421277425716
ACH-001346,-0.080125611142994
ACH-001353,-0.2123424114380907
ACH-001354,-0.05135728500234433
ACH-001367,-0.18103533881500491
ACH-001368,-0.0758932642020116
ACH-001374,0.05463075353063175
ACH-001377,0.05761952560395316
ACH-001380,-0.19919106195303435
ACH-001391,0.0090648335895795
ACH-001408,-0.06484636847138885
ACH-001430,-0.04316455366184336
ACH-001431,-0.08841625013168959
ACH-001450,-0.22480658743886395
ACH-001496,-0.21239723564241603
ACH-001500,-0.08980853202685607
ACH-001523,-0.11665913595549032
ACH-001532,-0.13234288998697158
ACH-001550,-0.05277339494090423
ACH-001552,-0.3115159720462236
ACH-001554,-0.13303015510674215
ACH-001654,-0.19642342648310904
ACH-001735,-0.035431375580667675
ACH-001736,-0.14621842847527647
ACH-001737,0.36219792891957975
ACH-001740,-0.2162348555517407
ACH-001745,-0.12391353258701128
ACH-001765,-0.1127078398874181
