,MEF2D (4209)
ACH-000206,0.22171091141018665
ACH-000207,-0.07170339438727756
ACH-000208,-0.2421708816013949
ACH-000210,0.1202292937880332
ACH-000211,-0.06393489139857532
ACH-000215,-0.11447076942587242
ACH-000221,-0.020932339489817032
ACH-000222,-0.17123714371347765
ACH-000223,-0.05418105422808766
ACH-000226,0.054520847264522124
ACH-000227,-0.037083863888656664
ACH-000228,-0.1904532333224871
ACH-000231,-0.04104785002358485
ACH-000232,0.06494346007982668
ACH-000233,0.02001993302293505
ACH-000234,-0.07499578299163524
ACH-000235,-0.2898965518804915
ACH-000237,-0.11003309447167943
ACH-000238,0.0028371400234935788
ACH-000242,-0.06376102819714106
ACH-000243,0.11687873169532145
ACH-000244,0.04074431209577705
ACH-000246,-0.14398007514239186
ACH-000248,-0.13948757174621088
ACH-000250,-0.031172848962551264
ACH-000251,-0.24410585539708496
ACH-000252,-0.27809630445319106
ACH-000253,-0.07823734147043668
ACH-000255,-0.32628709365724423
ACH-000256,-0.07928467078252475
ACH-000257,0.044715318777814816
ACH-000258,-0.24071424953886336
ACH-000259,-0.08909588616715965
ACH-000260,-0.12825106634421374
ACH-000261,-0.02758335857431721
ACH-000262,-0.19048974069416988
ACH-000263,-0.20912140204974175
ACH-000264,-0.2749312914645312
ACH-000265,0.014899630174506382
ACH-000266,-0.08028837411536735
ACH-000272,-0.2385711394874972
ACH-000274,0.032039455128872685
ACH-000277,0.2134378423974021
ACH-000278,-0.10878168066518518
ACH-000279,0.003196124567177951
ACH-000280,-0.20640653209204868
ACH-000281,-0.15084074446896545
ACH-000288,-0.16374651464205106
ACH-000291,-0.040412718224385864
ACH-000293,-0.057248105571939774
ACH-000294,0.07709318561056044
ACH-000295,-0.014335454328786641
ACH-000296,-0.3302993622947784
ACH-000302,-0.2681428853895092
ACH-000304,-0.1970641090860684
ACH-000307,-0.18617309845474386
ACH-000308,-0.1786920515915907
ACH-000310,-0.08559638068711145
ACH-000311,-0.1953326272727026
ACH-000312,-0.0504292537644838
ACH-000315,-0.04380856132177143
ACH-000316,-0.09351930501217558
ACH-000317,-0.15132014896971088
ACH-000318,-0.14539158406880662
ACH-000319,-0.0160992609383236
ACH-000320,0.033780590719759376
ACH-000322,0.08687867570800516
ACH-000323,-0.07888757187086279
ACH-000324,-0.01182397243652309
ACH-000329,-0.07464533320831489
ACH-000330,-0.012076965173167423
ACH-000331,0.15993922703959645
ACH-000332,-0.08846980930516743
ACH-000334,0.006678054031280556
ACH-000335,-0.14703970726619794
ACH-000336,-0.8941221682980605
ACH-000337,-0.2367134240472141
ACH-000338,0.08619647734305312
ACH-000339,-0.025479136408933657
ACH-000341,-0.1202960029882071
ACH-000348,-0.007124179488491058
ACH-000350,-0.19731301809633486
ACH-000352,-0.012867036079288002
ACH-000356,-0.026292098361707098
ACH-000361,-0.17139961894562192
ACH-000362,-0.7898183538750115
ACH-000363,0.000991253498386246
ACH-000364,0.012687419334774446
ACH-000365,-0.03769096382280268
ACH-000366,-0.13049977643228766
ACH-000368,-0.0022606322900624704
ACH-000374,0.027555932629092204
ACH-000375,-0.3998120534039852
ACH-000376,-0.18566363833917504
ACH-000381,-0.13064314947855268
ACH-000383,-0.1926553201791897
ACH-000387,0.05391979381786632
ACH-000389,0.1431974382474085
ACH-000390,-0.21483500041920253
ACH-000393,-0.06334042774446287
ACH-000395,0.09298415832391232
ACH-000396,0.006690242436981557
ACH-000397,0.06047008710984456
ACH-000401,-0.1138633721254555
ACH-000402,0.11727228018339995
ACH-000403,-0.18819654385585116
ACH-000404,-0.2407518472978357
ACH-000406,-0.09690698909890294
ACH-000407,-0.09688440782948493
ACH-000408,-0.12150808213532364
ACH-000410,-0.05716805376527409
ACH-000411,-0.06942676628531798
ACH-000414,-0.0474546940801335
ACH-000415,-0.11871849241875382
ACH-000416,-0.08248661800135948
ACH-000420,-0.20247423444600354
ACH-000421,-0.040277795714553616
ACH-000424,-0.12262603639510385
ACH-000425,-0.2141524425424582
ACH-000426,-0.1571315526955162
ACH-000427,-0.1003007307678347
ACH-000433,-0.2763648840609215
ACH-000435,-0.1639966098753081
ACH-000436,0.012736836931468366
ACH-000444,-0.1252731459075979
ACH-000445,-0.17345387418687436
ACH-000448,-0.2772071657126741
ACH-000450,-0.04968286005758698
ACH-000452,-0.04555413365262023
ACH-000454,-0.2482055486409792
ACH-000458,-0.01932291705867661
ACH-000459,-0.07005316091575968
ACH-000460,0.01978489256461011
ACH-000461,-0.095713307087001
ACH-000463,-0.1962667870100947
ACH-000464,-0.23374771636582106
ACH-000466,-0.15786725512243785
ACH-000467,-0.31035406107158586
ACH-000468,-0.05740774642455203
ACH-000469,0.0909189119117498
ACH-000470,-0.06485626734245023
ACH-000471,-0.12251194394450272
ACH-000472,-0.07264045144955564
ACH-000473,-0.15288886766024645
ACH-000475,-0.11885137831226385
ACH-000476,0.03967461252438887
ACH-000477,-0.2371957984027543
ACH-000479,-0.3719278001889808
ACH-000480,-0.08054401000068763
ACH-000481,-0.21784625684311587
ACH-000483,-0.1155557175106712
ACH-000484,-0.09846623884665236
ACH-000485,-0.019418485255283908
ACH-000486,-0.11515489387924167
ACH-000487,0.03096349660431452
ACH-000488,-0.11249656386414422
ACH-000490,-0.11363842939864326
ACH-000491,-0.04712059704545127
ACH-000495,-0.2381174867215867
ACH-000496,-0.0030038542774055944
ACH-000499,-0.03059196327101516
ACH-000500,-0.076728506548133
ACH-000502,-0.20358400785210848
ACH-000503,-0.3114007134356639
ACH-000505,-0.35679569141823725
ACH-000507,0.04921088815313332
ACH-000510,-0.10365668317965797
ACH-000511,-0.09968700154244013
ACH-000512,-0.4541825053806972
ACH-000516,-0.08972362727597936
ACH-000517,-0.14355958507731986
ACH-000518,-0.016699783967856915
ACH-000520,-0.1371167897899366
ACH-000521,-0.2415804472190192
ACH-000522,-0.19019486184322426
ACH-000524,-0.07802997230649067
ACH-000527,-0.08361853905513307
ACH-000528,-0.0815282833955505
ACH-000537,0.11057925462302244
ACH-000541,-0.3126764102038696
ACH-000542,-0.05689152394300381
ACH-000544,-0.2399819326310771
ACH-000545,-0.05208577563900309
ACH-000547,-0.09545533898831188
ACH-000548,0.0927220752130394
ACH-000549,-0.05141048976331243
ACH-000550,-0.17417995424127158
ACH-000552,-0.02774592515087451
ACH-000556,-0.12014811237670385
ACH-000557,-0.11901348474796185
ACH-000569,0.05633380637492021
ACH-000570,-0.030755757633162017
ACH-000571,-0.12970011348498633
ACH-000573,-0.07003354161818777
ACH-000576,-0.08812361815428102
ACH-000579,0.05095171610262618
ACH-000580,-0.29839011684295635
ACH-000584,-0.10973189848309534
ACH-000585,-0.08280035839853428
ACH-000588,-0.10559499156286196
ACH-000589,-0.07721076846230049
ACH-000591,0.1434840870095782
ACH-000593,-0.154660700746827
ACH-000600,-0.2450205017552911
ACH-000601,-0.1526702839250387
ACH-000605,-0.07419291747559302
ACH-000606,-0.14319719509352652
ACH-000608,-0.2423637568023211
ACH-000614,-0.1258197088842097
ACH-000616,-0.16422597104823308
ACH-000618,0.01185097430809668
ACH-000619,-0.1618045820335559
ACH-000620,-0.009352108842950652
ACH-000621,-0.06798257416422747
ACH-000622,-0.12733812789984486
ACH-000623,-0.05582105864165158
ACH-000624,0.03179595166587413
ACH-000627,-0.07087739475291227
ACH-000630,-0.0779248001610063
ACH-000631,-0.3280484217881091
ACH-000632,0.08844132963331494
ACH-000633,-0.09680849871854727
ACH-000637,0.03880124336221745
ACH-000638,-0.019130840403312255
ACH-000646,0.047122889439056216
ACH-000647,-0.17342572933596875
ACH-000648,-0.17292355008628374
ACH-000649,-0.1168710579486718
ACH-000651,-0.03955876163276389
ACH-000652,-0.006307394904503757
ACH-000653,-0.2104616665342289
ACH-000657,-0.0814964237515718
ACH-000658,0.03633630065209755
ACH-000661,0.02330086063801682
ACH-000662,0.03523088322626057
ACH-000663,-0.15613463306198094
ACH-000665,-0.07054438251935995
ACH-000671,-0.0868664536523704
ACH-000672,-0.4244125336302911
ACH-000673,-0.18163984215314566
ACH-000676,-0.1887014127105621
ACH-000677,-0.2332700636710425
ACH-000681,-0.3081788529205821
ACH-000683,-0.3352162346139411
ACH-000684,-0.17396161131870788
ACH-000688,-0.012941716808936214
ACH-000693,-0.046298859065882686
ACH-000694,-0.10642947092950124
ACH-000695,0.050253980582689095
ACH-000696,0.05193837818379005
ACH-000697,-0.1825356245573373
ACH-000699,-0.014305490577895576
ACH-000701,-0.07511896876980725
ACH-000706,-0.18396976344804952
ACH-000711,-0.06900380886081839
ACH-000713,-0.0359342123388316
ACH-000714,-0.5729043231367905
ACH-000718,-0.1872386445274043
ACH-000720,0.03799853759594416
ACH-000721,-0.12081091066768045
ACH-000724,0.0001401717524029932
ACH-000725,-0.23831495700079736
ACH-000732,-0.10346148425103158
ACH-000734,-0.11416711525589893
ACH-000735,-0.0860391729020429
ACH-000736,-0.01890784548083936
ACH-000738,-0.031117581084912117
ACH-000746,-0.031562831096003566
ACH-000747,-0.021396906024520605
ACH-000748,-0.10918305284722024
ACH-000753,-0.19409641921732304
ACH-000756,0.006270886836875922
ACH-000757,0.06051953610205564
ACH-000758,-0.09819224690822406
ACH-000760,0.012844186837876682
ACH-000762,-0.17769685505703908
ACH-000763,-0.2584426230507788
ACH-000764,-0.06673866884505482
ACH-000765,-0.16983113644651607
ACH-000766,-0.11120080130199403
ACH-000767,0.011528899813212848
ACH-000768,-0.10073840783030474
ACH-000769,-0.04754507166348215
ACH-000770,-0.21943683763882293
ACH-000771,-0.07577864719144613
ACH-000773,-0.03650663652794537
ACH-000776,0.049448463963717215
ACH-000777,-0.20928846407907248
ACH-000778,-0.07783875938997435
ACH-000781,-0.13980638382022126
ACH-000782,0.02303686207599786
ACH-000783,-0.0763701325291256
ACH-000784,-0.17443364079860155
ACH-000785,-0.28864264712370674
ACH-000787,-0.13102587756035944
ACH-000788,-0.06056673333170686
ACH-000791,-0.1388211229411038
ACH-000792,0.006895379275127715
ACH-000794,-0.0903272111282358
ACH-000796,-0.15528105496991773
ACH-000798,-0.11358606937113375
ACH-000799,-0.20516677678575101
ACH-000800,-0.15934462674289654
ACH-000802,-0.09289072386776076
ACH-000804,-0.4281127422434166
ACH-000805,-0.5073965541044865
ACH-000809,-0.04569433798992987
ACH-000810,0.08527505907759612
ACH-000811,-0.10317424706028801
ACH-000817,-0.5160882688148402
ACH-000819,-0.04502044605205615
ACH-000820,-0.02379348982549997
ACH-000821,-0.4038857494959629
ACH-000822,-0.25961270564062594
ACH-000823,0.07772309070087773
ACH-000824,-0.05125938513936504
ACH-000827,-0.12472000254799027
ACH-000829,-0.22329869363518007
ACH-000831,0.06419385661100492
ACH-000832,0.08542333306316173
ACH-000833,0.03412679771067236
ACH-000834,-0.10132396335241456
ACH-000835,-0.10293370614415108
ACH-000836,-0.11704933911802512
ACH-000837,-0.0398951852631917
ACH-000838,-0.19759724193396605
ACH-000839,-0.02531702774936609
ACH-000840,-0.25927036583882457
ACH-000841,-0.07347759725063904
ACH-000843,-0.1866734822402059
ACH-000846,-0.23773978958330474
ACH-000847,-0.043222892658298616
ACH-000848,-0.09080570051909433
ACH-000849,-0.2048654456109464
ACH-000851,0.0537494781229771
ACH-000855,0.033196904550359715
ACH-000856,-0.20496078796649292
ACH-000858,-0.09298864595186443
ACH-000859,0.05434889666909086
ACH-000861,-0.18625342619188934
ACH-000862,-0.05246647505641824
ACH-000865,-0.05370134765022059
ACH-000866,-0.0774136445793079
ACH-000867,-0.3151081857824445
ACH-000869,-0.06435622037137223
ACH-000872,-0.02871722997694252
ACH-000873,-0.05092795643339676
ACH-000876,-0.13538678827036654
ACH-000878,0.035382682986385784
ACH-000880,-0.47148280561215505
ACH-000881,0.06068866939557965
ACH-000882,0.10619910374861204
ACH-000884,-0.06600266955989571
ACH-000885,-0.18178791387406235
ACH-000887,-0.17427843681131375
ACH-000889,-0.2182742612392956
ACH-000896,-0.039774777079423285
ACH-000898,-0.1644091449503118
ACH-000900,-0.3841759136558099
ACH-000901,-0.18576299793194115
ACH-000905,-0.17337396476627684
ACH-000906,-0.02106840611344939
ACH-000907,-0.14662286033984676
ACH-000910,-0.09937256153109593
ACH-000911,-0.10845739471928684
ACH-000912,-0.05501478823242044
ACH-000913,-0.0856451978848563
ACH-000915,-0.007781365564526752
ACH-000916,-0.3099485766463956
ACH-000917,-0.050419003739733785
ACH-000920,-0.3260987229976944
ACH-000921,-0.1275903586634924
ACH-000924,-0.18849027156545653
ACH-000926,-0.03222806458206368
ACH-000928,-0.03866199442425919
ACH-000929,-0.3846121821092783
ACH-000932,0.027575081443815257
ACH-000935,-0.131897377132047
ACH-000936,-0.3633210455043165
ACH-000937,-0.08022262144560004
ACH-000938,-0.3784993566130495
ACH-000939,-0.11909303040394395
ACH-000941,-0.1746394916739255
ACH-000943,0.03859961345096096
ACH-000946,-0.05788184932738509
ACH-000947,0.13152865440954487
ACH-000948,-0.4634452605749517
ACH-000950,-0.12880397130231014
ACH-000953,-0.07388532353041181
ACH-000954,-0.3500457868246973
ACH-000957,0.12574614933736278
ACH-000958,0.032597319231454244
ACH-000960,-0.18547461155151426
ACH-000963,-0.06931428886056881
ACH-000968,-0.0309112771601597
ACH-000969,0.09795766733242907
ACH-000972,0.024794613342228787
ACH-000973,-0.015511842959774088
ACH-000974,-0.1384673918752261
ACH-000978,0.1179320598099748
ACH-000984,-0.24992471150702714
ACH-000986,0.025213448150755984
ACH-000988,-0.164271888500424
ACH-000993,-0.1298787677777498
ACH-000994,0.0010251192457390182
ACH-000996,-0.14488190807263526
ACH-001001,-0.08522212870468794
ACH-001020,-0.08102514346190064
ACH-001028,-0.09786653857314496
ACH-001031,-0.2174776405970851
ACH-001038,-0.05258538511672868
ACH-001048,-0.08489265223306451
ACH-001050,-0.03176819792594242
ACH-001053,-0.020138813901403645
ACH-001054,0.03492157967799015
ACH-001061,-0.07421026115163343
ACH-001067,0.11523430098088346
ACH-001075,-0.09532424150385004
ACH-001096,-0.02771456325367909
ACH-001111,-0.011748900420300891
ACH-001119,-0.054902373590942834
ACH-001128,-0.58220340576513
ACH-001134,0.046656141503806925
ACH-001151,-0.13577282999476958
ACH-001163,-0.2715407543613612
ACH-001164,-0.26770947226636016
ACH-001183,-0.09354984626110197
ACH-001192,-0.20093632988001606
ACH-001193,-0.0861664295574859
ACH-001196,-0.06475297795853169
ACH-001197,-0.033095138927227125
ACH-001205,0.06572202763474999
ACH-001211,0.100847896220767
ACH-001212,-0.10994094166777296
ACH-001228,-0.18905574229507807
ACH-001232,-0.08269403171342242
ACH-001239,-0.06150134460616735
ACH-001270,0.06825657539274878
ACH-001274,-0.07131012664116769
ACH-001275,-0.060184508952558335
ACH-001277,-0.036098623047970894
ACH-001278,-0.019488003586918174
ACH-001280,-0.2469349199419563
ACH-001283,0.005770101156706231
ACH-001289,-0.04530000644017167
ACH-001300,0.01991990839805028
ACH-001301,-0.1440948511767294
ACH-001302,0.010387895173081049
ACH-001306,-0.18040033190912771
ACH-001318,-0.02242547169172588
ACH-001322,0.1144626011919436
ACH-001328,-0.14849992562239
ACH-001332,0.09021586692193663
ACH-001336,-0.1153728887155756
ACH-001346,-0.04013898940476363
ACH-001353,-0.06971334860438651
ACH-001354,-0.02161730901996872
ACH-001367,0.09051375560591064
ACH-001368,-0.1550487433228465
ACH-001374,-0.13494905684784764
ACH-001377,-0.08297137899232987
ACH-001380,0.021404342022596296
ACH-001391,-0.03612119757755498
ACH-001408,-0.09574149084770704
ACH-001430,-0.13477335401534812
ACH-001431,0.06728061160225234
ACH-001450,-0.1094592159624024
ACH-001496,-0.08315418307385912
ACH-001500,-0.16527199467843204
ACH-001523,-0.1040928199650886
ACH-001532,-0.06394482930557123
ACH-001550,-0.02107300311003216
ACH-001552,0.1196134169783198
ACH-001554,-0.12195418616484115
ACH-001654,-0.3001920846333145
ACH-001735,-0.08985999183942457
ACH-001736,-0.08084402897627199
ACH-001737,0.018939117921764982
ACH-001740,-0.031806851891314034
ACH-001745,-0.01183573367890832
ACH-001765,-0.1173486796210714
