,MTRNR2L3 (100462983)
ACH-000425,-0.2504284070236649
ACH-000426,-0.10227593627814978
ACH-000427,-0.21873974117982795
ACH-000433,-0.23617930783198055
ACH-000435,-0.2865808518002141
ACH-000436,-0.14162786405779634
ACH-000444,-0.14286675576957816
ACH-000445,-0.07997248081965701
ACH-000448,-0.3161890392478763
ACH-000450,-0.07762489387583581
ACH-000452,-0.2949985134455608
ACH-000454,-0.05997658006769518
ACH-000458,-0.18909154066524414
ACH-000459,-0.1561964118171502
ACH-000460,-0.286394869925352
ACH-000461,-0.09243877671875758
ACH-000463,-0.33979677550871235
ACH-000464,-0.19636817976753354
ACH-000466,-0.19091230746686366
ACH-000467,-0.3947473277597799
ACH-000468,-0.16652875665941674
ACH-000469,-0.2304716819918135
ACH-000470,-0.3180553091162441
ACH-000471,-0.12887330870094368
ACH-000472,-0.19384912496402865
ACH-000473,-0.3055564764384315
ACH-000475,-0.23613678775896502
ACH-000476,-0.2911606249038734
ACH-000477,-0.1349994078190231
ACH-000479,-0.2634268036956022
ACH-000480,-0.17433980412683492
ACH-000481,-0.2439103548925062
ACH-000483,-0.26969134609333545
ACH-000484,-0.27825841513305005
ACH-000485,-0.16673402789456562
ACH-000486,-0.24457325077280265
ACH-000487,-0.11656790889098717
ACH-000488,-0.18003722520098112
ACH-000490,-0.31635341982089565
ACH-000491,-0.14372295530327492
ACH-000495,-0.3492382094099811
ACH-000496,-0.11504276237052764
ACH-000499,-0.11264570565764999
ACH-000500,-0.15651404313505904
ACH-000502,-0.2500164727538481
ACH-000503,-0.3366156556243892
ACH-000505,-0.05309079018329702
ACH-000507,-0.3212099796485592
ACH-000510,-0.17430052444346736
ACH-000511,-0.28054079062382664
ACH-000512,-0.2267367119959805
ACH-000516,-0.19844596985961835
ACH-000517,-0.284949961168107
ACH-000518,-0.24481279398152914
ACH-000520,-0.09804615422994496
ACH-000521,-0.2104596665108229
ACH-000522,-0.1305067690864907
ACH-000524,-0.2369534983334374
ACH-000527,-0.1938436631456304
ACH-000528,-0.13068858793050192
ACH-000537,-0.2466695204730317
ACH-000541,-0.3104121183984527
ACH-000542,-0.21445601326865954
ACH-000544,-0.25783817860093483
ACH-000545,-0.1977212753761559
ACH-000547,-0.2528750493352267
ACH-000548,-0.26974953741834423
ACH-000549,-0.06678125168888263
ACH-000550,-0.15039357625792546
ACH-000552,-0.18374716781141354
ACH-000556,-0.3344866950783688
ACH-000557,-0.4702593387716341
ACH-000569,-0.15812917607651522
ACH-000570,-0.21240469185070854
ACH-000571,-0.28081062655638434
ACH-000573,-0.26850441879728665
ACH-000576,-0.30598292528622834
ACH-000579,-0.16216926771472787
ACH-000580,-0.2985301526245571
ACH-000584,-0.11851586788424025
ACH-000585,-0.14356307584771427
ACH-000588,-0.12485807361634567
ACH-000589,-0.1746657866659712
ACH-000591,-0.1436306627783438
ACH-000593,-0.1923028750156931
ACH-000600,-0.25079154101670953
ACH-000601,-0.1942279509849827
ACH-000605,-0.2974843713698217
ACH-000606,-0.1393892358167744
ACH-000608,-0.2568174814711344
ACH-000614,-0.2937149419467941
ACH-000616,-0.1021976827524414
ACH-000618,-0.17796166576622965
ACH-000619,-0.19217850799497135
ACH-000620,-0.27839767776408125
ACH-000621,-0.1229302838267815
ACH-000622,-0.315785348014354
ACH-000623,-0.27295759752256404
ACH-000624,-0.08360089695665993
ACH-000627,-0.29017848429276616
ACH-000630,-0.10273971282841034
ACH-000631,-0.18697902337436448
ACH-000632,-0.19350119647399447
ACH-000633,-0.2710875775373903
ACH-000637,-0.18120213337695626
ACH-000638,-0.037983314454093725
ACH-000646,-0.2968818701564179
ACH-000647,-0.3835945798803425
ACH-000648,-0.22875096072736645
ACH-000649,-0.2110592425147892
ACH-000651,-0.17619228508374205
ACH-000652,-0.18665647199860624
ACH-000653,-0.1872844160845792
ACH-000657,-0.18041888439968
ACH-000658,-0.4118064607763672
ACH-000661,-0.16657763547860852
ACH-000662,-0.19769470490218646
ACH-000663,-0.12890720332109692
ACH-000665,-0.1988787357260192
ACH-000671,-0.04962502864196358
ACH-000672,-0.13463519752750666
ACH-000673,-0.14306869487714405
ACH-000676,-0.07750580044896525
ACH-000677,-0.10731651700394623
ACH-000681,-0.2276962349173725
ACH-000683,-0.2438738105957947
ACH-000684,-0.4116349449488313
ACH-000688,-0.1851453461010566
ACH-000693,-0.16157016412798422
ACH-000694,-0.20516173365380874
ACH-000695,-0.27908807883693193
ACH-000696,-0.14508562587333007
ACH-000697,-0.3299159472013489
ACH-000699,-0.1652849500214237
ACH-000701,-0.32877754222395605
ACH-000706,-0.10844512513017568
ACH-000711,-0.2121087582008021
ACH-000713,-0.11117392046033713
ACH-000714,-0.4432446611598847
ACH-000718,-0.31823570223562403
ACH-000720,-0.18940837083525985
ACH-000721,-0.234917464905122
ACH-000724,-0.2754441572718514
ACH-000725,-0.23617391234894
ACH-000732,-0.15091448793140574
ACH-000734,-0.11205449972344908
ACH-000735,-0.21264590781271345
ACH-000736,-0.18033440760412786
ACH-000738,-0.4466898152505926
ACH-000746,-0.1544988904585218
ACH-000747,-0.2254483631693692
ACH-000748,-0.2487297527483849
ACH-000753,-0.15230391437459168
ACH-000756,-0.10963660596624708
ACH-000757,-0.043938875104306614
ACH-000758,-0.2881809562333235
ACH-000760,-0.21063110544833388
ACH-000762,-0.2918324730823885
ACH-000763,-0.07506943869639926
ACH-000764,-0.15094559317067266
ACH-000765,-0.06090409112355026
ACH-000766,-0.1537902168731892
ACH-000767,-0.2042530278391985
ACH-000768,-0.2273531577992709
ACH-000769,-0.22230713646088632
ACH-000770,-0.27120233111557623
ACH-000771,-0.27497856820095123
ACH-000773,-0.38556350947935536
ACH-000776,-0.3885298186081533
ACH-000777,-0.22220852990828427
ACH-000778,-0.021153100545730986
ACH-000781,-0.14529186793387772
ACH-000782,-0.13246109817666712
ACH-000783,-0.35659502921958763
ACH-000784,-0.219788559865554
ACH-000785,-0.16232662460688788
ACH-000787,-0.2507895463907981
ACH-000788,-0.2055053543484904
ACH-000791,-0.11027269153687792
ACH-000792,-0.17362713983717218
ACH-000794,-0.13316277337091406
ACH-000796,-0.2515456687073616
ACH-000798,-0.1541614685585529
ACH-000799,-0.5443334701067527
ACH-000800,-0.2382813846759205
ACH-000802,-0.1278709475461257
ACH-000804,-0.22638491346803896
ACH-000805,-0.11038751190287382
ACH-000809,-0.19316477824289385
ACH-000810,-0.3782595876352806
ACH-000811,-0.20303014495684168
ACH-000817,-0.14204646445597013
ACH-000819,-0.3176051456860638
ACH-000820,-0.04084779817278498
ACH-000821,-0.11358797852050675
ACH-000822,-0.3247068604210953
ACH-000823,-0.2401066065016221
ACH-000824,-0.2820143942882671
ACH-000827,-0.2895781423155176
ACH-000829,-0.03731460330125865
ACH-000831,-0.17301876230913654
ACH-000832,-0.12938954175714398
ACH-000833,-0.23649917449885435
ACH-000834,-0.208111259797514
ACH-000835,-0.15605169052350326
ACH-000836,-0.11405110012143845
ACH-000837,-0.2156943585567421
ACH-000838,-0.14728062800907216
ACH-000839,-0.17004409928922
ACH-000840,-0.2739783761294867
ACH-000841,-0.12424531487782466
ACH-000843,-0.1397574608274053
ACH-000846,-0.3609778743434778
ACH-000847,-0.22047560155440804
ACH-000848,-0.31007330327794663
ACH-000849,-0.2281225639720022
ACH-000851,-0.2832086126744629
ACH-000855,-0.2361647323318625
ACH-000856,-0.184073882474662
ACH-000858,-0.18039976607820546
ACH-000859,-0.28477321849953
ACH-000861,0.0008475428782591197
ACH-000862,-0.2754134730907119
ACH-000865,-0.2217172122035408
ACH-000866,-0.14541896457538225
ACH-000867,-0.2813183448186508
ACH-000869,-0.18364244337863087
ACH-000872,-0.11894255693579685
ACH-000873,-0.20053750784641364
ACH-000876,-0.16097114472745075
ACH-000878,-0.01677922453057445
ACH-000880,-0.20524220693458275
ACH-000881,-0.11672965603643327
ACH-000882,-0.1557314465107201
ACH-000884,-0.2361592513944397
ACH-000885,-0.23351389223295754
ACH-000887,-0.14949467653991425
ACH-000889,-0.2121972429287452
ACH-000896,-0.18991162545144327
ACH-000898,-0.16239319551094716
ACH-000900,-0.1129987217910209
ACH-000901,-0.1767437811622399
ACH-000905,-0.2635885581841547
ACH-000906,-0.10737344327232222
ACH-000907,-0.26624904761149826
ACH-000910,-0.08919870604713619
ACH-000911,-0.07533268451979287
ACH-000912,-0.14880575910650032
ACH-000913,-0.18833694123921627
ACH-000915,-0.13895347870068878
ACH-000916,-0.37617084021380176
ACH-000917,-0.24472676824909664
ACH-000920,-0.2029757180136907
ACH-000921,-0.2102260291351802
ACH-000924,-0.12144798081070708
ACH-000926,-0.3025634017813151
ACH-000928,-0.30798699025666176
ACH-000929,-0.11384266240086688
ACH-000932,-0.2607205827531082
ACH-000935,-0.08526867614106348
ACH-000936,-0.2658696457025377
ACH-000937,-0.40555694195422703
ACH-000938,-0.16757252965132194
ACH-000939,-0.24549849021640216
ACH-000941,-0.13879663823468302
ACH-000943,-0.17196224347747302
ACH-000946,-0.2898699169544101
ACH-000947,-0.12024185488305178
ACH-000948,-0.23948423494234924
ACH-000950,-0.18466460125036066
ACH-000953,-0.20167709507590006
ACH-000954,0.04669030972734599
ACH-000957,-0.22094970670601866
ACH-000958,-0.17591007464194733
ACH-000960,-0.08631770286187486
ACH-000963,-0.0443992030942727
ACH-000968,-0.18990796446244884
ACH-000969,-0.41854210995087177
ACH-000972,-0.33273507841543193
ACH-000973,-0.13164284843555166
ACH-000974,-0.09865692445031078
ACH-000978,-0.32859623323489845
ACH-000984,-0.1810701459836312
ACH-000986,-0.3280866999531302
ACH-000988,-0.1406741510836723
ACH-000993,-0.17588914011533602
ACH-000994,-0.10815132554639977
ACH-000996,-0.053465576298789036
ACH-001001,-0.1983882561974748
ACH-001020,-0.1557812198000948
ACH-001028,-0.2163466656335596
ACH-001031,-0.26669068585210315
ACH-001038,-0.23069139698728044
ACH-001048,-0.2480108152559801
ACH-001050,-0.13109046913619704
ACH-001053,-0.3194003193155676
ACH-001054,-0.2734967283162644
ACH-001061,-0.16298354942987592
ACH-001067,-0.17400219899214575
ACH-001075,-0.27268711612288576
ACH-001096,-0.2818040817105221
ACH-001111,-0.24222542123095045
ACH-001119,-0.18220284637949527
ACH-001128,-0.34854458264222393
ACH-001134,-0.30444884417958795
ACH-001151,-0.14475235360336744
ACH-001163,-0.20988010580772595
ACH-001164,-0.2340662782689392
ACH-001183,-0.18659597493121685
ACH-001192,-0.2931243941913991
ACH-001193,-0.2058352427990852
ACH-001196,-0.33342092168575604
ACH-001197,-0.1431290277634979
ACH-001205,-0.22973991849067396
ACH-001211,-0.2696771700589054
ACH-001212,-0.31713153045123993
ACH-001228,-0.2969022673833705
ACH-001232,-0.2384671971606645
ACH-001239,-0.2722910080163711
ACH-001270,-0.4191275314077906
ACH-001274,-0.3808968005790563
ACH-001275,-0.23158965373225765
ACH-001277,-0.11755041893213385
ACH-001278,-0.15511389541327295
ACH-001280,-0.451264134375649
ACH-001283,-0.3349742718043357
ACH-001289,-0.13862336434125874
ACH-001300,-0.1859549178130921
ACH-001301,-0.1936864637771625
ACH-001302,-0.20084447283911525
ACH-001306,-0.0936636460475188
ACH-001318,-0.01092563197004446
ACH-001322,-0.1768315573933086
ACH-001328,-0.09976671244178613
ACH-001332,-0.13382158758168686
ACH-001336,-0.25491933259956984
ACH-001346,-0.15505278735191352
ACH-001353,-0.170151832187929
ACH-001354,-0.0758261198513779
ACH-001367,-0.06721871154500936
ACH-001368,-0.17564855204586485
ACH-001374,0.1100687145603324
ACH-001377,-0.250529965351926
ACH-001380,-0.1499814637708112
ACH-001391,-0.11146861477639396
ACH-001408,-0.14067328823747793
ACH-001430,-0.22274124973573994
ACH-001431,-0.32050689217868433
ACH-001450,-0.4042400285608603
ACH-001496,-0.14299302198349756
ACH-001500,-0.24201952879645494
ACH-001523,-0.17321228205293798
ACH-001532,-0.303886834010598
ACH-001550,-0.2334112784929502
ACH-001552,-0.3285770127047645
ACH-001554,-0.20266471920377416
ACH-001654,-0.3242294307401117
ACH-001735,-0.22063263091136406
ACH-001736,-0.06863795018110064
ACH-001737,-0.16741062395561235
ACH-001740,-0.252267031371342
ACH-001745,-0.10140970213332412
ACH-001765,-0.2873192246822773
