,LAMP5 (24141)
ACH-000004,0.2942451303402109
ACH-000005,0.3258492910395879
ACH-000007,0.35810191767302635
ACH-000009,0.29794334540594863
ACH-000011,0.16759079070286828
ACH-000012,0.250551638062936
ACH-000013,0.2360161171436409
ACH-000014,0.1452519510117428
ACH-000015,0.2295738169930671
ACH-000017,0.29092237601195503
ACH-000018,0.39695991101372574
ACH-000019,0.1843577440126151
ACH-000021,0.2340401130625517
ACH-000022,0.1502658769045742
ACH-000025,0.3465979395846401
ACH-000028,0.12906851452107618
ACH-000030,0.2127543772762389
ACH-000035,0.19857346049046784
ACH-000036,0.04850014731394678
ACH-000037,0.08991103930120432
ACH-000039,0.05396182041374245
ACH-000040,0.11780603904755092
ACH-000041,0.3640229719004922
ACH-000042,0.12524585641358696
ACH-000045,0.16703710908039018
ACH-000047,0.2621140489065881
ACH-000052,0.15434985190571615
ACH-000053,0.19676679243053136
ACH-000054,0.1769978525498443
ACH-000055,0.16606706266157287
ACH-000060,0.12770456280523404
ACH-000067,0.0929232188806436
ACH-000070,-0.06591431573674914
ACH-000075,0.09467720593249884
ACH-000078,0.16301684915452838
ACH-000082,0.20641643432423049
ACH-000085,0.3962665306482325
ACH-000086,0.32308204164783305
ACH-000087,0.34861252467005266
ACH-000092,0.19748427695949308
ACH-000095,0.2826983724306631
ACH-000097,0.2363620647187612
ACH-000098,0.15982595600308638
ACH-000099,0.1372716082496377
ACH-000108,0.16763029297082802
ACH-000113,0.2404890073520777
ACH-000116,0.17998914462627502
ACH-000118,0.13178241531809035
ACH-000120,0.2244278511714107
ACH-000123,0.24135959255027195
ACH-000127,0.1732596605034725
ACH-000128,0.20784461039401475
ACH-000132,0.4104492549664339
ACH-000133,0.0883051228098651
ACH-000137,0.05240921008718599
ACH-000138,0.21249755177591526
ACH-000142,0.19954210488115015
ACH-000143,0.2135222509883032
ACH-000146,0.1672381768372164
ACH-000148,0.2396360567409318
ACH-000150,0.048404682029981584
ACH-000152,0.2522302221557342
ACH-000153,0.2808139930463712
ACH-000159,0.22123475083548708
ACH-000160,0.10047966474921292
ACH-000163,0.09603055219347932
ACH-000167,-0.08605300665580032
ACH-000168,0.2779984661653827
ACH-000169,0.24228675562388335
ACH-000178,0.07108954021716311
ACH-000183,0.19564094756617856
ACH-000188,0.3584428767564456
ACH-000189,0.2285734577642881
ACH-000190,0.139493409280896
ACH-000198,0.1225240852691513
ACH-000203,-0.0386179991860244
ACH-000204,0.13716076316683234
ACH-000206,0.08452203936072003
ACH-000207,0.238211425131248
ACH-000208,0.3433063994605623
ACH-000210,0.25191293825148936
ACH-000211,0.232505713516732
ACH-000215,0.2179977139439452
ACH-000221,0.25257905293376315
ACH-000222,0.0538149583739686
ACH-000223,0.33146532928205674
ACH-000226,0.1939559108779933
ACH-000227,0.05801402517732687
ACH-000228,0.17435898969165514
ACH-000231,0.12407629367681655
ACH-000232,0.22875409248264836
ACH-000233,0.2854919022250791
ACH-000234,0.2838137170654045
ACH-000235,0.12593059796090475
ACH-000237,0.17773528226346702
ACH-000238,0.19074882765913012
ACH-000242,-0.05394562728931312
ACH-000243,0.17668739549837514
ACH-000244,0.16114278415910666
ACH-000246,0.21929650616115454
ACH-000248,0.28560548320986723
ACH-000250,0.1792252546498744
ACH-000251,0.29487050106772816
ACH-000252,0.15470621791585382
ACH-000253,0.3281746219627269
ACH-000255,0.17166776442740275
ACH-000256,0.39403496969390944
ACH-000257,0.13967871049163694
ACH-000258,0.249019229600406
ACH-000259,0.05437665593022397
ACH-000260,0.16943734571128707
ACH-000261,0.16718518062839305
ACH-000262,0.40995255463067054
ACH-000263,0.035298962435060366
ACH-000264,0.1352935776840602
ACH-000265,0.12698499042269204
ACH-000266,0.2115353176380931
ACH-000272,0.18917428889852386
ACH-000274,0.1367534986818386
ACH-000277,0.09824959073228323
ACH-000278,0.2485901172479016
ACH-000279,0.2306034134140635
ACH-000280,0.219376923154782
ACH-000281,0.11502323141166355
ACH-000288,0.23305531989261294
ACH-000291,0.08506900949168003
ACH-000293,0.04323921742174339
ACH-000294,0.1860055009072417
ACH-000295,0.25998701347042
ACH-000296,0.2447224915975007
ACH-000302,0.2519255134921217
ACH-000304,-0.030317496359096776
ACH-000307,0.18194101386591555
ACH-000308,0.11355143599113747
ACH-000310,0.11847698186120993
ACH-000311,0.3052160176773066
ACH-000312,0.15164613241768835
ACH-000315,0.19777347165671705
ACH-000316,0.1288627588765799
ACH-000317,0.07107758932865878
ACH-000318,0.19789054741543746
ACH-000319,0.1775484901849647
ACH-000320,0.00489611165803852
ACH-000322,0.29831319987351235
ACH-000323,0.3779664238248676
ACH-000324,0.22060612431740725
ACH-000329,0.2316120743957978
ACH-000330,0.1980173473115691
ACH-000331,0.2454923358836111
ACH-000332,0.15321686310277707
ACH-000334,0.15507903401547882
ACH-000335,0.16046858739737688
ACH-000336,0.1885459416402595
ACH-000337,0.0781335141929246
ACH-000338,0.3521011646631273
ACH-000339,0.12911953977947985
ACH-000341,0.21981228597611127
ACH-000348,0.1349529909792476
ACH-000350,0.1199339034922152
ACH-000352,0.12119352689267608
ACH-000356,0.19172818115975648
ACH-000361,0.16702026349890273
ACH-000362,0.12987600567228022
ACH-000363,0.1665557537492266
ACH-000364,0.14397517476562582
ACH-000365,0.2442899450024599
ACH-000366,0.1718641811242482
ACH-000368,0.3180395013760158
ACH-000374,0.2300851215983556
ACH-000375,0.05755900230915351
ACH-000376,0.057969822371573325
ACH-000381,0.03562360107098017
ACH-000383,0.21419358741214972
ACH-000387,0.3419110895337401
ACH-000389,0.2397909017810049
ACH-000390,0.27672056026912645
ACH-000393,0.17526649289815013
ACH-000395,0.2950036403153623
ACH-000396,0.42724990251937545
ACH-000397,0.25375869492152203
ACH-000401,0.20771415274810467
ACH-000402,0.23436931408421266
ACH-000403,0.2252472560099731
ACH-000404,0.2576219439633574
ACH-000406,0.17379716246366506
ACH-000407,0.2471441482514377
ACH-000408,0.0817242532224113
ACH-000410,0.20177923762233846
ACH-000411,0.24492802592842
ACH-000414,0.2480221445244395
ACH-000415,0.18138437981718275
ACH-000416,0.24525300997999705
ACH-000420,0.2107873348642849
ACH-000421,0.17544962551140444
ACH-000424,0.08839248469597144
ACH-000425,0.2660924148401965
ACH-000426,0.3228321987007516
ACH-000427,0.1614610577496509
ACH-000433,0.26494844423473624
ACH-000435,0.1823506990535554
ACH-000436,0.06874891794294792
ACH-000444,0.17811655650975
ACH-000445,0.3750742183486651
ACH-000448,0.058646024117966135
ACH-000450,0.08888659437179182
ACH-000452,0.21581990460992576
ACH-000454,0.20765161396992066
ACH-000458,0.18345063525191552
ACH-000459,0.09780696548177542
ACH-000460,0.13390732772983116
ACH-000461,0.1354818176679087
ACH-000463,0.2022574611043927
ACH-000464,0.22330901109281293
ACH-000466,0.20939462549034732
ACH-000467,0.2096644426737132
ACH-000468,0.2620184756758145
ACH-000469,0.13257411771769806
ACH-000470,0.246141194481648
ACH-000471,0.2628052123493898
ACH-000472,0.2268482307580996
ACH-000473,0.16313900490601568
ACH-000475,0.2518513620583977
ACH-000476,0.21083347548312611
ACH-000477,0.2597914063699552
ACH-000479,0.35172546638512303
ACH-000480,0.1531949969654779
ACH-000481,0.234876683833572
ACH-000483,0.17908695544318026
ACH-000484,-0.04082638864190682
ACH-000485,0.26370771624481426
ACH-000486,0.12822901142891213
ACH-000487,0.23259299572242695
ACH-000488,0.14784027042240788
ACH-000490,0.2035935387981791
ACH-000491,0.2121614654354352
ACH-000495,0.1539357779312326
ACH-000496,-0.00440189805666775
ACH-000499,0.1066344707532126
ACH-000500,0.1980167333863377
ACH-000502,0.26024479537715783
ACH-000503,0.15229676550841215
ACH-000505,0.21827960931829635
ACH-000507,0.27804075611800805
ACH-000510,0.2566686615940944
ACH-000511,0.08919440163043903
ACH-000512,0.2394111272604845
ACH-000516,0.18878672920922887
ACH-000517,0.18241287978851364
ACH-000518,0.07851741109070183
ACH-000520,0.2339177958597028
ACH-000521,0.05260707018643977
ACH-000522,0.24140242890703745
ACH-000524,0.20610363540478066
ACH-000527,0.1968695419022244
ACH-000528,0.2259713614165753
ACH-000537,0.1686129250230127
ACH-000541,0.3369368652236255
ACH-000542,0.2604451095340919
ACH-000544,0.2150890416402188
ACH-000545,0.15525383751627486
ACH-000547,0.11804527863791348
ACH-000548,0.21018097705432107
ACH-000549,0.2359820430063079
ACH-000550,0.10782478796189757
ACH-000552,0.30128653581412673
ACH-000556,0.19519188463123602
ACH-000557,0.010322214944219274
ACH-000569,-0.005096161053088155
ACH-000570,0.22448960936203574
ACH-000571,0.12488081760916067
ACH-000573,0.22078341672564508
ACH-000576,0.2965085421826723
ACH-000579,0.2116609125318125
ACH-000580,0.3486936221530931
ACH-000584,0.2021979761266952
ACH-000585,0.26021397583930145
ACH-000588,0.08094143619006468
ACH-000589,0.2949799739389056
ACH-000591,0.225340603523292
ACH-000593,0.2763987263885325
ACH-000600,0.17907784454198705
ACH-000601,0.2588692599307385
ACH-000605,0.2466830129743025
ACH-000606,0.17455779031069826
ACH-000608,0.2115469918051622
ACH-000614,0.20115087205519705
ACH-000616,0.1727535920058086
ACH-000618,0.2251950078887172
ACH-000619,0.3411579248152694
ACH-000620,0.22076130317723533
ACH-000621,0.2225926661262068
ACH-000622,0.1473590349208904
ACH-000623,0.1429170404061543
ACH-000624,0.1806330084732624
ACH-000627,0.09287273393567648
ACH-000630,0.32339165117746305
ACH-000631,0.2701848743073877
ACH-000632,0.2176334951480847
ACH-000633,0.2717930022478425
ACH-000637,0.27125870670146063
ACH-000638,0.18784270045392212
ACH-000646,0.2958350476989172
ACH-000647,0.11810676822699795
ACH-000648,0.27249080738680515
ACH-000649,0.10175305299188186
ACH-000651,0.200774805174584
ACH-000652,0.03449758798816717
ACH-000653,0.3393309415890653
