,PPP6C (5537)
ACH-000450,-0.6129087698253847
ACH-000452,-1.0333398363147832
ACH-000454,-1.0768949245218782
ACH-000458,-1.0447909276330685
ACH-000459,-1.0329411988487127
ACH-000460,-0.9575338536290092
ACH-000461,-0.7272650558084907
ACH-000463,-0.7347880131593623
ACH-000464,-0.7884019329506999
ACH-000466,-0.6681861344970859
ACH-000467,-0.7223809241358873
ACH-000468,-0.5407905478207478
ACH-000469,-0.6172751948638472
ACH-000470,-1.0281549739103997
ACH-000471,-0.7880629485160225
ACH-000472,-0.992630869725777
ACH-000473,-0.9324228536961868
ACH-000475,-0.6951455247737593
ACH-000476,-0.8212175593029549
ACH-000477,-1.3248955045598412
ACH-000479,-0.5363231757560704
ACH-000480,-0.8562079274390506
ACH-000481,-0.7274785613586034
ACH-000483,-1.0113944825675163
ACH-000484,-0.6279212286083216
ACH-000485,-0.7125411555845369
ACH-000486,-0.8647604042245299
ACH-000487,-0.6284806770554945
ACH-000488,-0.9349738489488796
ACH-000490,-0.911209649880626
ACH-000491,-0.5987961208758228
ACH-000495,-0.6399521802698599
ACH-000496,-0.8915561507184098
ACH-000499,-0.8454670786422122
ACH-000500,-0.8534314813149529
ACH-000502,-0.8205568024184922
ACH-000503,-0.7582443947525408
ACH-000505,-0.6256150872236228
ACH-000507,-1.1351943783147116
ACH-000510,-0.8373313123468534
ACH-000511,-0.7162779193119204
ACH-000512,-0.9676390507632106
ACH-000516,-0.5538919158949
ACH-000517,-1.005255638204405
ACH-000518,-0.9356113367126376
ACH-000520,-0.3897110291226747
ACH-000521,-0.8719118145454446
ACH-000522,-0.6622991072712938
ACH-000524,-0.5378415355221356
ACH-000527,-0.7550725228222629
ACH-000528,-0.5123777456943313
ACH-000537,-0.8456754232096014
ACH-000541,-0.30864936082557193
ACH-000542,-0.9459114675217948
ACH-000544,-0.8468865695365783
ACH-000545,-0.7428934526278534
ACH-000547,-0.6919870326804279
ACH-000548,-0.8074898285035776
ACH-000549,-0.9398507316917706
ACH-000550,-0.6504064513651022
ACH-000552,-1.0738268718447794
ACH-000556,-0.7133009342456742
ACH-000557,-0.3707210469033579
ACH-000569,-0.43012451035491706
ACH-000570,-0.8293322595759292
ACH-000571,-0.6007810541370132
ACH-000573,-0.7682595870465302
ACH-000576,-0.9222517431448264
ACH-000579,-1.0985801866932272
ACH-000580,-0.6329760011693276
ACH-000584,-0.7818883642181786
ACH-000585,-0.7892167307435721
ACH-000588,-0.5709893183954695
ACH-000589,-0.6997419231087884
ACH-000591,-0.7021255334102389
ACH-000593,-0.5503737324882899
ACH-000600,-0.7452141606062365
ACH-000601,-0.7701120951584559
ACH-000605,-1.1479342617878496
ACH-000606,-0.7735793436439778
ACH-000608,-0.7854635707026495
ACH-000614,-1.369763964082555
ACH-000616,-0.9063739205428178
ACH-000618,-0.9361613571035851
ACH-000619,-1.035445396482104
ACH-000620,-0.8063794002874805
ACH-000621,-0.7433398862218163
ACH-000622,-0.30473762201054405
ACH-000623,-0.8171760076972462
ACH-000624,-0.5271216948732912
ACH-000627,-0.6675717002301415
ACH-000630,-0.904318475128642
ACH-000631,-0.7366770798834359
ACH-000632,-0.7929881989931721
ACH-000633,-0.8719874249891393
ACH-000637,-0.8457109288447814
ACH-000638,-0.982814918375867
ACH-000646,-0.9779643169237856
ACH-000647,-0.6768670645270103
ACH-000648,-0.8820934016556978
ACH-000649,-0.8060656634754322
ACH-000651,-0.9921217978778224
ACH-000652,-0.7668996762579972
ACH-000653,-1.0151233998190965
ACH-000657,-0.4961491781566248
ACH-000658,-1.2714807502940215
ACH-000661,-1.0955530525108124
ACH-000662,-0.9150142179824036
ACH-000663,-0.9448883154571738
ACH-000665,-0.757716031125097
ACH-000671,-0.7631713960241473
ACH-000672,-0.9252894817763888
ACH-000673,-0.17391194706037186
ACH-000676,-1.1061855742998652
ACH-000677,-0.713450353327842
ACH-000681,-0.7312485270281495
ACH-000683,-0.8756299427150669
ACH-000684,-0.012319455629923592
ACH-000688,-0.7846988771454275
ACH-000693,-0.6756840112984496
ACH-000694,-0.9244908240135494
ACH-000695,-0.8207203766692622
ACH-000696,-0.7527740351521157
ACH-000697,-0.7118494330217007
ACH-000699,-0.7766425965006155
ACH-000701,-0.6098453536879921
ACH-000706,-0.8790920293123641
ACH-000711,-0.9518973409451212
ACH-000713,-1.2159063074428271
ACH-000714,-1.0764433506884952
ACH-000718,-1.1283915673844132
ACH-000720,-0.8606438824274193
ACH-000721,-0.9821761461325348
ACH-000724,-0.6806582378894863
ACH-000725,-0.6623807987126669
ACH-000732,-0.7747678208073652
ACH-000734,-0.98858205215224
ACH-000735,-0.9800768236888444
ACH-000736,-1.125146646413711
ACH-000738,-0.35428547612970585
ACH-000746,-0.6596358646401995
ACH-000747,-0.6795696062304208
ACH-000748,-0.3313185600009337
ACH-000753,-0.8959537908316441
ACH-000756,-0.9748443947512184
ACH-000757,-0.9169785839459518
ACH-000758,-0.8917154083920533
ACH-000760,-0.3796862946817002
ACH-000762,-0.7730502580454153
ACH-000763,-0.04876951023201002
ACH-000764,-1.0270194020652474
ACH-000765,-1.3289712773049045
ACH-000766,-0.8090774754285717
ACH-000767,-0.7854968994765049
ACH-000768,-1.0749096522262125
ACH-000769,-0.7429875250737217
ACH-000770,-0.8968338424213331
ACH-000771,-0.9092155985935164
ACH-000773,-0.6767738174151433
ACH-000776,-0.9367389788199876
ACH-000777,-1.03128425465602
ACH-000778,-0.7337009869848199
ACH-000781,-0.7279810017671521
ACH-000782,-0.9552896426696746
ACH-000783,-0.9679405225652594
ACH-000784,-0.5587935768169912
ACH-000785,-0.5836419663115594
ACH-000787,-0.578856627341091
ACH-000788,-0.9600547404088008
ACH-000791,-0.9929035435507548
ACH-000792,-0.7927667291004507
ACH-000794,-0.947457447824473
ACH-000796,-0.7853248614320898
ACH-000798,-0.5794632256209568
ACH-000799,-0.8043630366262251
ACH-000800,-0.9041562401139986
ACH-000802,-1.0302802369858484
ACH-000804,-0.6206654026320356
ACH-000805,-1.1304831835021896
ACH-000809,-0.9542944557046696
ACH-000810,-0.6269193841974329
ACH-000811,-0.4730926487695454
ACH-000817,-0.6849994487971952
ACH-000819,-0.6106892224308542
ACH-000820,-0.8103830915926005
ACH-000821,-1.4042833517858757
ACH-000822,-1.3603487793556337
ACH-000823,-0.8943267515312429
ACH-000824,-0.7361467380532295
ACH-000827,-0.96912146819809
ACH-000829,-0.9451499653286078
ACH-000831,-0.7894950630964971
ACH-000832,-0.8793985827685379
ACH-000833,-0.7157759990923397
ACH-000834,-1.0412141771715464
ACH-000835,-1.0140843341514596
ACH-000836,-1.0162460205796895
ACH-000837,-0.9711848670978684
ACH-000838,-1.080714920858265
ACH-000839,-1.047794516921753
ACH-000840,-0.8307422315849327
ACH-000841,-1.1558530186371
ACH-000843,-0.8932946891462252
ACH-000846,-0.8146955386547212
ACH-000847,-0.6602560604924356
ACH-000848,-0.8576595679488946
ACH-000849,-0.6016758337171797
ACH-000851,-0.8845933488118471
ACH-000855,-0.9898365775342028
ACH-000856,-0.8043939947369712
ACH-000858,-0.9129504035100896
ACH-000859,-1.03976767024686
ACH-000861,-0.7151321226857263
ACH-000862,-0.8309031058876145
ACH-000865,-0.8890508957985633
ACH-000866,-0.8432149529494084
ACH-000867,-0.3270886596295915
ACH-000869,-0.5619820970540875
ACH-000872,-0.8498002630666125
ACH-000873,-0.9372355881378536
ACH-000876,-0.8038926244474291
ACH-000878,-1.0904174745966644
ACH-000880,-0.66457410743303
ACH-000881,-0.7214565922169105
ACH-000882,-0.7162986903347573
ACH-000884,-0.9606228523832159
ACH-000885,0.18179418742464307
ACH-000887,-0.8435755268589574
ACH-000889,-0.7085282922450806
ACH-000896,-0.8247308105863073
ACH-000898,-0.7227423444093453
ACH-000900,-0.8655609275032186
ACH-000901,-0.3206544406130641
ACH-000905,-0.959712628607912
ACH-000906,-0.9533202789954638
ACH-000907,-0.5146466919090767
ACH-000910,-0.6087420048848667
ACH-000911,-0.7699344907673353
ACH-000912,-0.2008451056559111
ACH-000913,-0.9008786945779864
ACH-000915,-1.0787433802727335
ACH-000916,-0.4430471129653784
ACH-000917,-0.939351364878575
ACH-000920,-1.087931659802707
ACH-000921,-0.8183901309840769
ACH-000924,-0.3203166010346835
ACH-000926,-1.003595725683669
ACH-000928,-0.5726049045621717
ACH-000929,-0.8096634531209513
ACH-000932,-0.9455352924416832
ACH-000935,-0.3682244549445922
ACH-000936,-0.6624076641632414
ACH-000937,-0.9717884017458036
ACH-000938,-0.7856237260670927
ACH-000939,-0.3745237588382988
ACH-000941,-0.7170439204758836
ACH-000943,-0.794203949336686
ACH-000946,-0.64289987501283
ACH-000947,-0.16560680505211486
ACH-000948,-0.7675307308688715
ACH-000950,-0.6981158187604534
ACH-000953,-0.8553247206944997
ACH-000954,-0.9212529846029252
ACH-000957,-0.7407883658379895
ACH-000958,-0.8502710688935817
ACH-000960,-1.020714929568035
ACH-000963,-0.6032778746388918
ACH-000968,-0.7984383603034281
ACH-000969,-0.6396977212127862
ACH-000972,-0.6361179269074398
ACH-000973,-0.5444552150841282
ACH-000974,-0.6351758419544257
ACH-000978,-0.5473375896408839
ACH-000984,-0.88736038867037
ACH-000986,-0.9581653588503626
ACH-000988,-0.4433010842101848
ACH-000993,-0.4084985156579057
ACH-000994,-0.2995762248324351
ACH-000996,-0.6254743163104002
ACH-001001,-0.8768616069570088
ACH-001020,-1.0701487443835864
ACH-001028,-0.8750216343564763
ACH-001031,-0.7937085260747996
ACH-001038,-0.8084788274919804
ACH-001048,-0.9064186631711496
ACH-001050,-0.6129511925800004
ACH-001053,-0.7707232504701422
ACH-001054,-0.8256689834815675
ACH-001061,-0.8730881647474391
ACH-001067,-0.8449868223151141
ACH-001075,-0.9071672972102262
ACH-001096,-0.6832600389617233
ACH-001111,-0.8611274303402143
ACH-001119,-0.9706329807359256
ACH-001128,-0.4603461014075173
ACH-001134,-0.3374996431059229
ACH-001151,-0.9751156078683408
ACH-001163,-0.9670845585048028
ACH-001164,-0.6631995081797762
ACH-001183,-1.0016436286888148
ACH-001192,-0.7191318593581916
ACH-001193,-0.7465563867224374
ACH-001196,-0.5968271367788474
ACH-001197,-0.7735803891978269
ACH-001205,-0.7754230418252919
ACH-001211,-0.5412334369628441
ACH-001212,-0.6606118476685198
ACH-001228,-0.8200429289366572
ACH-001232,-0.625320432961821
ACH-001239,-0.7932381466317178
ACH-001270,-0.9729180099874708
ACH-001274,-0.512183437024765
ACH-001275,-0.6938451790170481
ACH-001277,-0.6490989663926946
ACH-001278,-0.5899790659310266
ACH-001280,-0.7015272071938828
ACH-001283,-0.6858563925693748
ACH-001289,-0.5430543499477198
ACH-001300,-0.4102521473491946
ACH-001301,-0.3062568536661221
ACH-001302,-0.7411660320003322
ACH-001306,-0.3305413057731816
ACH-001318,-0.6994073816536016
ACH-001322,-0.7225075761382159
ACH-001328,-0.7950570389145103
ACH-001332,-0.9749434348480904
ACH-001336,-0.9762409043467832
ACH-001346,-0.7809924434486226
ACH-001353,-0.9188053411828015
ACH-001354,-0.37540957500711136
ACH-001367,-0.7554690860117483
ACH-001368,-0.3517347505710011
ACH-001374,-0.8834847474691235
ACH-001377,-0.9716000252696808
ACH-001380,-0.8136990567739971
ACH-001391,-0.7119398832818091
ACH-001408,-1.0396510124456162
ACH-001430,-1.0156175721061902
ACH-001431,-0.39102787385267207
ACH-001450,-0.8418854648702292
ACH-001496,-0.8664255484618777
ACH-001500,-0.814644270479278
ACH-001523,-0.8776991931702045
ACH-001532,-0.7218032897657158
ACH-001550,-0.7176730576235435
ACH-001552,-0.8994823905787921
ACH-001554,-0.8575692934179171
ACH-001654,-0.652457321591313
ACH-001735,-0.8698082779322531
ACH-001736,-1.011300254320868
ACH-001737,-0.9977866013707288
ACH-001740,-0.7521922588319828
ACH-001745,-0.8368697028854375
ACH-001765,-0.6725981853074724
