,BRCA1 (672)
ACH-000237,-0.7155415329264541
ACH-000238,-0.2973189770689217
ACH-000242,-0.4307538083249389
ACH-000243,-0.6582930366362164
ACH-000244,-0.6961882786665884
ACH-000246,-0.7867105528314471
ACH-000248,-0.6334111504825195
ACH-000250,-0.6238707537979667
ACH-000251,-0.7024570233320125
ACH-000252,-0.34830940371229224
ACH-000253,-0.4084895954844889
ACH-000255,-0.6523243401119032
ACH-000256,-0.543142199944456
ACH-000257,-0.6390009517663747
ACH-000258,-0.6765350340384485
ACH-000259,-0.6198725752264594
ACH-000260,-0.398614678549053
ACH-000261,-0.608782688132555
ACH-000262,-0.3208125914244732
ACH-000263,-0.2531099904919037
ACH-000264,-0.7200551260034115
ACH-000265,-0.466278339449425
ACH-000266,-0.5625238841635029
ACH-000272,-0.448503903083933
ACH-000274,-0.6619963522691472
ACH-000277,-0.6475780600174248
ACH-000278,-0.7515183920667938
ACH-000279,-0.5067671707978361
ACH-000280,-0.5085079721089717
ACH-000281,-0.31495008983084616
ACH-000288,-0.4790123026736687
ACH-000291,-0.4633967572343621
ACH-000293,-0.44342652774227576
ACH-000294,-0.19199140078945495
ACH-000295,-0.4997142229606335
ACH-000296,-0.5587445553265716
ACH-000302,-0.5419576560454896
ACH-000304,-0.9517736173172336
ACH-000307,-0.3136481090409917
ACH-000308,-0.7229825495879114
ACH-000310,-0.3085410855929924
ACH-000311,-0.30128380012150463
ACH-000312,-0.5478454736839228
ACH-000315,-0.4044975443786688
ACH-000316,-0.4996523273274392
ACH-000317,-0.5362164914772393
ACH-000318,-0.42197126930219214
ACH-000319,-0.6648628092904186
ACH-000320,-0.3510979822392312
ACH-000322,-0.5942049241635541
ACH-000323,-0.8630717436290292
ACH-000324,-0.5560357808035885
ACH-000329,-0.3044362926802759
ACH-000330,-0.631812617626814
ACH-000331,-0.4725095951918532
ACH-000332,-0.4155749960064353
ACH-000334,-0.27495174235776554
ACH-000335,-0.5920824967747726
ACH-000336,-0.28728029754404594
ACH-000337,-0.7344355902686245
ACH-000338,-0.39808258942430136
ACH-000339,-0.7258346682939836
ACH-000341,-0.5468291361097529
ACH-000348,-0.6844945709304385
ACH-000350,-0.37664951475163067
ACH-000352,-0.5342692374598981
ACH-000356,-0.4507141078860024
ACH-000361,-0.6099331011724997
ACH-000362,-0.4609790018421232
ACH-000363,-0.5231831972319081
ACH-000364,-0.6199545140323145
ACH-000365,-0.5112342251831968
ACH-000366,-0.48232423440110705
ACH-000368,-0.5739098871184947
ACH-000374,-0.5617928910715905
ACH-000375,-0.5670807641736177
ACH-000376,-0.4118062407124792
ACH-000381,-0.5231321386668588
ACH-000383,-0.34217503908569297
ACH-000387,-0.3604432607546997
ACH-000389,-0.6437929792503692
ACH-000390,-0.5157738717735993
ACH-000393,-0.35868536505449683
ACH-000395,-0.11449574970957453
ACH-000396,-0.7314095258307061
ACH-000397,-0.6767158185600478
ACH-000401,-0.6462927233557013
ACH-000402,-0.4920433898164566
ACH-000403,-0.3963765899291353
ACH-000404,-0.6813495308948979
ACH-000406,-0.2612568876802673
ACH-000407,-0.7606476795365512
ACH-000408,-0.5645347018540755
ACH-000410,-0.7142790869287375
ACH-000411,-0.7730729102086068
ACH-000414,-0.5647312518608282
ACH-000415,-0.5474257824642308
ACH-000416,-0.5473916943826506
ACH-000420,-0.4176421043442064
ACH-000421,-0.7508466052880377
ACH-000424,-0.7401226927641399
ACH-000425,-0.6994058566843697
ACH-000426,-0.2746886093497484
ACH-000427,-0.36760761892556026
ACH-000433,-0.461754583316863
ACH-000435,-0.6072136730978084
ACH-000436,-0.5617984560591647
ACH-000444,-0.7103045678971357
ACH-000445,-0.7404009481375193
ACH-000448,-0.3423181415089928
ACH-000450,-0.7103559948515435
ACH-000452,-0.5293917508307899
ACH-000454,-0.35465052588615115
ACH-000458,-0.5914999168012156
ACH-000459,-0.4185850312420055
ACH-000460,-0.5001231527733067
ACH-000461,-0.207466775949382
ACH-000463,-0.6198718670606715
ACH-000464,-0.3528936453475837
ACH-000466,0.028941059137877905
ACH-000467,-0.5105232649707926
ACH-000468,-0.3389096617617301
ACH-000469,-0.4674534422002086
ACH-000470,-0.1445072588164608
ACH-000471,-0.5672693747919209
ACH-000472,-0.4718025868727266
ACH-000473,-0.4873601914246115
ACH-000475,-0.5560153437530181
ACH-000476,-0.5586860841413096
ACH-000477,-0.5359788935804112
ACH-000479,-0.5833325863222834
ACH-000480,-0.5965698659964734
ACH-000481,-0.3741418784138676
ACH-000483,-0.8263485759270498
ACH-000484,-0.4461038005428134
ACH-000485,-0.3512100483306941
ACH-000486,-0.5827746473458166
ACH-000487,-0.3523319030837003
ACH-000488,-0.5239530130280721
ACH-000490,-0.5157041987364254
ACH-000491,-0.34811742307449056
ACH-000495,-0.7077423489613998
ACH-000496,-0.4859055251341442
ACH-000499,-0.5447302961856058
ACH-000500,-0.6876479644801523
ACH-000502,-0.5530547865532635
ACH-000503,-0.37782110476183056
ACH-000505,-0.5175975158748447
ACH-000507,-0.4622454029865184
ACH-000510,-0.5572923836768632
ACH-000511,-0.6606498072871594
ACH-000512,-0.5282973084929475
ACH-000516,-0.7863976783864824
ACH-000517,-0.2911357376465078
ACH-000518,-0.479612277896597
ACH-000520,-0.5636645528984312
ACH-000521,-0.4978464591561718
ACH-000522,-0.5758876946743873
ACH-000524,-0.3584024153997378
ACH-000527,-0.6861324689466323
ACH-000528,-0.8108710730030093
ACH-000537,-0.5473344223987183
ACH-000541,-0.604782401879273
ACH-000542,-0.4581574826681598
ACH-000544,-0.499303871366169
ACH-000545,-0.3901078267413075
ACH-000547,-0.5870697382529975
ACH-000548,-0.5643372677003987
ACH-000549,-0.5198873202693864
ACH-000550,-0.5155743471468839
ACH-000552,-0.4847672742516697
ACH-000556,-0.5916377804473567
ACH-000557,-0.2682975067936801
ACH-000569,-0.40334681636601416
ACH-000570,-0.4618621794458006
ACH-000571,-0.43378582539148536
ACH-000573,-0.2430236778099375
ACH-000576,-0.24065977441964345
ACH-000579,-0.5716961140035398
ACH-000580,-0.9204020807779032
ACH-000584,-0.35385529991745696
ACH-000585,-0.31964807441140913
ACH-000588,-0.5659468100640829
ACH-000589,-0.6367464897913978
ACH-000591,-0.4974727882899586
ACH-000593,-0.5693069633783243
ACH-000600,-0.6400362615737634
ACH-000601,-0.4763232898528433
ACH-000605,-0.3517263383743351
ACH-000606,-0.5220328117718924
ACH-000608,-0.7184313527753019
ACH-000614,-0.5641057952112293
ACH-000616,-0.6243435554137479
ACH-000618,-0.4717895459397855
ACH-000619,-0.3724701553333228
ACH-000620,-0.6505624952980424
ACH-000621,-0.54749035650362
ACH-000622,-0.4867146321499482
ACH-000623,-0.4164570389768672
ACH-000624,-0.7542176147775712
ACH-000627,-0.5416482036042105
ACH-000630,-0.305935273435583
ACH-000631,-0.8914677697447732
ACH-000632,-0.4934657598113056
ACH-000633,-0.4787408304246678
ACH-000637,-0.4940978608290541
ACH-000638,-0.3721524906416953
ACH-000646,-0.5915130102024687
ACH-000647,-0.5092472075205245
ACH-000648,-0.478543481615703
ACH-000649,-0.4273379248450185
ACH-000651,-0.3456555421479965
ACH-000652,-0.5231928310701754
ACH-000653,-0.38837432482228174
ACH-000657,-0.5895123398905777
ACH-000658,-0.4896432044010368
ACH-000661,-0.3692023621434611
ACH-000662,-0.6837292288690863
ACH-000663,-0.43656619202392943
ACH-000665,-0.3203572702621238
ACH-000671,-0.3748157456459438
ACH-000672,-0.6999421630073148
ACH-000673,-0.5598262482376182
ACH-000676,-0.7073857647942885
ACH-000677,-0.7017012659135182
ACH-000681,-0.3622695516958341
ACH-000683,-0.5789917282257792
ACH-000684,-0.7113357752676772
ACH-000688,-0.4255340568727437
ACH-000693,-0.5279708646261427
ACH-000694,-0.5406259315676979
ACH-000695,-0.5478863016698846
ACH-000696,-0.74265067747971
ACH-000697,-0.5179780185273541
ACH-000699,-0.3210887160022161
ACH-000701,-0.447553997645814
ACH-000706,-0.6496826343242861
ACH-000711,-0.7241187346540335
ACH-000713,-0.6373232651692865
ACH-000714,-0.4369351930780337
ACH-000718,-0.3863803516617869
ACH-000720,-0.6698928805038034
ACH-000721,-0.3899207267585357
ACH-000724,-0.256383736068237
ACH-000725,-0.8246631824188616
ACH-000732,-0.4091283487210156
ACH-000734,-0.5252629482948874
ACH-000735,-0.4595484701964885
ACH-000736,-0.6128288428522677
ACH-000738,-0.5390657553974807
ACH-000746,-0.4196551282201506
ACH-000747,-0.3464096264526972
ACH-000748,-0.3685324552402247
ACH-000753,-0.4214212715501246
ACH-000756,-0.7776688370998357
ACH-000757,-0.3788957030723371
ACH-000758,-0.8134578509517864
ACH-000760,-0.4558461583153757
ACH-000762,-0.5135370748922602
ACH-000763,-0.2936783218576816
ACH-000764,-0.5367583733885992
ACH-000765,-0.3701602285960326
ACH-000766,-0.5297340687643538
ACH-000767,-0.4011483022043723
ACH-000768,-0.8262995331811439
ACH-000769,-0.5988436479228665
ACH-000770,-0.3095788325210343
ACH-000771,-0.5208696862373993
ACH-000773,-0.4729550012761892
ACH-000776,-0.4962041717749624
ACH-000777,-0.4963763003746648
ACH-000778,-0.4910927738120213
ACH-000781,-0.4152263522872424
ACH-000782,-0.4003486858638388
ACH-000783,-0.6098488502705594
ACH-000784,-0.6803285387883016
ACH-000785,-0.5873586778658871
ACH-000787,-0.4293521450584624
ACH-000788,-0.7288434642654349
ACH-000791,-0.5240587168697103
ACH-000792,-0.589362753161448
ACH-000794,-0.30045826233922457
ACH-000796,-0.439013864838864
ACH-000798,-0.4612753796028978
ACH-000799,-0.7824670402954259
ACH-000800,-0.5210055764356748
ACH-000802,-0.442793674164716
ACH-000804,-0.3873435941218745
ACH-000805,-0.5950897584729077
ACH-000809,-0.3664553759901301
ACH-000810,-0.2648979814391812
ACH-000811,-0.4609496561966746
ACH-000817,-0.42211909164496375
ACH-000819,-0.6503905877858627
ACH-000820,0.005805668621927725
ACH-000821,-0.7199419982329378
ACH-000822,-0.4271895991110455
ACH-000823,-0.4837780709576482
ACH-000824,-0.28450122693394525
ACH-000827,-0.7657921468764977
ACH-000829,-0.7483430522353335
ACH-000831,-0.5314419766533234
ACH-000832,-0.7551223554058321
ACH-000833,-0.655745253431828
ACH-000834,-0.43269480643054986
ACH-000835,-0.7388551861752636
ACH-000836,-0.18379123766686398
ACH-000837,-0.8399774749770246
ACH-000838,-0.41036382304948826
ACH-000839,-0.5957336005984033
ACH-000840,-0.6546020381564263
ACH-000841,-0.6735937868934024
ACH-000843,-0.4284534439595668
ACH-000846,-0.4925302433438712
ACH-000847,-0.4176304626896701
ACH-000848,-0.7150857165204245
ACH-000849,-0.6394844086848616
ACH-000851,-0.3775154443673825
ACH-000855,-0.5923520743526174
ACH-000856,-0.6511317457613399
ACH-000858,-0.7186976566765356
ACH-000859,-0.5808001841209162
ACH-000861,-0.4588302637911945
ACH-000862,-0.5258985518535257
ACH-000865,-0.38198102692403335
ACH-000866,-0.5699654910343903
ACH-000867,-0.6273346867721715
ACH-000869,-0.4944076067090786
ACH-000872,-0.5870352174324683
ACH-000873,-0.5456422482599179
ACH-000876,-0.5481007858508702
ACH-000878,-0.34344856505198984
ACH-000880,-0.7524527761218547
ACH-000881,-0.7086853851287215
ACH-000882,-0.6255343624400171
ACH-000884,-0.7457325935848038
ACH-000885,-0.4205741846651621
ACH-000887,-0.4643886298453137
ACH-000889,-0.29369887634592345
ACH-000896,-0.4323936204015884
ACH-000898,-0.5792046512269774
ACH-000900,-0.5564041699643733
ACH-000901,-0.2825548996086111
ACH-000905,-0.508752793947348
ACH-000906,-0.561018744949366
ACH-000907,-0.8089783762305314
ACH-000910,-0.6950343455595392
ACH-000911,-0.6437101695872571
ACH-000912,-0.5264536510113581
ACH-000913,-0.6269409417203337
ACH-000915,-0.2634740115691104
ACH-000916,-0.7406056143755805
ACH-000917,-0.8158115434423361
ACH-000920,-0.3959988747930129
ACH-000921,-0.6852013508171659
ACH-000924,-0.6101727613161062
ACH-000926,-0.4618624980917752
ACH-000928,-0.7684719721838559
ACH-000929,-0.6872067754548851
ACH-000932,-0.5419431448440675
ACH-000935,-0.5842166952975112
ACH-000936,-0.4627557050672586
ACH-000937,-0.4350738639903796
ACH-000938,-0.3186975332478097
ACH-000939,-0.511823306869106
ACH-000941,-0.429862576333229
ACH-000943,-0.5478706034504492
ACH-000946,-0.6254744478314461
ACH-000947,-0.6423370502902886
ACH-000948,-0.6094180537294551
ACH-000950,-0.4526927140182347
ACH-000953,-0.3179767963307878
ACH-000954,-0.9798057218474644
ACH-000957,-0.5446695796824961
ACH-000958,-0.3176248857472132
ACH-000960,-0.6020768769037671
ACH-000963,-0.5581356275244903
ACH-000968,-0.7246681019873967
ACH-000969,-0.4800702630781751
ACH-000972,-0.8015652378398828
ACH-000973,-0.6056962529755026
ACH-000974,-0.4493741330085205
ACH-000978,-0.3151386567900485
ACH-000984,-0.827055778442761
ACH-000986,-0.6228331926978192
ACH-000988,-0.5910051284313195
ACH-000993,-0.6535786756574841
ACH-000994,-0.4696815204509436
ACH-000996,-0.4968288654196459
ACH-001001,-0.5816542889997872
ACH-001020,-0.31236113684098554
ACH-001028,-0.4180231699457416
ACH-001031,-0.6590284253680361
ACH-001038,-0.5893157216393446
ACH-001048,-0.5308737995033675
ACH-001050,-0.5579580213917802
ACH-001053,-0.4707102101173633
ACH-001054,-0.5034006542599238
ACH-001061,-0.7744804805175675
ACH-001067,-0.7251653907061855
ACH-001075,-0.6043909752579733
ACH-001096,-0.4305223282072874
ACH-001111,-0.4857239471298118
ACH-001119,-0.6722023179090048
ACH-001128,-0.06468594500230115
ACH-001134,-0.5869516284845423
ACH-001151,-0.4514758783717028
ACH-001163,-0.43315152671317375
ACH-001164,-0.4465510685792541
ACH-001183,-0.4582718090010836
ACH-001192,-0.5260922098391054
ACH-001193,-0.3533671931500623
ACH-001196,-1.1158195648851943
ACH-001197,-0.5354020451400676
ACH-001205,-0.7132573145017101
ACH-001211,-0.7920233558441673
ACH-001212,-0.9621994429889444
ACH-001228,-0.4081112144629368
ACH-001232,-0.6536786844519715
ACH-001239,-0.4618109995798511
ACH-001270,-0.4961071226949755
ACH-001274,-0.3741086639916747
ACH-001275,-0.6902367864014235
ACH-001277,-0.6888697762691468
ACH-001278,-0.5911077642162264
ACH-001280,-0.898199874336818
ACH-001283,-0.5690113543945351
ACH-001289,-0.5468847114368105
ACH-001300,-0.5494011645085477
ACH-001301,-0.7255388901039329
ACH-001302,-0.6526747119063363
ACH-001306,-0.5181010267246321
ACH-001318,-0.5575011747501661
ACH-001322,-0.597510678060553
ACH-001328,-0.6594867343519465
ACH-001332,-0.5860035855284845
ACH-001336,-0.4165256475672517
ACH-001346,-0.4663341856740227
ACH-001353,-0.6565440044453499
ACH-001354,-0.7720456735077482
ACH-001367,-0.6825061858708691
ACH-001368,-0.3350451585833468
ACH-001374,-0.6289399224873747
ACH-001377,-0.5408088171174726
ACH-001380,-0.4812189055759938
ACH-001391,-0.5634847845772556
ACH-001408,-0.8434189646557094
ACH-001430,-0.5855895605233871
ACH-001431,-0.40395082266306
ACH-001450,-0.4830204321944061
ACH-001496,-0.3513219963420812
ACH-001500,-0.3586034513223488
ACH-001523,-0.7148686354064387
ACH-001532,-0.7527861483384304
ACH-001550,-0.0884019883027126
ACH-001552,-0.8926190440480566
ACH-001554,-0.562910558997647
ACH-001654,-0.36693348414341903
ACH-001735,-0.2948695280482213
ACH-001736,-0.5006770592615211
ACH-001737,-0.5550033707234117
ACH-001740,-0.5925962138057211
ACH-001745,-0.5010319572779451
ACH-001765,-0.32602327883155136
