,IRF1 (3659)
ACH-000004,-0.16568686799009913
ACH-000005,-0.1895586944135121
ACH-000007,-0.18868098166308472
ACH-000009,-0.08883901410360193
ACH-000011,-0.2129955974703069
ACH-000012,-0.18461018136167648
ACH-000013,-0.1222404790090824
ACH-000014,-0.1388073524787389
ACH-000015,-0.19318591598562404
ACH-000017,-0.05122874961485828
ACH-000018,-0.1596054553316552
ACH-000019,-0.026110094295952832
ACH-000021,-0.1329129892855216
ACH-000022,-0.18143090531392184
ACH-000025,0.12272526652314995
ACH-000028,-0.09305639306312026
ACH-000030,-0.16453404522897824
ACH-000035,-0.033363447186076145
ACH-000036,-0.4317617974661997
ACH-000037,-0.23731470063560398
ACH-000039,0.0782796810334631
ACH-000040,-0.3078854833387405
ACH-000041,-0.18683676547490974
ACH-000042,-0.08093143905793898
ACH-000045,-0.17152135066961002
ACH-000047,-0.032340139760177584
ACH-000052,-0.05804187220911345
ACH-000053,-0.11793595908712184
ACH-000054,-0.24365290385802246
ACH-000055,-0.07601287926222629
ACH-000060,-0.202078560829118
ACH-000067,-0.35886604759326524
ACH-000070,-0.024202396205041728
ACH-000075,-0.2034067183970403
ACH-000078,-0.13003370049818516
ACH-000082,-0.12987576227764944
ACH-000085,-0.0940263175353702
ACH-000086,-0.0504316647953167
ACH-000087,-0.1640137322187214
ACH-000092,-0.1836968876660087
ACH-000095,-0.10858636490132503
ACH-000097,-0.03146572665993971
ACH-000098,-0.1352765800615018
ACH-000099,-0.12895199722635947
ACH-000108,-0.18703492318843296
ACH-000113,-0.10688597042316524
ACH-000116,-0.07259673939250605
ACH-000118,-0.03776690129387142
ACH-000120,-0.016441145101708233
ACH-000123,-0.04284888801283819
ACH-000127,-0.15275160839343166
ACH-000128,-0.0950874420548447
ACH-000132,-0.07084472687530814
ACH-000133,-0.05874170203553509
ACH-000137,0.007545042732902691
ACH-000138,-0.03329747704310128
ACH-000142,0.15941369705781838
ACH-000143,-0.13054615688025087
ACH-000146,-0.07300156465780676
ACH-000148,-0.17660996156123582
ACH-000150,-0.21618738710718188
ACH-000152,-0.16962062864406474
ACH-000153,-0.16221103648536955
ACH-000159,-0.18676643782609606
ACH-000160,0.10899320735347492
ACH-000163,-0.09714207786918516
ACH-000167,0.3056159358584611
ACH-000168,-0.13991987051809554
ACH-000169,-0.09830332252327777
ACH-000178,-0.06174746405648757
ACH-000183,-0.33421283426505605
ACH-000188,-0.12038901756745884
ACH-000189,-0.2872379740303181
ACH-000190,-0.00393530876557925
ACH-000198,-0.1788160696962531
ACH-000203,-0.11045570835727693
ACH-000204,-0.10495341766434194
ACH-000206,-0.0075386331878779045
ACH-000207,0.0953821375253879
ACH-000208,-0.16372891722162866
ACH-000210,-0.1538256016452091
ACH-000211,-0.003278705058542984
ACH-000215,-0.015049674253234903
ACH-000221,-0.03673622039075393
ACH-000222,-0.032207564723234015
ACH-000223,-0.14435431087458805
ACH-000226,-0.09799437070934916
ACH-000227,-0.19157399670659184
ACH-000228,-0.2556277711031981
ACH-000231,-0.2082691401808197
ACH-000232,-0.1487316175919513
ACH-000233,-0.12990828862030648
ACH-000234,-0.09792326337348277
ACH-000235,-0.04917213496153707
ACH-000237,-0.03080693303051098
ACH-000238,-0.1488202899034876
ACH-000242,-0.22861064644683884
ACH-000243,-0.10664067881609632
ACH-000244,-0.3467315994256103
ACH-000246,-0.02814192297277721
ACH-000248,-0.04218121698203301
ACH-000250,-0.12955747052277225
ACH-000251,-0.4399942817052999
ACH-000252,-0.05850642366418134
ACH-000253,-0.20140577722679545
ACH-000255,-0.07881387128030026
ACH-000256,-0.037520988892910896
ACH-000257,-0.08637598859684899
ACH-000258,-0.10726798805639587
ACH-000259,-0.1669844783441134
ACH-000260,-0.1070345120732604
ACH-000261,0.25460028470894736
ACH-000262,-0.247123396333604
ACH-000263,-0.2333362768915186
ACH-000264,-0.17326354051176832
ACH-000265,-0.12487139517933582
ACH-000266,-0.06353560360303889
ACH-000272,-0.1627393513667941
ACH-000274,-0.1071934695659192
ACH-000277,-0.12835701527479795
ACH-000278,0.07001442243159248
ACH-000279,-0.15991036146446622
ACH-000280,-0.15728662587584122
ACH-000281,-0.004723833292324705
ACH-000288,-0.19682326275567635
ACH-000291,-0.15247651449131447
ACH-000293,-0.2482875225182133
ACH-000294,-0.10912514444589616
ACH-000295,-0.08398957745950555
ACH-000296,-0.13923331750663362
ACH-000302,-0.17034300123224458
ACH-000304,-0.10225850697801156
ACH-000307,-0.12410781009009265
ACH-000308,-0.01815824972426453
ACH-000310,-0.11712341456992185
ACH-000311,-0.16081422500315545
ACH-000312,-0.133933723955087
ACH-000315,-0.0570871933241539
ACH-000316,-0.1112004866183454
ACH-000317,-0.2368137642016617
ACH-000318,-0.11716014231386652
ACH-000319,-0.11546877683065845
ACH-000320,-0.14380308109701997
ACH-000322,-0.06372559840216674
ACH-000323,-0.23468370251029005
ACH-000324,-0.10637771310826602
ACH-000329,-0.2123523389902429
ACH-000330,0.008956102641640902
ACH-000331,-0.11816436607516817
ACH-000332,-0.3842181099437817
ACH-000334,-0.059334884089561175
ACH-000335,-0.005209194625540408
ACH-000336,-0.5079531035475605
ACH-000337,0.045371425544036566
ACH-000338,0.03351733772463829
ACH-000339,-0.12190020508431655
ACH-000341,-0.1490543909943536
ACH-000348,0.002754444579488457
ACH-000350,-0.2314854286654345
ACH-000352,-0.09436712874031952
ACH-000356,-0.3481382651931317
ACH-000361,-0.18813924722868045
ACH-000362,-0.14010432432231554
ACH-000363,-0.1460603674702088
ACH-000364,-0.19839045641238387
ACH-000365,-0.044211611174660284
ACH-000366,-0.12114671938116076
ACH-000368,-0.2389948154171596
ACH-000374,0.13113007657240913
ACH-000375,-0.11598807513868845
ACH-000376,-0.4626286258408101
ACH-000381,-0.17196001888229656
ACH-000383,-0.1382541468478715
ACH-000387,0.011305583041508084
ACH-000389,-0.42504682453319664
ACH-000390,-0.040608418820821036
ACH-000393,-0.2825166074760497
ACH-000395,0.1347206711276831
ACH-000396,-0.16607051167505885
ACH-000397,-0.2501248735162951
ACH-000401,0.059678244982349714
ACH-000402,-0.30271881756194424
ACH-000403,-0.3306386135100133
ACH-000404,0.017109818768890287
ACH-000406,-0.12690238544218332
ACH-000407,-0.13135898567639787
ACH-000408,0.05400177592042644
ACH-000410,-0.15140403857004334
ACH-000411,-0.12307457503964525
ACH-000414,-0.07892564680100406
ACH-000415,-0.047125545765307315
ACH-000416,-0.13547775732201048
ACH-000420,-0.14297909692648744
ACH-000421,-0.06495736883248496
ACH-000424,0.06261981503095054
ACH-000425,-0.19488310050332536
ACH-000426,-0.5651603505601546
ACH-000427,-0.11116320059141152
ACH-000433,-0.22376649833716966
ACH-000435,-0.05526464356055712
ACH-000436,-0.19449509498069453
ACH-000444,-0.1536170795406507
ACH-000445,-0.3150156117983878
ACH-000448,-0.08865153426849058
ACH-000450,-0.1430305142290378
ACH-000452,-0.09910992244095228
ACH-000454,-0.19569645609557734
ACH-000458,-0.08797762617863134
ACH-000459,0.07502358730260716
ACH-000460,-0.10057841032292612
ACH-000461,-0.18217136139962686
ACH-000463,-0.16805121211053914
ACH-000464,-0.06518031740829125
ACH-000466,-0.06688572913079194
ACH-000467,-0.035680860343899425
ACH-000468,0.051907244884503184
ACH-000469,-0.10883250344616636
ACH-000470,-0.03833669387804749
ACH-000471,0.10092963035617776
ACH-000472,-0.1147972937749482
ACH-000473,-0.007981055655535394
ACH-000475,-0.1281468990483238
ACH-000476,-0.1612476305384111
ACH-000477,-0.010277215977793231
ACH-000479,-0.2699856583655051
ACH-000480,-0.05661993110659646
ACH-000481,-0.07913569301654359
ACH-000483,-0.11836064983803543
ACH-000484,-0.28857408366770954
ACH-000485,-0.13703172294139165
ACH-000486,-0.07440375416450032
ACH-000487,-0.21013703300487055
ACH-000488,-0.14369424338569795
ACH-000490,-0.1195742591514166
ACH-000491,-0.07236077001949676
ACH-000495,-0.03377106862246189
ACH-000496,-0.0077485377966782015
ACH-000499,-0.1875796415714738
ACH-000500,-0.08730233984438382
ACH-000502,-0.1418742296703204
ACH-000503,-0.19094130910623927
ACH-000505,-0.09086031114857963
ACH-000507,-0.11946930210767387
ACH-000510,-0.1899223913750584
ACH-000511,-0.13924638441976855
ACH-000512,-0.10351732214282368
ACH-000516,-0.1006764820926582
ACH-000517,0.025896196714055318
ACH-000518,-0.2530052011090804
ACH-000520,0.007979581610962384
ACH-000521,-0.13027118368924204
ACH-000522,-0.12568271481151927
ACH-000524,-0.0954883283490062
ACH-000527,-0.0074514936082338765
ACH-000528,-0.09986387324923474
ACH-000537,-0.16887078876037595
ACH-000541,-0.2699894907861468
ACH-000542,-0.13792390175273478
ACH-000544,-0.21759064729317928
ACH-000545,-0.2334925820535036
ACH-000547,0.0548244794309842
ACH-000548,0.04182044095017401
ACH-000549,-0.12886754377302825
ACH-000550,-0.20094689114888087
ACH-000552,-0.2909396695596685
ACH-000556,-0.15058912165058747
ACH-000557,-0.20812295090329305
ACH-000569,-0.3408220795306309
ACH-000570,-0.1022172661595648
ACH-000571,-0.0775838499095278
ACH-000573,-0.05854433885519515
ACH-000576,-0.3128532524066447
ACH-000579,-0.0928382165788186
ACH-000580,-0.08918896219564645
ACH-000584,-0.08770939905253942
ACH-000585,-0.33499341404516786
ACH-000588,-0.2350811409109561
ACH-000589,-0.13634124729973313
ACH-000591,-0.13918732137521522
ACH-000593,-0.11065091121647376
ACH-000600,-0.09949534400236014
ACH-000601,-0.18225923093692276
ACH-000605,-0.06999030143817063
ACH-000606,-0.11333948171697705
ACH-000608,-0.12988047513855672
ACH-000614,0.04906537552474804
ACH-000616,-0.2022274240939746
ACH-000618,-0.02747377470885665
