,ASAP3 (55616)
ACH-000004,-0.1196727825423734
ACH-000005,0.18051943347327146
ACH-000007,-0.3518089219119138
ACH-000009,-0.24830409253620764
ACH-000011,-0.12107412907887904
ACH-000012,-0.18098469825160327
ACH-000013,-0.0638541089981994
ACH-000014,-0.2905024152363416
ACH-000015,-0.1263939855728202
ACH-000017,0.02398439820226933
ACH-000018,-0.15494854671220515
ACH-000019,-0.03758515627566337
ACH-000021,-0.20231143712543148
ACH-000022,-0.0971460146266501
ACH-000025,-0.18543523985793697
ACH-000028,-0.0323020570797904
ACH-000030,-0.08157808359321111
ACH-000035,-0.3042820507100803
ACH-000036,-0.08911946451612139
ACH-000037,-0.04735697080985664
ACH-000039,-0.004387112206560873
ACH-000040,-0.21166167125330645
ACH-000041,-0.12757842238961853
ACH-000042,-0.055432310018619334
ACH-000045,-0.12876231542132635
ACH-000047,-0.09536306711013948
ACH-000052,-0.06710940089370343
ACH-000053,0.022493656619873743
ACH-000054,-0.08599606550744053
ACH-000055,-0.1519093044097442
ACH-000060,-0.1372269359359699
ACH-000067,-0.1028679028530918
ACH-000070,-0.07723703860879713
ACH-000075,-0.25775535815874473
ACH-000078,-0.06676244280962014
ACH-000082,-0.10761136182333787
ACH-000085,-0.2925403602162348
ACH-000086,-0.21799860427732928
ACH-000087,-0.2435411964015227
ACH-000092,-0.19269059511209488
ACH-000095,-0.05086020258435922
ACH-000097,-0.009505039949207669
ACH-000098,-0.03823714520384623
ACH-000099,-0.13126812307907196
ACH-000108,-0.13233537017169048
ACH-000113,-0.05295729653046364
ACH-000116,0.05811848635051454
ACH-000118,-0.032972111556323444
ACH-000120,-0.25803962975348155
ACH-000123,-0.0012312331426520596
ACH-000127,-0.10972275810141494
ACH-000128,-0.3947940817904162
ACH-000132,-0.15345765610733714
ACH-000133,-0.03621550052511844
ACH-000137,-0.12686240432928605
ACH-000138,-0.039670195332766285
ACH-000142,-0.04327508576214844
ACH-000143,-0.17770915352068434
ACH-000146,-0.052799251156660176
ACH-000148,-0.2508717811693013
ACH-000150,-0.3036981389981205
ACH-000152,-0.07439126331191674
ACH-000153,0.046993893598558614
ACH-000159,-0.043527475695016304
ACH-000160,-0.08466753135709469
ACH-000163,-0.2372569210835324
ACH-000167,-0.155175151395818
ACH-000168,-0.17730555742063714
ACH-000169,0.00627703231258829
ACH-000178,-0.14211882749304344
ACH-000183,-0.05593063543565105
ACH-000188,-0.0715694179953924
ACH-000189,-0.19476671308602087
ACH-000190,-0.2388481101606389
ACH-000198,-0.09073202949654983
ACH-000203,0.03411991074929131
ACH-000204,-0.2493483194769659
ACH-000206,-0.07902054942653998
ACH-000207,-0.2556690836403499
ACH-000208,-0.3419902581758207
ACH-000210,0.06698745038856269
ACH-000211,-0.031705186827915365
ACH-000215,-0.07480813362209694
ACH-000221,-0.1330612442655462
ACH-000222,-0.15999472356878494
ACH-000223,-0.06717255618073631
ACH-000226,0.05175592399429292
ACH-000227,-0.04245102844310007
ACH-000228,0.018545284594731527
ACH-000231,-0.040239178518032125
ACH-000232,-0.05465827435371385
ACH-000233,-0.017458253683066603
ACH-000234,-0.07877427977541694
ACH-000235,-0.07320635496471553
ACH-000237,-0.10380548274186484
ACH-000238,-0.21014863757861946
ACH-000242,0.09529344112428904
ACH-000243,-0.08197734453735553
ACH-000244,-0.32234094774197003
ACH-000246,-0.10618776593434373
ACH-000248,-0.03852879870271294
ACH-000250,-0.14333816798366958
ACH-000251,0.08739846714766784
ACH-000252,0.13723596203201086
ACH-000253,0.08242727409528157
ACH-000255,-0.05110736569986296
ACH-000256,-0.08143133075766151
ACH-000257,-0.13659409311312515
ACH-000258,-0.06123914206987115
ACH-000259,-0.07761847706693885
ACH-000260,-0.08506983507632404
ACH-000261,-0.011061691202864888
ACH-000262,-0.001157923758754626
ACH-000263,-0.0007428326742929945
ACH-000264,0.025625777007571213
ACH-000265,-0.04082455517493586
ACH-000266,-0.04951940139852777
ACH-000272,-0.05150673920985168
ACH-000274,-0.12956906088073014
ACH-000277,-0.04988142991625737
ACH-000278,-0.08911525050536978
ACH-000279,-0.02924278494955554
ACH-000280,-0.15710163651295786
ACH-000281,-0.12663299060663494
ACH-000288,-0.30553250599567394
ACH-000291,-0.013397091008583
ACH-000293,-0.1792101980278623
ACH-000294,-0.08709685121582744
ACH-000295,-0.11733952382541404
ACH-000296,-0.03886352768103436
ACH-000302,-0.2061596682670768
ACH-000304,-0.11038645543038612
ACH-000307,-0.038141948281717436
ACH-000308,0.00224058289463357
ACH-000310,0.03843474198977222
ACH-000311,-0.12383376096508505
ACH-000312,-0.19790251574513426
