,LGALS9B (284194)
ACH-000208,-0.1231611780130406
ACH-000210,-0.5210052821016838
ACH-000211,-0.2803213445844403
ACH-000215,-0.3089798842593953
ACH-000221,-0.3451704337890093
ACH-000222,-0.14415910751732353
ACH-000223,-0.4569366781449624
ACH-000226,-0.3403548170658049
ACH-000227,0.05181294472272513
ACH-000228,-0.389858365487803
ACH-000231,-0.35816160717766005
ACH-000232,-0.264646350718646
ACH-000233,-0.23633635151858415
ACH-000234,-0.24483796684900794
ACH-000235,-0.2869432597977709
ACH-000237,-0.25036948660984154
ACH-000238,-0.21744556713276075
ACH-000242,0.080286775312419
ACH-000243,-0.30695508984084113
ACH-000244,-0.3996225358979072
ACH-000246,-0.2293258174820612
ACH-000248,-0.2687959931429222
ACH-000250,-0.3003545279435421
ACH-000251,-0.27364889188212266
ACH-000252,-0.26021213284909195
ACH-000253,-0.25786494048016995
ACH-000255,-0.1871073298637783
ACH-000256,-0.2832853160101999
ACH-000257,-0.2421581274150552
ACH-000258,-0.453721003195108
ACH-000259,-0.3105311332251993
ACH-000260,-0.12351018060674568
ACH-000261,-0.2278973634271683
ACH-000262,-0.2591552835639096
ACH-000263,-0.4519090847497954
ACH-000264,-0.2431018515718107
ACH-000265,-0.3341242027704116
ACH-000266,-0.2204675509183904
ACH-000272,-0.2563002829092596
ACH-000274,-0.391881381072798
ACH-000277,-0.1484087103206334
ACH-000278,-0.21296620180318346
ACH-000279,-0.14166237095070347
ACH-000280,-0.37167723387071055
ACH-000281,-0.22964553493930204
ACH-000288,-0.387811266550648
ACH-000291,-0.13649320349198
ACH-000293,-0.1688616291106228
ACH-000294,-0.2141722229152997
ACH-000295,0.02116266669593616
ACH-000296,-0.3922665780775941
ACH-000302,-0.30254248040517456
ACH-000304,0.06977004833543883
ACH-000307,-0.10523319718066634
ACH-000308,-0.2485605520631879
ACH-000310,-0.22968521485558235
ACH-000311,-0.18511935617837744
ACH-000312,-0.20485540141672764
ACH-000315,-0.06731370299090393
ACH-000316,-0.007686035956149539
ACH-000317,-0.14066125612101238
ACH-000318,-0.4456401436241266
ACH-000319,-0.1795400387554552
ACH-000320,-0.332311024127169
ACH-000322,-0.15526977699581554
ACH-000323,-0.3772436800732196
ACH-000324,-0.08231032176895725
ACH-000329,-0.2227134279215176
ACH-000330,0.07505092229343062
ACH-000331,-0.2381409537119963
ACH-000332,-0.27779454069370096
ACH-000334,-0.30687371097263155
ACH-000335,-0.2708486223809195
ACH-000336,-0.4189203422537892
ACH-000337,-0.3047044026517004
ACH-000338,0.2454622318676141
ACH-000339,-0.3890017281026643
ACH-000341,-0.31649350049092584
ACH-000348,-0.17911548121448162
ACH-000350,-0.2131281994148521
ACH-000352,-0.2340384991897616
ACH-000356,-0.2421021408856
ACH-000361,0.034445719752545144
ACH-000362,-0.08558573898563625
ACH-000363,-0.2823717661306763
ACH-000364,-0.2686908386824693
ACH-000365,-0.21226032499964945
ACH-000366,-0.1809349409315082
ACH-000368,-0.10132581915557198
ACH-000374,-0.34461566882536343
ACH-000375,-0.18204766280460669
ACH-000376,-0.09120901534800194
ACH-000381,-0.055138968175907216
ACH-000383,-0.2425348460705473
ACH-000387,-0.13376879217578289
ACH-000389,0.04511082773151813
ACH-000390,-0.3612482066913947
ACH-000393,-0.2345275450363339
ACH-000395,0.04063420103705983
ACH-000396,0.1216602261813939
ACH-000397,-0.3149867984954488
ACH-000401,-0.1969964513166046
ACH-000402,-0.16457884222293792
ACH-000403,-0.27304040721418205
ACH-000404,-0.17416283164798216
ACH-000406,-0.17072018511675474
ACH-000407,-0.3897503955964027
ACH-000408,-0.10273843212363848
ACH-000410,-0.2839445358756205
ACH-000411,-0.1807180287361559
ACH-000414,-0.1841622532263777
ACH-000415,-0.3824664198088469
ACH-000416,-0.16901413449108282
ACH-000420,-0.14123584842512313
ACH-000421,-0.3240924550066948
ACH-000424,-0.3318887018603091
ACH-000425,-0.211332428364167
ACH-000426,-0.23202553534656745
ACH-000427,-0.2649472116072277
ACH-000433,-0.14126449643090308
ACH-000435,-0.5051798426770582
ACH-000436,-0.3463508980115719
ACH-000444,-0.10823545574589093
ACH-000445,-0.5115539946694317
ACH-000448,-0.2986010800121813
ACH-000450,-0.3362481830640512
ACH-000452,-0.36060248727287336
ACH-000454,-0.07721646683642316
ACH-000458,-0.34779181839771833
ACH-000459,-0.08416679618474199
ACH-000460,-0.3371638041795858
ACH-000461,-0.13944486639683135
ACH-000463,-0.2389402423257608
ACH-000464,-0.2449177204831679
ACH-000466,-0.18094075671085635
ACH-000467,-0.33892535769620885
ACH-000468,-0.2512436854128257
ACH-000469,-0.2443185018501768
ACH-000470,-0.4578197913908144
ACH-000471,-0.1599044329510977
ACH-000472,-0.22900016887616814
ACH-000473,-0.31880453883682364
ACH-000475,-0.1793149842238258
ACH-000476,-0.3087716477233713
ACH-000477,0.057211810074226085
ACH-000479,-0.18129219380765216
ACH-000480,-0.3188928433312907
ACH-000481,-0.31789236759230016
ACH-000483,0.023428059673658262
ACH-000484,-0.10413735901545246
ACH-000485,-0.2060072811872664
ACH-000486,-0.31932181999336057
ACH-000487,-0.1695809823849206
ACH-000488,-0.22638865683974502
ACH-000490,-0.2504960402462497
ACH-000491,-0.3491294768336267
ACH-000495,-0.14957110167710505
ACH-000496,-0.19376935335236375
ACH-000499,-0.4110829135103331
ACH-000500,-0.5076087127128728
ACH-000502,-0.229241985093296
ACH-000503,-0.16132049171600166
ACH-000505,-0.29479715068222445
ACH-000507,-0.30052214491470786
ACH-000510,-0.20058988019570628
ACH-000511,-0.2537744179991527
ACH-000512,-0.044493834564025565
ACH-000516,-0.3871057045595293
ACH-000517,-0.3363522885961725
ACH-000518,-0.20057236225839564
ACH-000520,-0.3143077518791197
ACH-000521,-0.3810402042280073
ACH-000522,-0.11024303163147024
ACH-000524,-0.1909173613873043
ACH-000527,-0.2745178854915116
ACH-000528,-0.23422439277152274
ACH-000537,0.002640203812343101
ACH-000541,0.004108413199202543
ACH-000542,-0.2803195417847233
ACH-000544,-0.2960315292417729
ACH-000545,-0.251131549327476
ACH-000547,-0.5339867371250459
ACH-000548,-0.3721472924059095
ACH-000549,-0.4848235534305046
ACH-000550,-0.25200146584301275
ACH-000552,-0.4645042383481978
ACH-000556,-0.3922842595276415
ACH-000557,-0.20953372470949427
ACH-000569,-0.11880836222004025
ACH-000570,-0.3205032495384178
ACH-000571,-0.19653598601125816
ACH-000573,-0.2865563617627869
ACH-000576,-0.3119100136245267
ACH-000579,-0.4096284957687979
ACH-000580,-0.04549080494984207
ACH-000584,-0.09463870082516
ACH-000585,-0.12927508918535824
ACH-000588,-0.3215792849763829
ACH-000589,-0.2705814044734927
ACH-000591,-0.3685634831763944
ACH-000593,-0.17608362494060134
ACH-000600,-0.2694024335987735
ACH-000601,-0.3037048358484906
ACH-000605,-0.1116993184059465
ACH-000606,-0.3585854089010066
ACH-000608,-0.3614231802383336
ACH-000614,0.13713391944770792
ACH-000616,-0.17852870038981156
ACH-000618,-0.15099575834262885
ACH-000619,-0.17435540373087205
ACH-000620,-0.2884499643530791
ACH-000621,-0.3042292220151146
ACH-000622,-0.14220629490438108
ACH-000623,-0.2885798838716978
ACH-000624,-0.3695376001585088
ACH-000627,-0.17754005763204128
ACH-000630,-0.22000271959950946
ACH-000631,-0.29758473492933
ACH-000632,-0.3099599812630701
ACH-000633,-0.27461027178445
ACH-000637,-0.33667034687925657
ACH-000638,-0.17167761560803538
ACH-000646,-0.07498488716645474
ACH-000647,-0.3678539314209608
ACH-000648,-0.03369582562689116
ACH-000649,-0.179074544623846
ACH-000651,-0.15937583218875145
ACH-000652,-0.06399779245908567
ACH-000653,-0.3286566786832317
ACH-000657,-0.2546127111931006
ACH-000658,-0.22267342632813256
ACH-000661,-0.31380407085325146
ACH-000662,-0.2386348536435441
ACH-000663,-0.3553271248581294
ACH-000665,-0.31343554287663405
ACH-000671,-0.2186671827483765
ACH-000672,-0.2779509210262502
ACH-000673,-0.3622238479834228
ACH-000676,-0.2581671908914145
ACH-000677,-0.12059139789111728
ACH-000681,-0.1685336754690052
ACH-000683,-0.3227166890997629
ACH-000684,-0.034783646099430944
ACH-000688,-0.08388046257954689
ACH-000693,-0.2674361243521218
ACH-000694,-0.2001514396107316
ACH-000695,-0.20087262962143154
ACH-000696,-0.17878883560245148
ACH-000697,-0.4088235055023782
ACH-000699,-0.24075312377101804
ACH-000701,-0.03117335122288012
ACH-000706,-0.3988198729347552
ACH-000711,-0.34927705189103203
ACH-000713,-0.29452199463294865
ACH-000714,-0.13979249876839256
ACH-000718,-0.3685165222275671
ACH-000720,-0.25636910784416195
ACH-000721,-0.2234210781289935
ACH-000724,-0.1215095922568656
ACH-000725,-0.24599119560094515
ACH-000732,-0.3021134191110957
ACH-000734,-0.20657144027293586
ACH-000735,-0.3415908136491499
ACH-000736,-0.5971996633991701
ACH-000738,-0.09179150519473392
ACH-000746,-0.4286729245438247
ACH-000747,-0.13514256268401698
ACH-000748,-0.07715527814655901
ACH-000753,-0.20358299601524005
ACH-000756,-0.16734555652205405
ACH-000757,-0.17305804381616666
ACH-000758,-0.44217007712709416
ACH-000760,-0.15479858328385104
ACH-000762,-0.21208886200169214
ACH-000763,-0.20121658659131866
ACH-000764,0.020684127924852996
ACH-000765,-0.020391449540456744
ACH-000766,-0.2890490693520581
ACH-000767,-0.2867233612010483
ACH-000768,-0.11075919609107768
ACH-000769,-0.248590312656206
ACH-000770,-0.17080633200804393
ACH-000771,-0.28617804200951463
ACH-000773,-0.07118741943472615
ACH-000776,-0.3373595166763271
ACH-000777,-0.2137111504121041
ACH-000778,-0.39279224574485017
ACH-000781,-0.19555856983594405
ACH-000782,-0.11572641304632293
ACH-000783,-0.2591546140255667
ACH-000784,-0.15367671796146287
ACH-000785,-0.5222618596729782
ACH-000787,-0.17232461015079895
ACH-000788,-0.2745979149675155
ACH-000791,-0.3843958100955282
ACH-000792,-0.37565527676874333
ACH-000794,-0.1898513144842195
ACH-000796,-0.31172629248236083
ACH-000798,-0.30495436893593325
ACH-000799,-0.1664710000580826
ACH-000800,-0.2744069723481452
ACH-000802,-0.3753212860599789
ACH-000804,-0.17375105486323042
ACH-000805,-0.2975289811698256
ACH-000809,-0.3492489377341439
ACH-000810,-0.4480600437547198
ACH-000811,-0.22269678425878794
ACH-000817,-0.1735766886738159
ACH-000819,-0.14939643202983427
ACH-000820,-0.2792054101395228
ACH-000821,-0.12838977778515998
ACH-000822,-0.4543881631342048
ACH-000823,-0.09017939803903227
ACH-000824,-0.2367018148066997
ACH-000827,-0.2677910521171442
ACH-000829,-0.2541923111117229
ACH-000831,-0.19374148533255686
ACH-000832,-0.2020586438166924
ACH-000833,-0.02125704031631605
ACH-000834,-0.3591434125473767
ACH-000835,-0.1373622333799444
ACH-000836,-0.1242408841222513
ACH-000837,-0.31047916460435565
ACH-000838,-0.032479557471271236
ACH-000839,-0.3062882456886685
ACH-000840,-0.1425054752902047
ACH-000841,-0.4074826177039314
ACH-000843,-0.11138365607655293
ACH-000846,-0.3010354579142544
ACH-000847,-0.3063620351873959
ACH-000848,-0.4899618756548916
ACH-000849,-0.08787421460860227
ACH-000851,-0.34117995032905696
ACH-000855,-0.4758770105856512
ACH-000856,-0.0014164229192870446
ACH-000858,-0.3303440459059512
ACH-000859,-0.26845278909459364
ACH-000861,-0.11138751772827657
ACH-000862,-0.3495656200087188
ACH-000865,-0.11031170137741808
ACH-000866,-0.4151392464370301
ACH-000867,-0.3653443506675639
ACH-000869,-0.4454429254302539
ACH-000872,-0.20243762631939088
ACH-000873,-0.14779365795622634
ACH-000876,-0.2648353405873821
ACH-000878,-0.13829670650323886
ACH-000880,-0.20357643137855533
ACH-000881,-0.10551666624026612
ACH-000882,-0.23321947435888246
ACH-000884,-0.2454716890656957
ACH-000885,-0.30214007517754404
ACH-000887,-0.22435339898610648
ACH-000889,-0.3041484649019394
ACH-000896,-0.2104630385432719
ACH-000898,-0.4868240031465919
ACH-000900,-0.2714435707522417
ACH-000901,-0.3420868098495877
ACH-000905,-0.17977066278318182
ACH-000906,-0.07400053663298414
ACH-000907,-0.14671116841414378
ACH-000910,-0.16494715694851306
ACH-000911,-0.09816023342286473
ACH-000912,-0.19854848544854514
ACH-000913,-0.10654922261771556
ACH-000915,-0.0867287004627924
ACH-000916,-0.4998271180868572
ACH-000917,-0.32029962278190066
ACH-000920,-0.3745512887174027
ACH-000921,-0.13344567375586142
ACH-000924,-0.1867311338862417
ACH-000926,-0.4819861886205554
ACH-000928,-0.1290817908533606
ACH-000929,-0.11405564076281165
ACH-000932,-0.2275093900089643
ACH-000935,-0.2290678881206788
ACH-000936,-0.08170438918695061
ACH-000937,-0.2208946749330216
ACH-000938,-0.07916694997095561
ACH-000939,-0.16773596479375535
ACH-000941,-0.09611992678513777
ACH-000943,-0.22867379893640316
ACH-000946,-0.33248205860356295
ACH-000947,-0.1721208088562385
ACH-000948,-0.34001901601831536
ACH-000950,-0.2828861755222169
ACH-000953,-0.17733039601513412
ACH-000954,-0.1730667923282099
ACH-000957,-0.3937905976863383
ACH-000958,-0.3839003770746269
ACH-000960,-0.1848394098409536
ACH-000963,-0.6729427789133013
ACH-000968,-0.08072326695398434
ACH-000969,-0.15858055509431515
ACH-000972,-0.2010260491290839
ACH-000973,-0.3253070007695258
ACH-000974,-0.15694730136647833
ACH-000978,0.039016473744001384
ACH-000984,-0.3027910806565676
ACH-000986,-0.4289790369140463
ACH-000988,-0.15951510558296098
ACH-000993,-0.27325362662395225
ACH-000994,-0.2500199480817809
ACH-000996,-0.4083885382723961
ACH-001001,-0.19810880937172104
ACH-001020,-0.17603069860250006
ACH-001028,-0.266524451341732
ACH-001031,-0.14455973651851672
ACH-001038,-0.42206892833588094
ACH-001048,-0.2264050402201721
ACH-001050,-0.13994625269371558
ACH-001053,-0.241439384052806
ACH-001054,-0.3318031606356698
ACH-001061,-0.1325626171221929
ACH-001067,-0.11759422664856035
ACH-001075,-0.22929435291504224
ACH-001096,-0.22028919747519973
ACH-001111,-0.2394489685653344
ACH-001119,-0.2259979384884037
ACH-001128,-0.3894730229072703
ACH-001134,-0.2657348120616231
ACH-001151,-0.19140174201597165
ACH-001163,-0.3205382510861638
ACH-001164,-0.4260017748947784
ACH-001183,-0.2741452329041271
ACH-001192,-0.22147476951210596
ACH-001193,-0.3826318096479505
ACH-001196,-0.32012336001460484
ACH-001197,-0.5236143040937221
ACH-001205,0.02057090326257913
ACH-001211,-0.3444767891219068
ACH-001212,-0.33255479854707537
ACH-001228,-0.10750154520673262
ACH-001232,-0.34803281999669416
ACH-001239,-0.17258721249880785
ACH-001270,-0.4644587705489097
ACH-001274,-0.2791245004065496
ACH-001275,-0.061692491637011286
ACH-001277,-0.261716444206231
ACH-001278,-0.41533955172223735
ACH-001280,-0.5439788357287948
ACH-001283,-0.2282981470642777
ACH-001289,-0.29588384099669746
ACH-001300,-0.2808351979007527
ACH-001301,-0.270740847659617
ACH-001302,-0.43420277078642894
ACH-001306,-0.16733679550976172
ACH-001318,-0.08282991715857793
ACH-001322,-0.1508548808539127
ACH-001328,-0.20054992644036926
ACH-001332,-0.3129569855311503
ACH-001336,-0.3291157106287683
ACH-001346,-0.18700329293654971
ACH-001353,-0.38950320394496296
ACH-001354,-0.24177065931545702
ACH-001367,-0.08832875985440382
ACH-001368,-0.242944017980634
ACH-001374,-0.006068658648401203
ACH-001377,-0.09461184140848357
ACH-001380,-0.2338004469110341
ACH-001391,-0.4137087928968383
ACH-001408,-0.2926126021850861
ACH-001430,-0.38157710720656224
ACH-001431,-0.2948979036763653
ACH-001450,-0.18457367818367884
ACH-001496,-0.1113363653988664
ACH-001500,-0.2519221333425173
ACH-001523,-0.4529041509949126
ACH-001532,-0.08769108807908069
ACH-001550,-0.32599955153348426
ACH-001552,-0.08972488718953521
ACH-001554,-0.2636603869855404
ACH-001654,-0.3122074923196961
ACH-001735,-0.09073265044207474
ACH-001736,-0.13829363008943454
ACH-001737,-0.7355204668462171
ACH-001740,-0.17924128547104484
ACH-001745,-0.13664032578760354
ACH-001765,-0.17501442728554098
