,CCZ1B (221960)
ACH-000163,-0.04512354862466871
ACH-000167,-0.2848450647543046
ACH-000168,-0.09504242090122346
ACH-000169,-0.2719952000237961
ACH-000178,-0.17019276813819295
ACH-000183,-0.20431698741923165
ACH-000188,-0.2383275220682125
ACH-000189,-0.14616492899827313
ACH-000190,-0.0737683994857011
ACH-000198,0.05890159326044835
ACH-000203,-0.2465787922701607
ACH-000204,-0.0678498496202102
ACH-000206,-0.12916439734579588
ACH-000207,-0.151040098114643
ACH-000208,-0.05025222689285945
ACH-000210,0.03804250556165608
ACH-000211,-0.06302288787436404
ACH-000215,-0.11372031874001602
ACH-000221,-0.17904407189348495
ACH-000222,-0.27398814645150565
ACH-000223,-0.221882283118892
ACH-000226,-0.200741166154538
ACH-000227,-0.18185705777519945
ACH-000228,-0.19177154339484045
ACH-000231,-0.225564894529928
ACH-000232,-0.08495019674016979
ACH-000233,-0.16229647060432886
ACH-000234,-0.3150169789409057
ACH-000235,-0.17275835977540707
ACH-000237,-0.20558690106723573
ACH-000238,-0.2936146605593336
ACH-000242,-0.3579091524096029
ACH-000243,-0.016423851529794774
ACH-000244,-0.36689366755721387
ACH-000246,-0.06287352578070696
ACH-000248,-0.2886376862916273
ACH-000250,-0.17570758009680856
ACH-000251,-0.07289759752435848
ACH-000252,-0.11743180620057125
ACH-000253,-0.20336573127285054
ACH-000255,0.02259852996245082
ACH-000256,0.004767356106999321
ACH-000257,-0.09597114812735967
ACH-000258,-0.011499609687180027
ACH-000259,-0.09738577405701712
ACH-000260,-0.05041376462144768
ACH-000261,0.003216022736543458
ACH-000262,-0.13585197839304236
ACH-000263,-0.1561158843421228
ACH-000264,-0.08014466708584611
ACH-000265,-0.02553941582622008
ACH-000266,-0.20302356712617586
ACH-000272,0.10246135042582992
ACH-000274,-0.34433583008733515
ACH-000277,-0.2662079160876631
ACH-000278,-0.04535144008181122
ACH-000279,-0.12961406404569073
ACH-000280,-0.09255120213707173
ACH-000281,-0.17734827640995166
ACH-000288,-0.20550869369346936
ACH-000291,-0.31818983871738216
ACH-000293,-0.19583704225934476
ACH-000294,-0.219254639356308
ACH-000295,-0.4966879008647945
ACH-000296,-0.1890414325607165
ACH-000302,-0.007113442027238044
ACH-000304,-0.24388795605453115
ACH-000307,-0.14572281536542722
ACH-000308,-0.1993466906169524
ACH-000310,-0.18511560958064102
ACH-000311,-0.18312467972962945
ACH-000312,-0.060497398102353925
ACH-000315,0.03774931090997979
ACH-000316,-0.16709057715765174
ACH-000317,-0.040768571062996035
ACH-000318,-0.17677235435122796
ACH-000319,-0.15720966716985166
ACH-000320,-0.06320965616912952
ACH-000322,-0.09066289778173932
ACH-000323,-0.2476424136469121
ACH-000324,-0.08930566031027183
ACH-000329,-0.19177529473673466
ACH-000330,-0.1137262719656561
ACH-000331,-0.00388113687350824
ACH-000332,-0.017657997722956006
ACH-000334,-0.20888219327234747
ACH-000335,-0.18144293825763816
ACH-000336,-0.1420161545916381
ACH-000337,-0.2851530034912174
ACH-000338,-0.13263165793238582
ACH-000339,-0.18983658202067047
ACH-000341,-0.059238087263619364
ACH-000348,-0.07609873336479463
ACH-000350,-0.024036787807597968
ACH-000352,-0.15243945333859246
ACH-000356,-0.20960141146335065
ACH-000361,-0.18839536290377928
ACH-000362,-0.173361970590389
ACH-000363,-0.029691103545351625
ACH-000364,-0.2278098309689
ACH-000365,-0.3178068095795099
ACH-000366,-0.29104041293100075
ACH-000368,-0.04550447489061992
ACH-000374,-0.30807478268929633
ACH-000375,-0.1550395475441095
ACH-000376,-0.028308515342708836
ACH-000381,-0.15274382986694418
ACH-000383,-0.31149282243640314
ACH-000387,-0.2257959306213023
ACH-000389,-0.350367033387307
ACH-000390,-0.08558861552481566
ACH-000393,-0.1783407034613853
ACH-000395,-0.201668578799002
ACH-000396,-0.1910244999057593
ACH-000397,-0.11651977284328295
ACH-000401,0.005192460907770711
ACH-000402,-0.18558436733498146
ACH-000403,-0.2542013680092089
ACH-000404,0.031781026669508265
ACH-000406,-0.0004025876587953336
ACH-000407,-0.08106668897002757
ACH-000408,-0.25778030786810513
ACH-000410,-0.006795312204237578
ACH-000411,-0.2194329126155087
ACH-000414,-0.1900840301136986
ACH-000415,-0.11798629387595763
ACH-000416,-0.2560662472816593
ACH-000420,-0.10994499696821576
ACH-000421,-0.08359196182958409
ACH-000424,-0.08618317425058251
ACH-000425,-0.13371170956634032
ACH-000426,-0.11202080274088813
ACH-000427,-0.08881786608423868
ACH-000433,-0.1316024844502406
ACH-000435,-0.016719413504968618
ACH-000436,-0.046568434731675545
ACH-000444,0.01768248267313805
ACH-000445,-0.13509491523164646
ACH-000448,-0.20180065035566813
ACH-000450,-0.03433358062905326
ACH-000452,-0.31751937493547433
ACH-000454,-0.13570193038513276
ACH-000458,-0.07588948334427012
ACH-000459,-0.12342692283950288
ACH-000460,-0.1196736980796998
ACH-000461,0.006401703365477145
ACH-000463,-0.13132050678957266
ACH-000464,-0.1873939671815524
ACH-000466,-0.11289672341879617
ACH-000467,-0.13163890351223625
ACH-000468,-0.14314016805343066
ACH-000469,-0.14594710174892855
ACH-000470,-0.3862944337104584
ACH-000471,-0.4218700314730536
ACH-000472,-0.1715290294515377
ACH-000473,-0.03856739981482113
ACH-000475,-0.17664160139404003
ACH-000476,-0.2043340671267577
ACH-000477,-0.07452794662159984
ACH-000479,-0.3056249803094405
ACH-000480,-0.22096569585750145
ACH-000481,-0.06588873376989586
ACH-000483,-0.15122911752841606
ACH-000484,-0.2027099192476976
ACH-000485,-0.3079152166856463
ACH-000486,-0.08880395586277649
ACH-000487,-0.3746965048608056
ACH-000488,-0.08334269701555637
ACH-000490,-0.2339491050685257
ACH-000491,-0.0962989135525727
ACH-000495,-0.07960556674112605
ACH-000496,-0.2894413265686559
ACH-000499,-0.030844967519291812
ACH-000500,-0.12133578172510115
ACH-000502,-0.15901753708936744
ACH-000503,-0.2766303841378457
ACH-000505,-0.11261512088531382
ACH-000507,-0.2722662931306151
ACH-000510,-0.1010010827908825
ACH-000511,-0.14153390266503968
ACH-000512,-0.05248863223427948
ACH-000516,-0.16621809343749866
ACH-000517,-0.009076617368481844
ACH-000518,-0.2730985715487165
ACH-000520,-0.29166559593880953
ACH-000521,-0.060367923451005924
ACH-000522,-0.333657284472104
ACH-000524,-0.1618591160944931
ACH-000527,-0.0434592972056505
ACH-000528,0.04130978187401318
ACH-000537,-0.17528241469112335
ACH-000541,-0.35672172183838596
ACH-000542,-0.17943283002763444
ACH-000544,-0.2692067932952657
ACH-000545,-0.26347943369510396
ACH-000547,-0.2868711270152209
ACH-000548,-0.3197157794488971
ACH-000549,-0.18643551486031806
ACH-000550,-0.2137951352076972
ACH-000552,-0.1736424309553653
ACH-000556,-0.1090592355692557
ACH-000557,0.014015175876066866
ACH-000569,-0.10313438906096743
ACH-000570,-0.10778666562551556
ACH-000571,-0.24411478367621106
ACH-000573,0.03381744402968938
ACH-000576,0.2949283313035881
ACH-000579,-0.19774280931588412
ACH-000580,-0.2537261925921335
ACH-000584,-0.1465912050936646
ACH-000585,-0.2096017415917566
ACH-000588,0.024363309112176854
ACH-000589,-0.14250699255758822
ACH-000591,-0.13372213158076174
ACH-000593,-0.057400771970978676
ACH-000600,-0.209646113013654
ACH-000601,-0.07358344361788056
ACH-000605,-0.13586570015100558
ACH-000606,-0.2453441616887125
ACH-000608,-0.3231709268889822
ACH-000614,-0.3058008896338315
ACH-000616,-0.4670897299590451
ACH-000618,-0.266216770041619
ACH-000619,-0.3368492178270113
ACH-000620,-0.21285513968176734
ACH-000621,-0.24644804097980946
ACH-000622,-0.24483747015042714
ACH-000623,-0.15001562145948347
ACH-000624,-0.04719257032172545
ACH-000627,-0.11016536950844716
ACH-000630,-0.2537292563085731
ACH-000631,-0.3316967260891473
ACH-000632,-0.2461321619171173
ACH-000633,-0.18259160692095244
ACH-000637,0.03901998702157737
ACH-000638,-0.16493522988178727
ACH-000646,-0.11186336773897328
ACH-000647,-0.0735695166943288
ACH-000648,-0.0962849283508931
ACH-000649,-0.21726273600001728
ACH-000651,0.06833365131726456
ACH-000652,-0.4622846757979023
ACH-000653,-0.2800761853259381
ACH-000657,-0.26201476864674306
ACH-000658,-0.18902124086799366
ACH-000661,-0.06415209138612431
ACH-000662,-0.11658701132699373
ACH-000663,-0.2100262010945742
ACH-000665,0.02134095610601596
ACH-000671,0.057973267719349776
ACH-000672,-0.11861546042792732
ACH-000673,-0.2973916541801965
ACH-000676,-0.07894978674221632
ACH-000677,-0.10204113371355727
ACH-000681,-0.032847002479525884
ACH-000683,0.049259261219335576
ACH-000684,-0.26258083482408234
ACH-000688,-0.31364252369821
ACH-000693,-0.10575143768970442
ACH-000694,-0.19746017723832354
ACH-000695,-0.27837133647471296
ACH-000696,-0.3568909627862768
ACH-000697,-0.2601033254072294
ACH-000699,-0.13762156848911658
ACH-000701,-0.13092148734705453
ACH-000706,-0.05433859885767738
ACH-000711,0.07626342397999714
ACH-000713,-0.1932296594556689
ACH-000714,-0.11144890726720366
ACH-000718,-0.4205049559793296
ACH-000720,-0.14431144914922248
ACH-000721,-0.2887544295651173
ACH-000724,-0.062003269597056675
ACH-000725,0.0023542312126745768
ACH-000732,0.03593766045178172
ACH-000734,-0.16776590843671366
ACH-000735,-0.22723447070137545
ACH-000736,-0.07016472221877387
ACH-000738,0.010146249668188645
ACH-000746,-0.3064231734276206
ACH-000747,-0.0005718008949314364
ACH-000748,-0.2375741240957331
ACH-000753,-0.2352548874695245
ACH-000756,-0.03405808542056368
ACH-000757,0.08465430447118663
ACH-000758,-0.051539351670968216
ACH-000760,0.031166085412621024
ACH-000762,-0.1494250292104771
ACH-000763,-0.09041620631648917
ACH-000764,-0.2532968226826814
ACH-000765,0.014470550517977097
ACH-000766,-0.1390158387838781
ACH-000767,0.04319263001322578
ACH-000768,-0.4938854967293328
ACH-000769,-0.17309106064780325
ACH-000770,-0.06058700184469733
ACH-000771,-0.06841630071005972
ACH-000773,-0.35327089860419386
ACH-000776,-0.1024457846296272
ACH-000777,-0.2423547776447965
ACH-000778,-0.08723680731094366
ACH-000781,-0.03112803457048108
ACH-000782,-0.2620217268748094
ACH-000783,-0.2624090969448765
ACH-000784,-0.025533306157742738
ACH-000785,-0.13973444758884232
ACH-000787,-0.008871670776533148
ACH-000788,-0.041665182413403806
ACH-000791,0.003293011766952323
ACH-000792,-0.12942700681160146
ACH-000794,-0.3607945897729721
ACH-000796,-0.3487631921586581
ACH-000798,-0.1089608487615588
ACH-000799,-0.3060767477260063
ACH-000800,-0.2364810784895011
ACH-000802,-0.14623060112592395
ACH-000804,-0.1216921275635614
ACH-000805,-0.10895550950405344
ACH-000809,-0.2661388800420459
ACH-000810,-0.08203747560294539
ACH-000811,-0.3953446068647913
ACH-000817,-0.07813887967504747
ACH-000819,-0.10803009749189284
ACH-000820,-0.12834795076278674
ACH-000821,-0.3110272775448951
ACH-000822,-0.15628395305636827
ACH-000823,-0.14008917885798933
ACH-000824,-0.17914755009776753
ACH-000827,-0.1512711928660893
ACH-000829,-0.3265930909400045
ACH-000831,-0.12364720469237454
ACH-000832,-0.16116666103996288
ACH-000833,-0.20614896347648326
ACH-000834,-0.2345224102593468
ACH-000835,-0.1933835369555298
ACH-000836,-0.2408091310429485
ACH-000837,-0.10573385758983014
ACH-000838,-0.3424222999589175
ACH-000839,-0.2644099337112824
ACH-000840,-0.06910715767992565
ACH-000841,-0.2133244465790341
ACH-000843,-0.1907078288686291
ACH-000846,-0.2744114300717541
ACH-000847,-0.14454356254850134
ACH-000848,-0.06409438433327529
ACH-000849,-0.31911486355811325
ACH-000851,-0.2618445681304809
ACH-000855,-0.0293706807380812
ACH-000856,-0.2052878347762981
ACH-000858,-0.12888193683120608
ACH-000859,-0.2008133583001363
ACH-000861,-0.09578773831977787
ACH-000862,-0.2180619829956225
ACH-000865,0.002999376086514797
ACH-000866,-0.08748283474714129
ACH-000867,0.02375056016160371
ACH-000869,-0.02818036645464252
ACH-000872,0.05463060298932195
ACH-000873,-0.13480392872511798
ACH-000876,-0.029073806000257427
ACH-000878,-0.3088318541937088
ACH-000880,-0.4874561614822997
ACH-000881,-0.10425324813609496
ACH-000882,-0.16357904373654455
ACH-000884,-0.13109621092506435
ACH-000885,-0.022745636681138975
ACH-000887,-0.2944053304173619
ACH-000889,-0.1119555300494698
ACH-000896,-0.07789627572456995
ACH-000898,-0.2280106626203173
ACH-000900,-0.3505783185727171
ACH-000901,-0.1778292324040242
ACH-000905,-0.03857472659959929
ACH-000906,-0.05662944692742866
ACH-000907,-0.12142200865922068
ACH-000910,-0.0939569802584984
ACH-000911,-0.3073390408034077
ACH-000912,-0.1359068533255696
ACH-000913,-0.08840975603273378
ACH-000915,0.09336624794855612
ACH-000916,0.2140771856821508
ACH-000917,-0.18296282594136332
ACH-000920,-0.1803657839455652
ACH-000921,-0.14067825401681885
ACH-000924,-0.09865784057470432
ACH-000926,-0.2558832894151833
ACH-000928,-0.06740417789150845
ACH-000929,-0.0010755412174333413
ACH-000932,-0.3169686960241476
ACH-000935,-0.3768102366745661
ACH-000936,-0.32346108523300515
ACH-000937,-0.0915015009615154
ACH-000938,-0.1644532802312062
ACH-000939,-0.09648366188817677
ACH-000941,-0.11415060370680502
ACH-000943,-0.13854783319700892
ACH-000946,-0.13390130436550976
ACH-000947,-0.05527677289020253
ACH-000948,-0.13939997456645176
ACH-000950,-0.10155974840834507
ACH-000953,-0.16945501067214322
ACH-000954,-0.15227169426365628
ACH-000957,-0.27104712298074385
ACH-000958,-0.3015978101137385
ACH-000960,-0.043242621356210785
ACH-000963,-0.14582347903817586
ACH-000968,0.07427504554730338
ACH-000969,-0.13755983324330895
ACH-000972,-0.2752617342047468
ACH-000973,-0.03367901987946829
ACH-000974,-0.15789122443237666
ACH-000978,-0.020516233868010283
ACH-000984,-0.15058418543609112
ACH-000986,-0.14268792934211771
ACH-000988,-0.2180114875391063
ACH-000993,-0.02069146238515297
ACH-000994,-0.17872828023426035
ACH-000996,-0.18480539780076524
ACH-001001,-0.0776967826479696
ACH-001020,-0.21582312850505456
ACH-001028,-0.06715255769888352
ACH-001031,-0.1856160578783239
ACH-001038,-0.03207347687265884
ACH-001048,0.04075474130862007
ACH-001050,-0.05043299939080256
ACH-001053,-0.02632884446925784
ACH-001054,-0.06544368516495808
ACH-001061,-0.19215666191938666
ACH-001067,-0.04511256007176893
ACH-001075,-0.038767051911385686
ACH-001096,-0.17716927132191945
ACH-001111,-0.13940782266887705
ACH-001119,-0.2838838985513677
ACH-001128,-0.175473583640697
ACH-001134,-0.30195497851690506
ACH-001151,-0.06744121345935916
ACH-001163,-0.16176342102706187
ACH-001164,-0.09607545061498987
ACH-001183,-0.05376719959902712
ACH-001192,-0.07629573032890775
ACH-001193,-0.13507896251592674
ACH-001196,-0.1412975998015049
ACH-001197,-0.0665860221299899
ACH-001205,0.08396319298500274
ACH-001211,-0.2168204242642698
ACH-001212,-0.10324008139047904
ACH-001228,-0.20341380918159813
ACH-001232,-0.4214100163716761
ACH-001239,0.008030581930057713
ACH-001270,0.13316494483772165
ACH-001274,0.04966181217132712
ACH-001275,-0.24374342223490345
ACH-001277,-0.0054824633234687795
ACH-001278,-0.14174346256242593
ACH-001280,-0.4160885764853587
ACH-001283,-0.18014999616312466
ACH-001289,-0.18896643839109512
ACH-001300,-0.09941545308347484
ACH-001301,-0.18226182933126556
ACH-001302,-0.10721834643995448
ACH-001306,-0.28661675338176096
ACH-001318,-0.10460233671823292
ACH-001322,-0.0622169320728052
ACH-001328,0.06397884349129715
ACH-001332,-0.030071069993161944
ACH-001336,-0.1410973382065953
ACH-001346,-0.1567057032717631
ACH-001353,-0.15074118183298985
ACH-001354,-0.26417389375635625
ACH-001367,-0.10171066962183367
ACH-001368,-0.2025180328017394
ACH-001374,-0.14395108979633836
ACH-001377,-0.21427130316743745
ACH-001380,-0.2753605191085773
ACH-001391,-0.008261810314612348
ACH-001408,-0.15972680264952546
ACH-001430,-0.056630374360647474
ACH-001431,-0.16615192394550082
ACH-001450,0.2523425379219684
ACH-001496,-0.4223049055377812
ACH-001500,0.048949415611796984
ACH-001523,-0.3941982906101905
ACH-001532,-0.26675935213332785
ACH-001550,-0.2959723633811378
ACH-001552,-0.11091480742291897
ACH-001554,-0.1922023002983105
ACH-001654,-0.15392473443401802
ACH-001735,-0.20026245795459965
ACH-001736,-0.04246175350654142
ACH-001737,-0.2235674260803569
ACH-001740,-0.07637144381953054
ACH-001745,-0.036843177482707136
ACH-001765,-0.15537653604669524
