,PCF11 (51585)
ACH-000259,-1.0078874481332676
ACH-000260,-1.28927601843772
ACH-000261,-0.9957548024350164
ACH-000262,-0.6912571198435259
ACH-000263,-0.9206531319260248
ACH-000264,-0.8342484803837024
ACH-000265,-0.945486670531784
ACH-000266,-0.8040514237957311
ACH-000272,-0.9870907152183712
ACH-000274,-0.8083968327205078
ACH-000277,-1.2483781121085111
ACH-000278,-0.5678393652989626
ACH-000279,-1.0210813020409553
ACH-000280,-1.0527237913231704
ACH-000281,-0.8745647144520452
ACH-000288,-0.8922363286324793
ACH-000291,-0.8854230311106779
ACH-000293,-1.17065461831094
ACH-000294,-1.1049944372147718
ACH-000295,-1.2220496643302985
ACH-000296,-0.8479330247325486
ACH-000302,-0.9381564246031378
ACH-000304,-1.3000726432709817
ACH-000307,-1.0962928297466998
ACH-000308,-0.9485325239878776
ACH-000310,-1.0417946150507529
ACH-000311,-1.0801194090564274
ACH-000312,-0.8978642076888076
ACH-000315,-1.0777152815910704
ACH-000316,-1.1984917108644941
ACH-000317,-1.1593588111151414
ACH-000318,-1.077510954529343
ACH-000319,-1.1060347710150384
ACH-000320,-0.705147680017149
ACH-000322,-1.020676858880326
ACH-000323,-0.7941932112444141
ACH-000324,-0.8819416970849165
ACH-000329,-0.9868401221842152
ACH-000330,-1.1886790003511192
ACH-000331,-1.0327137224450438
ACH-000332,-0.7442883015886002
ACH-000334,-0.9553601422828992
ACH-000335,-1.0151910178969583
ACH-000336,-0.6662362788531698
ACH-000337,-0.899125117323522
ACH-000338,-1.1978369368646489
ACH-000339,-0.8735563195532018
ACH-000341,-1.1018592126190705
ACH-000348,-0.7576395104553695
ACH-000350,-0.8176954606139781
ACH-000352,-1.137163469150949
ACH-000356,-0.7848549339519307
ACH-000361,-0.9678737368906541
ACH-000362,-0.9719023133483016
ACH-000363,-1.042675157591484
ACH-000364,-0.9576758514336016
ACH-000365,-1.12206477716596
ACH-000366,-1.0632753994825808
ACH-000368,-0.9728116443765464
ACH-000374,-1.2649002042586814
ACH-000375,-0.8522145887481651
ACH-000376,-1.0693145924990441
ACH-000381,-0.748258715688519
ACH-000383,-0.5848985733186534
ACH-000387,-0.8096936136049213
ACH-000389,-0.8870919780908001
ACH-000390,-0.8188125927391512
ACH-000393,-0.8930292524552859
ACH-000395,-1.0668860499999395
ACH-000396,-0.989484810560442
ACH-000397,-0.9880402733497526
ACH-000401,-0.8872912806013599
ACH-000402,-0.9086030340928629
ACH-000403,-1.0332427218928628
ACH-000404,-0.526386540404073
ACH-000406,-1.1301223028412375
ACH-000407,-1.0816327965554715
ACH-000408,-1.0747468695591942
ACH-000410,-1.2037805773432009
ACH-000411,-1.232204056826931
ACH-000414,-1.1109616457002636
ACH-000415,-0.9267329931521642
ACH-000416,-0.9944087118484112
ACH-000420,-1.1150202349110483
ACH-000421,-0.8787094687549034
ACH-000424,-0.9759506810056536
ACH-000425,-1.0246325086210066
ACH-000426,-0.7511538336090073
ACH-000427,-1.1441428655751211
ACH-000433,-1.0080692690372504
ACH-000435,-1.0470320212625042
ACH-000436,-1.0663146232383331
ACH-000444,-1.1582195931929549
ACH-000445,-1.0893700369990922
ACH-000448,-1.034947835482098
ACH-000450,-1.1247760913367268
ACH-000452,-1.111219580199439
ACH-000454,-0.7837607948032984
ACH-000458,-1.0852899438966843
ACH-000459,-1.2237432652377642
ACH-000460,-1.0983454399544232
ACH-000461,-1.0792768468823035
ACH-000463,-0.9060644696767248
ACH-000464,-1.0100898437961758
ACH-000466,-0.8342504422869702
ACH-000467,-0.8146397479931807
ACH-000468,-0.9077329352337457
ACH-000469,-0.7031299277515711
ACH-000470,-0.9995354327474026
ACH-000471,-0.8587123999001683
ACH-000472,-0.7729916761070439
ACH-000473,-1.0075365761071726
ACH-000475,-0.7315932595020478
ACH-000476,-0.7809885909967411
ACH-000477,-1.2048803858662072
ACH-000479,-0.9865279318496744
ACH-000480,-0.8343829438619595
ACH-000481,-0.93791273535511
ACH-000483,-1.3494151704924742
ACH-000484,-0.8541292929226235
ACH-000485,-0.6038946468943767
ACH-000486,-1.098882749468859
ACH-000487,-1.2456662796456075
ACH-000488,-0.7705681080498751
ACH-000490,-0.927527903959922
ACH-000491,-1.2702485738872178
ACH-000495,-1.2456424809873021
ACH-000496,-1.1519778947598265
ACH-000499,-0.8820283760122851
ACH-000500,-0.9835488146234749
ACH-000502,-1.017903931042728
ACH-000503,-0.6245881698483757
ACH-000505,-1.4900021811917985
ACH-000507,-0.5230037272671307
ACH-000510,-0.9664156215085684
ACH-000511,-1.0210503927897747
ACH-000512,-0.8681047113760799
ACH-000516,-0.8313307417508278
ACH-000517,-1.1478160969852909
ACH-000518,-0.9838655586002713
ACH-000520,-0.943970176538895
ACH-000521,-1.0013398548474532
ACH-000522,-0.8112314664602526
ACH-000524,-1.1645114708910609
ACH-000527,-1.2171872484266006
ACH-000528,-1.0484010322450292
ACH-000537,-1.2929469465187515
ACH-000541,-1.3277524897861528
ACH-000542,-1.005896754215277
ACH-000544,-0.869131979180951
ACH-000545,-0.6458312868638438
ACH-000547,-0.7864951529241659
ACH-000548,-0.6766352749431798
ACH-000549,-0.9155964948142392
ACH-000550,-0.8258250197012726
ACH-000552,-0.7745348687014022
ACH-000556,-0.8685208792144221
ACH-000557,-0.9547149693156504
ACH-000569,-1.0664278145389707
ACH-000570,-1.2699641299752449
ACH-000571,-0.7445074511427049
ACH-000573,-0.9917024930794549
ACH-000576,-0.8455678455570244
ACH-000579,-0.7204496897115853
ACH-000580,-1.2094445786347825
ACH-000584,-0.4150251446869547
ACH-000585,-0.7603702522222938
ACH-000588,-0.8409232253692326
ACH-000589,-1.087080083090083
ACH-000591,-1.1466839897019363
ACH-000593,-0.8303365417306154
ACH-000600,-0.9473565035334628
ACH-000601,-1.1205886341149005
ACH-000605,-1.0625409951916576
ACH-000606,-1.1890202172369215
ACH-000608,-0.8651363916755271
ACH-000614,-0.983013649094588
ACH-000616,-0.6499116004534545
ACH-000618,-0.9308178673091226
ACH-000619,-1.0401368354015847
ACH-000620,-0.8528600260104672
ACH-000621,-1.037732736371993
ACH-000622,-0.8762693280508305
ACH-000623,-1.1562604623199566
ACH-000624,-0.4008720717779671
ACH-000627,-0.6292492089173085
ACH-000630,-1.05895570581055
ACH-000631,-1.0057987414049725
ACH-000632,-1.18205560522856
ACH-000633,-1.0374150441348675
ACH-000637,-1.0386497381139097
ACH-000638,-0.7745973515294378
ACH-000646,-1.3279728902147032
ACH-000647,-0.8757687499464833
ACH-000648,-1.0857177936153763
ACH-000649,-0.7949733705518095
ACH-000651,-0.997809022331958
ACH-000652,-0.7682097982439144
ACH-000653,-0.6379511516695642
ACH-000657,-1.0563146136424972
ACH-000658,-0.4885725225687805
ACH-000661,-0.9398726683192096
ACH-000662,-1.1220976678274832
ACH-000663,-1.184820877800824
ACH-000665,-1.012052074630954
ACH-000671,-1.1786477148354124
ACH-000672,-0.7278137844565828
ACH-000673,-0.9751853563712648
ACH-000676,-0.8184560720999069
ACH-000677,-1.2369831569513392
ACH-000681,-1.132438475266042
ACH-000683,-0.8900838708952348
ACH-000684,-1.0366519823938936
ACH-000688,-1.2073486235322657
ACH-000693,-0.9620240462001456
ACH-000694,-1.0359473408915658
ACH-000695,-0.9576905734496096
ACH-000696,-0.8296947290491531
ACH-000697,-0.6715390722034523
ACH-000699,-1.0715333429910563
ACH-000701,-0.9218612536924821
ACH-000706,-1.0004421747229155
ACH-000711,-0.9862518264361548
ACH-000713,-0.739156010734338
ACH-000714,-1.0022668667997234
ACH-000718,-0.9736473961242812
ACH-000720,-0.7217371775826106
ACH-000721,-0.8398560546490633
ACH-000724,-1.013030857785704
ACH-000725,-1.0527929735748482
ACH-000732,-0.7323406129840625
ACH-000734,-0.7742477617705521
ACH-000735,-0.7486556079347091
ACH-000736,-0.852399951047723
ACH-000738,-0.9276528880357232
ACH-000746,-0.8014325322304086
ACH-000747,-0.8409765487783682
ACH-000748,-1.2714986112738746
ACH-000753,-1.0208947030306337
ACH-000756,-1.0625104077835663
ACH-000757,-0.8320310259523861
ACH-000758,-1.0289521209963621
ACH-000760,-1.0111451482231857
ACH-000762,-0.8753957207668546
ACH-000763,-0.8442627801814659
ACH-000764,-1.1169232674356568
ACH-000765,-0.9344023452180968
ACH-000766,-0.8571699489153786
ACH-000767,-0.913845589898915
ACH-000768,-0.8766991279442634
ACH-000769,-1.0462221380157393
ACH-000770,-0.9848772566678818
ACH-000771,-1.0824969268344935
ACH-000773,-0.8640430532207953
ACH-000776,-0.9726151214889852
ACH-000777,-0.9913382359217424
ACH-000778,-1.5556596605226731
ACH-000781,-1.1643771603460795
ACH-000782,-0.8461157318848188
ACH-000783,-1.0701411729976449
ACH-000784,-0.9949531550560592
ACH-000785,-0.8672594540995303
ACH-000787,-0.8404323306292381
ACH-000788,-0.9910781195760612
ACH-000791,-0.8850560374121522
ACH-000792,-0.9402392283641272
ACH-000794,-1.052606653888657
ACH-000796,-0.9988518456827059
ACH-000798,-0.8363255571972317
ACH-000799,-1.0593537441997491
ACH-000800,-1.1632271661230875
ACH-000802,-1.1304600145082344
ACH-000804,-0.7978746609971765
ACH-000805,-0.7926146659301817
ACH-000809,-0.893162185911182
ACH-000810,-1.1816438716637168
ACH-000811,-0.9818720664816936
ACH-000817,-0.8692326861507346
ACH-000819,-0.9068949491997708
ACH-000820,-0.9003252841176609
ACH-000821,-0.4656288948431545
ACH-000822,-0.8095167258659597
ACH-000823,-0.7312175208315731
ACH-000824,-0.8526399497999799
ACH-000827,-1.0861579247152036
ACH-000829,-0.8678235044565329
ACH-000831,-0.9576024939035732
ACH-000832,-0.6319157025226055
ACH-000833,-0.7388173403458675
ACH-000834,-0.8145527929804586
ACH-000835,-0.7414593782332465
ACH-000836,-0.7400046482146122
ACH-000837,-0.8999342180202222
ACH-000838,-1.1698054418847257
ACH-000839,-0.8821972462757752
ACH-000840,-0.7913641834656573
ACH-000841,-0.816548060032739
ACH-000843,-1.312719429135769
ACH-000846,-0.7760256970009085
ACH-000847,-0.6660063409284056
ACH-000848,-0.9059495416893066
ACH-000849,-0.7919821572030578
ACH-000851,-0.5291088923688523
ACH-000855,-0.9020807100959806
ACH-000856,-0.9513364126201864
ACH-000858,-0.8621794912826598
ACH-000859,-0.9378210311671782
ACH-000861,-1.1287477420004808
ACH-000862,-0.8370142336830299
ACH-000865,-0.8028263963198603
ACH-000866,-1.0399690062058975
ACH-000867,-0.9717628782593092
ACH-000869,-0.9346068659159228
ACH-000872,-1.1990701388301146
ACH-000873,-0.9834371674642346
ACH-000876,-1.4644018933305516
ACH-000878,-1.0507348662759055
ACH-000880,-0.8435056339950026
ACH-000881,-1.0628395238355426
ACH-000882,-1.1094712427882443
ACH-000884,-0.8493810804390933
ACH-000885,-1.1943879957607348
ACH-000887,-0.9388156072721736
ACH-000889,-0.9404834677123168
ACH-000896,-0.779076552586015
ACH-000898,-1.129032962514768
ACH-000900,-0.8940202655683144
ACH-000901,-1.1964616092925622
ACH-000905,-0.7012124550067858
ACH-000906,-1.120451120948479
ACH-000907,-0.9235729314259638
ACH-000910,-0.91618219716388
ACH-000911,-0.7489204735597796
ACH-000912,-1.0928728736795568
ACH-000913,-1.0802471918528318
ACH-000915,-0.8935971139464957
ACH-000916,-0.7562652809509364
ACH-000917,-0.8121648456945986
ACH-000920,-0.794423606777947
ACH-000921,-0.9761265869971076
ACH-000924,-1.1428886144659636
ACH-000926,-0.8544281522909293
ACH-000928,-0.8233646964055641
ACH-000929,-0.7853610657913184
ACH-000932,-0.8838680551833109
ACH-000935,-0.8803250890569397
ACH-000936,-1.0672320772091917
ACH-000937,-0.8540003048323795
ACH-000938,-1.1496239336713034
ACH-000939,-1.0059219276906826
ACH-000941,-1.287251209048982
ACH-000943,-1.0082284823149654
ACH-000946,-1.0548119063717285
ACH-000947,-0.8621160421868106
ACH-000948,-1.1828149084632424
ACH-000950,-0.4868652063685582
ACH-000953,-0.8953567633718051
ACH-000954,-1.060663143315102
ACH-000957,-0.7136064070823044
ACH-000958,-0.9125204185500164
ACH-000960,-0.8489912826333128
ACH-000963,-1.1003032120426333
ACH-000968,-1.212592801054294
ACH-000969,-1.1899402833377284
ACH-000972,-0.9767386532763979
ACH-000973,-0.8357269460104214
ACH-000974,-0.9648024102203828
ACH-000978,-0.9627736910952066
ACH-000984,-0.9170476964545704
ACH-000986,-0.9071658127786438
ACH-000988,-0.921613242577066
ACH-000993,-1.1024740086539777
ACH-000994,-1.0915637957190136
ACH-000996,-1.0427196529071765
ACH-001001,-0.7899691755050204
ACH-001020,-0.7755918309686448
ACH-001028,-0.8598512060414629
ACH-001031,-1.1173665662952648
ACH-001038,-1.1042041349940772
ACH-001048,-0.9115628508874511
ACH-001050,-1.3286510657902766
ACH-001053,-0.8925070577405354
ACH-001054,-0.9790830104477729
ACH-001061,-0.9808869039549608
ACH-001067,-1.1211404767092281
ACH-001075,-0.8038055795135102
ACH-001096,-1.1615778862096044
ACH-001111,-1.3377091347115564
ACH-001119,-0.7419910699641484
ACH-001128,-0.4780200184248419
ACH-001134,-1.1150106951005472
ACH-001151,-0.8014070649942233
ACH-001163,-0.934500522296301
ACH-001164,-1.135294478724505
ACH-001183,-1.1730036280499805
ACH-001192,-0.858987764612768
ACH-001193,-0.8654749106288221
ACH-001196,-0.9274141347304172
ACH-001197,-1.0181026368467243
ACH-001205,-1.1150744834272404
ACH-001211,-1.0550545478661275
ACH-001212,-0.8730975341030299
ACH-001228,-0.9061751967217796
ACH-001232,-0.8991894463380503
ACH-001239,-0.8106086222989664
ACH-001270,-0.7854808763776259
ACH-001274,-1.0658199694657846
ACH-001275,-1.0544408121948108
ACH-001277,-1.0089361498806713
ACH-001278,-1.293983618915623
ACH-001280,-1.057728755316148
ACH-001283,-1.0507074138924142
ACH-001289,-1.1564991391907844
ACH-001300,-1.1234074769317124
ACH-001301,-1.090665827711115
ACH-001302,-1.0604046588384113
ACH-001306,-1.0800407746375382
ACH-001318,-0.9268146222536962
ACH-001322,-1.0549101871194626
ACH-001328,-0.9994412287147856
ACH-001332,-0.7152168414682155
ACH-001336,-0.8272672824014826
ACH-001346,-0.4884386328012211
ACH-001353,-0.7168388763734437
ACH-001354,-1.051624033279798
ACH-001367,-1.1837742549178545
ACH-001368,-0.8897822683637292
ACH-001374,-1.254122223749523
ACH-001377,-0.8382089429124857
ACH-001380,-0.4145909909339106
ACH-001391,-0.9325522886840748
ACH-001408,-0.990765772332548
ACH-001430,-0.8087116483396366
ACH-001431,-1.3131864762711265
ACH-001450,-0.7891251522420961
ACH-001496,-0.8505868335321164
ACH-001500,-0.8924769836563743
ACH-001523,-0.9471677700507662
ACH-001532,-1.1210860297911331
ACH-001550,-1.0045515534301634
ACH-001552,-1.0494343002430029
ACH-001554,-0.9689684097389883
ACH-001654,-0.8615585235311203
ACH-001735,-0.9106884410265584
ACH-001736,-1.0460603015651122
ACH-001737,-0.5547153117240945
ACH-001740,-1.0080813396330517
ACH-001745,-0.8969433676816273
ACH-001765,-0.8830129922908486
