,TTYH2 (94015)
ACH-000004,-0.24123752210512256
ACH-000005,0.007010491156783303
ACH-000007,0.03694578930521167
ACH-000009,-0.15773558722455933
ACH-000011,-0.20313399604879107
ACH-000012,-0.2126087025642457
ACH-000013,-0.21681359855031568
ACH-000014,-0.1566669587891731
ACH-000015,-0.1895914188326445
ACH-000017,-0.2680297753020678
ACH-000018,-0.039152846563373686
ACH-000019,-0.4408184907395318
ACH-000021,-0.08300919251004424
ACH-000022,-0.17918000934565184
ACH-000025,-0.258717009307304
ACH-000028,-0.2254685559921165
ACH-000030,-0.06863411483340756
ACH-000035,-0.04385137067353729
ACH-000036,-0.1834290475321844
ACH-000037,-0.0314398688165322
ACH-000039,-0.1835125074274148
ACH-000040,-0.2243182313552954
ACH-000041,-0.1400920067076729
ACH-000042,-0.2674624165696233
ACH-000045,-0.24631114661562514
ACH-000047,-0.19843997741104807
ACH-000052,-0.2280445429570922
ACH-000053,-0.09727566443679668
ACH-000054,-0.18374295611413305
ACH-000055,-0.05067420194412614
ACH-000060,-0.2415175726171737
ACH-000067,-0.18023186174755754
ACH-000070,-0.1270207313441619
ACH-000075,-0.11493333318209722
ACH-000078,-0.21566499465490105
ACH-000082,-0.12719858011309304
ACH-000085,-0.14389300391194626
ACH-000086,-0.0680384340964656
ACH-000087,-0.19775603325096935
ACH-000092,-0.0425705795130916
ACH-000095,-0.13422536999145876
ACH-000097,-0.11546030666515986
ACH-000098,0.010220072830936709
ACH-000099,-0.10410958814366388
ACH-000108,-0.13659868749799553
ACH-000113,-0.20187304605010845
ACH-000116,-0.06399277194530081
ACH-000118,-0.22526139035737885
ACH-000120,-0.2136254178520237
ACH-000123,-0.10981134632824148
ACH-000127,-0.13059562780304873
ACH-000128,-0.07937537070290929
ACH-000132,-0.20957900142584354
ACH-000133,-0.16222080963091745
ACH-000137,-0.15326205032074758
ACH-000138,-0.17310697468900715
ACH-000142,-0.17777529160606625
ACH-000143,-0.3421748934280847
ACH-000146,-0.1408961552070045
ACH-000148,0.012475739880399976
ACH-000150,-0.1203905750435142
ACH-000152,-0.2198942819998841
ACH-000153,-0.25530399178453844
ACH-000159,-0.3112998206867441
ACH-000160,0.07730345557120546
ACH-000163,-0.13998959699082386
ACH-000167,-0.24144215209488984
ACH-000168,-0.2650794913233096
ACH-000169,-0.24005110853703726
ACH-000178,-0.2932223199745141
ACH-000183,-0.22197521169401144
ACH-000188,-0.14368275465890715
ACH-000189,-0.05808872164349055
ACH-000190,-0.16665656105075866
ACH-000198,-0.11560630130365013
ACH-000203,-0.5685639535965231
ACH-000204,0.006265890470182594
ACH-000206,0.22760740866349716
ACH-000207,-0.04447748399633933
ACH-000208,-0.30633471394578143
ACH-000210,-0.2846531859435004
ACH-000211,-0.1976463588446199
ACH-000215,-0.13898393771589426
ACH-000221,-0.16089828611098492
ACH-000222,-0.12216234294524805
ACH-000223,-0.28118060771025905
ACH-000226,-0.17390096066829536
ACH-000227,-0.23257524996014384
ACH-000228,-0.0632154152630351
ACH-000231,-0.16738571726270254
ACH-000232,0.006999866800266282
ACH-000233,-0.13218155272170698
ACH-000234,-0.07155836117572666
ACH-000235,-0.12992526431705742
ACH-000237,-0.05486205308815949
ACH-000238,-0.1895812156623215
ACH-000242,0.06796699870649663
ACH-000243,-0.0727488263409258
ACH-000244,-0.309479981562007
ACH-000246,-0.14995547387866556
ACH-000248,-0.2534150817836067
ACH-000250,-0.2304960095430057
ACH-000251,-0.2915271944964969
ACH-000252,-0.1839390340491404
ACH-000253,-0.16874097180210407
ACH-000255,-0.33597705308521025
ACH-000256,-0.14922728528441787
ACH-000257,-0.22732711580255746
ACH-000258,0.027860969402680725
ACH-000259,-0.2035420645929933
ACH-000260,-0.2708637904472898
ACH-000261,-0.25803005194204515
ACH-000262,-0.14502725108955736
ACH-000263,-0.4544931775076175
ACH-000264,-0.18346443228791715
ACH-000265,-0.04758865014838607
ACH-000266,-0.11917011683535088
ACH-000272,-0.17624643590350886
ACH-000274,-0.05371852847385519
ACH-000277,-0.13761116271818905
ACH-000278,-0.09430729805638233
ACH-000279,-0.2383230274218244
ACH-000280,-0.19835385562070448
ACH-000281,-0.4005674187152289
ACH-000288,-0.19516343166161984
ACH-000291,-0.04962701591599465
ACH-000293,0.025961344266117008
ACH-000294,-0.02323592500534832
ACH-000295,-0.07626364869817702
ACH-000296,-0.39588633342071344
ACH-000302,-0.09470643706102884
ACH-000304,-0.0036225234114898868
ACH-000307,-0.2903635860667864
ACH-000308,-0.07108430897992353
ACH-000310,-0.18911416672008005
ACH-000311,-0.1910781484979506
ACH-000312,-0.1098617762541574
ACH-000315,-0.014745311579639469
ACH-000316,-0.3371537312517036
ACH-000317,-0.231718798357104
ACH-000318,-0.08696384715708652
ACH-000319,-0.28529404695390725
ACH-000320,-0.1280783239310793
ACH-000322,-0.26301574739316314
ACH-000323,-0.23004698646894675
ACH-000324,-0.15428578252080946
ACH-000329,-0.1415350074171922
ACH-000330,-0.13851027374425473
ACH-000331,-0.0444502149977406
ACH-000332,-0.13480409699188786
ACH-000334,-0.1314436065090774
ACH-000335,-0.23936072169238
ACH-000336,-0.18879945840914425
ACH-000337,-0.051879741447506456
ACH-000338,-0.04468953369822128
ACH-000339,-0.0663905027430959
ACH-000341,-0.09718376301047073
ACH-000348,-0.18084292844351024
ACH-000350,-0.15652990943385722
ACH-000352,-0.38568583342972973
ACH-000356,-0.2571490496946105
ACH-000361,-0.0954137265646884
ACH-000362,-0.16528013729095667
ACH-000363,-0.1162252904612598
ACH-000364,-0.1944727901296928
ACH-000365,-0.12092299421422835
ACH-000366,-0.13132437638737954
ACH-000368,-0.14316595064540308
ACH-000374,-0.15498427548363156
ACH-000375,-0.2748284006456199
ACH-000376,-0.12835926804799086
ACH-000381,-0.3672010735039082
ACH-000383,-0.16223635277452322
ACH-000387,-0.20847609426159236
ACH-000389,-0.2869270520480711
ACH-000390,-0.20670679435282424
ACH-000393,-0.09547062274891648
ACH-000395,-0.2428595900665402
ACH-000396,0.00989543051032697
ACH-000397,-0.1441754156551363
ACH-000401,-0.05426151262759405
ACH-000402,-0.21491961158521247
ACH-000403,-0.25680128977737393
ACH-000404,-0.006576705817501358
ACH-000406,-0.14369720696689378
ACH-000407,-0.1729297485763613
ACH-000408,-8.615746438359449e-06
ACH-000410,-0.12965492022859287
ACH-000411,-0.17324132973604442
ACH-000414,-0.019046040349339655
ACH-000415,-0.1098181842202868
ACH-000416,-0.14113078595787246
ACH-000420,-0.13584474374919706
ACH-000421,-0.26974190515984303
ACH-000424,0.025568405935890597
ACH-000425,-0.14715906378672042
ACH-000426,-0.24151159273321
ACH-000427,-0.11877210681830165
ACH-000433,-0.20193541631421305
ACH-000435,-0.5863576641837972
ACH-000436,-0.1224962537214738
ACH-000444,-0.24830743200819594
ACH-000445,-0.5045568778487605
ACH-000448,0.04102843712201465
ACH-000450,-0.16285875597359292
ACH-000452,-0.12064285351849866
ACH-000454,-0.017002172129635652
ACH-000458,-0.17645813911340366
ACH-000459,0.013223223895179484
ACH-000460,-0.2455203685413949
ACH-000461,-0.206321873977024
ACH-000463,-0.22260899806358966
ACH-000464,-0.08397300296521859
ACH-000466,-0.035954373016705884
ACH-000467,-0.262300013569755
ACH-000468,-0.3353132954403973
ACH-000469,-0.08391424339256864
ACH-000470,-0.29235946766894305
ACH-000471,-0.14822023197101525
ACH-000472,-0.1663632858482076
ACH-000473,-0.23531012460921705
ACH-000475,-0.1233152575597351
ACH-000476,-0.2122602150226512
ACH-000477,-0.24579608608469936
ACH-000479,-0.3068225840718936
ACH-000480,-0.19743171991565986
ACH-000481,-0.16532926219549
ACH-000483,-0.23385211589604565
ACH-000484,0.06069054511628723
ACH-000485,-0.2464169084185681
ACH-000486,-0.06718230375138667
ACH-000487,-0.10202625486636012
ACH-000488,-0.19075293487188452
ACH-000490,-0.0933783523395664
ACH-000491,-0.2991217832193297
ACH-000495,-0.06812167022109794
ACH-000496,-0.12718697611439428
ACH-000499,-0.051355405477544386
ACH-000500,-0.3414071559767095
ACH-000502,-0.12445952557433113
ACH-000503,-0.34278406268953804
ACH-000505,-0.21131101529855995
ACH-000507,0.010651857033509021
ACH-000510,-0.10248016966531603
ACH-000511,-0.2853182768250147
ACH-000512,-0.14802538172560892
ACH-000516,-0.1807047237082265
ACH-000517,-0.11984527131769353
ACH-000518,-0.055711672178098665
ACH-000520,-0.15391110815573
ACH-000521,-0.3301451397471982
ACH-000522,-0.21459811838881815
ACH-000524,-0.16590903735116336
ACH-000527,-0.21951183179988784
ACH-000528,-0.13435720340700433
ACH-000537,-0.1374125072599756
ACH-000541,0.03358603016502717
ACH-000542,-0.11188149805473298
ACH-000544,-0.35806683070116424
ACH-000545,-0.05329256040929354
ACH-000547,-0.10312046849716984
ACH-000548,-0.22348763795229426
ACH-000549,0.03613979895189615
ACH-000550,-0.1759474080630037
ACH-000552,-0.34745210740806903
ACH-000556,-0.2405754187143639
ACH-000557,-0.16443495658857152
ACH-000569,-0.08682621064037398
ACH-000570,-0.08856944219462623
ACH-000571,-0.0689309730772255
ACH-000573,-0.09027927962468868
ACH-000576,-0.18123215561194256
ACH-000579,0.07929179145460111
ACH-000580,-0.01863587084422398
ACH-000584,-0.1308020626232993
ACH-000585,-0.10732077703147493
ACH-000588,-0.27012139713733657
ACH-000589,-0.07664720208897087
ACH-000591,-0.0277158072098304
ACH-000593,-0.23598595168996706
ACH-000600,-0.11304926000803325
ACH-000601,-0.16121551059883785
ACH-000605,0.03612001161593733
ACH-000606,-0.2329971147987137
ACH-000608,-0.17554121905905798
ACH-000614,-0.3176432665710548
ACH-000616,-0.14880319983613044
ACH-000618,-0.09314564541554678
ACH-000619,-0.2409493807724975
ACH-000620,-0.0332141926312987
ACH-000621,-0.21918736143805254
ACH-000622,-0.1399930674615549
ACH-000623,-0.12671941472911022
ACH-000624,-0.061951562316604834
ACH-000627,-0.07047994774805308
ACH-000630,-0.22057426756113407
ACH-000631,-0.4084413250288205
ACH-000632,-0.14913129522944993
ACH-000633,-0.28075723455967394
ACH-000637,-0.3119014218205451
ACH-000638,-0.00675246670542676
ACH-000646,-0.09916012933262304
ACH-000647,-0.2166811532654576
ACH-000648,-0.21290351765088025
ACH-000649,-0.17959774118817368
ACH-000651,-0.07218667104875177
ACH-000652,-0.16111938299086245
ACH-000653,-0.06924179917201757
ACH-000657,-0.12734147783103214
ACH-000658,-0.0844579698825912
ACH-000661,-0.17754581371608968
ACH-000662,-0.16234462628313195
ACH-000663,-0.3214938527164076
ACH-000665,-0.1632411054616822
ACH-000671,-0.13096647323146185
ACH-000672,-0.06513994465516612
ACH-000673,-0.16257106678405464
ACH-000676,-0.17578181944138424
ACH-000677,-0.08129617432691841
ACH-000681,-0.12723023782927195
ACH-000683,-0.1642985689541741
ACH-000684,-0.5075322082569024
ACH-000688,-0.1151919212906865
ACH-000693,-0.05405608947903102
ACH-000694,-0.045942909889862715
ACH-000695,-0.3695854958015269
ACH-000696,-0.11023740782595688
ACH-000697,-0.10715068272628137
ACH-000699,-0.2248006119872084
ACH-000701,-0.10457363243954927
ACH-000706,-0.04752118797853885
ACH-000711,-0.18412834391354602
ACH-000713,-0.0017281535169122572
ACH-000714,-0.10809713893840024
ACH-000718,-0.3003956651760439
ACH-000720,-0.1656042323993499
ACH-000721,-0.07813614528063466
ACH-000724,-0.03594213975811919
ACH-000725,-0.27472631347738835
ACH-000732,-0.03516867569404936
ACH-000734,-0.12952400104882186
ACH-000735,-0.04740525499486617
ACH-000736,-0.2222270743507625
ACH-000738,-0.23696989275612354
ACH-000746,-0.16194847301705936
ACH-000747,-0.05319633866885548
ACH-000748,0.012341983565673205
ACH-000753,-0.15747669081135182
ACH-000756,0.05402307882628358
ACH-000757,-0.17320432181794407
ACH-000758,-0.16790397702993887
ACH-000760,-0.04285352807897106
ACH-000762,-0.2797519324602777
ACH-000763,-0.1556939426037425
ACH-000764,-0.1132322989268374
ACH-000765,-0.0907414077435948
ACH-000766,-0.3175057219765063
ACH-000767,-0.35673239236144066
ACH-000768,-0.04587500554592499
ACH-000769,0.0016991549300232995
ACH-000770,-0.1477505373154227
ACH-000771,-0.14804511285048938
ACH-000773,-0.18521162769038005
ACH-000776,-0.1435974220441388
ACH-000777,-0.2112694456447792
ACH-000778,-0.09506946683194303
ACH-000781,-0.15228401416396006
ACH-000782,0.03737944440315085
ACH-000783,-0.33370513416898423
ACH-000784,-0.1519385477902727
ACH-000785,-0.09701974305691656
ACH-000787,-0.1285724420289928
ACH-000788,-0.11674396028373644
ACH-000791,-0.1596863902712301
ACH-000792,-0.2817269301978745
ACH-000794,-0.16408046385714015
ACH-000796,-0.16601995886832194
ACH-000798,-0.3169806198199621
ACH-000799,-0.3097385226886826
ACH-000800,-0.12776401204541624
ACH-000802,-0.17421929273783726
ACH-000804,-0.11563716279336958
ACH-000805,-0.34952317435460417
ACH-000809,-0.06187864250444134
ACH-000810,-0.2990692808728537
ACH-000811,-0.2363166034012652
ACH-000817,-0.05309137578995572
ACH-000819,-0.09749457273845903
ACH-000820,-0.032879522305745194
ACH-000821,-0.07686793438014601
ACH-000822,-0.21571211837170506
ACH-000823,-0.1860321586853856
ACH-000824,-0.15834740868183764
ACH-000827,-0.19467720269333708
ACH-000829,-0.3949692079281265
ACH-000831,-0.2425841207129667
ACH-000832,-0.3886600702085374
ACH-000833,-0.0221935960418682
ACH-000834,-0.25848349343004845
ACH-000835,0.03157623802512391
ACH-000836,-0.15719220814077495
ACH-000837,-0.10558778576557497
ACH-000838,-0.4026772384668929
ACH-000839,-0.10332155635374878
ACH-000840,0.04362834586710587
ACH-000841,-0.14224484523676287
ACH-000843,-0.4372973273392093
ACH-000846,-0.1716725266715782
ACH-000847,-0.19935056629633452
ACH-000848,-0.18672622799474886
ACH-000849,0.1466141577769909
ACH-000851,-0.18749024291182054
ACH-000855,-0.0207978475690474
ACH-000856,-0.11284776854174045
ACH-000858,-0.17777098123907484
ACH-000859,-0.2184478749764334
ACH-000861,-0.06020673785575609
ACH-000862,0.02789202254057255
ACH-000865,-0.0899351867353238
ACH-000866,-0.12984652451793352
ACH-000867,-0.13428597153477306
ACH-000869,-0.2402336115687705
ACH-000872,-0.17484008506050466
ACH-000873,-0.16993613399149432
ACH-000876,-0.13922456933826494
ACH-000878,0.17843643957724828
ACH-000880,-0.09725729426789376
ACH-000881,-0.132888426600998
ACH-000882,-0.10552259900413367
ACH-000884,-0.18525396188736126
ACH-000885,-0.270681981375664
ACH-000887,-0.1978036182422864
ACH-000889,-0.21467495385538926
ACH-000896,-0.1399359066198584
ACH-000898,-0.09074010274497857
ACH-000900,-0.18800638412816392
ACH-000901,-0.24068197347728976
ACH-000905,-0.08566773853072282
ACH-000906,-0.13483716964348896
ACH-000907,-0.14704224847600014
ACH-000910,-0.2794141564985265
ACH-000911,-0.1326439618816209
ACH-000912,-0.24193791499649825
ACH-000913,-0.033981983677611745
ACH-000915,-0.14345455913911026
ACH-000916,-0.11348813625800792
ACH-000917,-0.27006374580081793
ACH-000920,0.2758779331828707
ACH-000921,-0.36672396147247616
ACH-000924,-0.04832582889148708
ACH-000926,-0.10234726942314107
ACH-000928,-0.2234754956658539
ACH-000929,0.033750416134222194
