,CENPBD1 (92806)
ACH-000004,0.22341629867858584
ACH-000005,-0.005005275464944947
ACH-000007,0.07867098524786986
ACH-000009,0.09696720592459344
ACH-000011,0.037687335211905884
ACH-000012,-0.0030293535375500863
ACH-000013,0.1492276554625778
ACH-000014,0.2822986260796546
ACH-000015,0.10288064017907987
ACH-000017,0.11116441414213074
ACH-000018,-0.07281020299573099
ACH-000019,0.11483723878342265
ACH-000021,-0.02453907229418049
ACH-000022,0.02598677523764661
ACH-000025,0.12335126842365632
ACH-000028,-0.04558077417870855
ACH-000030,0.07626965724392128
ACH-000035,0.2716160164270429
ACH-000036,-0.19421585029725144
ACH-000037,0.12264712304106047
ACH-000039,0.02041430342110233
ACH-000040,0.05279726542689794
ACH-000041,0.11652936614668068
ACH-000042,0.15210619072271436
ACH-000045,0.044801721387149634
ACH-000047,0.1049093494487662
ACH-000052,0.29961763272874936
ACH-000053,0.04996450700187261
ACH-000054,-0.040006726211970885
ACH-000055,0.010671961011248168
ACH-000060,0.010553829469802285
ACH-000067,0.10147674368798204
ACH-000070,-0.0624445708161522
ACH-000075,0.11163876173644137
ACH-000078,-0.11164772657644877
ACH-000082,0.01040551809381442
ACH-000085,0.14005195572094664
ACH-000086,0.13849958880842894
ACH-000087,0.3152238940938512
ACH-000092,0.06564985843024193
ACH-000095,-0.0002426028968423888
ACH-000097,0.046641106149185436
ACH-000098,0.060915923462135764
ACH-000099,0.13650183663609386
ACH-000108,-0.06227527149934374
ACH-000113,0.10932267784945222
ACH-000116,0.06174179402178623
ACH-000118,0.09971384657847193
ACH-000120,0.0752414860691409
ACH-000123,0.07652160930815416
ACH-000127,0.08646746117222832
ACH-000128,0.11572406148045612
ACH-000132,0.1498329162700751
ACH-000133,0.007686064169663031
ACH-000137,0.20274202380338754
ACH-000138,-0.05124698909832581
ACH-000142,-0.004724738406439508
ACH-000143,0.14442767408759927
ACH-000146,0.10643025046086747
ACH-000148,0.08448113823057918
ACH-000150,-0.02375185875968648
ACH-000152,0.10093744169801128
