,RNF25 (64320)
ACH-000004,-0.19937937291732474
ACH-000005,-0.1804867636658033
ACH-000007,-0.1496637760646299
ACH-000009,-0.21687105068129206
ACH-000011,-0.007885189502149595
ACH-000012,-0.21614274766789304
ACH-000013,-0.3081903270199069
ACH-000014,-0.2329487290678397
ACH-000015,-0.2623277857698661
ACH-000017,-0.1671464026275835
ACH-000018,-0.4745112005218644
ACH-000019,0.10787828639571093
ACH-000021,-0.3051009944436363
ACH-000022,-0.027675260851385015
ACH-000025,0.05817109446819831
ACH-000028,-0.009927248574441948
ACH-000030,-0.3669966981708158
ACH-000035,-0.17759962646087096
ACH-000036,-0.07109189778367679
ACH-000037,-0.39765003430800827
ACH-000039,-0.19789437140245567
ACH-000040,-0.12418874134056848
ACH-000041,-0.14186262649094555
ACH-000042,-0.146480426148664
ACH-000045,-0.0018195230912009968
ACH-000047,-0.10625608322178458
ACH-000052,-0.06916559999170062
ACH-000053,-0.2701406222642467
ACH-000054,-0.21445132467637906
ACH-000055,-0.3782296919166557
ACH-000060,-0.026351379163934
ACH-000067,-0.051537748831948615
ACH-000070,-0.3545672796038334
ACH-000075,-0.001420583651708794
ACH-000078,-0.21423421962346065
ACH-000082,-0.4697924459677401
ACH-000085,-0.2631046201225765
ACH-000086,-0.06265238179497948
ACH-000087,-0.30865004338399016
ACH-000092,-0.20749683899885984
ACH-000095,-0.13483316658024874
ACH-000097,-0.02506092075996485
ACH-000098,-0.15411574265238978
ACH-000099,-0.2349756196711003
ACH-000108,-0.2927116934659551
ACH-000113,0.006833078614912089
ACH-000116,-0.2657248804286746
ACH-000118,-0.0197489902606006
ACH-000120,-0.04793445162593609
ACH-000123,-0.04656492527140177
ACH-000127,-0.11358489257781187
ACH-000128,-0.1112226182490944
ACH-000132,-0.7178211177309791
ACH-000133,-0.4992865339931773
ACH-000137,-0.15532060337403591
ACH-000138,-0.07935266011720031
ACH-000142,-0.1182320842141152
ACH-000143,-0.11047602482266933
ACH-000146,0.029902949677278037
ACH-000148,-0.052476235252808485
ACH-000150,-0.5409558188284112
ACH-000152,-0.10462218935949576
ACH-000153,-0.269646333321644
ACH-000159,-0.24830504503991166
ACH-000160,0.056701832871734276
ACH-000163,-0.17859773219303116
ACH-000167,-0.8113679191826442
ACH-000168,0.004830054556273055
ACH-000169,-0.10852848391317244
ACH-000178,-0.2074043709699337
ACH-000183,0.029573032580643168
ACH-000188,-0.045579179375667564
ACH-000189,-0.043944640274312684
ACH-000190,-0.5411378959734557
ACH-000198,-0.04492648364120349
ACH-000203,-0.34832313430874223
ACH-000204,-0.17464341533155311
ACH-000206,-0.16839319784354465
ACH-000207,0.05447003156967321
