,MOXD1 (26002)
ACH-000004,0.14670726625808364
ACH-000005,0.09477807152592356
ACH-000007,0.23318444636181745
ACH-000009,0.17833713229894266
ACH-000011,0.11125113301035958
ACH-000012,0.2246941324633548
ACH-000013,0.1385835660604213
ACH-000014,0.1298676692045813
ACH-000015,0.2192775826522369
ACH-000017,0.1371433011123395
ACH-000018,-0.0220779339424796
ACH-000019,0.11453491326674435
ACH-000021,-0.07655085341883819
ACH-000022,0.20684627602038935
ACH-000025,0.12536312598692528
ACH-000028,0.12236553988266258
ACH-000030,0.1395186162308637
ACH-000035,0.15201738424627215
ACH-000036,0.0913869936561488
ACH-000037,0.13414612988727362
ACH-000039,0.15910192955244712
ACH-000040,0.14232944416352494
ACH-000041,0.09726036989037122
ACH-000042,0.12672058193076427
ACH-000045,0.09480140456059016
ACH-000047,0.020225535216602503
ACH-000052,0.06101335976004901
ACH-000053,0.1440258284446217
ACH-000054,0.14309365109168076
ACH-000055,0.21020033162885274
ACH-000060,0.1391168695721976
ACH-000067,-0.02919926324643192
ACH-000070,0.03683161625181408
ACH-000075,-0.026352509911823658
ACH-000078,0.10774493861614652
ACH-000082,0.08068557273683423
ACH-000085,0.12218540350737528
ACH-000086,0.19018835810791976
ACH-000087,0.06788574157817985
ACH-000092,0.11137173774437167
ACH-000095,0.16093536222588875
ACH-000097,0.17126074598295582
ACH-000098,0.06692356605940658
ACH-000099,0.16980897551632404
ACH-000108,0.10088201155697016
ACH-000113,0.08578346527177529
ACH-000116,0.19259022067430856
ACH-000118,0.13078164018586735
ACH-000120,0.09322992021037772
ACH-000123,0.15502212095425116
ACH-000127,0.15781004705803214
ACH-000128,0.030329805567043563
ACH-000132,0.02182748874057005
ACH-000133,0.22159106505822826
ACH-000137,0.19262645862483307
ACH-000138,0.005962558987503498
ACH-000142,0.07740868011185968
ACH-000143,0.26677208940458996
ACH-000146,0.13562972163163864
ACH-000148,0.2055864859183084
ACH-000150,0.011387767460783307
ACH-000152,0.21840286137168466
ACH-000153,0.17902267363186755
ACH-000159,0.15929185568461166
ACH-000160,0.05180415816306278
ACH-000163,0.2530420710478831
ACH-000167,0.12227579060649588
ACH-000168,0.01498861238250408
ACH-000169,0.028636337906626393
ACH-000178,0.14068095505195571
ACH-000183,0.15902946723841907
ACH-000188,0.15260299356988938
ACH-000189,0.2005462358302722
ACH-000190,0.2360215563835684
ACH-000198,0.10659561890366688
ACH-000203,0.03584574126830382
ACH-000204,0.1533532311750458
ACH-000206,0.214415988072646
ACH-000207,0.163351558869458
ACH-000208,0.2906011328277692
ACH-000210,0.059449023856470024
ACH-000211,0.0844294096325945
ACH-000215,0.08776772233388414
ACH-000221,0.14871772006678727
ACH-000222,0.1781209265429772
ACH-000223,0.0571634942435607
ACH-000226,0.08415874488867335
ACH-000227,0.2461982207786257
ACH-000228,0.1662524741149789
ACH-000231,0.10576871343482223
ACH-000232,0.16233133265776153
ACH-000233,0.08647940863852066
ACH-000234,0.06170977565685599
ACH-000235,0.16653780318838599
ACH-000237,0.1314973397204884
ACH-000238,-0.005553217657767156
ACH-000242,0.1967463310442752
ACH-000243,0.1203802370170904
ACH-000244,0.2866125212947456
ACH-000246,0.09274235317284477
ACH-000248,0.14214334675570392
ACH-000250,0.10459142937130916
ACH-000251,0.06275739441091117
ACH-000252,0.15886579088963654
ACH-000253,0.15462278999446272
ACH-000255,0.10905513945410028
ACH-000256,0.10711911238618513
ACH-000257,0.08942496426185548
ACH-000258,-0.029298522156764838
ACH-000259,0.11222811355549038
ACH-000260,0.11333730701434552
ACH-000261,0.08935564606613197
ACH-000262,0.13451806092902513
ACH-000263,0.07423642851908425
ACH-000264,0.1087834901457722
ACH-000265,0.163414912040605
ACH-000266,0.03893920521049119
ACH-000272,0.10893697401745116
ACH-000274,0.11170708138476776
ACH-000277,0.14384601054980975
ACH-000278,0.16129880380323347
ACH-000279,0.1332495427369753
ACH-000280,0.2294561106074031
ACH-000281,0.06196480373206685
ACH-000288,0.17659105263466562
ACH-000291,0.15915329507912224
ACH-000293,0.10270476459322864
ACH-000294,0.0946980419948916
ACH-000295,-0.034061517409052895
ACH-000296,0.1995049358312772
ACH-000302,0.09807814134401656
ACH-000304,0.0774842733964116
ACH-000307,0.13513215365512304
ACH-000308,0.04233871846902195
ACH-000310,0.17718335877175287
ACH-000311,-0.02035154477128062
ACH-000312,0.17082108203204358
ACH-000315,0.20289810721935034
ACH-000316,0.16880541459165846
ACH-000317,0.13565879617832785
ACH-000318,0.11648184341069585
ACH-000319,0.1810353873176051
