,TSGA10 (80705)
ACH-000198,-0.1196191463440172
ACH-000203,-0.14124720389862294
ACH-000204,-0.23169374163284834
ACH-000206,-0.1866499817539689
ACH-000207,-0.24570012159076704
ACH-000208,-0.06547157867402276
ACH-000210,-0.033733300505132915
ACH-000211,-0.14697988631618691
ACH-000215,-0.0798342077110531
ACH-000221,-0.24270663739200346
ACH-000222,-0.11099893305185353
ACH-000223,-0.2004077176026629
ACH-000226,-0.3222400841036987
ACH-000227,-0.15879299118306964
ACH-000228,-0.20631340196488446
ACH-000231,-0.23771710770653015
ACH-000232,-0.23589627187011644
ACH-000233,-0.08339021350749913
ACH-000234,-0.2419993939391852
ACH-000235,-0.09844869618568317
ACH-000237,-0.12499251419608948
ACH-000238,-0.06391334618170592
ACH-000242,-0.04841961373605154
ACH-000243,-0.15644368726142965
ACH-000244,-0.24485220282662906
ACH-000246,-0.009539158080553924
ACH-000248,0.06939423844534222
ACH-000250,-0.23545937615495666
ACH-000251,-0.3180587422151877
ACH-000252,-0.08751404482601845
ACH-000253,-0.14630571118592278
ACH-000255,-0.16733095754893132
ACH-000256,-0.10493525434002768
ACH-000257,-0.20209315325547011
ACH-000258,-0.06876215821186167
ACH-000259,-0.12115399630516185
ACH-000260,-0.1462448745832578
ACH-000261,-0.20717768507453665
ACH-000262,-0.07494887456660107
ACH-000263,-0.10750225993860067
ACH-000264,-0.04623686983167656
ACH-000265,-0.24282080146495225
ACH-000266,-0.06216541258290941
ACH-000272,-0.16300280029352332
ACH-000274,-0.13730636736316135
ACH-000277,-0.19132453027909893
ACH-000278,-0.18755981429667307
ACH-000279,-0.11819407647156754
ACH-000280,-0.05831728391080782
ACH-000281,-0.06983845363240042
ACH-000288,-0.24639616191247954
ACH-000291,-0.19229736904869224
ACH-000293,-0.12118556287764914
ACH-000294,-0.25664840031982405
ACH-000295,-0.06057593175909023
ACH-000296,-0.3025354299998497
ACH-000302,-0.14493981821172428
ACH-000304,-0.0676510141602648
ACH-000307,-0.2354598508578441
ACH-000308,-0.17428200061662266
ACH-000310,-0.313798960348924
ACH-000311,-0.03052721733888732
ACH-000312,-0.10541580000506497
ACH-000315,0.027864259588739688
ACH-000316,-0.09787820845640616
ACH-000317,-0.1969562653926351
ACH-000318,-0.20827034801248973
ACH-000319,-0.12022138260650038
ACH-000320,-0.056672315969037865
ACH-000322,-0.03218940457061775
ACH-000323,-0.2448784847883963
ACH-000324,-0.15958320218579514
ACH-000329,-0.2155046828187767
ACH-000330,-0.2840206130977477
ACH-000331,-0.19621969670591136
ACH-000332,-0.07473477594067064
ACH-000334,0.18651323759982255
ACH-000335,-0.23512982948342695
ACH-000336,-0.2837223486699089
ACH-000337,-0.03165656585560487
ACH-000338,0.16331849959135972
ACH-000339,-0.1385527359352669
ACH-000341,-0.2312269438776301
ACH-000348,-0.05495031384306235
ACH-000350,-0.028937378661711127
ACH-000352,-0.16343087282287222
ACH-000356,-0.06998019076740415
ACH-000361,-0.09166891213266352
ACH-000362,-0.13831837726064486
ACH-000363,-0.07742875181165024
ACH-000364,-0.2731006260035925
ACH-000365,-0.16354595521870735
ACH-000366,-0.06673399873794814
ACH-000368,-0.10082436121785293
ACH-000374,-0.3076119964658405
ACH-000375,-0.0343166427729872
ACH-000376,-0.10740084006831987
ACH-000381,-0.2055856794611675
ACH-000383,-0.13921755815915196
ACH-000387,-0.14272328144952787
ACH-000389,-0.2462885538825719
ACH-000390,-0.1513561334255921
ACH-000393,-0.14312513794553666
ACH-000395,-0.13089243468902273
ACH-000396,0.20140711695163366
ACH-000397,-0.2147415844720877
ACH-000401,0.16089711215878186
ACH-000402,-0.007714631468216938
ACH-000403,-0.25568386116734043
ACH-000404,0.18786007667768936
ACH-000406,-0.1737132603193954
ACH-000407,-0.0726184241209209
ACH-000408,0.03335212900139707
ACH-000410,-0.1958568388753529
ACH-000411,-0.031274353416067976
ACH-000414,-0.09953346847073782
ACH-000415,-0.3060600945979623
ACH-000416,-0.12739758840266271
ACH-000420,-0.1267244364967924
ACH-000421,-0.24166735171346898
ACH-000424,-0.1893447137047
ACH-000425,-0.10371697196293744
ACH-000426,0.05427504505075932
ACH-000427,-0.35456361712829154
ACH-000433,-0.12836802833653535
ACH-000435,-0.14647129023644082
ACH-000436,-0.23889321445709974
ACH-000444,-0.04641149351835374
ACH-000445,-0.05860267512372369
ACH-000448,-0.023265251787317826
ACH-000450,-0.1784098891805472
ACH-000452,-0.10188108968564524
ACH-000454,-0.305723511253474
ACH-000458,-0.07920229797138444
ACH-000459,0.007025004874436451
ACH-000460,-0.20268561080726208
ACH-000461,-0.06962220879485913
ACH-000463,-0.006739854077495744
ACH-000464,-0.2985945033949891
ACH-000466,-0.1472468995334597
ACH-000467,-0.04491114162426455
ACH-000468,-0.08561268845229529
ACH-000469,-0.07471449201082046
ACH-000470,-0.2549008071519857
ACH-000471,-0.08947930687703927
ACH-000472,-0.11248397634333764
ACH-000473,-0.025950452076877368
ACH-000475,-0.2188969930748978
ACH-000476,0.018231815483355403
ACH-000477,-0.17781936894509578
ACH-000479,-0.04042622488458626
ACH-000480,-0.10402147576470423
ACH-000481,-0.08914961274198366
ACH-000483,-0.052634401496037785
ACH-000484,0.02350461456656065
ACH-000485,-0.1703164337378353
ACH-000486,-0.21530798065574486
ACH-000487,-0.1396889032223322
ACH-000488,-0.11677747891283664
ACH-000490,-0.2561078763311727
ACH-000491,-0.20758498701366676
ACH-000495,-0.3440163739536211
ACH-000496,-0.1789894255423627
ACH-000499,-0.05455977144739062
ACH-000500,-0.21959499641370844
ACH-000502,-0.15685320262182886
ACH-000503,-0.27462686944125064
ACH-000505,-0.09641113794995884
ACH-000507,-0.13712877246328714
ACH-000510,-0.1812498817019955
ACH-000511,-0.08556387332810368
ACH-000512,0.12249308111928435
ACH-000516,-0.1757344283058202
ACH-000517,-0.2083412312498288
ACH-000518,-0.11998323471903938
ACH-000520,-0.13679504209037024
ACH-000521,-0.19315236443632727
ACH-000522,-0.1203725976307676
ACH-000524,-0.12877493494266756
ACH-000527,-0.11069997182142777
ACH-000528,-0.11564276546366654
ACH-000537,-0.14378593159121505
ACH-000541,-0.1389576177194007
ACH-000542,-0.1784612817889283
ACH-000544,-0.04372387682551316
ACH-000545,-0.19903471271938766
ACH-000547,-0.2297457461528313
ACH-000548,-0.18783191540297148
ACH-000549,-0.22399025337793013
ACH-000550,-0.1101990860613402
ACH-000552,-0.1930706195035368
ACH-000556,-0.18971543107310396
ACH-000557,-0.13899241006976915
ACH-000569,-0.056998106225070365
ACH-000570,-0.1445964180719057
ACH-000571,-0.017334226440108184
ACH-000573,-0.08744802349607231
ACH-000576,-0.19360631664688208
ACH-000579,0.05093017667012377
ACH-000580,-0.029882383531157925
ACH-000584,-0.13502003800827553
ACH-000585,-0.21448201022572488
ACH-000588,-0.046393499141149035
ACH-000589,-0.06940069755498726
ACH-000591,-0.08680923436518763
ACH-000593,-0.15302238140035704
ACH-000600,-0.0635307500766826
ACH-000601,-0.08320578585121326
ACH-000605,-0.16322419900819934
ACH-000606,-0.2212683666926035
ACH-000608,-0.19020954781806493
ACH-000614,-0.02971642665315552
ACH-000616,-0.12917502038229242
ACH-000618,-0.1841717601928927
ACH-000619,-0.04063202267367981
ACH-000620,-0.2507125081327417
ACH-000621,-0.0942106853147586
ACH-000622,-0.17784705566381062
ACH-000623,-0.18614919994242968
ACH-000624,-0.1990279194492977
ACH-000627,-0.25982376158798026
ACH-000630,-0.14297373996185647
ACH-000631,-0.3504869794608232
ACH-000632,-0.02958323977087333
ACH-000633,-0.04469435890075403
ACH-000637,-0.08109824270737524
ACH-000638,-0.10234456809550073
ACH-000646,-0.1314605472178305
ACH-000647,-0.1746354645175245
ACH-000648,-0.2760241484603921
ACH-000649,-0.10156618892361327
ACH-000651,-0.11599812980458125
ACH-000652,-0.04374451923700536
ACH-000653,-0.17693670592621033
ACH-000657,-0.12203949682227253
ACH-000658,0.016301619306392973
ACH-000661,-0.08271837712899764
ACH-000662,-0.2580636399678589
ACH-000663,-0.25905115677458523
ACH-000665,-0.3112523440920774
ACH-000671,-0.15560208472414444
ACH-000672,-0.14880484620139453
ACH-000673,-0.1545529223184975
ACH-000676,-0.12975193353336856
ACH-000677,-0.09786260028169587
ACH-000681,0.024444766443656268
ACH-000683,-0.09334017065033856
ACH-000684,-0.14244413489171398
ACH-000688,-0.04696640999892057
ACH-000693,-0.1856701089444496
ACH-000694,-0.1945029917332938
ACH-000695,-0.3982659369397796
ACH-000696,-0.2720014909624341
ACH-000697,0.014696108266125031
ACH-000699,-0.18034516860660246
ACH-000701,-0.17152199704058474
ACH-000706,-0.07058417522336853
ACH-000711,-0.24843999451223625
ACH-000713,-0.16572014620843845
ACH-000714,-0.08579403860601942
ACH-000718,-0.05130831546212057
ACH-000720,-0.16903752564487873
ACH-000721,-0.25940646839022075
ACH-000724,-0.25578055071480604
ACH-000725,-0.2454317898953795
ACH-000732,-0.1686722365958887
ACH-000734,-0.104897482749018
ACH-000735,-0.20901176865897866
ACH-000736,-0.33158386015151536
ACH-000738,-0.31437513045569665
ACH-000746,-0.15479298818616175
ACH-000747,-0.3238057556644737
ACH-000748,-0.1448749699459492
ACH-000753,-0.012449078010181105
ACH-000756,-0.06815405254365342
ACH-000757,-0.12172085289119805
ACH-000758,-0.11433231286608712
ACH-000760,-0.06374948025101378
ACH-000762,-0.04353986843828248
ACH-000763,-0.16715131692788732
ACH-000764,0.04384828231921164
ACH-000765,-0.15650865416481055
ACH-000766,-0.3038624503146788
ACH-000767,-0.02514537232205196
ACH-000768,-0.1899830000103544
ACH-000769,-0.3968943257110357
ACH-000770,-0.14769737482046585
ACH-000771,-0.22219681828821666
ACH-000773,0.09326434473134937
ACH-000776,-0.025237265258382453
ACH-000777,-0.14749772944449532
ACH-000778,-0.2721931275536579
ACH-000781,-0.08978797001685868
ACH-000782,-0.272625053183604
ACH-000783,-0.043990312990110164
ACH-000784,-0.1814387099273458
ACH-000785,-0.04527317262268085
ACH-000787,-0.091793098211225
ACH-000788,-0.1626527091674905
ACH-000791,-0.10829661342666766
ACH-000792,-0.15737452448472247
ACH-000794,-0.1427934696979184
ACH-000796,-0.21108125452995893
ACH-000798,-0.2609396636374936
ACH-000799,-0.14139948521119886
ACH-000800,-0.26286702864342226
ACH-000802,-0.16712830850113108
ACH-000804,-0.2156396431227919
ACH-000805,-0.08907992335117139
ACH-000809,-0.2874298005260173
ACH-000810,0.09824690286273442
ACH-000811,-0.11949887625043645
ACH-000817,-0.32618779184153074
ACH-000819,-0.18202764642263225
ACH-000820,0.03579541915110058
ACH-000821,0.044855645019181566
ACH-000822,-0.08753711085160433
ACH-000823,-0.10761552734063566
ACH-000824,-0.10497804700770937
ACH-000827,-0.1694737359552714
ACH-000829,-0.23446020782692914
ACH-000831,-0.2923700607531445
ACH-000832,-0.3381601695132105
ACH-000833,-0.05159242279271505
ACH-000834,-0.25443722108787936
ACH-000835,-0.04553674822929545
ACH-000836,-0.2689770927004154
ACH-000837,-0.12457683198201132
ACH-000838,0.06370950796032436
ACH-000839,-0.0511017898020091
ACH-000840,-0.3388466947238654
ACH-000841,-0.08659432267974991
ACH-000843,-0.1552085300917284
ACH-000846,0.00979593057495108
ACH-000847,-0.12218286213225828
ACH-000848,-0.08396278122922245
ACH-000849,-0.18633498563604955
ACH-000851,-0.14661539415389366
ACH-000855,-0.2388222694926529
ACH-000856,-0.12268690287837745
ACH-000858,-0.14820313151211162
ACH-000859,-0.19475283949378933
ACH-000861,-0.2495378483369876
ACH-000862,-0.11595227694927955
ACH-000865,-0.16881043667334053
ACH-000866,-0.14763462144638478
ACH-000867,-0.2063426918570699
ACH-000869,-0.10427341773303543
ACH-000872,-0.22322189428774247
ACH-000873,0.03587474411109105
ACH-000876,-0.12628244154381849
ACH-000878,-0.17968086162587027
ACH-000880,-0.2022550165722053
ACH-000881,-0.15615408781178886
ACH-000882,-0.3456390845548159
ACH-000884,-0.006074595413167546
ACH-000885,-0.06693361970702863
ACH-000887,-0.1867169894768718
ACH-000889,-0.15530245881997154
ACH-000896,-0.20338555809840933
ACH-000898,-0.1750208031443164
ACH-000900,-0.1745110005430862
ACH-000901,-0.1814806480935012
ACH-000905,-0.17338604060859394
ACH-000906,-0.13016617164866648
ACH-000907,-0.16872609304357708
ACH-000910,-0.007066316390831164
ACH-000911,-0.13928913968846907
ACH-000912,-0.2458766442895375
ACH-000913,-0.15502655153660366
ACH-000915,-0.1563697085977108
ACH-000916,0.06794282452620758
ACH-000917,-0.1154160853908334
ACH-000920,-0.4071188283871336
ACH-000921,-0.17308089106590374
ACH-000924,-0.19457585229090452
ACH-000926,-0.04607588778307011
ACH-000928,-0.3888677596554906
ACH-000929,-0.030571577714915067
ACH-000932,-0.07497317119826094
ACH-000935,-0.10683619644313387
ACH-000936,-0.22586734489562285
ACH-000937,-0.19527815261465026
ACH-000938,-0.02338555040647276
ACH-000939,-0.2782291813267547
ACH-000941,-0.2409577316289433
ACH-000943,-0.19775786868941705
ACH-000946,-0.17498638635594088
ACH-000947,-0.044297028596866815
ACH-000948,-0.04573930786154342
ACH-000950,-0.06923313719834831
ACH-000953,-0.14167533328446005
ACH-000954,-0.4830043818018136
ACH-000957,-0.2061419383062888
ACH-000958,-0.3321333159289725
ACH-000960,-0.13098283404468508
ACH-000963,-0.5045609380390688
ACH-000968,-0.05821031782826926
ACH-000969,-0.366860237146026
ACH-000972,-0.049416132970641735
ACH-000973,-0.2589329932355361
ACH-000974,-0.2295625211818561
ACH-000978,-0.4276658955475757
ACH-000984,-0.1379860483729201
ACH-000986,-0.20900501674807045
ACH-000988,-0.19518442258431487
ACH-000993,-0.22329643866015111
ACH-000994,-0.1303313697757181
ACH-000996,-0.2733620211445182
ACH-001001,-0.07523464457626856
ACH-001020,-0.2082052616663041
ACH-001028,-0.2095770070850882
ACH-001031,0.4978053466208857
ACH-001038,-0.1543331205371809
ACH-001048,-0.18371658709151964
ACH-001050,-0.09181129574775114
ACH-001053,0.12572282625003564
ACH-001054,-0.07968838862218283
ACH-001061,-0.1753100714531679
ACH-001067,-0.03179410288543553
ACH-001075,-0.0282117595837402
ACH-001096,-0.06798407422362678
ACH-001111,0.000571711512341018
ACH-001119,-0.24597003506456344
ACH-001128,0.040099148969913935
ACH-001134,-0.34536324205621105
ACH-001151,-0.17447626369754546
ACH-001163,-0.19505216155654487
ACH-001164,-0.09339498064473034
ACH-001183,0.022933101695162997
ACH-001192,-0.30893583782591644
ACH-001193,-0.3849981592877675
ACH-001196,-0.13454602073223484
ACH-001197,-0.09502005485498152
ACH-001205,-0.19158412292363144
ACH-001211,-0.15118299510959374
ACH-001212,0.04783190788781113
ACH-001228,-0.1968685863787935
ACH-001232,-0.15740290256724201
ACH-001239,-0.20679342934132133
ACH-001270,-0.2037986905269898
ACH-001274,-0.17583161606038336
ACH-001275,-0.09498103867499348
ACH-001277,-0.12762815971655658
ACH-001278,-0.2286593792834036
ACH-001280,-0.013354284808286885
ACH-001283,-0.08942030918096774
ACH-001289,-0.16830584563776038
ACH-001300,-0.1123967185967336
ACH-001301,-0.13290135431502778
ACH-001302,0.02440600975598344
ACH-001306,-0.19627247980021284
ACH-001318,-0.10187988908249657
ACH-001322,-0.19140281798141048
ACH-001328,-0.2049997276763647
ACH-001332,0.06886302017528145
ACH-001336,-0.32376598685110275
ACH-001346,-0.2407731857162392
ACH-001353,-0.2200125778879813
ACH-001354,-0.1197742262513746
ACH-001367,0.053724173573582674
ACH-001368,-0.20602420928568466
ACH-001374,-0.3031335248972215
ACH-001377,-0.10422034154869476
ACH-001380,-0.09322847119259574
ACH-001391,-0.21657773385338144
ACH-001408,-0.12007142854554467
ACH-001430,-0.15368036257126352
ACH-001431,0.010747814618389577
ACH-001450,0.004090464752975401
ACH-001496,-0.2296261579305971
ACH-001500,-0.04590630747570727
ACH-001523,-0.2694789103266183
ACH-001532,-0.2186821247599468
ACH-001550,-0.18251258522206334
ACH-001552,0.059783763995423615
ACH-001554,-0.061860363975993385
ACH-001654,-0.16651257530238706
ACH-001735,-0.14301678744010154
ACH-001736,-0.09577470561931416
ACH-001737,-0.4621810586600317
ACH-001740,0.054284355105531285
ACH-001745,-0.10914304299612766
ACH-001765,-0.13895590195418558
