,SCX (642658)
ACH-000004,0.6038212846547242
ACH-000005,0.4604565651313368
ACH-000007,0.2320574024029915
ACH-000009,0.29447871316091306
ACH-000011,0.2809454236126693
ACH-000012,0.07156349250930558
ACH-000013,0.23319644385485905
ACH-000014,0.38708861764047536
ACH-000015,0.2231975814194245
ACH-000017,0.31166456585673363
ACH-000018,0.21324859850365785
ACH-000019,0.4349736569514205
ACH-000021,0.2164637976464253
ACH-000022,0.2821504104500493
ACH-000025,0.2539947190702107
ACH-000028,0.3494933717722296
ACH-000030,0.27505523464888304
ACH-000035,0.3397135835636816
ACH-000036,0.10213964813668808
ACH-000037,0.0719744991444144
ACH-000039,0.22072609334876173
ACH-000040,0.20608453767170304
ACH-000041,0.2338231129669236
ACH-000042,0.3087811510649561
ACH-000045,0.2454025025046789
ACH-000047,0.15379843112820707
ACH-000052,0.014904252399633925
ACH-000053,0.23471382594906146
ACH-000054,0.2291709752127016
ACH-000055,0.3706862089567183
ACH-000060,0.3301365078950644
ACH-000067,0.2793846082904391
ACH-000070,0.4226727355259273
ACH-000075,0.10760775166625357
ACH-000078,0.20472550294039574
ACH-000082,0.3489504306337441
ACH-000085,0.0654103895518681
ACH-000086,0.25197095736714903
ACH-000087,0.1907542315853068
ACH-000092,0.24927226834954025
ACH-000095,0.4280916118895154
ACH-000097,0.1484745175101019
ACH-000098,0.18543168036324706
ACH-000099,0.2633207905207801
ACH-000108,0.2357239097697877
ACH-000113,0.3508180669333137
ACH-000116,0.2750222725912285
ACH-000118,0.16319924511484152
ACH-000120,0.32499676315437803
ACH-000123,0.2490364470766989
ACH-000127,0.2429308191529441
ACH-000128,0.17557452674054322
ACH-000132,0.4509274942713262
ACH-000133,0.24469771623919204
ACH-000137,0.2485656296210179
ACH-000138,0.261886488993905
ACH-000142,0.05290725637871598
ACH-000143,0.2560093115041258
ACH-000146,0.29509348342300057
ACH-000148,0.3758000086960585
ACH-000150,-0.260338523660527
ACH-000152,0.1847779981780748
ACH-000153,0.6099999931704094
ACH-000159,0.243803133091795
ACH-000160,0.3421224813973152
ACH-000163,0.30922766374688765
ACH-000167,0.3015527473062624
ACH-000168,0.32246361272622553
ACH-000169,0.3813216351097245
ACH-000178,0.213580450518848
ACH-000183,0.2555058275169684
ACH-000188,0.2439573916944597
ACH-000189,0.17817724689145173
ACH-000190,0.3674086000316935
ACH-000198,0.3535290416996407
ACH-000203,0.6413833300642594
ACH-000204,0.3968702317400473
ACH-000206,0.16804355668166746
ACH-000207,0.5274614747179003
ACH-000208,0.07494226547788742
ACH-000210,0.5893662074585793
ACH-000211,0.19552338099745173
ACH-000215,0.2373059688646768
ACH-000221,0.3200356241137965
ACH-000222,0.17943134922807275
ACH-000223,0.3360055856581891
ACH-000226,0.22431051943515426
ACH-000227,0.4428654000588548
ACH-000228,0.3234071936374177
ACH-000231,0.24666932227052796
ACH-000232,0.2054428169557232
ACH-000233,0.22858444675294265
ACH-000234,0.2200160064388944
ACH-000235,0.23635737411456595
ACH-000237,0.13065858818421816
ACH-000238,0.15735618986012545
ACH-000242,0.08226998351355297
ACH-000243,0.3092294560911254
