,LRP4 (4038)
ACH-000004,-0.09051940990692026
ACH-000005,-0.33894911502327685
ACH-000007,-0.2634095376813725
ACH-000009,-0.2339872111601867
ACH-000011,-0.2540064489353693
ACH-000012,-0.2504550393458221
ACH-000013,-0.3559246006663603
ACH-000014,-0.057992528180606726
ACH-000015,-0.07997022075980277
ACH-000017,-0.07137431279121684
ACH-000018,-0.2473648928585265
ACH-000019,-0.2323737473958566
ACH-000021,-0.33661754997866866
ACH-000022,-0.3836036416012514
ACH-000025,-0.1527662171102196
ACH-000028,-0.08838448417974794
ACH-000030,-0.27408384943867026
ACH-000035,-0.298962781207858
ACH-000036,-0.262760684496723
ACH-000037,-0.2367100708424797
ACH-000039,-0.24267672665054885
ACH-000040,-0.15592112476051506
ACH-000041,-0.3434146907965894
ACH-000042,-0.2580201311385012
ACH-000045,-0.2993541333788158
ACH-000047,-0.0888729223375062
ACH-000052,-0.3869607333382248
ACH-000053,-0.2789720744779856
ACH-000054,-0.20310407207533626
ACH-000055,-0.22461569757236527
ACH-000060,-0.2299970744808373
ACH-000067,-0.2573371014189883
ACH-000070,-0.15697513786130265
ACH-000075,-0.20912784030977274
ACH-000078,-0.122033019395547
ACH-000082,-0.18130312284957606
ACH-000085,-0.037909952320401286
ACH-000086,-0.16290104038744607
ACH-000087,-0.08750755807099626
ACH-000092,-0.13279303993952826
ACH-000095,-0.2431723845519976
ACH-000097,-0.3279983269530969
ACH-000098,-0.2625043099763429
ACH-000099,-0.1835216776342465
ACH-000108,-0.10961682178984497
ACH-000113,-0.1355618534474016
ACH-000116,-0.2578286424156405
ACH-000118,-0.3913645007304224
ACH-000120,-0.07187582246996467
ACH-000123,-0.20580829276705168
ACH-000127,-0.22597958609744506
ACH-000128,-0.10805264998808124
ACH-000132,-0.23319430733774596
ACH-000133,-0.12574895988479826
ACH-000137,-0.27967346959428696
ACH-000138,-0.2443314120013615
ACH-000142,-0.2762934554394228
ACH-000143,-0.302532556606625
ACH-000146,-0.3796333906286098
ACH-000148,-0.2385032385401348
ACH-000150,-0.15487690748789182
ACH-000152,-0.07156252154904258
ACH-000153,0.09288547104243307
ACH-000159,-0.15348249765467606
ACH-000160,-0.20393520633203915
ACH-000163,-0.08670470409585923
ACH-000167,-0.05542552804241917
ACH-000168,-0.1924611332266365
ACH-000169,-0.3161352255501596
ACH-000178,-0.1949922067260623
ACH-000183,-0.22833245003532635
ACH-000188,-0.22111626137669768
ACH-000189,0.037924315976003715
ACH-000190,-0.19831060625159946
ACH-000198,-0.17393286646016748
ACH-000203,0.03732984942358434
ACH-000204,-0.14244675270719445
ACH-000206,-0.34103932664182834
ACH-000207,-0.30895503917510914
ACH-000208,-0.1290145579086721
ACH-000210,-0.2762558088292445
ACH-000211,-0.22146404007752224
ACH-000215,-0.3803630997077417
ACH-000221,-0.2406706329501021
ACH-000222,-0.2119910322249844
ACH-000223,-0.16006767455150528
ACH-000226,-0.18162521577261387
ACH-000227,-0.3636680302195536
ACH-000228,-0.15577221721095122
ACH-000231,-0.18520290451950755
ACH-000232,-0.3555169991816719
ACH-000233,-0.1643262088914538
ACH-000234,-0.19608244486027626
ACH-000235,-0.3331389960375152
ACH-000237,-0.2740202485665289
ACH-000238,-0.18689628689161653
ACH-000242,-0.14626108509699196
ACH-000243,-0.2029291129110002
ACH-000244,-0.20938978564490734
ACH-000246,-0.09223865010671127
ACH-000248,-0.0901013043843547
ACH-000250,-0.22287634349344895
ACH-000251,-0.3573825289131816
ACH-000252,-0.1509079856593598
ACH-000253,-0.2005992370090291
ACH-000255,-0.40533785867176986
ACH-000256,-0.4784678828613776
ACH-000257,-0.04168756343851983
ACH-000258,-0.034616531379902934
ACH-000259,-0.2373788907233775
ACH-000260,-0.33487701548658977
ACH-000261,-0.2492212112865153
ACH-000262,-0.2092374414178108
ACH-000263,-0.07685520422084192
ACH-000264,-0.3228877994306002
ACH-000265,-0.3644863522797239
ACH-000266,-0.22031840498443636
ACH-000272,-0.2291735181651309
ACH-000274,-0.2726516978946858
ACH-000277,-0.2895507096081867
ACH-000278,-0.41175777511545547
ACH-000279,-0.249512052768748
ACH-000280,-0.34788049023990936
ACH-000281,-0.3095681171237765
ACH-000288,-0.31354613638182643
ACH-000291,-0.37027156597452493
ACH-000293,-0.2712743194279415
ACH-000294,-0.1634920742089267
ACH-000295,-0.2947043592033408
ACH-000296,-0.009238991515466465
ACH-000302,-0.24316690961462414
ACH-000304,-0.3400371676844101
ACH-000307,-0.3194032000688457
ACH-000308,-0.21732612677678467
ACH-000310,-0.2861528296442242
ACH-000311,-0.15010026843371418
ACH-000312,-0.2578458895765713
ACH-000315,-0.31632189251852944
ACH-000316,-0.1434911789117431
ACH-000317,-0.2439716739057456
ACH-000318,-0.3514566712373813
ACH-000319,-0.3895391316768487
ACH-000320,-0.2712783825122238
ACH-000322,-0.1366092170337491
ACH-000323,-0.3921165185855161
ACH-000324,-0.27084122490663964
ACH-000329,-0.1738638583271136
ACH-000330,-0.08989526011473756
ACH-000331,-0.3988227848726731
ACH-000332,-0.13969369107310495
ACH-000334,-0.16511335033529334
ACH-000335,-0.1355827741304842
ACH-000336,-0.195659536563668
ACH-000337,-0.1639197781624628
ACH-000338,-0.5038642720514641
ACH-000339,-0.2555182488824971
ACH-000341,-0.06708427203649356
ACH-000348,-0.2584825570838137
ACH-000350,-0.23208780147001604
ACH-000352,-0.17561817127415075
ACH-000356,-0.4296849822347291
ACH-000361,-0.4697387280417221
ACH-000362,-0.32271313816858177
ACH-000363,-0.08280781112659405
ACH-000364,-0.13720213477860474
ACH-000365,-0.18305699040360432
ACH-000366,-0.15659308219390572
ACH-000368,-0.03218253568862992
ACH-000374,-0.32717756717062657
ACH-000375,-0.22513018282929093
ACH-000376,-0.1672572617920809
ACH-000381,-0.1617405252926093
ACH-000383,-0.18787721193269308
ACH-000387,-0.2807612593107197
ACH-000389,-0.3568892531259576
ACH-000390,-0.2360557797522144
ACH-000393,-0.3996274780610707
ACH-000395,-0.3427414505118329
ACH-000396,-0.2736810665122478
ACH-000397,-0.2486143425018124
ACH-000401,-0.1741436345131434
ACH-000402,-0.056096042843920974
ACH-000403,-0.2106826117626557
ACH-000404,0.006142405740022486
ACH-000406,-0.2539038096013289
ACH-000407,-0.2214790640406727
ACH-000408,-0.2710388367852936
ACH-000410,-0.14120297510189406
ACH-000411,-0.10606910432720644
ACH-000414,-0.20581336344769768
ACH-000415,-0.3074897071026192
ACH-000416,-0.1894337468031534
ACH-000420,-0.12867210008414398
ACH-000421,-0.3080952361111648
ACH-000424,-0.2296611500324361
ACH-000425,-0.36726682344027584
ACH-000426,-0.21851431188836345
ACH-000427,-0.18003003468899276
ACH-000433,-0.15979209427735394
ACH-000435,-0.2659587432762158
ACH-000436,-0.2539885838636669
ACH-000444,-0.11434517579334146
ACH-000445,-0.4017200619441021
ACH-000448,-0.19872700626106046
ACH-000450,-0.18795077342835625
ACH-000452,-0.24335692917397175
ACH-000454,-0.3061494522142983
ACH-000458,-0.2728911422083332
ACH-000459,-0.08868448672699361
ACH-000460,-0.2947262572556313
ACH-000461,-0.3888910474815234
ACH-000463,-0.20833940669835266
ACH-000464,-0.31918324033962825
ACH-000466,-0.03152028541351759
ACH-000467,-0.04924524260644312
ACH-000468,-0.2405668596893947
ACH-000469,-0.23176508660873785
ACH-000470,-0.1191854524484222
ACH-000471,-0.20717717033861344
ACH-000472,-0.2703997143536324
ACH-000473,-0.28594047534982514
ACH-000475,-0.1831068112340168
ACH-000476,-0.2614388304259593
ACH-000477,-0.3692180407467328
ACH-000479,-0.5797161825613659
ACH-000480,-0.16866750539882547
ACH-000481,-0.20816112636972747
ACH-000483,-0.20288139319653986
ACH-000484,-0.31750366844653444
ACH-000485,-0.2479870006120353
ACH-000486,-0.23261634484762345
ACH-000487,-0.18317738025804928
