,LZTR1 (8216)
ACH-000004,-0.17949696984458371
ACH-000005,-0.11137461933248173
ACH-000007,-0.16127319423765685
ACH-000009,0.2984002459328564
ACH-000011,0.044488224031253326
ACH-000012,0.13456776905635667
ACH-000013,-0.15252013579263166
ACH-000014,-0.20271749203187228
ACH-000015,0.19010456214659804
ACH-000017,0.10733301079528096
ACH-000018,0.1813609195846232
ACH-000019,-0.1716488666934787
ACH-000021,0.13239265721558305
ACH-000022,0.04936334263399312
ACH-000025,-0.07495104340350632
ACH-000028,-0.09886746526762998
ACH-000030,-0.17702573020351475
ACH-000035,-0.17316266284673748
ACH-000036,0.6413905794286553
ACH-000037,-0.02474582708785044
ACH-000039,0.33651691338469153
ACH-000040,0.1220898656229559
ACH-000041,0.2321423995272161
ACH-000042,-0.4315137778268725
ACH-000045,-0.15719746564610934
ACH-000047,0.07405067327102283
ACH-000052,-0.01039575530502775
ACH-000053,-0.2514360766962555
ACH-000054,0.08304365211182613
ACH-000055,0.523309849901851
ACH-000060,-0.0354225771290679
ACH-000067,0.10156257427828418
ACH-000070,-0.07768066480539307
ACH-000075,-0.04938987976845652
ACH-000078,0.1912927743937407
ACH-000082,0.14506437066609065
ACH-000085,-0.1971216029298748
ACH-000086,0.2203077806190076
ACH-000087,0.3011732584586776
ACH-000092,-0.038820813863690365
ACH-000095,-0.018203555750366824
ACH-000097,-0.0004213546839137274
ACH-000098,0.23752155491550844
ACH-000099,0.4572425673250962
ACH-000108,-0.11255170554437977
ACH-000113,-0.12366791484481905
ACH-000116,0.16236508907922267
ACH-000118,0.0770442693984961
ACH-000120,-0.053432697617080464
ACH-000123,-0.018730218189601768
ACH-000127,0.13739753484559986
ACH-000128,0.24195202057103235
ACH-000132,0.006384256293031253
ACH-000133,0.006103951987646042
ACH-000137,-0.07368856669914704
ACH-000138,0.1613326572783972
ACH-000142,0.28486430572483473
ACH-000143,0.08910031546792542
ACH-000146,-0.017052053411150042
ACH-000148,0.2345208714704934
ACH-000150,-0.2045734296164051
ACH-000152,0.15490006990147798
ACH-000153,0.24838809427089764
ACH-000159,0.2840529424417088
ACH-000160,-0.0465590893659373
ACH-000163,0.6044426746489806
ACH-000167,0.2587477800525729
ACH-000168,-0.014814145676450341
ACH-000169,-0.11787332149136075
ACH-000178,0.06708509464610213
ACH-000183,0.011666688833200007
ACH-000188,0.0905507243490278
ACH-000189,0.2405244123902709
ACH-000190,0.01398980149921323
ACH-000198,1.072634431667635
ACH-000203,-0.010329688484747695
ACH-000204,0.5768233147678744
ACH-000206,-0.03039325438258096
ACH-000207,0.03497466225879485
ACH-000208,-0.22425182812541453
ACH-000210,-6.873594351398706e-05
ACH-000211,0.17694864916643468
ACH-000215,0.016152273251684474
ACH-000221,-0.19891083485799
ACH-000222,0.0519595352926324
ACH-000223,0.027355475624868283
ACH-000226,-0.04538078419191282
ACH-000227,0.19562116608893304
ACH-000228,0.026266504068366336
ACH-000231,-0.22277833513386056
