,GABRP (2568)
ACH-000004,0.059768487846074386
ACH-000005,0.2443528827852457
ACH-000007,-0.12641217374091335
ACH-000009,0.0771601369245999
ACH-000011,-0.09010964918407748
ACH-000012,-0.09648378003339364
ACH-000013,0.19525292289796214
ACH-000014,-0.04125828738301392
ACH-000015,0.10908077607933554
ACH-000017,0.06382395898353074
ACH-000018,0.13744128958489912
ACH-000019,0.2042939472941574
ACH-000021,-0.017935982969000088
ACH-000022,-0.09421424750955497
ACH-000025,0.2580850247052999
ACH-000028,0.027134689941062436
ACH-000030,0.06535461084543667
ACH-000035,-0.135176638926967
ACH-000036,0.006295577277968632
ACH-000037,0.06913712768793003
ACH-000039,-0.045600612403700114
ACH-000040,0.11652237051861293
ACH-000041,0.12902619062529894
ACH-000042,-0.0574853424111563
ACH-000045,0.02991901929316145
ACH-000047,-0.10611362156473678
ACH-000052,0.018129949891206185
ACH-000053,-0.018396101650960197
ACH-000054,-0.002119692932648829
ACH-000055,0.01805100504463316
ACH-000060,-0.011532334216091159
ACH-000067,0.08311352887252299
ACH-000070,-0.21282490605188914
ACH-000075,0.13280300372461148
ACH-000078,0.14256132377808048
ACH-000082,0.003807316219591248
ACH-000085,0.05796841036499905
ACH-000086,0.10178347359439656
ACH-000087,0.14412983924004194
ACH-000092,0.12446364912887692
ACH-000095,0.08529541660396209
ACH-000097,-0.03429667030502472
ACH-000098,0.07044240356836226
ACH-000099,-0.06543925064247827
ACH-000108,-0.0008577350540207202
ACH-000113,0.010558656666645887
ACH-000116,-0.056086881064740204
ACH-000118,0.15449862253716987
ACH-000120,-0.14920052860182645
ACH-000123,0.02001516830267595
ACH-000127,0.010043955963082735
ACH-000128,0.043771771559561926
ACH-000132,0.028329350466954957
ACH-000133,-0.05749575434816439
ACH-000137,-0.022234101672990964
ACH-000138,-0.04293089244366643
ACH-000142,0.09571663257744792
ACH-000143,-0.07686711741319176
ACH-000146,0.1415428980515848
ACH-000148,0.09899701412203776
ACH-000150,-0.17896965774922516
ACH-000152,0.17450081897361838
ACH-000153,0.02631457576651471
ACH-000159,-0.08738727985408673
ACH-000160,0.05098160737741809
ACH-000163,0.3058234347240831
ACH-000167,0.20976562932870926
ACH-000168,0.10536244401503167
ACH-000169,0.07665509181613599
ACH-000178,-0.026207098680588767
ACH-000183,-0.07153360327719761
ACH-000188,-0.11305485085685248
ACH-000189,0.060104117618775314
ACH-000190,0.08067561486481735
ACH-000198,0.018545852410821552
