,MXRA7 (439921)
ACH-000188,-0.26337874897674235
ACH-000189,-0.19601055760203084
ACH-000190,-0.300574039281406
ACH-000198,-0.26840314588288394
ACH-000203,0.01683920768061408
ACH-000204,-0.22751580210776404
ACH-000206,-0.20519300705237792
ACH-000207,-0.2577671159326228
ACH-000208,-0.03650710288385789
ACH-000210,-0.3078927355177954
ACH-000211,-0.3492208119874365
ACH-000215,-0.25486009346320765
ACH-000221,-0.25926043562372897
ACH-000222,-0.24648375785568444
ACH-000223,-0.2508245592292375
ACH-000226,-0.4018846475347885
ACH-000227,-0.3164647846654445
ACH-000228,-0.4947590771944672
ACH-000231,-0.4906523338670289
ACH-000232,-0.1896872563413337
ACH-000233,-0.11946733671191727
ACH-000234,-0.3403858077138839
ACH-000235,-0.3060734024854171
ACH-000237,-0.2583660490079332
ACH-000238,-0.4138127028388268
ACH-000242,-0.4757800456613169
ACH-000243,-0.20985557694670096
ACH-000244,-0.19808450725987425
ACH-000246,-0.3098706041778109
ACH-000248,-0.42772069065907786
ACH-000250,-0.4188379193358465
ACH-000251,-0.740753486045861
ACH-000252,-0.05717228057291614
ACH-000253,-0.2666468737958972
ACH-000255,-0.4261081345577754
ACH-000256,-0.3314915907962497
ACH-000257,-0.3725749868130257
ACH-000258,-0.057580745411442535
ACH-000259,-0.4778416153503564
ACH-000260,-0.3970749644549337
ACH-000261,-0.4918770859772862
ACH-000262,-0.24385764677256666
ACH-000263,-0.24540464996843636
ACH-000264,-0.3269389743948098
ACH-000265,-0.2800864457961079
ACH-000266,-0.3490592954443661
ACH-000272,-0.23264487070088904
ACH-000274,-0.36588596490752295
ACH-000277,-0.3656400948880201
ACH-000278,-0.1958851970910528
ACH-000279,-0.1888442332591293
ACH-000280,-0.3690809143099397
ACH-000281,-0.43430478307641
ACH-000288,-0.4253230032951414
ACH-000291,-0.5159590153283585
ACH-000293,-0.4255745727673662
ACH-000294,-0.22100780826411065
ACH-000295,-0.3363209156196109
ACH-000296,-0.3684296491060165
ACH-000302,-0.28714148973536563
ACH-000304,-0.4621915909997954
ACH-000307,-0.2838585116101597
ACH-000308,-0.3438878933606729
ACH-000310,-0.5150641573501084
ACH-000311,-0.4222890311654568
ACH-000312,-0.2800968864542621
ACH-000315,-0.2362635149900815
ACH-000316,-0.4319612540019949
ACH-000317,-0.2718863785844554
ACH-000318,-0.1600867745094474
ACH-000319,-0.5888117455332988
ACH-000320,-0.3626606020164581
ACH-000322,-0.15811237492095892
ACH-000323,-0.2148790884052451
ACH-000324,-0.469876092712593
ACH-000329,-0.4293185033434728
ACH-000330,-0.2442716829381461
ACH-000331,-0.2980782813163745
ACH-000332,-0.31239501186347546
ACH-000334,-0.25169356574694673
ACH-000335,-0.3082346742529685
ACH-000336,-0.4482057722192844
ACH-000337,-0.4742949034724471
ACH-000338,-0.11019686031745356
ACH-000339,-0.20919586773638602
ACH-000341,-0.32903196744857865
ACH-000348,-0.2821661403619718
ACH-000350,-0.28658403478103495
ACH-000352,-0.2875685535352594
ACH-000356,-0.5873493354909446
ACH-000361,-0.4047923014786869
ACH-000362,-0.21326221820119048
ACH-000363,-0.1986282707179541
ACH-000364,-0.249066603449642
ACH-000365,-0.18954072634633626
ACH-000366,-0.27059419533597506
ACH-000368,-0.26327832477606505
ACH-000374,-0.44306511545245375
ACH-000375,-0.24592835238304475
ACH-000376,-0.2669993344101695
ACH-000381,-0.4078950116698648
ACH-000383,-0.3798711357667496
ACH-000387,-0.2285779424782825
ACH-000389,-0.5054694382529209
ACH-000390,-0.27440425947144104
ACH-000393,-0.4265466142215323
ACH-000395,-0.01015406939294451
ACH-000396,-0.3700053715393901
ACH-000397,-0.4361976676664832
ACH-000401,-0.4402763878132991
ACH-000402,-0.3768324193170616
ACH-000403,-0.3777884820872378
ACH-000404,-0.5783053701748017
ACH-000406,-0.17247932204987326
ACH-000407,-0.6177511210708319
ACH-000408,-0.16363463351466329
ACH-000410,-0.20475290069640772
ACH-000411,-0.6780432561359098
ACH-000414,-0.3220775285837579
ACH-000415,-0.5180127007324714
ACH-000416,-0.2799627825334541
ACH-000420,-0.493966247001732
ACH-000421,-0.4325775397694183
ACH-000424,-0.3175879609431662
ACH-000425,-0.31024620378209544
ACH-000426,-0.19831268641141797
ACH-000427,-0.223427159851082
ACH-000433,-0.4875322140109992
ACH-000435,-0.0979753529857815
ACH-000436,-0.4947099215496893
ACH-000444,-0.20858715628914107
ACH-000445,-0.4903118311822754
ACH-000448,-0.2579902070523696
ACH-000450,-0.4165636703208048
ACH-000452,-0.2825837182229484
ACH-000454,-0.28485527104502073
ACH-000458,-0.3414371823125581
ACH-000459,-0.334369251253312
ACH-000460,-0.34069471709380383
ACH-000461,-0.2604171754191454
ACH-000463,-0.3593296290299119
ACH-000464,-0.5681455214422911
ACH-000466,-0.4063756309291776
ACH-000467,-0.2501351831741101
ACH-000468,-0.4408090918173621
ACH-000469,-0.4277238656604905
ACH-000470,-0.2570002185469169
ACH-000471,-0.29721307718855217
ACH-000472,-0.31460634153255995
ACH-000473,-0.2369912350407148
ACH-000475,-0.3928259719802423
ACH-000476,-0.401122093513318
ACH-000477,-0.37208231247507295
ACH-000479,-0.439706351916219
ACH-000480,-0.29153324620256754
ACH-000481,-0.24391679655380505
ACH-000483,-0.4329464071672709
ACH-000484,-0.27960456506334186
ACH-000485,-0.4579574175056985
ACH-000486,-0.248036022623682
ACH-000487,-0.2137187076751699
ACH-000488,-0.15566316943140093
ACH-000490,-0.2650462743372473
ACH-000491,-0.25320904374521164
ACH-000495,-0.5187908309342176
ACH-000496,-0.4389077282635903
ACH-000499,-0.1618259596638283
ACH-000500,-0.046583150834924564
ACH-000502,-0.26267060995031194
ACH-000503,-0.267352299006878
ACH-000505,-0.35078799883349066
ACH-000507,-0.3292110244905368
ACH-000510,-0.30900016425953897
ACH-000511,-0.3601212249066043
ACH-000512,0.0989470257621844
ACH-000516,-0.4069677382103901
ACH-000517,-0.2672272355019338
ACH-000518,-0.3483741909483336
ACH-000520,-0.5032824150022064
ACH-000521,-0.5054118977413545
ACH-000522,-0.2780385419279803
ACH-000524,-0.3790293276609766
ACH-000527,-0.3415820841917792
ACH-000528,-0.2153097872167554
ACH-000537,-0.3280168824762331
ACH-000541,-0.18493975024153533
ACH-000542,-0.2388547576926205
ACH-000544,-0.31376504663778065
ACH-000545,-0.4114888338252318
ACH-000547,-0.5260392615782508
ACH-000548,-0.3705096529000071
ACH-000549,-0.2917132899425328
ACH-000550,-0.3696912827555645
ACH-000552,-0.19549384495517036
ACH-000556,-0.2682229852502774
ACH-000557,-0.17761933797290844
ACH-000569,-0.3807142154404728
ACH-000570,-0.3847482461518234
ACH-000571,-0.29568686776500563
ACH-000573,-0.1555980864490539
ACH-000576,-0.4032879931050071
ACH-000579,-0.4524020098568974
ACH-000580,-0.1975186185133601
ACH-000584,-0.5346359293054478
ACH-000585,-0.43267950078010575
ACH-000588,-0.1991336342726335
ACH-000589,-0.34283837080889884
ACH-000591,-0.34092175554298104
ACH-000593,-0.28512805870816355
ACH-000600,-0.3869524432993262
ACH-000601,-0.2987297544583565
ACH-000605,-0.1178800515841055
ACH-000606,-0.32068346730195485
ACH-000608,-0.3490889092739544
ACH-000614,-0.15240963970412547
ACH-000616,-0.24334433333175615
ACH-000618,-0.2678994027966845
ACH-000619,-0.17627412126228842
ACH-000620,-0.27202189166835783
ACH-000621,-0.3628176069936365
ACH-000622,-0.2578623656187669
ACH-000623,-0.4997727898519839
ACH-000624,-0.3212073150337899
ACH-000627,-0.1792313144395851
ACH-000630,-0.3648533818966754
ACH-000631,-0.6461616498343462
ACH-000632,-0.27479160055944724
ACH-000633,-0.4747869457895672
ACH-000637,-0.4022117484828598
ACH-000638,-0.4387976449099985
ACH-000646,-0.3414694540333094
ACH-000647,-0.368513765120072
ACH-000648,-0.07301680112670157
ACH-000649,-0.3026898850627324
ACH-000651,-0.33857348060391856
ACH-000652,-0.4527151147630016
ACH-000653,-0.2354745871533393
ACH-000657,-0.3195417934701479
ACH-000658,0.007429819568019177
ACH-000661,-0.2976850967271463
ACH-000662,-0.4190144563551752
ACH-000663,-0.20234666507874935
ACH-000665,-0.3237030295517259
ACH-000671,-0.3613162857727789
ACH-000672,-0.40837023704863457
ACH-000673,-0.3349836330122154
ACH-000676,-0.255993994974164
ACH-000677,-0.30831643758994204
ACH-000681,-0.37206451220748976
ACH-000683,-0.3809884219589496
ACH-000684,-0.3223531013434289
ACH-000688,-0.34226330910799524
ACH-000693,-0.373823168641651
ACH-000694,-0.24580829065631365
ACH-000695,-0.3745484543410413
ACH-000696,-0.3647938654646009
ACH-000697,-0.3130858289219629
ACH-000699,-0.3133372355170146
ACH-000701,-0.11507223507242675
ACH-000706,-0.2559830705413353
ACH-000711,-0.4508172418763977
ACH-000713,-0.2398746954446819
ACH-000714,-0.20193957408395816
ACH-000718,-0.272661320466601
ACH-000720,-0.41778723591364336
ACH-000721,-0.2155550241103205
ACH-000724,-0.3136885065576517
ACH-000725,-0.314144469839483
ACH-000732,0.01770896600569901
ACH-000734,-0.29808679562568785
ACH-000735,-0.3627085019055759
ACH-000736,-0.4814298881329349
ACH-000738,-0.3378067755312154
ACH-000746,-0.29325913880855503
ACH-000747,-0.3841609014128098
ACH-000748,-0.338957433809477
ACH-000753,-0.21399970593719184
ACH-000756,-0.30666215094978555
ACH-000757,-0.3596922341528653
ACH-000758,-0.4443399510279461
ACH-000760,-0.3213682839856181
ACH-000762,-0.2478728504219973
ACH-000763,-0.16044448246582144
ACH-000764,-0.2993680793079436
ACH-000765,-0.4139672932035332
ACH-000766,-0.3881579906239688
ACH-000767,-0.2476840904330181
ACH-000768,-0.3084796855783988
ACH-000769,-0.3600034733458329
ACH-000770,-0.2688839765069826
ACH-000771,-0.16818318299648624
ACH-000773,-0.3292100315161728
ACH-000776,-0.4416206629374126
ACH-000777,-0.2621746917545786
ACH-000778,-0.1079719466374729
ACH-000781,-0.3611635953316704
ACH-000782,-0.35971093630600903
ACH-000783,-0.43310300693860254
ACH-000784,-0.26424339774451544
ACH-000785,-0.3988114757635775
ACH-000787,-0.1371818906346518
ACH-000788,-0.3656406238575825
ACH-000791,-0.3106103755955714
ACH-000792,-0.2326726164262923
ACH-000794,-0.2620328803242745
ACH-000796,-0.28588330540865464
ACH-000798,-0.2770197518659768
ACH-000799,-0.387253982330282
ACH-000800,-0.3312073486738448
ACH-000802,-0.3153810728135322
ACH-000804,-0.1793189351401649
ACH-000805,-0.2543739994896453
ACH-000809,-0.1637523862970608
ACH-000810,-0.38379847399052985
ACH-000811,-0.4531638085555253
ACH-000817,-0.3597287883646681
ACH-000819,-0.30225355587664376
ACH-000820,-0.4140702234490594
ACH-000821,0.029308087388224997
ACH-000822,-0.2975768645830794
ACH-000823,-0.3390774289390393
ACH-000824,-0.28430959536664313
ACH-000827,-0.4983213605140226
ACH-000829,-0.2480692990055856
ACH-000831,-0.2729502075982024
ACH-000832,-0.3762623824149878
ACH-000833,-0.40548649321489977
ACH-000834,-0.3341296260726951
ACH-000835,-0.08338776103604438
ACH-000836,-0.2758572285636351
ACH-000837,-0.4802552856934837
ACH-000838,-0.3810354121922057
ACH-000839,-0.15083972224821654
ACH-000840,-0.2475575944717717
ACH-000841,-0.27328831875603465
ACH-000843,-0.21193320934679089
ACH-000846,-0.4761365694233971
ACH-000847,-0.3449074329905853
ACH-000848,-0.528137328232341
ACH-000849,-0.18344068668244676
ACH-000851,-0.5748160158051286
ACH-000855,-0.056541256655759466
ACH-000856,-0.4374028478725257
ACH-000858,-0.16134887458099173
ACH-000859,-0.4005057249601546
ACH-000861,-0.2761731384944637
ACH-000862,-0.21883656081325945
ACH-000865,-0.28572626018586217
ACH-000866,-0.30540686082931306
ACH-000867,-0.3367761087404498
ACH-000869,-0.25675051125979353
ACH-000872,-0.3317081771202939
ACH-000873,-0.22955850766150865
ACH-000876,-0.5580018040917152
ACH-000878,-0.2990121106484757
ACH-000880,-0.3407023215050883
ACH-000881,-0.3798713015007785
ACH-000882,-0.4050085116956523
ACH-000884,-0.3428745897350975
ACH-000885,-0.24803191196222815
ACH-000887,-0.4376258999813151
ACH-000889,-0.21552281678696733
ACH-000896,-0.4174912201008257
ACH-000898,-0.056701731833765964
ACH-000900,-0.2601984676884572
ACH-000901,-0.4008477155406515
ACH-000905,-0.21436666569848808
ACH-000906,-0.295262655900948
ACH-000907,-0.3422715772103289
ACH-000910,-0.33917365851587294
ACH-000911,-0.2728320515910419
ACH-000912,-0.33980670956489106
ACH-000913,-0.30335581317108234
ACH-000915,-0.24431185820200965
ACH-000916,-0.17064378910871178
ACH-000917,-0.15662073647928826
ACH-000920,-0.6497460626139421
ACH-000921,-0.4639823138988196
ACH-000924,-0.31438141682927323
ACH-000926,-0.2966086928071108
ACH-000928,-0.5355546163659006
ACH-000929,-0.32898539555359163
ACH-000932,-0.2366800703585726
ACH-000935,-0.28972462197409776
ACH-000936,-0.28625987341541603
ACH-000937,-0.17562259525140686
ACH-000938,-0.4413555387677741
ACH-000939,-0.3521859773029348
ACH-000941,-0.34624591201649635
ACH-000943,-0.1792923837427957
ACH-000946,-0.4032859455577924
ACH-000947,-0.2265739092521325
ACH-000948,-0.405077202395111
ACH-000950,-0.42039050944695655
ACH-000953,-0.4530684693172872
ACH-000954,-0.1921687210882368
ACH-000957,-0.30229251923870193
ACH-000958,-0.4604807438988262
ACH-000960,-0.3769891613744684
ACH-000963,-0.2657229324733134
ACH-000968,-0.2678887736324808
ACH-000969,-0.3367487955711771
ACH-000972,-0.5435039810379028
ACH-000973,-0.27698363213303484
ACH-000974,-0.4121846523058665
ACH-000978,-0.04184217620769163
ACH-000984,-0.5164321184942294
ACH-000986,-0.19821169260079108
ACH-000988,-0.3554743145613716
ACH-000993,-0.494045208013235
ACH-000994,-0.2600007895130424
ACH-000996,-0.5720563126066638
ACH-001001,-0.31492654405486586
ACH-001020,-0.31581015387096284
ACH-001028,-0.38808928981851293
ACH-001031,-0.44338359600526617
ACH-001038,-0.38059707301788015
ACH-001048,-0.3735575328053594
ACH-001050,-0.5447857614897008
ACH-001053,-0.47907718134267097
ACH-001054,-0.4860471597661872
ACH-001061,-0.33430845079782184
ACH-001067,-0.21678775560767674
ACH-001075,-0.3278041849692758
ACH-001096,-0.2399873139140836
ACH-001111,-0.3270870962421
ACH-001119,-0.1845640269655252
ACH-001128,-0.23525462940472425
ACH-001134,-0.2468682397438945
ACH-001151,-0.21629482363774144
ACH-001163,-0.4108131142783609
ACH-001164,-0.4896539106652336
ACH-001183,-0.34567863290873585
ACH-001192,-0.4743525364583311
ACH-001193,-0.2335351251789101
ACH-001196,-0.2218928004856382
ACH-001197,-0.3925559453583372
ACH-001205,-0.16702626846795493
ACH-001211,-0.5028925157033938
ACH-001212,-0.6205922938127286
ACH-001228,-0.4756537375580271
ACH-001232,-0.3716229409570209
ACH-001239,-0.29658453359795645
ACH-001270,0.021352773810092547
ACH-001274,-0.4606016376066556
ACH-001275,-0.2559465311347064
ACH-001277,-0.5432560973368711
ACH-001278,-0.3562135444717252
ACH-001280,-0.42982972590563706
ACH-001283,-0.3612596691981583
ACH-001289,-0.5130197894977226
ACH-001300,-0.4630341807450418
ACH-001301,-0.5546084725052286
ACH-001302,-0.4592377409126946
ACH-001306,-0.21430261283452914
ACH-001318,-0.5103012923405311
ACH-001322,-0.40361443971008215
ACH-001328,-0.4046314489018191
ACH-001332,-0.14904716802378834
ACH-001336,-0.2112175540154314
ACH-001346,-0.37322975292606747
ACH-001353,-0.2808571116808234
ACH-001354,-0.4532550410930373
ACH-001367,-0.08682207060972702
ACH-001368,-0.4430650821650465
ACH-001374,-0.7839433447144869
ACH-001377,-0.2285780538812066
ACH-001380,-0.4134674879740832
ACH-001391,-0.42889218238802257
ACH-001408,-0.37944698237202695
ACH-001430,-0.23262098616473745
ACH-001431,-0.3286349669213458
ACH-001450,-0.2812389278085751
ACH-001496,-0.17701599684965866
ACH-001500,-0.4108403200201613
ACH-001523,-0.5756876575170133
ACH-001532,-0.3677708037182719
ACH-001550,-0.29501482824101793
ACH-001552,-0.4740975340804949
ACH-001554,-0.3763213147219235
ACH-001654,-0.368878695784933
ACH-001735,-0.19553728445454874
ACH-001736,-0.4237278246983924
ACH-001737,-0.7280179492123942
ACH-001740,-0.18121725887711115
ACH-001745,-0.1801710898785192
ACH-001765,-0.3024181612270808
