,ACAP1 (9744)
ACH-000004,-0.14000408428327235
ACH-000005,-0.002948388788159203
ACH-000007,-0.11468987476701245
ACH-000009,-0.3108443570917345
ACH-000011,0.019841419969413226
ACH-000012,-0.2745100014787355
ACH-000013,-0.23370659238986155
ACH-000014,-0.04905591565055849
ACH-000015,-0.19987681143479635
ACH-000017,-0.12310357349621118
ACH-000018,-0.0996868398593774
ACH-000019,-0.14625205591887164
ACH-000021,-0.08114206905614094
ACH-000022,-0.13576099461316102
ACH-000025,-0.182622491968088
ACH-000028,-0.11118662117875444
ACH-000030,-0.1363481618086255
ACH-000035,-0.1412651833907181
ACH-000036,-0.13514215780321884
ACH-000037,-0.1812715188992895
ACH-000039,0.017741290672662915
ACH-000040,-0.14065009150580265
ACH-000041,-0.14059634164142734
ACH-000042,-0.1678762899348035
ACH-000045,-0.2576585430278208
ACH-000047,-0.2119919929865084
ACH-000052,-0.1268245725709304
ACH-000053,-0.1017567444547966
ACH-000054,-0.17668799038445046
ACH-000055,-0.08992574305520983
ACH-000060,-0.17115594286373792
ACH-000067,-0.28071843732848617
ACH-000070,-0.400489523481622
ACH-000075,0.020466808980641227
ACH-000078,-0.10646683743567097
ACH-000082,-0.2241458407125312
ACH-000085,-0.0455413705889057
ACH-000086,-0.21119801526839999
ACH-000087,-0.1226154891364795
ACH-000092,-0.19041750162057927
ACH-000095,-0.13572188134473934
ACH-000097,-0.1781018281250673
ACH-000098,-0.2724749088100017
ACH-000099,-0.11387504967831713
ACH-000108,-0.1138898068743323
ACH-000113,-0.1355681768038388
ACH-000116,-0.07094708732863307
ACH-000118,-0.10672194663597566
ACH-000120,-0.195729943408993
ACH-000123,-0.1941042685243708
ACH-000127,-0.15300503035048454
ACH-000128,-0.0772714695463539
ACH-000132,-0.15898580460465225
ACH-000133,-0.16442483695497426
ACH-000137,-0.1650198750171843
ACH-000138,-0.2827507165997169
ACH-000142,-0.2046690112271386
ACH-000143,-0.1215603118659296
ACH-000146,-0.18448283543639588
ACH-000148,-0.19761796998252174
ACH-000150,-0.2676490507330764
ACH-000152,-0.23041195428173936
ACH-000153,-0.1934998293736676
ACH-000159,-0.1356876467758281
ACH-000160,-0.1883758483521952
ACH-000163,-0.043015350995758976
ACH-000167,0.05217637615747242
ACH-000168,-0.27882584532019666
ACH-000169,-0.0898551719234445
ACH-000178,-0.2436631373676427
ACH-000183,-0.20595632497341312
ACH-000188,-0.29325419245283924
ACH-000189,-0.09543631511086786
ACH-000190,-0.20923317466808053
ACH-000198,-0.14465295499239286
ACH-000203,-0.6982223407334422
ACH-000204,-0.5429196847120529
ACH-000206,-0.1971682465936994
ACH-000207,-0.28358909485077194
ACH-000208,-0.2947035107029917
ACH-000210,-0.19648630330198094
ACH-000211,-0.16595662823722634
ACH-000215,-0.2248310296865242
ACH-000221,-0.07312556223062756
ACH-000222,-0.06376165795163244
ACH-000223,-0.07176071325202367
ACH-000226,-0.053130946670576544
ACH-000227,-0.20651358120187166
ACH-000228,-0.059975939122230724
ACH-000231,-0.2516790467985241
ACH-000232,-0.0289698062335979
ACH-000233,-0.23016304471307336
ACH-000234,-0.17436080011009944
ACH-000235,-0.15773747699107646
ACH-000237,-0.1185842944958655
ACH-000238,-0.3983878346498447
ACH-000242,-0.6830565920460329
ACH-000243,-0.3110907538302733
ACH-000244,-0.10637096957097804
ACH-000246,-0.1333551684385399
ACH-000248,0.0424596633383505
ACH-000250,-0.1375111259765358
ACH-000251,-0.2895353388789658
ACH-000252,0.09020496167925247
ACH-000253,-0.05857190793969681
ACH-000255,-0.14663966778752066
ACH-000256,-0.10634820190080928
ACH-000257,-0.2690873164841644
ACH-000258,-0.14836165515006955
ACH-000259,-0.10656100733578894
ACH-000260,-0.1806847635263097
ACH-000261,-0.17975381769989232
ACH-000262,-0.09988445160481188
ACH-000263,0.05742819867192999
ACH-000264,-0.23616542329938356
ACH-000265,-0.1009241697675815
ACH-000266,-0.1425553675169195
ACH-000272,-0.0401236749481928
ACH-000274,-0.19047825720912592
ACH-000277,-0.2832654495557752
ACH-000278,-0.15063200927735973
ACH-000279,-0.16891111532176595
ACH-000280,-0.13313684167582915
ACH-000281,-0.05530113882336303
ACH-000288,-0.4219837860493119
ACH-000291,-0.1777222200876103
ACH-000293,0.02116788139756194
ACH-000294,-0.2580918728744374
ACH-000295,-0.30306966281970643
ACH-000296,-0.21216399434190653
ACH-000302,-0.2240487022137729
ACH-000304,-0.04819137831766535
ACH-000307,0.011149160335858476
ACH-000308,-0.15327340929840727
ACH-000310,-0.09080076332485612
ACH-000311,-0.2960052882433969
ACH-000312,-0.1460705011176563
ACH-000315,-0.012584358204532624
ACH-000316,-0.03864898578822428
ACH-000317,0.04067441152692117
ACH-000318,-0.020842261456551128
ACH-000319,-0.3792225588373504
ACH-000320,-0.15825577227769094
ACH-000322,-0.13473070384410635
ACH-000323,-0.18156169783907508
ACH-000324,-0.14757494712909247
ACH-000329,-0.12864417960186364
ACH-000330,-0.23314132328588924
ACH-000331,-0.2547273040651325
ACH-000332,-0.1894282273150868
ACH-000334,-0.3255638852408864
ACH-000335,0.05781407124598269
ACH-000336,-0.1832713103535165
ACH-000337,-0.16628984416389558
ACH-000338,0.3017702152787005
ACH-000339,-0.2531416287160061
ACH-000341,-0.20967527934202196
ACH-000348,-0.13688769946731486
ACH-000350,-0.09322288593298568
ACH-000352,-0.17482757317449768
ACH-000356,-0.3084806773978113
ACH-000361,-0.33614629052061856
ACH-000362,-0.1757511932925588
ACH-000363,-0.1395046308302151
ACH-000364,-0.2793981540786345
ACH-000365,-0.1943560192562296
ACH-000366,-0.12599411736056956
ACH-000368,-0.15058131351245385
ACH-000374,-0.1945472273158868
ACH-000375,-0.18898072186067488
ACH-000376,-0.1882293614977588
ACH-000381,-0.1274079314964256
ACH-000383,-0.1405033274393044
ACH-000387,-0.252064945889158
ACH-000389,-0.11030314706875494
ACH-000390,-0.142421221577759
ACH-000393,-0.15658690225521085
ACH-000395,-0.2851382484262788
ACH-000396,-0.06316390343149107
ACH-000397,-0.25521606565623783
ACH-000401,0.01722668005565467
ACH-000402,-0.3077721197045752
ACH-000403,-0.2199230636985464
ACH-000404,0.0683833590575805
ACH-000406,-0.12341907486600305
ACH-000407,-0.17518827575318496
ACH-000408,-0.2873504014713788
ACH-000410,-0.16575381603419528
ACH-000411,-0.2574538339650172
ACH-000414,-0.02353390992549128
ACH-000415,-0.22331769072477292
ACH-000416,-0.18611438696755547
ACH-000420,-0.17442591929542184
ACH-000421,-0.23919906924551196
ACH-000424,-0.15637546189710055
ACH-000425,-0.07019904351310229
ACH-000426,-0.32629682133875704
ACH-000427,-0.02675189515818957
ACH-000433,-0.15928465264108516
ACH-000435,-0.006748700323746885
ACH-000436,-0.0519864464204573
ACH-000444,-0.09758342868360101
ACH-000445,-0.29146504903431025
ACH-000448,-0.2395422133019237
ACH-000450,-0.2447169241393211
ACH-000452,-0.16288369688056858
ACH-000454,-0.0894204957411714
ACH-000458,-0.09234442595960664
ACH-000459,-0.20305878022429133
ACH-000460,-0.2600310616782224
