,UBR5 (51366)
ACH-000004,-0.8202462265172912
ACH-000005,-0.2927428260042511
ACH-000007,-0.6758115950412815
ACH-000009,-0.3001055290118417
ACH-000011,-0.8370041411255532
ACH-000012,-0.2150245099536082
ACH-000013,-0.3706029928990449
ACH-000014,-0.4215962012468311
ACH-000015,-0.5373270596989563
ACH-000017,-0.4977420938152018
ACH-000018,-0.658332654200309
ACH-000019,-0.7044749972209713
ACH-000021,-0.4086154208269755
ACH-000022,-0.10846430492779836
ACH-000025,-0.6495777771782734
ACH-000028,-0.5756394818385829
ACH-000030,-0.3961034086055648
ACH-000035,-0.24589622739636965
ACH-000036,-0.4485996947303599
ACH-000037,-0.3306716547814878
ACH-000039,-0.5492469505352474
ACH-000040,-0.4780149383162876
ACH-000041,-0.7238999593470217
ACH-000042,-0.6821650730075071
ACH-000045,-0.3036784396769282
ACH-000047,-0.4268981821162685
ACH-000052,-0.4681922133016933
ACH-000053,-0.3900675776563601
ACH-000054,-0.8114419250456917
ACH-000055,-0.8484486771739626
ACH-000060,-0.5178635179671451
ACH-000067,-0.5022053133691735
ACH-000070,-0.341769534806953
ACH-000075,-0.7202397894233813
ACH-000078,-0.5706397073883137
ACH-000082,-0.7797243294799562
ACH-000085,-0.9698431123387864
ACH-000086,-0.3016623730378942
ACH-000087,-0.8720042214041352
ACH-000092,-0.6902738123505533
ACH-000095,-0.6744797552633818
ACH-000097,-0.9035479587451802
ACH-000098,-0.6880220154218828
ACH-000099,-0.4630673333408864
ACH-000108,0.00999987198919307
ACH-000113,-0.44419035184970335
ACH-000116,-1.0572403198674785
ACH-000118,-0.5139415801828658
ACH-000120,-0.8744162477093593
ACH-000123,-0.4576742872141673
ACH-000127,-0.12322679553634062
ACH-000128,-0.4846699412841341
ACH-000132,-0.4987961526520547
ACH-000133,-0.5191043604359468
ACH-000137,-0.3458598757939226
ACH-000138,-0.7829741225445367
ACH-000142,-0.4193324251403464
ACH-000143,-0.8835088943698772
ACH-000146,-0.39908890393416063
ACH-000148,-0.3770067336373352
ACH-000150,-0.26312862771427875
ACH-000152,-0.7706205686462309
ACH-000153,-0.6567943107727036
ACH-000159,-0.716433695094033
ACH-000160,-0.27299420446470324
ACH-000163,-0.8972920676915164
ACH-000167,-0.297460886080455
ACH-000168,-0.18078432588211188
ACH-000169,-0.3106203343422457
ACH-000178,-0.5736001037715122
ACH-000183,-0.7017157041214551
