,ZRANB2 (9406)
ACH-000004,-0.19850346928237286
ACH-000005,-0.2150596612335501
ACH-000007,-0.2090991390672485
ACH-000009,-0.6902421883453407
ACH-000011,-0.3818825360576693
ACH-000012,-0.5425901574962355
ACH-000013,-0.35694172698793875
ACH-000014,-0.4049757945927197
ACH-000015,-0.4305718769353685
ACH-000017,-0.6631995356423178
ACH-000018,-0.3768047776220928
ACH-000019,-0.4058753378288713
ACH-000021,-0.6635089315485632
ACH-000022,-0.4459934968423708
ACH-000025,-0.7220275151753083
ACH-000028,-0.4170367508049588
ACH-000030,-0.28016763359664953
ACH-000035,-0.37595022653742777
ACH-000036,-0.4778679250789005
ACH-000037,-0.6801480172663629
ACH-000039,-0.6163356154281806
ACH-000040,-0.6907540247636151
ACH-000041,-0.3532640057629008
ACH-000042,-0.3686270580918757
ACH-000045,-0.06527078481015917
ACH-000047,-0.1861768473017588
ACH-000052,-0.5570542585742974
ACH-000053,-0.6784192111322723
ACH-000054,-0.22342124350773065
ACH-000055,-0.8742892880617787
ACH-000060,-0.7108987311059235
ACH-000067,-0.4841464589903192
ACH-000070,-0.530712704293639
ACH-000075,-0.3715688334411083
ACH-000078,-0.4681804650211355
ACH-000082,-0.4235873510887518
ACH-000085,-0.6362182935080417
ACH-000086,-0.33910036146791783
ACH-000087,-0.4912543954522126
ACH-000092,-0.5109309242237735
ACH-000095,-0.5384445836242047
ACH-000097,-0.2326156484391209
ACH-000098,-0.64933396202671
ACH-000099,-0.18198509078382824
ACH-000108,-0.36402218707798206
ACH-000113,-0.10510251658469524
ACH-000116,-0.3928471647776218
ACH-000118,-0.5551972852426263
ACH-000120,-0.5730135705830282
ACH-000123,-0.4088505565360445
ACH-000127,-0.2410926033123797
ACH-000128,-0.2911445606967638
ACH-000132,-0.4127864881860987
ACH-000133,-0.6454031199774023
ACH-000137,-0.6983753958444792
ACH-000138,-0.5519454950180543
ACH-000142,-0.3336648536379924
ACH-000143,-0.6183129598145558
ACH-000146,-0.4786206546100916
ACH-000148,-0.4492170307587953
ACH-000150,-0.5401654651917612
ACH-000152,-0.5514041307695753
ACH-000153,-0.33525240345089097
ACH-000159,-0.18103135042462612
ACH-000160,-0.4893996294000951
ACH-000163,-0.4869424529448868
ACH-000167,-0.7731632208793688
ACH-000168,-0.4032574086811737
ACH-000169,-0.3617379041933765
ACH-000178,-0.4362103690544871
ACH-000183,-0.6235525643302533
ACH-000188,-0.4396150158190255
ACH-000189,-0.028245248699986483
