,NKX2-5 (1482)
ACH-000004,-0.1228673295139812
ACH-000005,-0.1894537871176478
ACH-000007,-0.12276837486658865
ACH-000009,-0.2509706815196625
ACH-000011,-0.2581547151126597
ACH-000012,-0.3036791221454472
ACH-000013,-0.22138635601596748
ACH-000014,-0.21707192163976294
ACH-000015,-0.2348711858934624
ACH-000017,-0.42866234167924094
ACH-000018,-0.3592461509226585
ACH-000019,-0.15959531626148374
ACH-000021,-0.3205784540856899
ACH-000022,-0.23690073844091725
ACH-000025,-0.20095326441160224
ACH-000028,-0.2624525245820544
ACH-000030,-0.1665093001615801
ACH-000035,-0.21623262067865007
ACH-000036,-0.21287795537342974
ACH-000037,-0.4607465300087448
ACH-000039,-0.3358372527801733
ACH-000040,-0.3370305522065445
ACH-000041,-0.2496026659208187
ACH-000042,-0.4468946060696484
ACH-000045,-0.17370667150464042
ACH-000047,-0.2978536694311645
ACH-000052,-0.20072068110136065
ACH-000053,-0.14927527775717656
ACH-000054,-0.38452422232513217
ACH-000055,-0.058732051841853435
ACH-000060,-0.5154267293380973
ACH-000067,-0.22494657756231576
ACH-000070,-0.08573728285285913
ACH-000075,-0.26845590071681485
ACH-000078,-0.15706913385638727
ACH-000082,-0.3050026848209361
ACH-000085,-0.26288709484680284
ACH-000086,-0.2910118712026965
ACH-000087,-0.23027439629124785
ACH-000092,-0.252195505455615
ACH-000095,-0.3618425838192647
ACH-000097,-0.16082958566223374
ACH-000098,-0.33964972946603805
ACH-000099,-0.2437082817332016
ACH-000108,-0.3674239238603316
ACH-000113,-0.2892290598003249
ACH-000116,-0.2765666082217001
ACH-000118,-0.17770320000579018
ACH-000120,-0.3843200695851232
ACH-000123,-0.0037248457664870735
ACH-000127,-0.3627977492478152
ACH-000128,-0.3337376989259109
ACH-000132,-0.2995790304176514
ACH-000133,-0.2198196157069177
ACH-000137,-0.285696011299641
ACH-000138,-0.3408905681203063
ACH-000142,-0.20409249911336527
ACH-000143,-0.23744467725172105
ACH-000146,-0.20686433760070136
ACH-000148,-0.304250840129022
ACH-000150,-0.5771769146779143
ACH-000152,-0.3441177179668956
ACH-000153,-0.39523286648724143
ACH-000159,-0.2143378137476684
ACH-000160,-0.2345514308485856
ACH-000163,-0.2961897208315782
ACH-000167,-0.8544882140418554
ACH-000168,-0.2364541659633176
ACH-000169,-0.4088190103999447
ACH-000178,-0.4417159840797256
ACH-000183,-0.05724671366070279
ACH-000188,-0.3662653960607763
ACH-000189,-0.3287844543460674
ACH-000190,-0.4319289733397987
ACH-000198,-0.2223656239932132
ACH-000203,-0.43251869494415496
ACH-000204,-0.4022656480103863
ACH-000206,-0.361366724181995
ACH-000207,-0.16133174792604493
ACH-000208,-0.07198763499030487
ACH-000210,0.0228623730752617
ACH-000211,-0.39890595525302497
ACH-000215,-0.320628382076687
ACH-000221,-0.20363892605573408
ACH-000222,-0.4021842052618837
ACH-000223,-0.4453896030605946
ACH-000226,-0.33401222637041644
ACH-000227,-0.3397951745576073
