,HACL1 (26061)
ACH-000004,0.10809050799266323
ACH-000005,-0.08408058400388807
ACH-000007,0.04180874422281596
ACH-000009,0.09100462408443624
ACH-000011,0.13756884828871696
ACH-000012,0.09336892598273347
ACH-000013,0.04151060689662925
ACH-000014,0.06027974872923325
ACH-000015,-0.01845294402556906
ACH-000017,0.11384513919262247
ACH-000018,-0.026993196019101672
ACH-000019,0.06393805172051344
ACH-000021,0.054659152196632164
ACH-000022,0.07961222746313877
ACH-000025,-0.1250801211480826
ACH-000028,0.010235768450547036
ACH-000030,0.0803976239751191
ACH-000035,0.1169559799702632
ACH-000036,-0.08139383363924965
ACH-000037,0.06628182951188094
ACH-000039,0.019263817410934983
ACH-000040,-0.03958861185459914
ACH-000041,0.061296440164221325
ACH-000042,-0.05836451449892632
ACH-000045,0.02361768135097917
ACH-000047,-0.010514340837232879
ACH-000052,-0.016574883577133555
ACH-000053,0.02313804182741949
ACH-000054,-0.006342314268289935
ACH-000055,0.02138043210743551
ACH-000060,0.0008793052846824709
ACH-000067,-0.05646414528404626
ACH-000070,-0.035473315646962565
ACH-000075,0.12425029689124813
ACH-000078,0.07297929604979657
ACH-000082,0.10030086917477872
ACH-000085,0.09456931161845304
ACH-000086,-0.0015883646132660745
ACH-000087,-0.05169385076610943
ACH-000092,0.0250411546219097
ACH-000095,-0.03133174520053945
ACH-000097,0.01702002110332172
ACH-000098,-0.003924472548440851
ACH-000099,0.06940565851316831
ACH-000108,-0.041370108648684185
ACH-000113,-0.0017483518496691456
ACH-000116,0.02949226599364725
ACH-000118,0.0478396358758262
ACH-000120,-0.06963376323055205
ACH-000123,-0.04275656074382474
ACH-000127,0.10521663728858947
ACH-000128,0.08472440175740271
ACH-000132,0.06180008286689659
ACH-000133,0.1384792690957645
ACH-000137,0.111177885649277
ACH-000138,0.10538055833445956
ACH-000142,0.07962170367839289
ACH-000143,-0.0959052519119596
ACH-000146,0.02123793490978934
ACH-000148,0.06408708033876485
ACH-000150,-0.1835226649230572
ACH-000152,-0.047843464706589636
ACH-000153,0.12353221148803595
ACH-000159,0.09827900418214404
ACH-000160,0.10497656913903698
ACH-000163,-0.06270273741808348
ACH-000167,0.24178119750022306
ACH-000168,-0.2265436623379705
ACH-000169,-0.11652337963792098
ACH-000178,0.07112333282900744
ACH-000183,-0.0351353991814486
ACH-000188,0.06377524821954256
ACH-000189,0.05713508050091962
ACH-000190,-0.04390559591470118
ACH-000198,-0.1614768151077824
ACH-000203,0.08555498100343939
ACH-000204,0.0392233061782068
ACH-000206,0.06611814753541824
ACH-000207,-0.026784844177277018
ACH-000208,0.025534697859011204
ACH-000210,-0.08165788561299707
ACH-000211,-0.07753050092594548
ACH-000215,-0.01338871624463968
ACH-000221,0.19884737081113985
ACH-000222,0.07764384194809243
ACH-000223,-0.04237578950853775
ACH-000226,0.07264572230067796
ACH-000227,-0.06613737980426714
ACH-000228,-0.040191879545581885
ACH-000231,-0.00034874956724819945
ACH-000232,0.022428329170032364
ACH-000233,0.041713352566136834
ACH-000234,0.015596170258039981
ACH-000235,-0.005525575435374967
ACH-000237,0.024883278326085216
ACH-000238,-0.03128673974551344
ACH-000242,-0.01750677717071001
ACH-000243,0.0103858688595396
ACH-000244,-0.0018802582376057637
ACH-000246,-0.04506392701737312
ACH-000248,0.016960092387971575
ACH-000250,0.0031949436562858763
ACH-000251,0.005715799389174064
ACH-000252,-0.11798188896703465
ACH-000253,0.04440387948672018
ACH-000255,0.004925414308462935
ACH-000256,0.05023937279777259
ACH-000257,-0.10848980888830594
ACH-000258,-0.4222197903068269
ACH-000259,0.037614974590710136
ACH-000260,-0.025229100191114046
ACH-000261,0.15091932420386453
ACH-000262,-0.02202416903438141
ACH-000263,-0.034401678391368706
ACH-000264,-0.006603862708649477
ACH-000265,0.07775366310149512
ACH-000266,0.06285449518398863
ACH-000272,0.08544595238483843
ACH-000274,-0.03799295274193591
ACH-000277,0.041197381110085966
ACH-000278,0.10966549280677014
ACH-000279,0.05010026689720399
ACH-000280,-0.1183974455695279
ACH-000281,0.02904358324022016
ACH-000288,0.06801353632786643
ACH-000291,-0.11340963342229995
ACH-000293,0.15764227660712954
ACH-000294,-0.08311559094605858
ACH-000295,0.04420991337574827
ACH-000296,-0.11316015633067955
ACH-000302,0.033219555665765434
ACH-000304,-0.051300515290008425
ACH-000307,-0.07364903765670147
ACH-000308,0.0892832280093739
ACH-000310,-0.10940111244367
ACH-000311,-0.04097358987637344
ACH-000312,0.06265878818694062
ACH-000315,0.158670338722204
ACH-000316,-0.10635556777068253
ACH-000317,0.06823786011336387
ACH-000318,0.09162536987100332
ACH-000319,0.2534861890221065
ACH-000320,0.031864255948981804
ACH-000322,0.04284914366554853
ACH-000323,-0.1169974665225941
ACH-000324,-0.015136920636575334
ACH-000329,-0.061293318379241686
ACH-000330,0.07293522436781749
ACH-000331,0.003236089592281532
ACH-000332,-0.05602336382809951
ACH-000334,0.13275036497297832
ACH-000335,0.12467379377138205
ACH-000336,0.12746753658663096
ACH-000337,0.18246350970942776
ACH-000338,-0.05239274838314291
ACH-000339,-0.009403440518760759
ACH-000341,0.13313219559599898
ACH-000348,0.12186015035979295
ACH-000350,-0.00866137576288338
ACH-000352,-0.009541073349615029
ACH-000356,0.24753705725426975
ACH-000361,0.009819920868822269
ACH-000362,-0.025958497150399558
ACH-000363,-0.0664706232940637
ACH-000364,0.07894177202138594
ACH-000365,-0.011530230473922208
ACH-000366,-0.032182589329440764
ACH-000368,-0.12226457829121805
ACH-000374,0.0632540339765636
ACH-000375,-0.01905871381449397
ACH-000376,0.0012850599817600455
ACH-000381,-0.001602512987145208
ACH-000383,0.07817830140219126
ACH-000387,0.013214108202927463
ACH-000389,-0.25630155177935604
ACH-000390,0.10313508062320664
ACH-000393,0.02036273290090215
ACH-000395,-0.2356342182171336
ACH-000396,-0.03583931736614145
ACH-000397,0.0472883609994124
ACH-000401,0.003289180282332039
ACH-000402,-0.05703710334758584
ACH-000403,-0.0384497155205005
ACH-000404,0.18496084932059745
ACH-000406,0.02404140578430601
ACH-000407,0.05785415487978535
ACH-000408,0.021798884943186082
ACH-000410,-0.048513071061688784
ACH-000411,0.002239796226969957
ACH-000414,0.09909202250329938
ACH-000415,-0.024456048036565682
ACH-000416,0.002249762593955739
ACH-000420,0.0017952542675122344
ACH-000421,0.035204405851790965
ACH-000424,0.0423037062556567
ACH-000425,0.06541669489726974
ACH-000426,0.09573177972008096
ACH-000427,0.07198106756681731
ACH-000433,0.09353444516105992
ACH-000435,0.09577177906801423
ACH-000436,-0.08878157967230473
ACH-000444,0.027898554895987138
ACH-000445,-0.03083173508731519
ACH-000448,0.006337965734849186
ACH-000450,0.05326280147432829
ACH-000452,0.12058946584976744
ACH-000454,-0.0875070828760012
ACH-000458,0.14577772454708704
ACH-000459,0.02068955941526137
ACH-000460,0.007810098715608623
ACH-000461,-0.12347199227435017
ACH-000463,0.026525280723865417
ACH-000464,-0.026578145888194717
ACH-000466,0.11935143859889548
ACH-000467,-0.07355073906655381
ACH-000468,0.04395141267421608
ACH-000469,0.013327069736400354
ACH-000470,0.07528795050217653
ACH-000471,0.01461805652423341
ACH-000472,0.05938514915833594
ACH-000473,0.1359684054481061
ACH-000475,0.021343507379299343
ACH-000476,0.02169742918893286
ACH-000477,0.14737117178689207
ACH-000479,-0.10174410540013523
ACH-000480,0.0166947057730987
ACH-000481,0.1961780797793737
ACH-000483,0.005703717152977046
ACH-000484,0.014253562394691487
ACH-000485,0.05602420544870075
ACH-000486,0.00036448125778980464
ACH-000487,0.0928648416312178
ACH-000488,0.000637074259364656
ACH-000490,0.0595148327836872
ACH-000491,0.14440137358914112
ACH-000495,-0.12967985578608152
ACH-000496,0.08914636941220844
ACH-000499,0.036553611326375725
ACH-000500,0.14522966879681004
ACH-000502,0.07991584277798201
ACH-000503,0.007847710159773959
ACH-000505,0.059869099477834725
ACH-000507,-0.055858776853129774
ACH-000510,0.05047984831941179
ACH-000511,-0.14788744487277442
ACH-000512,0.0988024580630152
ACH-000516,0.014809472221768618
ACH-000517,-0.00459106964223341
ACH-000518,0.1973644076967094
ACH-000520,-0.0308435740245394
ACH-000521,0.13874960527426866
ACH-000522,-0.03623795143395876
ACH-000524,-0.08628550154826083
ACH-000527,0.025253098559332623
ACH-000528,0.07593287692148913
ACH-000537,-0.055677396634584965
ACH-000541,-0.1228749362128386
ACH-000542,-0.027488826506375973
ACH-000544,-0.02518996220672279
ACH-000545,0.09428583272157257
ACH-000547,0.2338066638906027
ACH-000548,0.10898595512570808
ACH-000549,-0.044632861356678065
