,HES5 (388585)
ACH-000004,-0.2015453673417876
ACH-000005,-0.2405359228333421
ACH-000007,-0.0657313605414255
ACH-000009,-0.3079841585782031
ACH-000011,-0.133938124051577
ACH-000012,-0.22655241861042824
ACH-000013,-0.23388912834162984
ACH-000014,-0.2788672217389985
ACH-000015,-0.13379190580932535
ACH-000017,-0.09907654593790803
ACH-000018,-0.3927171783224743
ACH-000019,0.013250094315918837
ACH-000021,-0.06832453002500559
ACH-000022,-0.11132933797241787
ACH-000025,-0.12398781461550695
ACH-000028,-0.12973588799130648
ACH-000030,-0.14342925689069624
ACH-000035,-0.3477784709114937
ACH-000036,0.0029004084676694216
ACH-000037,-0.10315408405417167
ACH-000039,-0.12095520575666567
ACH-000040,-0.28472943660903177
ACH-000041,-0.4059287272055753
ACH-000042,-0.21488589699366387
ACH-000045,-0.2008880783862415
ACH-000047,-0.28998618625585393
ACH-000052,0.032539653682887665
ACH-000053,-0.0658859654103676
ACH-000054,-0.06551329201364793
ACH-000055,-0.001084466666618184
ACH-000060,-0.386699463966615
ACH-000067,-0.15154243446476534
ACH-000070,-0.09729165831263216
ACH-000075,-0.4668832430534772
ACH-000078,-0.24787121867249665
ACH-000082,-0.16515300020784782
ACH-000085,-0.2285398060505879
ACH-000086,-0.14070635950866536
ACH-000087,-0.2422617282571484
ACH-000092,-0.04552165570904362
ACH-000095,-0.2517874115051621
ACH-000097,-0.2037834510036082
ACH-000098,-0.13794417186267088
ACH-000099,-0.09594479960464863
ACH-000108,-0.1532699246394446
ACH-000113,-0.13274370812753314
ACH-000116,-0.19360129835096315
ACH-000118,-0.07141753158244815
ACH-000120,-0.1839329087230277
ACH-000123,-0.10763725240937574
ACH-000127,-0.18573577145151768
ACH-000128,-0.19421648562470506
ACH-000132,-0.07664021912995136
ACH-000133,-0.2050704968601792
ACH-000137,0.05981145925374035
ACH-000138,-0.13333174710736803
ACH-000142,-0.219547243836237
ACH-000143,-0.2301561103805015
ACH-000146,-0.01418040964958015
ACH-000148,-0.1789863045363067
ACH-000150,-0.28526999167738465
ACH-000152,-0.129254059837296
ACH-000153,0.05216227631343767
ACH-000159,-0.08294735592225694
ACH-000160,0.24760274591884626
ACH-000163,-0.13920860118563333
ACH-000167,0.6844508270097474
ACH-000168,-0.2494968379398713
ACH-000169,-0.26015519508663043
ACH-000178,-0.07486906711749945
ACH-000183,0.031608894732178414
ACH-000188,-0.2502923712779375
ACH-000189,-0.2430151207160561
ACH-000190,0.12674241972842
ACH-000198,-0.21351942234434346
ACH-000203,0.08238018962763795
ACH-000204,-0.4743522249560983
ACH-000206,0.008333748848282613
ACH-000207,-0.25336629676666506
ACH-000208,-0.2262440941271475
ACH-000210,-0.226476052590614
ACH-000211,-0.36301767337069135
ACH-000215,-0.21417320440254148
ACH-000221,-0.21801010416123068
ACH-000222,-0.0752355931632479
ACH-000223,-0.21213857200851952
ACH-000226,-0.053797587690826286
ACH-000227,-0.2485925270980758
ACH-000228,-0.01919469830019057
ACH-000231,-0.16646753278473395
ACH-000232,-0.20877577779748907
ACH-000233,-0.10690980893512032
ACH-000234,-0.05683928078108168
ACH-000235,-0.2321901614475448
ACH-000237,-0.3069608425535673
ACH-000238,-0.2458165527822773
ACH-000242,-0.2131163307382254
ACH-000243,-0.13169186397383653
ACH-000244,-0.07676124391651251
ACH-000246,-0.19168772215311375
ACH-000248,-0.23681384598204003
ACH-000250,-0.277947125065486
ACH-000251,-0.06936554127243723
ACH-000252,-0.16051878064611444
ACH-000253,-0.1271666889039256
ACH-000255,-0.10736160508502768
ACH-000256,-0.25033238362839555
ACH-000257,-0.4195685707742208
ACH-000258,-0.3348339766787208
ACH-000259,-0.3085171692462336
ACH-000260,-0.16488412584383608
ACH-000261,-0.2068728565188824
ACH-000262,-0.0156652030749702
ACH-000263,-0.008521094560007285
ACH-000264,-0.2451642474704896
ACH-000265,-0.14228776834566767
ACH-000266,-0.17098180291408127
ACH-000272,-0.2445018640002417
ACH-000274,-0.15339379973577144
ACH-000277,-0.2861165341714164
ACH-000278,-0.14656172084763364
