,WRB (7485)
ACH-000348,-0.39852487026806704
ACH-000350,-0.6289674444832251
ACH-000352,-0.3079161554608139
ACH-000356,-0.678228235099501
ACH-000361,-0.226396316460748
ACH-000362,-0.5562288581062645
ACH-000363,-0.19176622184961994
ACH-000364,-0.8267093354711509
ACH-000365,-0.5195908201095016
ACH-000366,-0.367410414127152
ACH-000368,-0.7642586550808744
ACH-000374,-0.15867075670368874
ACH-000375,-0.5288325103661354
ACH-000376,-0.8758157964127651
ACH-000381,-0.8217363204232982
ACH-000383,-0.37289083688444347
ACH-000387,-0.6169818966037849
ACH-000389,-0.8293888200185254
ACH-000390,-0.8710153360465589
ACH-000393,-0.12150686983622162
ACH-000395,-0.629714158698415
ACH-000396,-0.6893198479488463
ACH-000397,-0.62282977219011
ACH-000401,-0.8411934291149239
ACH-000402,-0.27330468071643554
ACH-000403,-0.6063934695699107
ACH-000404,-0.6135332209339548
ACH-000406,-0.6230943069723959
ACH-000407,-0.6356769982066028
ACH-000408,-0.7151630507871122
ACH-000410,-0.3101911210411979
ACH-000411,-0.7944771224673605
ACH-000414,-0.6184828189764907
ACH-000415,-0.7849316652593458
ACH-000416,-0.18635521960574533
ACH-000420,-0.7499803962130468
ACH-000421,-0.2648341868139771
ACH-000424,-0.5741584550161052
ACH-000425,-0.8157625332570138
ACH-000426,-0.2663858598170876
ACH-000427,-0.6816373413095371
ACH-000433,-0.6560399918613621
ACH-000435,-1.2339669278423355
ACH-000436,-0.09589509709636948
ACH-000444,-1.0451944684501795
ACH-000445,-0.8579078642194109
ACH-000448,-0.5341825842604296
ACH-000450,-0.4809559925408742
ACH-000452,-0.613023775056172
ACH-000454,-0.7975072621283349
ACH-000458,-0.7749284363740737
ACH-000459,-0.7014801576522797
ACH-000460,-0.5484261080735429
ACH-000461,-0.49690474676596297
ACH-000463,-0.6605500787309854
ACH-000464,-0.6639646394755747
ACH-000466,-0.43491535562251743
ACH-000467,-0.4885228534530769
ACH-000468,-0.3932461606231004
ACH-000469,-0.7008834236254053
ACH-000470,-0.4656040488254832
ACH-000471,-1.0399810309692852
ACH-000472,-0.5090332700567398
ACH-000473,-0.6079149313199488
ACH-000475,-0.627445259449228
ACH-000476,-0.3971757222133304
ACH-000477,-0.3240245689650424
ACH-000479,-0.8929846575718022
ACH-000480,-0.9524834817053068
ACH-000481,-0.6019599516663461
ACH-000483,-0.4117331829711313
ACH-000484,-0.7819318024148996
ACH-000485,-0.2436487808756132
ACH-000486,-0.8283437264797348
ACH-000487,-0.2528458510820861
ACH-000488,-0.4742033119045975
ACH-000490,-0.6133573617124165
ACH-000491,-0.862094534171298
ACH-000495,-1.0617452654674469
ACH-000496,-0.8467482687372871
ACH-000499,-0.6573369052438108
ACH-000500,-0.7141852836657877
ACH-000502,-0.07906763146032579
ACH-000503,-0.7304332807711249
ACH-000505,-0.2638453523961962
ACH-000507,-0.5818561869091152
ACH-000510,-0.5189657361237906
ACH-000511,-0.4004560327186808
ACH-000512,-0.6918009715746701
ACH-000516,-0.2675256438107218
ACH-000517,-0.3459542381246256
ACH-000518,-0.6184558470621697
ACH-000520,-0.5267644807676025
ACH-000521,-0.9105234505660048
ACH-000522,-0.3712795565111481
ACH-000524,-0.30027170096833866
ACH-000527,-0.7587656041018249
ACH-000528,-1.0600716675481907
ACH-000537,-0.8966691561181099
ACH-000541,-0.3999968687875001
ACH-000542,-0.3722378265651525
ACH-000544,-0.9074871908659902
ACH-000545,-0.7723849191774945
ACH-000547,-0.6043227433161902
ACH-000548,-0.6173403751648681
ACH-000549,-0.5907560910970154
ACH-000550,-0.4068405505595608
ACH-000552,-0.9505986385804722
ACH-000556,-0.1166286763628476
ACH-000557,-0.8389252746513806
ACH-000569,-0.43057900824112777
ACH-000570,-0.8729904037962735
ACH-000571,-0.245789370639965
ACH-000573,-0.9501537970794294
ACH-000576,-0.5413437314273556
ACH-000579,-0.3970133472096536
ACH-000580,-0.3813770767608125
ACH-000584,-0.5979456343671254
ACH-000585,-0.8233976475203925
ACH-000588,-0.5277897366786766
ACH-000589,-0.4099878738139552
ACH-000591,-0.5443263594480363
ACH-000593,-0.6904956150426871
ACH-000600,-0.6201929506053352
ACH-000601,-0.4650038995618077
ACH-000605,-0.6324791632392703
ACH-000606,-0.9027667213539082
ACH-000608,-0.6039466702133162
ACH-000614,-0.3831891793577319
ACH-000616,-0.5369703130169271
ACH-000618,-0.9029970174105644
ACH-000619,-0.5868692441290358
ACH-000620,-0.5884199820764127
ACH-000621,-0.13698916337243594
ACH-000622,-0.5426840334973272
ACH-000623,-0.6896900229208853
ACH-000624,-0.9403942415676096
ACH-000627,-0.8237913923604133
ACH-000630,-0.7087234131047729
ACH-000631,-0.6792814205781339
ACH-000632,-0.5358483203313027
ACH-000633,-0.2788236935216149
ACH-000637,-0.5260821201751431
ACH-000638,-0.7043624209885113
ACH-000646,-0.4874855161500243
ACH-000647,-0.9802668637534556
ACH-000648,-0.6054228081618249
ACH-000649,-0.7617229099119182
ACH-000651,-0.2417647438145413
ACH-000652,-0.8661718885828609
ACH-000653,-0.5097159528714539
ACH-000657,-0.5189926842332707
ACH-000658,-0.7028015630999128
ACH-000661,-0.5103329566440492
ACH-000662,-0.4699075443383243
ACH-000663,-0.4456645559921255
ACH-000665,-0.3038030228942953
ACH-000671,-0.9931088734050768
ACH-000672,-0.5201838558838968
ACH-000673,-0.6527375322369988
ACH-000676,-0.3187683517179737
ACH-000677,-0.39436624787641933
ACH-000681,-0.6932506437894653
ACH-000683,-0.8388744782399491
ACH-000684,-1.062345319056399
ACH-000688,-0.2600084226531517
ACH-000693,-0.7502271347496484
ACH-000694,-0.8973521226277908
ACH-000695,-0.15694295495950647
ACH-000696,-0.2866995734375116
ACH-000697,-0.41434848976992256
ACH-000699,-0.3209616829008062
ACH-000701,-0.4976993881579877
ACH-000706,-0.5566823986585174
ACH-000711,-0.7861881492421565
ACH-000713,-0.4213312637480149
ACH-000714,-0.24447214601525974
ACH-000718,-0.7524383485101982
ACH-000720,-0.5060668350520507
ACH-000721,-0.665528346078473
ACH-000724,-0.6274505392121407
ACH-000725,-0.5264252301987838
ACH-000732,-0.6714893693275517
ACH-000734,-0.6777238036553911
ACH-000735,-0.4999259586682879
ACH-000736,-0.7501589043977428
ACH-000738,-0.5318203487315941
ACH-000746,-0.9014423845077524
ACH-000747,-0.5112884761239171
ACH-000748,-0.05115455412362817
ACH-000753,-0.7386537432358914
ACH-000756,-0.291226020435404
ACH-000757,-0.2553536230959952
ACH-000758,-0.533326180401434
ACH-000760,-0.7732489116267041
ACH-000762,-0.7003945305536078
ACH-000763,-0.16567452541875252
ACH-000764,-0.6045663761610067
ACH-000765,-0.4770214969682843
ACH-000766,-0.3386798171739187
ACH-000767,-0.11333215133685882
ACH-000768,-0.5558117478131911
ACH-000769,-0.8153511533424137
ACH-000770,-0.5368099127182463
ACH-000771,-0.750426347106637
ACH-000773,-0.7547417216699167
ACH-000776,-0.6501867233287637
ACH-000777,-0.7951928576652444
ACH-000778,-0.4172706728851384
ACH-000781,-0.6859844951972058
ACH-000782,-0.2679521376813354
ACH-000783,-0.2554041688775703
ACH-000784,-0.7734609501286676
ACH-000785,-0.5119897495372134
ACH-000787,-0.9982972189586274
ACH-000788,-0.8553789133358976
ACH-000791,-0.6522124378132845
ACH-000792,-0.6639903754019072
ACH-000794,-0.42619536334428004
ACH-000796,-0.6545682130395469
ACH-000798,-0.6439022504555446
ACH-000799,-0.5132940401651812
ACH-000800,-0.5482476943481135
ACH-000802,-0.9339569858313612
ACH-000804,-0.5234444340906141
ACH-000805,-0.3695650464352685
ACH-000809,-0.6416509948851357
ACH-000810,-0.28968881518159395
ACH-000811,-0.3061359070033505
ACH-000817,-0.17798649940307626
ACH-000819,-0.739366344236847
ACH-000820,-1.0269917639715946
ACH-000821,-0.4314964031079325
ACH-000822,-0.1244075944731154
ACH-000823,-0.7593951699628806
ACH-000824,-0.5418740004926678
ACH-000827,-0.7936350125251398
ACH-000829,-0.493398007213903
ACH-000831,-0.3951467214137513
ACH-000832,-0.7874512363606865
ACH-000833,-0.15720070531112545
ACH-000834,-0.7229029381141254
ACH-000835,-0.26315086706667634
ACH-000836,-0.7291914306830699
ACH-000837,-0.7178587095721259
ACH-000838,-0.8130799759706571
ACH-000839,-0.9577003097678916
ACH-000840,-0.1665129621221837
ACH-000841,-0.6570081968867425
ACH-000843,-0.6405657592026861
ACH-000846,-0.2001449503476606
ACH-000847,-0.6711618776834157
ACH-000848,-0.5996735314730319
ACH-000849,-0.4945144684374135
ACH-000851,-0.31644992318005344
ACH-000855,-0.8663100532797445
ACH-000856,-0.5889635874991691
ACH-000858,-0.7381730421385466
ACH-000859,-0.7550986973106723
ACH-000861,-0.24023542291694105
ACH-000862,-0.5717015437301276
ACH-000865,-0.5538848296962772
ACH-000866,-0.6872797482322617
ACH-000867,-0.22010832202421415
ACH-000869,-0.41486591040515225
ACH-000872,-0.5385583562663332
ACH-000873,-0.6868538613403499
ACH-000876,-0.11803093277804302
ACH-000878,-0.5759018114449397
ACH-000880,-0.8745903736069804
ACH-000881,-0.6505825227152858
ACH-000882,-0.8991700407567075
ACH-000884,-0.6615296189027633
ACH-000885,-0.5630312699726369
ACH-000887,-0.8978117370535712
ACH-000889,-0.42064785496380025
ACH-000896,-0.8389899699978186
ACH-000898,-0.5653392699514845
ACH-000900,-0.3937981588774873
ACH-000901,-0.296822536371138
ACH-000905,-0.7089614158056757
ACH-000906,-0.1812743626871355
ACH-000907,-0.7574464447241822
ACH-000910,-0.4569208452626331
ACH-000911,-0.3343689123006397
ACH-000912,-0.2349937500539093
ACH-000913,-0.3969701585934995
ACH-000915,-0.37193231129599535
ACH-000916,-0.2418159087153853
ACH-000917,-1.0007582966450734
ACH-000920,-0.6558719224310972
ACH-000921,-0.6852286240225053
ACH-000924,-0.4405549333299553
ACH-000926,-0.589158141859809
ACH-000928,-0.5927201180216374
ACH-000929,-0.563959224379968
ACH-000932,-0.3976956404617962
ACH-000935,-0.5379264818031999
ACH-000936,-0.3629116195981448
ACH-000937,-0.5823628365886374
ACH-000938,-0.5024558576593972
ACH-000939,-0.3319242579055059
ACH-000941,-0.6472729614749568
ACH-000943,-0.6539528052595089
ACH-000946,-0.1590970800281647
ACH-000947,-0.8922207462571738
ACH-000948,-0.650755871777525
ACH-000950,-0.2877390700382799
ACH-000953,-0.07215470908529603
ACH-000954,-0.4953050706490024
ACH-000957,-0.1150733806454518
ACH-000958,-0.6632688129663583
ACH-000960,-0.3740280938608042
ACH-000963,-0.4016520095628378
ACH-000968,-0.5013335570031446
ACH-000969,-0.4242466468541433
ACH-000972,-0.3300843186263438
ACH-000973,-0.41884382046585866
ACH-000974,-0.3576022041184856
ACH-000978,-0.6698432507378761
ACH-000984,-0.3743480191647869
ACH-000986,-0.6606546871516253
ACH-000988,-0.3112893262776188
ACH-000993,-0.6366404575512774
ACH-000994,-0.2534680650264914
ACH-000996,-0.2340494089108526
ACH-001001,-0.11802857039060327
ACH-001020,-0.3590926223842456
ACH-001028,-0.5866315691861659
ACH-001031,-0.4573957746972701
ACH-001038,-0.7711481483406883
ACH-001048,-0.7258405417705587
ACH-001050,-0.6620720111807781
ACH-001053,-0.7242547836957923
ACH-001054,-0.8218741827524408
ACH-001061,-0.5556668432423129
ACH-001067,-0.565050019123162
ACH-001075,-0.8146859193552947
ACH-001096,-0.6775427915682579
ACH-001111,-0.2022929497038508
ACH-001119,-0.8107544411090668
ACH-001128,-0.5944951798797952
ACH-001134,-0.5005831295841403
ACH-001151,-0.28506418425800456
ACH-001163,-0.3573775099616513
ACH-001164,-0.3104955538014899
ACH-001183,-0.5565543547802325
ACH-001192,-0.5638050430748168
ACH-001193,-0.6543970999991893
ACH-001196,-0.42052221524670735
ACH-001197,-0.31557858454943777
ACH-001205,-0.6836297893986992
ACH-001211,-0.9415934178974482
ACH-001212,-0.7080280885123266
ACH-001228,-0.6597010247160321
ACH-001232,-0.9950211529321594
ACH-001239,-0.4398929028781287
ACH-001270,-0.6027726051190557
ACH-001274,-0.3185142027762565
ACH-001275,-0.3924723274478869
ACH-001277,-0.4664003655889353
ACH-001278,-0.7368694936193565
ACH-001280,-0.3511965790836145
ACH-001283,-0.6793150434272428
ACH-001289,-0.1347435733524012
ACH-001300,-0.6954858655222664
ACH-001301,-0.6201789332664253
ACH-001302,-0.1890346451986149
ACH-001306,-0.31655901697708505
ACH-001318,-0.6868136538536818
ACH-001322,-0.6256776983409676
ACH-001328,-0.3841888863350599
ACH-001332,-0.5573237720840517
ACH-001336,-0.6584995568654775
ACH-001346,-0.3720936968921748
ACH-001353,-0.6870022699179262
ACH-001354,-0.7427654568771861
ACH-001367,-1.1714738939369125
ACH-001368,-0.2650228733980317
ACH-001374,-0.7314664507374375
ACH-001377,-0.4891058822897533
ACH-001380,-0.5844217814933272
ACH-001391,-0.3775297347374106
ACH-001408,-0.6098412836716934
ACH-001430,-0.421706535616473
ACH-001431,-0.592856213902615
ACH-001450,-0.4221255769915108
ACH-001496,-0.28341246852452223
ACH-001500,-0.6286978356958318
ACH-001523,-0.8861884795699462
ACH-001532,-0.5041810431912126
ACH-001550,-0.538125488113307
ACH-001552,-0.5337880673042683
ACH-001554,-0.6452470153739881
ACH-001654,0.044560217982103266
ACH-001735,-0.2647038111012828
ACH-001736,-0.566527829977691
ACH-001737,-0.42552445570212494
ACH-001740,-0.3770712215110507
ACH-001745,-0.2630973746867035
ACH-001765,-0.3346282233459031
