,NFYC (4802)
ACH-000153,-0.7234549529974135
ACH-000159,-0.633605022074067
ACH-000160,-0.4973054879948787
ACH-000163,-0.6438618946668103
ACH-000167,-0.3066058414926165
ACH-000168,-0.6820639278434643
ACH-000169,-0.8553910534906709
ACH-000178,-0.7274820583337985
ACH-000183,-0.6077235598097294
ACH-000188,-0.8457823194635213
ACH-000189,-0.7522133422867566
ACH-000190,-0.33594111643235125
ACH-000198,-0.9292990751041912
ACH-000203,-0.7852077458941236
ACH-000204,-0.7099414689455325
ACH-000206,-0.7649578222511224
ACH-000207,-0.825420730594076
ACH-000208,-0.7820433852916284
ACH-000210,-0.9381525465963482
ACH-000211,-0.8194095811892108
ACH-000215,-0.4332563486706095
ACH-000221,-0.983236660243362
ACH-000222,-0.8049403472585412
ACH-000223,-0.7945548609756722
ACH-000226,-0.5880203583585059
ACH-000227,-0.8114989001475313
ACH-000228,-0.8157838749450579
ACH-000231,-0.5725094798902963
ACH-000232,-0.7142243117338362
ACH-000233,-0.7265057098573854
ACH-000234,-0.8092513933208256
ACH-000235,-0.7922739784373451
ACH-000237,-0.7886595784945115
ACH-000238,-0.795018471313965
ACH-000242,-0.6718321979291503
ACH-000243,-0.8663288748870903
ACH-000244,-0.8548039608809169
ACH-000246,-0.6105929335263544
ACH-000248,-0.733156741567871
ACH-000250,-0.7103602163461086
ACH-000251,-0.9341583146765964
ACH-000252,-0.6800519902376547
ACH-000253,-0.8234132131263551
ACH-000255,-0.7897080800490204
ACH-000256,-0.7519480840119372
ACH-000257,-0.5452331992362263
ACH-000258,-0.8228071300025743
ACH-000259,-0.5076305146976787
ACH-000260,-0.7932414326724233
ACH-000261,-0.8758090555145317
ACH-000262,-0.6486613239341424
ACH-000263,-0.7840082007295333
ACH-000264,-1.0289584360129729
ACH-000265,-0.9098412019953932
ACH-000266,-0.7653331136615882
ACH-000272,-0.6755252832458942
ACH-000274,-0.7009269773445869
ACH-000277,-0.8687001489990706
ACH-000278,-0.7492675687518359
ACH-000279,-0.4298711434178045
ACH-000280,-0.5940629209108282
ACH-000281,-0.4818676158504097
ACH-000288,-0.5272371748741829
ACH-000291,-0.9039129091355798
ACH-000293,-0.6304201594947509
ACH-000294,-0.7995797204678787
ACH-000295,-1.0635024862156215
ACH-000296,-0.6223109150640866
ACH-000302,-0.7718995002698386
ACH-000304,-0.7626708603970562
ACH-000307,-0.8824469151714341
ACH-000308,-0.7106901783409426
ACH-000310,-0.7536735599094527
ACH-000311,-0.8341757014230107
ACH-000312,-0.7770633347052384
ACH-000315,-0.9141171636525841
ACH-000316,-0.8242743950386413
ACH-000317,-0.8798206968076375
ACH-000318,-0.8311765936063903
ACH-000319,-0.8375773285277279
ACH-000320,-0.7682135363276226
ACH-000322,-1.0149846770973028
ACH-000323,-0.935101668475518
ACH-000324,-0.7879686794161818
ACH-000329,-0.6965557206264814
ACH-000330,-0.6991576985034085
ACH-000331,-0.7664507754864006
ACH-000332,-0.3680509748160731
ACH-000334,-0.8690558910678414
ACH-000335,-0.8081024267483906
ACH-000336,-0.5413501485384227
ACH-000337,-0.9062043378609314
ACH-000338,-0.8541745958454645
ACH-000339,-0.6673695921664002
ACH-000341,-0.5138936150060222
ACH-000348,-0.695714740627819
ACH-000350,-0.8658300799590201
ACH-000352,-0.8298235453024028
ACH-000356,-0.688700393615447
ACH-000361,-0.7765832292588729
ACH-000362,-0.8417203992934092
ACH-000363,-0.918469097843266
ACH-000364,-0.7625849853154081
ACH-000365,-0.5973545206623161
ACH-000366,-0.6149902465073156
ACH-000368,-0.7802434499203873
ACH-000374,-0.8610472409129823
ACH-000375,-0.4973606160209339
ACH-000376,-0.7182913492824065
ACH-000381,-0.7279404919678913
ACH-000383,-0.8211319805793081
ACH-000387,-0.9166161677306544
ACH-000389,-0.6036007825741927
ACH-000390,-0.8717729113640702
ACH-000393,-0.9453870626693258
ACH-000395,-0.711466038302244
ACH-000396,-0.5626173428078786
ACH-000397,-0.7889821563723991
ACH-000401,-0.7430325005332327
ACH-000402,-0.7032871647465886
ACH-000403,-0.8656523769442046
ACH-000404,-1.07450237297479
ACH-000406,-0.7053324384088411
ACH-000407,-0.8406453195845301
ACH-000408,-1.058210161833221
ACH-000410,-0.7102713094565877
ACH-000411,-0.7167250694838072
ACH-000414,-0.7889519280319778
ACH-000415,-0.7746993873526062
ACH-000416,-0.9050954716944308
ACH-000420,-0.7683056331243883
ACH-000421,-0.8476402813751526
ACH-000424,-0.5142440145595553
ACH-000425,-0.6808197937279186
ACH-000426,-0.6187054770627617
ACH-000427,-0.8313359257323317
ACH-000433,-0.6950701864985123
ACH-000435,-0.8396399009463489
ACH-000436,-0.6384355200363284
ACH-000444,-0.9491079371997588
ACH-000445,-0.9082085596775308
ACH-000448,-0.7639871707244723
ACH-000450,-0.6971497653142086
ACH-000452,-0.6987047581497019
ACH-000454,-0.8135731563809069
ACH-000458,-0.8677680957554333
ACH-000459,-0.7432105302203122
ACH-000460,-0.7388511585045919
ACH-000461,-0.7574971213738738
ACH-000463,-1.0933715810718874
ACH-000464,-0.7326779742653804
ACH-000466,-0.7045611617996648
ACH-000467,-0.7155003619106602
ACH-000468,-0.4293026922513997
ACH-000469,-0.9195954362474148
ACH-000470,-0.5821636668276368
ACH-000471,-0.7382143058541111
ACH-000472,-0.8235267284502256
ACH-000473,-0.9087407423288344
ACH-000475,-0.6620184948839597
ACH-000476,-0.9505379110928384
ACH-000477,-0.8967114461177427
ACH-000479,-0.7938377731415405
ACH-000480,-1.0138794301606084
ACH-000481,-1.027920490348866
ACH-000483,-0.7006820387125281
ACH-000484,-1.2746845104056823
ACH-000485,-0.8855621186216874
ACH-000486,-0.9628873059802576
ACH-000487,-0.8189746027366573
ACH-000488,-0.6977627011867731
ACH-000490,-0.9654717051730388
ACH-000491,-0.6844980694974052
ACH-000495,-0.65513474647515
ACH-000496,-0.7625561769047585
ACH-000499,-0.7999619407184353
ACH-000500,-0.9913397091632171
ACH-000502,-0.7899555691169656
ACH-000503,-0.8490049031642333
ACH-000505,-0.5215687809737992
ACH-000507,-0.7702817479419175
ACH-000510,-0.8210543652678834
ACH-000511,-0.8670253115897237
ACH-000512,-1.0828698353913782
ACH-000516,-0.8312171294393289
ACH-000517,-0.7684213125411669
ACH-000518,-0.7188989631436533
ACH-000520,-0.7412493034791255
ACH-000521,-0.8590278388836505
ACH-000522,-0.6647513292265279
ACH-000524,-0.7435387683618463
ACH-000527,-0.9743233433179624
ACH-000528,-0.9227293853516512
ACH-000537,-0.9156793457334979
ACH-000541,-0.8482641699360931
ACH-000542,-0.7641969016378325
ACH-000544,-0.8719790745143019
ACH-000545,-0.7587357401234431
ACH-000547,-0.9796481768027634
ACH-000548,-0.8161184269851751
ACH-000549,-0.563759716876421
ACH-000550,-0.7374538317250005
ACH-000552,-0.9744233641617646
ACH-000556,-0.8010947267989903
ACH-000557,-0.7187079576310677
ACH-000569,-0.5748706152608148
ACH-000570,-0.6381122933908305
ACH-000571,-0.585220119752521
ACH-000573,-0.5731338167853192
ACH-000576,-0.9200027487152838
ACH-000579,-0.4774712517549404
ACH-000580,-0.6571702143704162
ACH-000584,-0.6891348997880434
ACH-000585,-0.4257227015741755
ACH-000588,-0.7057691785929133
ACH-000589,-0.8364947175325321
ACH-000591,-0.4552710727945263
ACH-000593,-0.7418535181338923
ACH-000600,-0.7426225530394943
ACH-000601,-0.7546955951031152
ACH-000605,-1.0032465340908463
ACH-000606,-0.6675666825035986
ACH-000608,-0.7949294932018178
ACH-000614,-1.025061394597064
ACH-000616,-0.7727401056393701
ACH-000618,-0.8066591537761414
ACH-000619,-0.8686942298734346
ACH-000620,-0.7876924265784007
ACH-000621,-0.5565430339521609
ACH-000622,-0.9106235713444576
ACH-000623,-0.8272523769591249
ACH-000624,-0.9061589770506006
ACH-000627,-0.8783344610324818
ACH-000630,-0.5592875502188362
ACH-000631,-0.8765753972849513
ACH-000632,-0.6460210069561448
ACH-000633,-0.565594713123317
ACH-000637,-1.0123342887236568
ACH-000638,-0.6225092702345653
ACH-000646,-0.819881816224581
ACH-000647,-0.8653468595843454
ACH-000648,-0.7049549085605334
ACH-000649,-0.561400633045146
ACH-000651,-0.9864870312123384
ACH-000652,-0.6703225739039754
ACH-000653,-0.6946570159252833
ACH-000657,-0.7940014201748639
ACH-000658,-0.7683234145198178
ACH-000661,-0.8655872373594403
ACH-000662,-0.8326670081729619
ACH-000663,-0.4277439324432814
ACH-000665,-0.6450347940490031
ACH-000671,-0.6466174244521171
ACH-000672,-0.7031216063185969
ACH-000673,-0.640609891649576
ACH-000676,-0.7230463372536821
ACH-000677,-0.5428316947647587
ACH-000681,-0.8727813061438658
ACH-000683,-0.7944598123161801
ACH-000684,-0.75494472031735
ACH-000688,-0.7522783239433551
ACH-000693,-0.7161782646231274
ACH-000694,-0.7885066209053112
ACH-000695,-0.9729969333368936
ACH-000696,-0.901654023332382
ACH-000697,-0.6869492077930451
ACH-000699,-0.8386601043586449
ACH-000701,-0.60064229680964
ACH-000706,-0.6825653164447089
ACH-000711,-0.9116947653003358
ACH-000713,-0.7453863360341154
ACH-000714,-0.6189753711880148
ACH-000718,-0.6368358735263948
ACH-000720,-0.7204390625207947
ACH-000721,-0.6276370999958065
ACH-000724,-0.693483092264407
ACH-000725,-0.9003575151814005
ACH-000732,-0.7873723300365919
ACH-000734,-0.7795882472437181
ACH-000735,-0.7083598059735938
ACH-000736,-0.7673670652328275
ACH-000738,-0.7506852107705826
ACH-000746,-1.1016865502688242
ACH-000747,-0.748157621978104
ACH-000748,-0.7086392612496629
ACH-000753,-0.6491388591977679
ACH-000756,-0.587093447572484
ACH-000757,-0.7651361432200064
ACH-000758,-0.8147896276081593
ACH-000760,-0.9489738365161005
ACH-000762,-0.6612558918921514
ACH-000763,-0.6538190876460981
ACH-000764,-0.4308030840638488
ACH-000765,-0.82037676925044
ACH-000766,-1.0541450719073826
ACH-000767,-0.6576449831623405
ACH-000768,-0.7021106259010711
ACH-000769,-0.8939953488094227
ACH-000770,-0.8316989867864677
ACH-000771,-0.8287901939331361
ACH-000773,-0.4770646181610729
ACH-000776,-0.7723499724996867
ACH-000777,-0.8763220701293976
ACH-000778,-0.8182968604586155
ACH-000781,-0.8369222386857625
ACH-000782,-0.7779718140119608
ACH-000783,-0.8316373191972712
ACH-000784,-0.6001040918612379
ACH-000785,-0.800299920652535
ACH-000787,-0.6999161978119833
ACH-000788,-0.7944179991875132
ACH-000791,-0.7524246073743951
ACH-000792,-0.7513553537644627
ACH-000794,-0.7869517479700467
ACH-000796,-0.8052420373359617
ACH-000798,-0.8515014887064628
ACH-000799,-0.8315919491016069
ACH-000800,-0.7885045296793092
ACH-000802,-0.6306337517397927
ACH-000804,-0.4530333070778767
ACH-000805,-0.7848163379094041
ACH-000809,-0.5523883744851142
ACH-000810,-0.8275822891439991
ACH-000811,-1.027236972996167
ACH-000817,-0.6657647379869644
ACH-000819,-0.6785930890069056
ACH-000820,-0.6292379603053063
ACH-000821,-0.7946966345857801
ACH-000822,-1.0492211657564428
ACH-000823,-0.6086054516960651
ACH-000824,-0.6589948131122525
ACH-000827,-0.942585513820456
ACH-000829,-0.8489026082284409
ACH-000831,-1.0118688761579493
ACH-000832,-0.739260746119242
ACH-000833,-0.5872905988237738
ACH-000834,-0.8388474546542201
ACH-000835,-0.9137007473843716
ACH-000836,-0.3715714178739368
ACH-000837,-0.8881358678574828
ACH-000838,-0.6914205683607727
ACH-000839,-0.7910753963600416
ACH-000840,-0.6523992035259104
ACH-000841,-0.4862362383821981
ACH-000843,-0.8647584037180158
ACH-000846,-0.7055728578193573
ACH-000847,-0.6817410117592998
ACH-000848,-0.7211651005321585
ACH-000849,-0.4871630297649203
ACH-000851,-0.7590272442359101
ACH-000855,-0.6134780781307341
ACH-000856,-0.744339489623222
ACH-000858,-0.9117907653005972
ACH-000859,-0.5510945219024839
ACH-000861,-0.7546346962146171
ACH-000862,-0.8898840176156055
ACH-000865,-1.000257972740593
ACH-000866,-0.7619998619918216
ACH-000867,-0.6691527660208505
ACH-000869,-0.7594284632422772
ACH-000872,-0.7918582544743498
ACH-000873,-0.5624550037571979
ACH-000876,-0.7788556574598624
ACH-000878,-0.7241257085858948
ACH-000880,-0.7408663310570928
ACH-000881,-1.0027104150915342
ACH-000882,-0.7200255629827
ACH-000884,-0.926901127553837
ACH-000885,-0.8110005130397836
ACH-000887,-0.8098138761744201
ACH-000889,-0.837737989748552
ACH-000896,-0.7146654422036524
ACH-000898,-0.7757390909117864
ACH-000900,-0.669232842044429
ACH-000901,-0.6287562344563061
ACH-000905,-0.6772558731543413
ACH-000906,-0.6896289329729908
ACH-000907,-0.8214543656363176
ACH-000910,-0.6866371032461721
ACH-000911,-1.048055534854774
ACH-000912,-0.8331484519522533
ACH-000913,-0.7467736048126439
ACH-000915,-0.8276849515573026
ACH-000916,-1.039190657245556
ACH-000917,-1.0292708264718586
ACH-000920,-0.8495109925796375
ACH-000921,-0.9316549776307932
ACH-000924,-0.6867501432018819
ACH-000926,-0.7575418948169758
ACH-000928,-0.8830349137334232
ACH-000929,-0.8311537642047606
ACH-000932,-0.886988448867024
ACH-000935,-0.7937335486686917
ACH-000936,-0.7298987305649449
ACH-000937,-0.722148693223988
ACH-000938,-0.8964291106548878
ACH-000939,-0.6578342567429285
ACH-000941,-1.1785044673481908
ACH-000943,-0.933512997162324
ACH-000946,-0.9339737017588808
ACH-000947,-0.713286087405755
ACH-000948,-0.6531518737042576
ACH-000950,-0.7583634607031445
ACH-000953,-0.6462064228509373
ACH-000954,-0.8801644449178083
ACH-000957,-0.9014962580182267
ACH-000958,-0.8075117030839113
ACH-000960,-0.7924024649682391
ACH-000963,-0.8620355603317531
ACH-000968,-0.8484557474184395
ACH-000969,-0.8229558608869705
ACH-000972,-0.8653004247181211
ACH-000973,-0.7320209154647093
ACH-000974,-0.8931302467714686
ACH-000978,-0.8959796566587275
ACH-000984,-0.9506090661453988
ACH-000986,-0.7558945456550368
ACH-000988,-0.8451893977387537
ACH-000993,-0.9191361859403786
ACH-000994,-0.9380442122649472
ACH-000996,-0.9173778259999742
ACH-001001,-0.6284792349677008
ACH-001020,-0.8102052407929605
ACH-001028,-0.5721369618957645
ACH-001031,-0.8816240130685681
ACH-001038,-0.7221345648686206
ACH-001048,-0.6832802430046802
ACH-001050,-0.7954407004360786
ACH-001053,-0.7732694984434137
ACH-001054,-0.7693601412454312
ACH-001061,-0.8661273465407056
ACH-001067,-0.897976571068967
ACH-001075,-0.8421692533120125
ACH-001096,-0.8192712673865059
ACH-001111,-0.6042772442859107
ACH-001119,-0.7663891688445891
ACH-001128,0.2673266275274259
ACH-001134,-0.8093731476845151
ACH-001151,-0.919168011349538
ACH-001163,-0.9289878393765628
ACH-001164,-0.6244958234922724
ACH-001183,-0.9280024695477044
ACH-001192,-0.6923325568794427
ACH-001193,-0.6408698405390922
ACH-001196,-0.9469032035435992
ACH-001197,-0.669476092086861
ACH-001205,-0.7838823598725351
ACH-001211,-0.9122757891583776
ACH-001212,-0.9259792443385324
ACH-001228,-0.7278711722391049
ACH-001232,-0.6809330849950063
ACH-001239,-0.7355041562640318
ACH-001270,-0.8222833374067324
ACH-001274,-0.7926554997030331
ACH-001275,-0.6219322981664234
ACH-001277,-0.6214246252009143
ACH-001278,-0.8224329111121771
ACH-001280,-0.7942483628022888
ACH-001283,-0.9022706307063616
ACH-001289,-0.8331706137902785
ACH-001300,-0.6486697900673083
ACH-001301,-1.0791863029187698
ACH-001302,-0.6828190229299013
ACH-001306,-0.8067515271297483
ACH-001318,-1.0703232467025938
ACH-001322,-1.0687579477091105
ACH-001328,-0.6498164941517024
ACH-001332,-0.6925069778298614
ACH-001336,-1.0567154439256676
ACH-001346,-0.9826679183077924
ACH-001353,-0.8836461702966557
ACH-001354,-0.5797292545548371
ACH-001367,-0.7874664893363277
ACH-001368,-0.7570969670495804
ACH-001374,-0.992190469285567
ACH-001377,-1.2114625082936583
ACH-001380,-0.727033567298028
ACH-001391,-0.921184403698047
ACH-001408,-0.7920448519
ACH-001430,-0.6942849478656423
ACH-001431,-0.804742520347023
ACH-001450,-0.8007677721841653
ACH-001496,-0.6133629742446338
ACH-001500,-0.5604000983006325
ACH-001523,-0.826353931307832
ACH-001532,-0.8531060506652692
ACH-001550,-0.4591140678724278
ACH-001552,-0.847876070413028
ACH-001554,-0.6441657270444163
ACH-001654,-0.9519742400279424
ACH-001735,-0.7887892525354093
ACH-001736,-0.7829905246971351
ACH-001737,-0.5927651402703805
ACH-001740,-0.9733117953522517
ACH-001745,-0.7351468401588528
ACH-001765,-0.4997031824703925
