,CTH (1491)
ACH-000004,0.08342888541490487
ACH-000005,0.11925312725201315
ACH-000007,-0.0937993109236082
ACH-000009,0.056933112117204275
ACH-000011,-0.003706548866813504
ACH-000012,0.13785014863505513
ACH-000013,0.06203094034221698
ACH-000014,0.12004558090546807
ACH-000015,0.11901371706185195
ACH-000017,0.04668950302671954
ACH-000018,0.1925645920383036
ACH-000019,0.1737334163624968
ACH-000021,-0.012482061138001365
ACH-000022,0.1771781046560956
ACH-000025,0.1396599309659371
ACH-000028,0.09732108830046872
ACH-000030,0.11427566332311972
ACH-000035,0.024754010033614247
ACH-000036,0.13148397151373864
ACH-000037,0.2580356475316482
ACH-000039,0.2704043702956149
ACH-000040,0.11429650979834495
ACH-000041,0.08316439234006467
ACH-000042,0.19324486684825115
ACH-000045,0.1530317232133587
ACH-000047,0.08433621512226555
ACH-000052,0.1388238599025394
ACH-000053,0.13522991260514167
ACH-000054,0.0451083393223909
ACH-000055,0.23489290807844884
ACH-000060,0.02149796400995644
ACH-000067,0.13126282868389005
ACH-000070,0.19059034995225405
ACH-000075,-0.04117259275668217
ACH-000078,0.008499639385376718
ACH-000082,0.09621963647144627
ACH-000085,0.10026982040615064
ACH-000086,0.20218726609715454
ACH-000087,0.04373961413538463
ACH-000092,-0.03156586388856331
ACH-000095,0.14097121508859986
ACH-000097,0.1456350332409284
ACH-000098,0.10490315180723482
ACH-000099,0.1043406121614665
ACH-000108,0.21433450343601154
ACH-000113,0.15461904048079106
ACH-000116,0.15216280338216334
ACH-000118,0.12595263830066492
ACH-000120,0.14976247082073113
ACH-000123,0.054194572040725315
ACH-000127,0.08288305592990645
ACH-000128,0.198323260158203
ACH-000132,0.07729277710878514
ACH-000133,0.178725982187805
ACH-000137,0.09299372221380832
ACH-000138,0.17605363093497958
ACH-000142,0.11193119187371828
ACH-000143,0.07840489202987656
ACH-000146,0.13349527643987452
ACH-000148,0.14338384363302725
ACH-000150,0.03297470220479285
ACH-000152,0.19428680471463247
ACH-000153,0.015932062864226916
ACH-000159,0.17375718300574172
ACH-000160,0.0966755104260068
ACH-000163,0.18530987381513814
ACH-000167,0.07238575310695053
ACH-000168,0.042246426848882135
ACH-000169,0.13900982282796434
ACH-000178,0.08536340503327879
ACH-000183,0.026007783881949385
ACH-000188,0.13672750922539142
ACH-000189,0.22838187694933784
ACH-000190,0.04913606016445728
ACH-000198,0.14811651515667562
ACH-000203,-0.05849029199160832
ACH-000204,0.18746133240575788
ACH-000206,0.03358864203138835
ACH-000207,0.20888154521809896
ACH-000208,0.023149862449011984
ACH-000210,-0.015291505424587222
ACH-000211,0.1421181904470272
ACH-000215,0.13219108912435126
ACH-000221,-0.07451855306442316
ACH-000222,0.30856622766832426
ACH-000223,0.07422957246078088
ACH-000226,0.14143854363516245
ACH-000227,0.17725271277781698
ACH-000228,0.18659868871389595
ACH-000231,0.2044100800575602
ACH-000232,0.11702026578645222
ACH-000233,0.11585757629779662
ACH-000234,0.19117239704569453
ACH-000235,0.1671662588153593
ACH-000237,0.08975042952563529
ACH-000238,0.062299805398098186
ACH-000242,0.12334945321370695
ACH-000243,0.09156446276806912
ACH-000244,-0.036022571007297215
ACH-000246,0.052001935622980916
ACH-000248,0.10666737133432233
ACH-000250,0.13621111601659636
ACH-000251,-0.08511228191819223
ACH-000252,0.0321868025191084
ACH-000253,0.18022971408594304
ACH-000255,0.0804656246935625
ACH-000256,0.13845551283966856
ACH-000257,0.26739754042029984
ACH-000258,0.10228290332363656
ACH-000259,0.1189749541405412
ACH-000260,0.11843531734897385
ACH-000261,0.08827043597978097
ACH-000262,0.07820077916955813
ACH-000263,0.2788696255757912
ACH-000264,0.06907886439835216
ACH-000265,0.14170249219686973
ACH-000266,0.1612042805871756
ACH-000272,0.0075868274890621736
ACH-000274,0.08434543750836157
ACH-000277,0.19857603644309926
ACH-000278,0.11270395049448605
ACH-000279,0.046352772473669916
ACH-000280,0.19472091755882245
ACH-000281,0.26632218349111153
ACH-000288,0.0906049920528263
ACH-000291,0.05261982745678465
ACH-000293,0.19860926962261685
ACH-000294,0.30038768688925443
ACH-000295,0.17592349901478824
ACH-000296,0.10914807852639738
ACH-000302,0.021555449827341047
ACH-000304,-0.040977770455621655
ACH-000307,-0.014343057342596954
ACH-000308,0.14048128558048187
ACH-000310,0.09491903841940576
ACH-000311,0.18197105861262705
ACH-000312,0.13550563326021944
ACH-000315,0.1768345791557824
ACH-000316,0.25351818279982313
ACH-000317,0.14203375009756408
ACH-000318,0.18002352540357355
ACH-000319,0.049109061916601165
ACH-000320,0.21378655031270594
ACH-000322,0.09029186288237137
ACH-000323,0.033324487403579336
ACH-000324,0.13600912964113013
ACH-000329,0.13683582216591195
ACH-000330,-0.05348513249573562
ACH-000331,0.08118526285378208
ACH-000332,0.14942825219778222
ACH-000334,0.027841487768329242
ACH-000335,0.09277593598980784
ACH-000336,-0.0007665704634960193
ACH-000337,0.3093273241288153
ACH-000338,0.37786107476010056
ACH-000339,0.1963898215762249
ACH-000341,0.11767252966473675
ACH-000348,0.13475524352021032
ACH-000350,0.2240380686808674
ACH-000352,0.14883296158696965
ACH-000356,0.1112301584941265
ACH-000361,0.17377385495228578
ACH-000362,0.17512276716615127
ACH-000363,0.15279181140273448
ACH-000364,0.07073303807844482
ACH-000365,0.1705004960636438
ACH-000366,-0.03875338822600247
ACH-000368,0.006447988415326243
ACH-000374,0.19624651056007256
ACH-000375,0.12197163680390245
ACH-000376,0.1789518170237969
ACH-000381,0.15752617409583514
ACH-000383,0.05938902443577342
ACH-000387,0.04259551518666987
ACH-000389,0.21544544856546752
ACH-000390,0.08964992622624655
ACH-000393,0.1279074947496076
ACH-000395,0.1101747694586008
ACH-000396,-0.05821677059295077
ACH-000397,0.1543034089005587
ACH-000401,0.17806985084380364
ACH-000402,0.3395737134160729
ACH-000403,0.1803215659401515
ACH-000404,0.1508067975939787
ACH-000406,0.1557504111523063
ACH-000407,0.11155186844462313
ACH-000408,0.10132023105140303
ACH-000410,-0.023937535650723228
ACH-000411,0.027138596723343775
ACH-000414,0.14392367205471204
ACH-000415,0.11597241439533848
ACH-000416,0.1556014983904463
ACH-000420,0.14678246985731805
ACH-000421,0.26097571501955336
ACH-000424,0.08649181927458108
ACH-000425,0.17706309661528818
ACH-000426,0.2271785129804104
ACH-000427,0.20215218766658102
ACH-000433,-0.027195129215693444
ACH-000435,0.5017179993491213
ACH-000436,0.11661966037257085
ACH-000444,0.1847968198847665
ACH-000445,-0.043368441185425766
ACH-000448,0.12354575426099967
ACH-000450,0.3262761159247336
ACH-000452,0.14642277291811515
ACH-000454,0.14146186120173507
ACH-000458,0.1923331837146309
ACH-000459,-0.1468320324187047
ACH-000460,0.13884411486195192
ACH-000461,0.017907177753352186
ACH-000463,0.04997937053430363
ACH-000464,0.14395289825711766
ACH-000466,0.2807937725835694
ACH-000467,0.0677857184774207
ACH-000468,0.2395248893423411
ACH-000469,0.0368245497342172
ACH-000470,0.1908167206536935
ACH-000471,0.07814812883765644
ACH-000472,0.14701250496638815
ACH-000473,0.17709673323896666
ACH-000475,0.13110942907402087
ACH-000476,0.15435667572531012
ACH-000477,-0.006795079397813293
ACH-000479,-0.13295818529158107
ACH-000480,0.08499333922721718
ACH-000481,0.13382645306543392
ACH-000483,0.1836131899380145
ACH-000484,0.180722751577938
ACH-000485,0.185363540863952
ACH-000486,0.15199978241719875
ACH-000487,0.0944719125728352
ACH-000488,0.16863774859029307
ACH-000490,0.2266403839612621
ACH-000491,0.13499705651095345
ACH-000495,0.15928732390815695
ACH-000496,0.08118387554677388
ACH-000499,-0.020119186532323318
ACH-000500,-0.07629403593093803
ACH-000502,0.11579535431429007
ACH-000503,0.18761889454748604
ACH-000505,0.144831996978041
ACH-000507,0.02088131839389564
ACH-000510,0.016330825338300853
ACH-000511,0.02139119218683569
ACH-000512,0.16668272586579105
ACH-000516,0.1864159145722398
ACH-000517,0.12863723901950813
ACH-000518,0.25236013994604883
ACH-000520,0.016421506038356216
ACH-000521,0.04783101857438955
ACH-000522,0.04943429390519179
ACH-000524,0.1647014104366982
ACH-000527,0.06109592695638185
ACH-000528,0.16605484667843354
ACH-000537,0.1100773241332748
ACH-000541,0.01986077493829364
ACH-000542,-0.030900810209844837
ACH-000544,-0.02378943498316588
ACH-000545,0.0479235503286555
ACH-000547,0.25577135459810385
ACH-000548,0.1772385123863484
ACH-000549,0.25694408120900897
ACH-000550,0.1111835856010838
ACH-000552,0.11287566836142053
ACH-000556,0.1644947040666291
ACH-000557,0.2163583759993342
ACH-000569,0.3010261351976125
ACH-000570,0.14203580591410075
ACH-000571,0.07457941305073619
ACH-000573,0.09759215483157806
ACH-000576,0.15879725610026674
ACH-000579,0.031327052816377016
ACH-000580,0.03625283790166594
ACH-000584,0.10129826489505417
ACH-000585,0.07891258893876503
ACH-000588,0.16230182115130642
ACH-000589,0.20052636606330929
ACH-000591,0.13062335323981306
ACH-000593,0.08051457338501228
ACH-000600,0.08152799617446349
ACH-000601,0.16639159976564874
ACH-000605,0.14523072491481462
ACH-000606,0.12717509412087552
ACH-000608,0.2393041953363905
ACH-000614,0.0687727359771009
ACH-000616,0.16499113075754845
ACH-000618,0.13399232072500014
ACH-000619,0.1409104378374684
ACH-000620,0.014246536284039919
ACH-000621,0.10963802010514097
ACH-000622,0.17943285757961513
ACH-000623,0.018457610020122597
ACH-000624,0.13295177399551528
ACH-000627,-0.028519265732051557
ACH-000630,0.1026341195796164
ACH-000631,0.04893997671996463
ACH-000632,0.08921231531115686
ACH-000633,0.17645353207383765
ACH-000637,0.04322783632544972
ACH-000638,0.08267882627497315
ACH-000646,0.150576071049252
ACH-000647,0.14603698087185024
ACH-000648,0.10687763942737608
ACH-000649,0.13008774017735988
ACH-000651,0.1014889101682743
ACH-000652,0.036512247704238936
ACH-000653,0.1533830542804303
ACH-000657,0.08330743769694884
ACH-000658,0.15350823795121607
ACH-000661,0.1992856584186015
ACH-000662,0.16047789094775688
ACH-000663,0.25176049395995065
ACH-000665,0.10242104746834507
ACH-000671,0.13885317846380335
ACH-000672,0.2788028785475266
ACH-000673,0.15878699321177653
ACH-000676,0.04888040386458059
ACH-000677,-0.028263500170188395
ACH-000681,0.15930593525992418
ACH-000683,0.0772743183561857
ACH-000684,0.2697772839650881
ACH-000688,0.13701206168923286
ACH-000693,0.08167712122694691
ACH-000694,0.11028740456030547
ACH-000695,-0.029997636834671205
ACH-000696,0.02610150839105001
ACH-000697,0.06198716162968261
ACH-000699,0.16888747238687446
ACH-000701,0.13018597791896713
ACH-000706,0.033588078877531166
ACH-000711,0.0981608951178572
ACH-000713,-0.02218871862584453
ACH-000714,0.0967928710944278
ACH-000718,0.2534475166929228
ACH-000720,0.11514514635573192
ACH-000721,0.02861885430412229
ACH-000724,0.14294350308603682
ACH-000725,0.22755960514829895
ACH-000732,0.3804491889111074
ACH-000734,0.06817561181677484
ACH-000735,0.1016824994980729
ACH-000736,0.1074731686997634
ACH-000738,0.18126324117952464
ACH-000746,0.20505994495125807
ACH-000747,0.04993136952399237
ACH-000748,0.14341471973608488
ACH-000753,0.08835063387612077
ACH-000756,0.1847037522853341
ACH-000757,0.01866308618935845
ACH-000758,0.12895677776894926
ACH-000760,0.13926893272854673
ACH-000762,0.20164325995083748
ACH-000763,0.1195740063958335
ACH-000764,0.07872391289812246
ACH-000765,-0.005173303713763294
ACH-000766,0.21026156615961156
ACH-000767,0.13079830561241435
ACH-000768,0.17365245051879918
ACH-000769,0.10499752416806987
ACH-000770,0.14386984059854965
ACH-000771,0.1443521366034485
ACH-000773,0.09460102876643246
ACH-000776,0.15340889665847293
ACH-000777,0.1074231167789968
ACH-000778,0.14374872429921726
ACH-000781,0.15930191595066215
ACH-000782,0.2010612129426366
ACH-000783,0.15895499065697022
ACH-000784,0.09277442218770857
ACH-000785,0.0928751239748568
ACH-000787,0.1652829317748955
ACH-000788,0.13148817014545236
ACH-000791,0.12178772311658588
ACH-000792,0.24757609533664346
ACH-000794,0.18874055357086966
ACH-000796,0.14595156154696048
ACH-000798,0.09468562555305006
ACH-000799,0.00835199836183915
ACH-000800,0.0027972561089033995
ACH-000802,0.07934909526212983
ACH-000804,0.1587555782580919
ACH-000805,-0.09711231321229463
ACH-000809,0.17093412555873405
ACH-000810,0.0326652011434106
ACH-000811,0.11796129783924154
ACH-000817,0.0861480660358472
ACH-000819,0.20613397687163068
ACH-000820,0.2753587627204452
ACH-000821,0.01601127283447482
ACH-000822,0.2339078795962569
ACH-000823,0.05789667894627803
ACH-000824,0.16178781055705946
ACH-000827,0.057479929403773174
ACH-000829,0.20924315526534884
ACH-000831,0.14255812510620242
ACH-000832,0.09691917952602454
ACH-000833,0.14196159362749616
ACH-000834,0.1766844940444328
ACH-000835,0.1590289593767474
ACH-000836,0.1199946336190522
ACH-000837,0.13270645586635654
ACH-000838,0.11293175527065065
ACH-000839,0.11940939779977053
ACH-000840,0.17670949571019656
ACH-000841,0.19615207548934135
ACH-000843,0.10384403901322706
ACH-000846,0.004623564883378064
ACH-000847,0.10833962523493172
ACH-000848,0.06817807706626469
ACH-000849,0.08556191974592571
ACH-000851,0.05879999762978583
ACH-000855,0.09549340490498326
ACH-000856,0.08779473586356508
ACH-000858,0.11346457867741505
ACH-000859,0.16414322886304009
ACH-000861,0.17469509347703935
ACH-000862,0.20114918838704424
ACH-000865,0.13302757881373312
ACH-000866,0.1592026108361192
ACH-000867,0.17208689336979152
ACH-000869,0.20982217618129734
ACH-000872,0.005968335693510182
ACH-000873,0.15564450493254636
ACH-000876,0.1197330888373766
ACH-000878,0.40338331343541983
ACH-000880,0.2231932033663508
ACH-000881,0.16798532662578375
ACH-000882,-0.02429969105742603
ACH-000884,0.16894932071700894
ACH-000885,0.1460622106220416
ACH-000887,0.04701365829020481
ACH-000889,0.011274904476446471
ACH-000896,0.07590696479499158
ACH-000898,0.09276830735947167
ACH-000900,0.12334445664726378
ACH-000901,0.11972465989722192
ACH-000905,0.13568502636515295
ACH-000906,0.08660865977499516
ACH-000907,0.03399006089755999
ACH-000910,0.15740236060693094
ACH-000911,0.15726026765352366
ACH-000912,0.10244204700804176
ACH-000913,0.2001518824799034
ACH-000915,0.10497399387481704
ACH-000916,0.12524040331114253
ACH-000917,0.00979872549421993
ACH-000920,0.004681497480963271
ACH-000921,0.07388901799632988
ACH-000924,0.041629012621292316
ACH-000926,0.07678004757485953
ACH-000928,0.12273710287690885
ACH-000929,0.1490451653266179
ACH-000932,0.1169836087666874
ACH-000935,0.06564002591515196
