,TAF13 (6884)
ACH-000004,-0.2507159600125295
ACH-000005,-0.4115484977798336
ACH-000007,-0.4297169166901071
ACH-000009,-0.2040177241589452
ACH-000011,-0.4861568311718938
ACH-000012,-0.03537762293428542
ACH-000013,-0.4077975645731423
ACH-000014,-0.2988712498733019
ACH-000015,-0.2627668163779465
ACH-000017,-0.18121624787918447
ACH-000018,-0.23962314331289605
ACH-000019,-0.5455809995520402
ACH-000021,-0.2910536050618465
ACH-000022,-0.3323390616211734
ACH-000025,-0.21446328879768567
ACH-000028,-0.3299886179308329
ACH-000030,-0.3323335114982701
ACH-000035,-0.3913192125440229
ACH-000036,-0.19838611063343084
ACH-000037,-0.1993191821635801
ACH-000039,-0.09716077043040323
ACH-000040,-0.2014305131162212
ACH-000041,-0.4053955917134901
ACH-000042,-0.2544671337918756
ACH-000045,-0.1458964950766102
ACH-000047,-0.1571111473511864
ACH-000052,-0.3868279883171616
ACH-000053,-0.4394659254322546
ACH-000054,-0.20124247806700185
ACH-000055,-0.3564408555225391
ACH-000060,-0.5189631864322354
ACH-000067,-0.20062437840418426
ACH-000070,-0.3836962772433081
ACH-000075,-0.24837810088441986
ACH-000078,-0.13928952748082138
ACH-000082,-0.4493190901256959
ACH-000085,-0.18907495753571854
ACH-000086,-0.2378545289923326
ACH-000087,-0.29705137289548084
ACH-000092,-0.4769081548974092
ACH-000095,-0.4674996647487449
ACH-000097,-0.4418161326394133
ACH-000098,-0.3574327208661116
ACH-000099,-0.3300124844728476
ACH-000108,-0.3515407254304308
ACH-000113,-0.3667038724228936
ACH-000116,-0.2456389057953836
ACH-000118,-0.3493018471568634
ACH-000120,-0.491911202284455
ACH-000123,-0.2380572114250881
ACH-000127,-0.42535737920836497
ACH-000128,-0.4740991026835242
ACH-000132,-0.2890117748988508
ACH-000133,-0.3536096345380024
ACH-000137,-0.19454105066455535
ACH-000138,-0.14263887323621285
ACH-000142,-0.3291247587701629
ACH-000143,-0.6189867019773715
ACH-000146,-0.15727792438147992
ACH-000148,-0.3661934123814117
ACH-000150,-0.4215444766947217
ACH-000152,-0.3377099395635357
ACH-000153,-0.4052524375951424
