,IPO13 (9670)
ACH-000004,-0.8423256836505879
ACH-000005,-0.3016445694586292
ACH-000007,-0.8055933744955298
ACH-000009,-1.073862014196873
ACH-000011,-0.5044384852511963
ACH-000012,-0.6365501653240213
ACH-000013,-0.8881672185823015
ACH-000014,-0.6949560406987898
ACH-000015,-0.7773882320130469
ACH-000017,-0.8665368970098126
ACH-000018,-0.6447720530217339
ACH-000019,-0.819163891831859
ACH-000021,-0.8180084153314117
ACH-000022,-0.9124225240363928
ACH-000025,-0.7886390134348272
ACH-000028,-0.8799437476779607
ACH-000030,-0.8632883507946107
ACH-000035,-0.6321917205471259
ACH-000036,-0.7520554568215584
ACH-000037,-0.7651600392009935
ACH-000039,-0.8095824200258017
ACH-000040,-0.9449659928265284
ACH-000041,-0.3537684521854839
ACH-000042,-0.902320995993194
ACH-000045,-0.6189672487322977
ACH-000047,-0.7295351833836513
ACH-000052,-1.1772806069949544
ACH-000053,-0.9549221135126262
ACH-000054,-0.5747840047417219
ACH-000055,-1.0489845229490602
ACH-000060,-0.7404153115133792
ACH-000067,-0.7362772842306882
ACH-000070,-0.9134998580655048
ACH-000075,-0.7950383860047439
ACH-000078,-0.5597746732162269
ACH-000082,-0.9024384092548212
ACH-000085,-0.5049334953694272
ACH-000086,-0.5351421860206682
ACH-000087,-0.6575466533467039
ACH-000092,-0.8714641432547691
ACH-000095,-0.7534890892924166
ACH-000097,-0.7315576728942066
ACH-000098,-0.5992651351723549
ACH-000099,-0.7565669225959863
ACH-000108,-0.5906171867801308
ACH-000113,-0.6683128259840914
ACH-000116,-0.7282513847599749
ACH-000118,-0.7927645313198645
ACH-000120,-0.9725410442610686
ACH-000123,-0.752593810109223
ACH-000127,-0.8341832154051404
ACH-000128,-0.5438184996047435
ACH-000132,-0.5931939808879219
ACH-000133,-0.8326432796014409
ACH-000137,-0.8228902486243732
ACH-000138,-0.7583668593839117
ACH-000142,-0.7856620255691287
ACH-000143,-0.5563613308496512
ACH-000146,-0.6986146469506759
ACH-000148,-0.8009028142215462
ACH-000150,-0.6407064224963789
ACH-000152,-0.752523561354523
ACH-000153,-1.1853315816257923
ACH-000159,-0.7308729210408634
ACH-000160,-1.0964205811277457
ACH-000163,-0.4652608618020818
ACH-000167,-1.215733431755333
ACH-000168,-0.9681004351517654
ACH-000169,-0.2978364063397073
ACH-000178,-0.6583318586647119
ACH-000183,-0.9013039911746936
ACH-000188,-0.7885278187966378
ACH-000189,-0.8631472298757985
ACH-000190,-1.069775674462769
ACH-000198,-0.763379177680106
ACH-000203,-0.8696904957015188
ACH-000204,-0.15901340082468146
ACH-000206,-0.9209044918802562
ACH-000207,-0.7763780343713415
ACH-000208,-0.7263631658759184
ACH-000210,-0.8460168801276614
ACH-000211,-0.7976032594781364
ACH-000215,-0.8601264765896441
ACH-000221,-0.9203268557394731
ACH-000222,-0.924521181686932
ACH-000223,-1.0576943380231247
ACH-000226,-0.8026632886359973
ACH-000227,-0.6279401496116713
ACH-000228,-0.8917546300778739
ACH-000231,-0.777207393083628
ACH-000232,-0.7669578443097494
ACH-000233,-0.5635132862389363
ACH-000234,-0.5701348966878688
ACH-000235,-0.94509071350026
