,CDC45 (8318)
ACH-000004,-1.5559551822392574
ACH-000005,-1.9590078574557
ACH-000007,-1.5436303618826086
ACH-000009,-1.3850216190197735
ACH-000011,-1.4338497749027417
ACH-000012,-1.4435683864701427
ACH-000013,-1.702044386685052
ACH-000014,-1.3182011402147067
ACH-000015,-1.6590996455761966
ACH-000017,-1.5755939096359295
ACH-000018,-1.1951331223769135
ACH-000019,-1.5001713438460085
ACH-000021,-1.0998730062271775
ACH-000022,-1.5829708813434789
ACH-000025,-1.3612456992521624
ACH-000028,-1.5462019516129262
ACH-000030,-1.4986481427430458
ACH-000035,-1.433820842206619
ACH-000036,-1.384154989738016
ACH-000037,-0.5664044546515
ACH-000039,-1.536078987848584
ACH-000040,-1.2723909696346736
ACH-000041,-1.649026337062702
ACH-000042,-1.3380629199389351
ACH-000045,-1.4673109391090535
ACH-000047,-1.5633198739125984
ACH-000052,-1.4740170916521127
ACH-000053,-1.4522031210552993
ACH-000054,-1.5757465081116089
ACH-000055,-1.6001570591850305
ACH-000060,-1.5116951707888635
ACH-000067,-1.2054655491726205
ACH-000070,-1.4873041601508463
ACH-000075,-1.1692045106535365
ACH-000078,-1.6656875566850955
ACH-000082,-1.5948368147535688
ACH-000085,-1.5540255608478686
ACH-000086,-1.2392861068176286
ACH-000087,-1.2633540172493611
ACH-000092,-1.4111886680814412
ACH-000095,-1.3902448121558393
ACH-000097,-1.489389364790051
ACH-000098,-1.4718751624363315
ACH-000099,-1.2029536250090898
ACH-000108,-1.4003502764055389
ACH-000113,-1.4755756186440832
ACH-000116,-1.6529962756079866
ACH-000118,-1.5068627348814707
ACH-000120,-1.4149055374068695
ACH-000123,-1.364747640857141
ACH-000127,-1.3943780340379688
ACH-000128,-1.4987104197146417
ACH-000132,-1.5181902172565598
ACH-000133,-1.4949586969843314
ACH-000137,-1.499735727353729
ACH-000138,-1.2881097030922062
ACH-000142,-1.3722103843043056
ACH-000143,-1.3296675573036607
ACH-000146,-1.7800883295256331
ACH-000148,-1.712697491566919
ACH-000150,-1.4444652373197755
ACH-000152,-1.379559965437509
ACH-000153,-1.6619724381822911
ACH-000159,-1.4609182181921627
ACH-000160,-1.454037864727161
ACH-000163,-1.3863753220424713
ACH-000167,-2.663895028702727
ACH-000168,-1.397104016237445
ACH-000169,-1.4381202263002797
ACH-000178,-1.3732102513958788
ACH-000183,-1.3478814160185324
ACH-000188,-1.2638232591836034
ACH-000189,-1.2279318016937233
ACH-000190,-1.602974375684305
ACH-000198,-1.404098229591722
ACH-000203,-1.2221152325204059
ACH-000204,-1.0910118295463125
ACH-000206,-1.592725990947527
ACH-000207,-1.3163102776175086
ACH-000208,-1.2134511552237297
ACH-000210,-1.154456925914419
ACH-000211,-1.5417413807866345
ACH-000215,-1.3968564426617889
ACH-000221,-1.5611953516226709
ACH-000222,-1.454245066631337
ACH-000223,-1.4593426716704794
ACH-000226,-1.3504493480221325
ACH-000227,-1.589600902968989
ACH-000228,-1.655622111123366
ACH-000231,-1.2019658042053556
ACH-000232,-1.5328462826724858
ACH-000233,-1.545299928759215
ACH-000234,-1.3798009342759552
ACH-000235,-1.489161780495494
ACH-000237,-1.4899837006476446
ACH-000238,-1.435624972238298
ACH-000242,-1.2912498676366182
ACH-000243,-1.5038068163347185
ACH-000244,-1.5878394234356257
ACH-000246,-1.2878857000088977
ACH-000248,-1.4471514027387482
ACH-000250,-1.4776789794698226
ACH-000251,-1.0681696874810267
ACH-000252,-1.7050488906512002
ACH-000253,-1.5360417674948033
ACH-000255,-1.4121625966649107
ACH-000256,-1.3840820717062927
