,CEBPZ (10153)
ACH-000295,-0.8759568856752628
ACH-000296,-0.6030715591237834
ACH-000302,-0.6307637206140241
ACH-000304,-0.5453812530446348
ACH-000307,-0.7122230274442459
ACH-000308,-0.7557194149999245
ACH-000310,-0.5599263024561212
ACH-000311,-0.6679455976184676
ACH-000312,-0.5757814975154781
ACH-000315,-0.7771627239761526
ACH-000316,-0.7505007879895697
ACH-000317,-0.559167356388652
ACH-000318,-0.5870102808095542
ACH-000319,-0.8315820973408118
ACH-000320,-0.8051705845399428
ACH-000322,-0.8447558029241611
ACH-000323,-0.8487339790181251
ACH-000324,-0.7472663286350292
ACH-000329,-0.7768527134800896
ACH-000330,-0.7140315035698728
ACH-000331,-0.6808257166290047
ACH-000332,-0.7974916330181554
ACH-000334,-0.5702972945304375
ACH-000335,-0.4687907606255231
ACH-000336,-0.746360032212721
ACH-000337,-0.4730937759009395
ACH-000338,-0.2617083621696655
ACH-000339,-0.6997182183521103
ACH-000341,-0.9102238820978092
ACH-000348,-0.6287314467715933
ACH-000350,-0.5894000318799514
ACH-000352,-0.6871481117284309
ACH-000356,-0.953504982504143
ACH-000361,-0.6450198267538715
ACH-000362,-0.7256343479677608
ACH-000363,-0.7265668922398321
ACH-000364,-0.533864805461608
ACH-000365,-0.6067486774177825
ACH-000366,-0.8296969655259474
ACH-000368,-0.9153399522123348
ACH-000374,-0.4887531594129532
ACH-000375,-0.9118831459782686
ACH-000376,-0.5865473683454658
ACH-000381,-0.8384512478304218
ACH-000383,-0.7405509975433905
ACH-000387,-0.676517653301239
ACH-000389,-1.0634975182574151
ACH-000390,-0.7521386770976421
ACH-000393,-0.7444531002935068
ACH-000395,-0.6811198469499898
ACH-000396,-0.9701572983516991
ACH-000397,-0.8146691549778436
ACH-000401,-0.7286138011263655
ACH-000402,-0.4971912853309152
ACH-000403,-0.6576994711179844
ACH-000404,-0.7088159701292857
ACH-000406,-0.6379557458438084
ACH-000407,-0.7113346236367066
ACH-000408,-0.8696792260462511
ACH-000410,-0.7102340633096671
ACH-000411,-0.6877242887571436
ACH-000414,-0.7393643239973577
ACH-000415,-0.5891877858065467
ACH-000416,-0.8050850255008469
ACH-000420,-0.7620691712075984
ACH-000421,-0.6225349022650636
ACH-000424,-0.6445000400552826
ACH-000425,-0.8504488402274423
ACH-000426,-0.7519186518231549
ACH-000427,-0.6172192946821701
ACH-000433,-0.5608529819271257
ACH-000435,-0.4435125755449564
ACH-000436,-0.6118224738909709
ACH-000444,-0.7396280118162546
ACH-000445,-0.6159006685230604
ACH-000448,-0.6984969018069423
ACH-000450,-0.7246956959653315
ACH-000452,-0.8049891013896335
ACH-000454,-0.5654887441904537
ACH-000458,-0.6865869937220588
ACH-000459,-0.8953136534210184
ACH-000460,-0.5565231550714644
ACH-000461,-0.4483585501651936
ACH-000463,-0.5974147766295844
ACH-000464,-0.6727505985431267
ACH-000466,-0.6526218235864121
ACH-000467,-0.6871657548739464
ACH-000468,-0.6369254326476597
ACH-000469,-0.8752245606585579
ACH-000470,-0.7699895652717684
ACH-000471,-0.7101985253253422
ACH-000472,-0.7579281716741969
ACH-000473,-0.8350928468089159
ACH-000475,-0.6462934643174616
ACH-000476,-0.5374949098879921
ACH-000477,-0.6091013364075962
ACH-000479,-0.7907211138517412
ACH-000480,-0.4475861401613664
ACH-000481,-0.6440396637179328
ACH-000483,-0.4497552725190306
ACH-000484,-0.6495954453378767
ACH-000485,-0.7177572574233101
ACH-000486,-0.8585745324356121
ACH-000487,-0.6216063042645239
ACH-000488,-0.6250883216499218
ACH-000490,-0.7324436763636766
ACH-000491,-0.44541150913971705
ACH-000495,-1.0167303936100982
ACH-000496,-0.99571443228694
ACH-000499,-0.7859944937292191
ACH-000500,-0.945233521101956
ACH-000502,-0.6871912008163686
ACH-000503,-0.9009272797143434
ACH-000505,-0.8179130685283966
ACH-000507,-0.654612457062905
ACH-000510,-0.7642110015107665
ACH-000511,-0.8222422789377566
ACH-000512,-0.6318494053341194
ACH-000516,-0.7554199891330714
ACH-000517,-0.690267512576593
ACH-000518,-0.5761026683920797
ACH-000520,-0.7587523672399505
ACH-000521,-0.8046609881924085
ACH-000522,-0.7269746936159349
ACH-000524,-0.5293995733883007
ACH-000527,-0.6339525911031401
ACH-000528,-0.5959721923746353
ACH-000537,-0.6441727286967214
ACH-000541,-0.7073542103835819
ACH-000542,-0.7306714380874949
ACH-000544,-0.7740819058826821
ACH-000545,-0.7091994295551527
ACH-000547,-0.6239706219616837
ACH-000548,-0.7315850043620191
ACH-000549,-0.7182186981077375
ACH-000550,-0.7504857057902669
ACH-000552,-0.6551351874295451
ACH-000556,-0.7019725209837417
ACH-000557,-0.567328373101485
ACH-000569,-0.5220438836010004
ACH-000570,-0.7275900236053928
ACH-000571,-0.8702112625611531
ACH-000573,-0.679956823706425
ACH-000576,-0.5581670045990752
ACH-000579,-0.7445793722732585
ACH-000580,-1.061076435185033
ACH-000584,-0.6939732081160399
ACH-000585,-0.7724385980355294
ACH-000588,-0.7844644105871642
ACH-000589,-0.8516631032431345
ACH-000591,-0.8234243674705609
ACH-000593,-0.6998492078290208
ACH-000600,-0.664236525761715
ACH-000601,-0.7824971791818155
ACH-000605,-0.7197521760754563
ACH-000606,-0.6558444907271054
ACH-000608,-0.5041374979983014
ACH-000614,-0.7276345198304315
ACH-000616,-0.7741042987387802
ACH-000618,-0.7827891029593999
ACH-000619,-0.7365169911173165
ACH-000620,-0.4807262338800003
ACH-000621,-0.7339015946065989
ACH-000622,-0.5834962131521853
ACH-000623,-0.7838405181347902
ACH-000624,-0.5981642800885912
ACH-000627,-0.8026977596991837
ACH-000630,-0.7268897747792277
ACH-000631,-0.5327347619128063
ACH-000632,-0.6262583478522625
ACH-000633,-0.7601231033557241
ACH-000637,-0.6962108418761918
ACH-000638,-0.5740673566624972
ACH-000646,-0.5603748538802277
ACH-000647,-0.6162172506367034
ACH-000648,-0.541702830938084
ACH-000649,-0.8684527233416641
ACH-000651,-0.8050473582608925
ACH-000652,-0.7938932293826787
ACH-000653,-0.6098516219248753
ACH-000657,-0.6978140560149313
ACH-000658,-0.6337586702337199
ACH-000661,-0.847459034788341
ACH-000662,-0.708577676824971
ACH-000663,-0.7758424867308492
ACH-000665,-0.7511869228306074
ACH-000671,-0.6804580626914192
ACH-000672,-0.8915934669020985
ACH-000673,-0.8433714220729468
ACH-000676,-0.7794977591121719
ACH-000677,-0.7159800132531665
ACH-000681,-0.6468269095355871
ACH-000683,-0.6230667679627739
ACH-000684,-0.8793554789966447
ACH-000688,-0.7864517448779236
ACH-000693,-0.5876625889437535
ACH-000694,-0.6855688124311016
ACH-000695,-0.6145427575117569
ACH-000696,-0.8557376199535912
ACH-000697,-0.5368555076298289
ACH-000699,-0.6414876520182503
ACH-000701,-0.7651328285181556
ACH-000706,-0.8009784232168081
ACH-000711,-0.5041232152835117
ACH-000713,-0.8375685486407844
ACH-000714,-0.6202795216694936
ACH-000718,-0.8928258450783233
ACH-000720,-0.6578032474491794
ACH-000721,-0.8237870850809985
ACH-000724,-0.7043814707604653
ACH-000725,-0.3880460608592453
ACH-000732,-0.651932209594475
ACH-000734,-0.6483884809176813
ACH-000735,-0.7895164268904938
ACH-000736,-0.6865887405661073
ACH-000738,-0.7199253382510027
ACH-000746,-0.4587416932156993
ACH-000747,-0.5606636072822095
ACH-000748,-0.8756108979819652
ACH-000753,-0.7231500595595977
ACH-000756,-0.5082757481698279
ACH-000757,-0.4570081312976393
ACH-000758,-0.6516275811054703
ACH-000760,-0.6531988364022574
ACH-000762,-0.7181306723541763
ACH-000763,-0.8756442372496809
ACH-000764,-0.8145914015206526
ACH-000765,-0.7957856411673692
ACH-000766,-0.7210916567696234
ACH-000767,-0.4795992341475354
ACH-000768,-0.6471845137602804
ACH-000769,-0.6963326197768883
ACH-000770,-0.6899127342931571
ACH-000771,-0.884526417469798
ACH-000773,-0.8209539609841466
ACH-000776,-0.6602846702037418
ACH-000777,-0.6047323176012049
ACH-000778,-0.5768432695673525
ACH-000781,-0.7250942982164932
ACH-000782,-0.4354751224674843
ACH-000783,-0.5618914613075632
ACH-000784,-0.734065422015659
ACH-000785,-0.5648301092100164
ACH-000787,-0.7692584000444507
ACH-000788,-0.6814054640642133
ACH-000791,-0.6747964971948122
ACH-000792,-1.0386880929220443
ACH-000794,-0.5969939826731019
ACH-000796,-0.5936512892697621
ACH-000798,-0.6852657669320937
ACH-000799,-0.9768685540998152
ACH-000800,-0.7248514729226979
ACH-000802,-0.7689802119380856
ACH-000804,-0.8023088558543373
ACH-000805,-0.7018077417514685
ACH-000809,-0.5950615001461428
ACH-000810,-0.8707211892963302
ACH-000811,-0.8392330355446617
ACH-000817,-0.7634826890708303
ACH-000819,-0.7113298015752364
ACH-000820,-0.7537758390812165
ACH-000821,-0.5838510341681911
ACH-000822,-0.561564555117999
ACH-000823,-0.7793168747672752
ACH-000824,-0.6076384532867513
ACH-000827,-0.7075282653521957
ACH-000829,-0.5777371421800263
ACH-000831,-0.7978241634148653
ACH-000832,-0.8064001817985691
ACH-000833,-0.43415005604500334
ACH-000834,-0.622301443077407
ACH-000835,-0.6318025702259504
ACH-000836,-0.7258900133255899
ACH-000837,-0.6284780554016334
ACH-000838,-0.6781582717499111
ACH-000839,-0.5943738747716786
ACH-000840,-0.565661939204544
ACH-000841,-0.4783972927518877
ACH-000843,-0.6056838254491579
ACH-000846,-0.7191376423267573
ACH-000847,-0.6221766896743242
ACH-000848,-0.7224262813522813
ACH-000849,-0.5067145740418162
ACH-000851,-0.4475179851469245
ACH-000855,-0.8211244069360147
ACH-000856,-0.7999984000838515
ACH-000858,-0.7673677561320307
ACH-000859,-0.9703266360749314
ACH-000861,-0.6581412134709392
ACH-000862,-0.5927700139685785
ACH-000865,-0.6332305714283981
ACH-000866,-0.6581272108459626
ACH-000867,-0.6436630266157274
ACH-000869,-0.8057095829880044
ACH-000872,-0.631299694481348
ACH-000873,-0.6373000662711893
ACH-000876,-0.6949518405933525
ACH-000878,-0.6482343952250261
ACH-000880,-0.622611372783895
ACH-000881,-0.7953230082830668
ACH-000882,-0.6701576570645128
ACH-000884,-1.047028884677555
ACH-000885,-0.9104659505790366
ACH-000887,-0.6815478870799093
ACH-000889,-0.7029558366556261
ACH-000896,-0.7504212712238982
ACH-000898,-0.6514115998250724
ACH-000900,-0.6031199380280288
ACH-000901,-0.9144356486589365
ACH-000905,-0.605134991957473
ACH-000906,-0.8244352226527076
ACH-000907,-0.6955223781974391
ACH-000910,-0.7720525764325603
ACH-000911,-0.7083554753890886
ACH-000912,-0.6659479097638521
ACH-000913,-0.5680277404335383
ACH-000915,-0.7640906255794334
ACH-000916,-0.8552098295351256
ACH-000917,-0.7207039504112273
ACH-000920,-0.8387919083776966
ACH-000921,-0.7874054943025717
ACH-000924,-0.96435601769395
ACH-000926,-0.6097993097173277
ACH-000928,-0.7991219434418539
ACH-000929,-0.4835964749982486
ACH-000932,-0.5823639166517133
ACH-000935,-0.7071059288355982
ACH-000936,-0.6185400856328137
ACH-000937,-0.7493839178842586
ACH-000938,-0.6488036145394244
ACH-000939,-0.6701726285422747
ACH-000941,-0.6308788921854209
ACH-000943,-0.8249469585318513
ACH-000946,-0.8095951272034075
ACH-000947,-0.7396777824893153
ACH-000948,-0.7245009978487439
ACH-000950,-0.8189648435899545
ACH-000953,-0.3565958321489145
ACH-000954,-0.8864542437482991
ACH-000957,-0.7469469323139215
ACH-000958,-0.6341166432345899
ACH-000960,-0.5972529201355145
ACH-000963,-0.8778189027210115
ACH-000968,-0.6702823251962119
ACH-000969,-0.7285254404402915
ACH-000972,-1.0085122261137205
ACH-000973,-0.776727891444357
ACH-000974,-0.7337092591130441
ACH-000978,-0.5399683592221072
ACH-000984,-0.7771717547008716
ACH-000986,-0.8473763851879147
ACH-000988,-0.6137854408427437
ACH-000993,-0.8309112588110905
ACH-000994,-0.6543820300583237
ACH-000996,-0.7555918875396365
ACH-001001,-0.7359898528386049
ACH-001020,-0.7847907841101361
ACH-001028,-0.7440669588002977
ACH-001031,-0.6269833801663175
ACH-001038,-0.590692126877155
ACH-001048,-0.7393595259000957
ACH-001050,-0.6944497199663685
ACH-001053,-0.6370308851852158
ACH-001054,-0.6333783499665313
ACH-001061,-0.7124413852894435
ACH-001067,-0.6165696801527885
ACH-001075,-0.502536947221897
ACH-001096,-0.6627695714178765
ACH-001111,-0.4951714631845696
ACH-001119,-0.5601393671723609
ACH-001128,-1.3054946021726688
ACH-001134,-0.8108600534112244
ACH-001151,-0.7326092691384438
ACH-001163,-0.6855597251546767
ACH-001164,-0.509585667543841
ACH-001183,-0.6158442319056608
ACH-001192,-0.821415631330726
ACH-001193,-0.6763860023212174
ACH-001196,-0.7525036549811355
ACH-001197,-0.7743247094715129
ACH-001205,-0.7049093063175408
ACH-001211,-0.6083940309384219
ACH-001212,-0.9199432121076956
ACH-001228,-0.5429036244251639
ACH-001232,-0.8114598503671859
ACH-001239,-0.7501321477829558
ACH-001270,-0.8860623542212029
ACH-001274,-0.6980345046869411
ACH-001275,-0.6624317503570282
ACH-001277,-0.8669137523685959
ACH-001278,-0.8341388970196946
ACH-001280,-0.8301111352346494
ACH-001283,-0.6806863418586205
ACH-001289,-0.6585892420380686
ACH-001300,-0.7007623911312408
ACH-001301,-0.6124367999433817
ACH-001302,-0.7692462167651403
ACH-001306,-0.92976181699899
ACH-001318,-0.5571978726161322
ACH-001322,-0.8346677323810618
ACH-001328,-0.634354327820497
ACH-001332,-0.6134396093346649
ACH-001336,-0.7855964640881656
ACH-001346,-0.6372212789231049
ACH-001353,-0.6827702261609063
ACH-001354,-0.5477678727755886
ACH-001367,-0.7035139070904265
ACH-001368,-0.5966907403046255
ACH-001374,-0.6180951873142834
ACH-001377,-0.9800305628867276
ACH-001380,-0.7614945371340337
ACH-001391,-0.6626108666341011
ACH-001408,-0.7286496540455297
ACH-001430,-0.8281133400084177
ACH-001431,-0.7600975508552751
ACH-001450,-0.6157507188888939
ACH-001496,-0.7976991755707125
ACH-001500,-0.9550665219162976
ACH-001523,-0.7583865582884861
ACH-001532,-0.5846329215947016
ACH-001550,-0.7974991943347771
ACH-001552,-0.7900824835051365
ACH-001554,-0.5815821731902457
ACH-001654,-0.5529474558148959
ACH-001735,-0.7254370411659818
ACH-001736,-0.7885334458947505
ACH-001737,-0.6538706061665565
ACH-001740,-0.5908965220345237
ACH-001745,-0.5067495513032653
ACH-001765,-0.6252910149398241
