,SMC5 (23137)
ACH-000004,-0.4413351457774231
ACH-000005,-0.6470297005600465
ACH-000007,-0.3735348376116392
ACH-000009,-0.4825355154270285
ACH-000011,-0.4524973747653445
ACH-000012,-0.4606516253540347
ACH-000013,-0.8231747374420529
ACH-000014,-0.7117711366978172
ACH-000015,-0.7259593044308659
ACH-000017,-0.3478419397563074
ACH-000018,-0.5910329177791213
ACH-000019,-0.4742357201371186
ACH-000021,-0.8799186608754431
ACH-000022,-0.9164667279811696
ACH-000025,-0.6802180189080398
ACH-000028,-0.5071483337950052
ACH-000030,-0.4804173916119646
ACH-000035,-0.8035425445185319
ACH-000036,-0.4390022199259699
ACH-000037,-0.4795313858623628
ACH-000039,-0.6092685166148802
ACH-000040,-0.8192778237065914
ACH-000041,-0.604336834966308
ACH-000042,-0.5750885876179949
ACH-000045,-0.5963165311194362
ACH-000047,-0.6545050860763106
ACH-000052,-0.8002214200143867
ACH-000053,-0.5924678628444411
ACH-000054,-0.3804560372826935
ACH-000055,-0.4187151704435573
ACH-000060,-0.722388985771112
ACH-000067,-0.5085840083266167
ACH-000070,-0.5265099241256694
ACH-000075,-0.5480504517377658
ACH-000078,-0.6829146348317863
ACH-000082,-0.26784491023374063
ACH-000085,-0.6815098877101394
ACH-000086,-0.4432870542048528
ACH-000087,-0.17726563471658668
ACH-000092,-0.6644771083219326
ACH-000095,-0.5514007554383437
ACH-000097,-0.522016932052779
ACH-000098,-0.5429576372231787
ACH-000099,-0.5270396217863405
ACH-000108,-0.4664870705216431
ACH-000113,-0.5638774266664742
ACH-000116,-0.537034108087842
ACH-000118,-0.5132352717994232
ACH-000120,-0.4953968499951167
ACH-000123,-0.3945505445828825
ACH-000127,-0.5240706530036141
ACH-000128,-0.4360471459257725
ACH-000132,-0.6068172260354411
ACH-000133,-0.678968872014689
ACH-000137,-0.9580438037265894
ACH-000138,-0.5803640024177456
ACH-000142,-0.3315509617814458
ACH-000143,-0.6115829859743168
ACH-000146,-0.6825175267585153
ACH-000148,-0.7358163978469244
ACH-000150,-0.5048512012459494
ACH-000152,-0.5381066187808726
ACH-000153,-0.2433951567126955
ACH-000159,-0.4747231041707784
ACH-000160,-0.3727415886717947
ACH-000163,-0.805117512264629
ACH-000167,-0.4226326637941169
ACH-000168,-0.9694228895096476
ACH-000169,-0.6082477253806645
ACH-000178,-0.5456080724004311
ACH-000183,-0.6148117006922224
ACH-000188,-0.4162890643662916
ACH-000189,-0.5037958269996454
ACH-000190,-0.2301549006796592
ACH-000198,-0.5190380564855833
ACH-000203,-0.6467241115376392
ACH-000204,-0.43439646900616496
ACH-000206,-0.35503893807829057
ACH-000207,-0.5930616410351182
ACH-000208,-0.33786857461698033
ACH-000210,-0.9426586174747112
ACH-000211,-0.6142413525045244
ACH-000215,-0.8558058526929112
ACH-000221,-0.9149631873861644
ACH-000222,-0.3316603352136802
ACH-000223,-0.469769424176203
ACH-000226,-0.4333232839986919
ACH-000227,-0.2579594580671091
ACH-000228,-0.9235273707669674
ACH-000231,-0.7015992807557113
ACH-000232,-0.6189855694947262
ACH-000233,-0.5140366767186741
ACH-000234,-0.5772893570009401
ACH-000235,-0.5323209394108964
ACH-000237,-0.7503619934834966
ACH-000238,-0.6181154418557355
ACH-000242,-0.17692851880586552
ACH-000243,-0.5531550472187352
ACH-000244,-0.3929311723336516
ACH-000246,-0.5444031855398873
ACH-000248,-0.5960449756209212
ACH-000250,-0.4301457639071669
ACH-000251,-0.7983161257449376
ACH-000252,-0.4153233412815322
ACH-000253,-0.6286881583690352
ACH-000255,-0.6422811886889547
ACH-000256,-0.6040002109499499
ACH-000257,-0.7326788240385638
ACH-000258,-0.6730412947333635
ACH-000259,-0.5918069015973079
ACH-000260,-0.7111529555181978
ACH-000261,-0.5724790680713351
ACH-000262,-0.3513689798406532
ACH-000263,-0.22466495735557845
ACH-000264,-0.16943728545044706
ACH-000265,-0.44675108774091343
ACH-000266,-0.6830424673562291
ACH-000272,-0.6654639246342008
ACH-000274,-0.4128482402738284
ACH-000277,-0.5122037650191043
ACH-000278,-1.0589176669730462
ACH-000279,-0.6441453164085165
ACH-000280,-0.679499785815498
ACH-000281,-0.5245659542262866
ACH-000288,-0.4671314130908899
ACH-000291,-0.7563413303538477
ACH-000293,-0.7425247859784107
ACH-000294,-0.7377417828767463
ACH-000295,-0.6189056601978306
ACH-000296,-0.6486992833922514
ACH-000302,-0.2690558679190353
ACH-000304,-0.422686477534536
ACH-000307,-0.8157432017976411
ACH-000308,-0.7355954618800592
ACH-000310,-0.6392333069459804
ACH-000311,-0.5308850522990514
ACH-000312,-0.4933286604650029
ACH-000315,-0.5292763029614045
ACH-000316,-0.8386305034251533
ACH-000317,-0.5057299223306315
ACH-000318,-0.803534722675927
ACH-000319,-0.435815222448117
ACH-000320,-0.3177042387603061
ACH-000322,-0.6248818647594979
ACH-000323,-0.6072124162380605
ACH-000324,-0.407406555470654
ACH-000329,-0.3830752892823549
ACH-000330,-0.662058778717026
ACH-000331,-0.7160924261571372
ACH-000332,-0.4783471534980199
ACH-000334,-0.352049038670452
ACH-000335,-0.4835519414571
ACH-000336,-0.5175485013233586
ACH-000337,-0.6072393089430049
ACH-000338,-0.14079798736009078
ACH-000339,-0.7016411663757353
ACH-000341,-0.3815389193281611
ACH-000348,-0.6988434376770299
ACH-000350,-0.5514233010924428
ACH-000352,-0.7847909957202593
ACH-000356,-0.5969459426718273
ACH-000361,-0.9365496106876591
ACH-000362,-0.5685852167390731
ACH-000363,-0.2607916147020209
ACH-000364,-0.5698084985945367
ACH-000365,-0.7346892720494262
ACH-000366,-0.4093482532854701
ACH-000368,-0.4696317521920925
ACH-000374,-0.7420113628481257
ACH-000375,-0.4403518874078927
ACH-000376,-0.4422717882691245
ACH-000381,-0.6302613696970784
ACH-000383,-0.31619926587911923
ACH-000387,-0.6082583682867211
ACH-000389,-0.6224412033876208
ACH-000390,-0.25632186144750496
ACH-000393,-0.6472575045315992
ACH-000395,-0.3835894339170485
ACH-000396,-0.7219974741218074
ACH-000397,-0.7954497138145509
ACH-000401,-0.7933262072251701
ACH-000402,-0.3745248351415176
ACH-000403,-0.3614567960165408
ACH-000404,-0.3987033159568238
ACH-000406,-0.7727261454844231
ACH-000407,-0.6119531733725333
ACH-000408,-0.8183801629246551
ACH-000410,-0.6292626561200543
ACH-000411,-0.6048993412260742
ACH-000414,-0.4903791834255431
ACH-000415,-0.6102525534347554
ACH-000416,-0.7556305387578433
ACH-000420,-0.44976233747452204
ACH-000421,-0.5494161606193759
ACH-000424,-0.4621529477539714
ACH-000425,-0.5842787285239822
ACH-000426,-0.6290381691930343
ACH-000427,-0.4643374029953089
ACH-000433,-0.4117087641175172
ACH-000435,-0.4769024152776478
ACH-000436,-0.3859793467371127
ACH-000444,-0.5194653303373366
ACH-000445,-0.5430555735252376
ACH-000448,-0.4550283612286765
ACH-000450,-0.17264136063723756
ACH-000452,-0.5895476101784611
ACH-000454,-0.6461029741903936
ACH-000458,-0.5283444416220544
ACH-000459,-0.7610394302781619
ACH-000460,-0.5230207487266006
ACH-000461,-0.5215475622256385
ACH-000463,-0.4515853782507365
ACH-000464,-0.1683598449665271
ACH-000466,-0.3935966011122327
ACH-000467,-0.4369649340159309
ACH-000468,-0.3685274045052067
ACH-000469,-0.6473745699381448
ACH-000470,-0.4879495302047184
ACH-000471,-0.7165571917717286
ACH-000472,-0.4886083558566653
ACH-000473,-0.4213130344482305
ACH-000475,-0.6159725536190419
ACH-000476,-0.2901861940733713
ACH-000477,-0.5705800559521893
ACH-000479,-0.653844280414064
ACH-000480,-0.3611507060916195
ACH-000481,-0.3368606850434746
ACH-000483,-0.3591731426705038
ACH-000484,-0.527447746382144
ACH-000485,-0.6055183505381013
ACH-000486,-0.4922364975721522
ACH-000487,-0.5811351051909128
ACH-000488,-0.49760546988746
ACH-000490,-0.5818843045168139
ACH-000491,-0.3457410130653197
ACH-000495,-0.5711070242209833
ACH-000496,-0.42956045262922177
ACH-000499,-0.6117026143680011
ACH-000500,-0.5904744704006516
ACH-000502,-0.528439150889016
ACH-000503,-0.7718389538793605
ACH-000505,-0.5422784941660842
ACH-000507,-0.5583925894353202
ACH-000510,-0.16212969396107024
ACH-000511,-0.7753208616971842
ACH-000512,-0.2885367578573739
ACH-000516,-0.60190077592775
ACH-000517,-0.3721778726838948
ACH-000518,-0.6066460457940983
ACH-000520,-0.4937991825993143
ACH-000521,-0.677089410144764
ACH-000522,-0.6831134865923127
ACH-000524,-0.4537211505711933
ACH-000527,-0.4601890127441563
ACH-000528,-0.6872843843342208
ACH-000537,-0.7358467769982221
ACH-000541,-0.5459486788387837
ACH-000542,-0.5472017282237769
ACH-000544,-0.5013191014307621
ACH-000545,-0.4543996298390421
ACH-000547,-0.3254896093895167
ACH-000548,-0.4604634170404538
ACH-000549,-0.4600897901580719
ACH-000550,-0.6309116694141917
ACH-000552,-0.38768968584650415
ACH-000556,-0.552278201257947
ACH-000557,-0.5173171239281927
ACH-000569,-0.5903881893786563
ACH-000570,-0.5946005796359779
ACH-000571,-0.5731256089380369
ACH-000573,-0.4698214223969484
ACH-000576,-0.5980424617752962
ACH-000579,-0.6842556744111763
ACH-000580,-0.4255200626868422
ACH-000584,-0.9667250249725984
ACH-000585,-0.6890471253087154
ACH-000588,-0.4373183067022606
ACH-000589,-0.2565527084667425
ACH-000591,-0.5517238808364814
ACH-000593,-0.4490506774241663
ACH-000600,-0.3124878022118405
ACH-000601,-0.3173346854951652
ACH-000605,-0.5350037089370621
ACH-000606,-0.4531303236080879
ACH-000608,-0.4038577921640446
ACH-000614,-0.4225563629044903
ACH-000616,-0.5659620140638015
ACH-000618,-0.5183166190947823
ACH-000619,-0.5105308298582228
ACH-000620,-0.3103036430439084
ACH-000621,-0.613803594146927
ACH-000622,-0.458826590786288
ACH-000623,-0.5407522595286004
ACH-000624,-0.6595778740143923
ACH-000627,-0.5459832313155394
ACH-000630,-0.4467610892853147
ACH-000631,-0.772317948572647
ACH-000632,-0.5820865236585454
ACH-000633,-0.1370151385241611
ACH-000637,-0.8080812281941646
ACH-000638,-0.5912643454942529
ACH-000646,-0.2610723950260214
ACH-000647,-0.2539085727612433
ACH-000648,-0.5639044270000473
ACH-000649,-0.3803140038144169
ACH-000651,-0.5481948555508842
ACH-000652,-0.5030300103296593
ACH-000653,-0.7625389088630622
ACH-000657,-0.6356370602736724
ACH-000658,-0.4027577175186659
ACH-000661,-0.7015980656560862
ACH-000662,0.02916889836291657
ACH-000663,-0.2590671751831871
ACH-000665,-0.7488185436892315
ACH-000671,-0.2812560992875619
ACH-000672,-0.5802714406617541
ACH-000673,-0.8336998054467375
ACH-000676,-0.7081567144645127
ACH-000677,-0.2729225727184128
ACH-000681,-0.4666034985596673
ACH-000683,-0.4985587455399639
ACH-000684,-0.5957747068521356
ACH-000688,-0.5713718361881046
ACH-000693,-0.7108892571109512
ACH-000694,-0.543688492304066
