,ST3GAL1 (6482)
ACH-000004,-0.10006309748177863
ACH-000005,-0.10677080132488363
ACH-000007,-0.31475535579666586
ACH-000009,-0.0147035435896662
ACH-000011,-0.018322537900653676
ACH-000012,-0.2477615135557377
ACH-000013,-0.07170467604525771
ACH-000014,-0.21130707617450786
ACH-000015,-0.11700639079070932
ACH-000017,-0.16560390035271202
ACH-000018,-0.4018901852301639
ACH-000019,-0.062338087159466024
ACH-000021,-0.18712385841797735
ACH-000022,-0.27230697126327075
ACH-000025,-0.16463194181074592
ACH-000028,-0.02529635143805653
ACH-000030,-0.21010847053928544
ACH-000035,-0.4285578530173021
ACH-000036,-0.2440264259688825
ACH-000037,-0.0492133552996703
ACH-000039,-0.3862157675246992
ACH-000040,-0.20515262972346615
ACH-000041,-0.27921115063553764
ACH-000042,-0.15000285282538736
ACH-000045,-0.28693727192089113
ACH-000047,-0.223567490189978
ACH-000052,-0.2321257988140845
ACH-000053,-0.2562408903470649
ACH-000054,-0.12957243466400434
ACH-000055,-0.30235443288487635
ACH-000060,-0.24888334905199194
ACH-000067,-0.08799362468331501
ACH-000070,-0.2174590208138451
ACH-000075,-0.18176155108595854
ACH-000078,-0.1801515180941482
ACH-000082,-0.02377937765737471
ACH-000085,-0.2851267152774721
ACH-000086,-0.006343441677483529
ACH-000087,0.036439219887556995
ACH-000092,-0.2212787811152591
ACH-000095,-0.24911206904533634
ACH-000097,-0.0739355619303877
ACH-000098,-0.27966452218419696
ACH-000099,-0.16084844685061642
ACH-000108,-0.2079164270670372
ACH-000113,-0.1920616355752318
ACH-000116,-0.08501045996987995
ACH-000118,-0.3278043730659817
ACH-000120,-0.10817374703262143
ACH-000123,-0.033685315627760525
ACH-000127,-0.2388555512772066
ACH-000128,-0.023629568034317896
ACH-000132,-0.1590931943815744
ACH-000133,-0.19117553856476546
ACH-000137,-0.31091757018548993
ACH-000138,-0.027193632583365147
ACH-000142,-0.008242111377587928
ACH-000143,-0.037062143928603734
ACH-000146,-0.1086955071448501
ACH-000148,-0.19624898490201467
ACH-000150,-0.3953584908882744
ACH-000152,-0.053738592065177095
ACH-000153,-0.08340244797382987
ACH-000159,-0.22117467767663526
ACH-000160,-0.4385586033692415
ACH-000163,-0.2312495421080601
ACH-000167,-0.26398578447944937
ACH-000168,-0.08619103426754568
ACH-000169,-0.19392118405828412
ACH-000178,-0.1221625489156396
ACH-000183,-0.3300907716126988
ACH-000188,-0.2261454929567139
ACH-000189,-0.136911529985018
ACH-000190,-0.19480434314794076
ACH-000198,-0.14272354810659876
ACH-000203,0.2721412017841884
ACH-000204,0.09129264055043684
ACH-000206,-0.1873824428118218
ACH-000207,-0.24691316502529906
ACH-000208,0.1256785643504717
ACH-000210,-0.4338560244665901
ACH-000211,-0.14342953559923816
ACH-000215,-0.2285656675380413
ACH-000221,-0.19547386182496104
ACH-000222,-0.18776421038134689
ACH-000223,-0.1437759605913105
ACH-000226,0.09607266726960698
ACH-000227,-0.3241778531510322
ACH-000228,-0.08917155802845625
ACH-000231,-0.05759649811756702
ACH-000232,-0.2497351697813746
ACH-000233,-0.092344493874623
ACH-000234,-0.1934102247248197
ACH-000235,-0.06443604164291053
ACH-000237,-0.2026948590553826
ACH-000238,-0.12166676691977638
ACH-000242,0.32298678502855394
ACH-000243,-0.13783724643235798
ACH-000244,-0.4942300647105791
ACH-000246,-0.08040882913667123
ACH-000248,-0.30672184148973125
ACH-000250,-0.2736559837638744
ACH-000251,-0.10467542478052724
ACH-000252,-0.5360508417679141
ACH-000253,-0.2090002474824237
ACH-000255,-0.11361238869359967
ACH-000256,-0.187285724041295
ACH-000257,-0.07227175219589879
ACH-000258,-0.3999184154558199
ACH-000259,-0.17518980650365235
ACH-000260,-0.11904498286270533
ACH-000261,-0.09183264566823676
ACH-000262,-0.0935953038697404
ACH-000263,-0.22048067305990485
ACH-000264,-0.23700010269762045
ACH-000265,-0.18179851131275795
ACH-000266,-0.13317686087391598
ACH-000272,-0.2321475279616674
ACH-000274,-0.12575770714141127
ACH-000277,-0.22822367250725556
ACH-000278,-0.12133601195815875
ACH-000279,-0.2509057911371844
ACH-000280,-0.3652288418286587
ACH-000281,0.12572241637026665
ACH-000288,-0.007873168441994795
ACH-000291,-0.08813445946581534
ACH-000293,-0.07429805293471191
ACH-000294,-0.24830311694127025
ACH-000295,-0.1125094897977281
ACH-000296,-0.16007774952947934
ACH-000302,-0.09846356872364698
ACH-000304,-0.29803358158553506
ACH-000307,-0.05596609919142352
ACH-000308,-0.19806405299256305
ACH-000310,-0.18590629377397305
ACH-000311,-0.1919256093159612
ACH-000312,-0.19088668668587236
ACH-000315,-0.1514914094425148
ACH-000316,-0.20661288038055267
ACH-000317,-0.3737675713059008
ACH-000318,-0.2815775793755149
ACH-000319,-0.2156646910742957
ACH-000320,-0.30257452494816245
ACH-000322,-0.3073692050005247
ACH-000323,-0.19548377083331914
ACH-000324,-0.320569461017209
ACH-000329,-0.35927768990677056
ACH-000330,-0.19557126953745727
ACH-000331,-0.12422042178070775
ACH-000332,-0.16717077604616432
ACH-000334,-0.040865251930405314
ACH-000335,-0.07879913841516441
ACH-000336,-0.13844444715470428
ACH-000337,0.02441552288071875
ACH-000338,-0.12414041528271172
ACH-000339,-0.08261016537585036
ACH-000341,-0.09254089404628206
ACH-000348,-0.3747408907005306
ACH-000350,-0.010267591102388248
ACH-000352,-0.14903108731883147
ACH-000356,-0.13342192682933815
ACH-000361,0.036584995479862464
ACH-000362,-0.20404755355489534
ACH-000363,-0.32979086442641514
ACH-000364,-0.2186400763015809
ACH-000365,-0.19994626886370045
ACH-000366,-0.17559386259309362
ACH-000368,-0.2098126585328861
ACH-000374,-0.12126574540526908
ACH-000375,-0.10129842043173624
ACH-000376,-0.19649851370293736
ACH-000381,-0.1924381209546248
ACH-000383,-0.11925150580351315
ACH-000387,-0.11438772210711765
ACH-000389,-0.16953115963340915
ACH-000390,-0.3202843787365041
ACH-000393,-0.12854596269728966
ACH-000395,0.12464069001882673
ACH-000396,-0.4527618114011035
ACH-000397,-0.1488897113434378
ACH-000401,-0.01931371221834786
ACH-000402,-0.15928659299211848
ACH-000403,-0.17551366216462402
