,SCLT1 (132320)
ACH-000004,0.4624384496210373
ACH-000005,0.27259588224217235
ACH-000007,0.311887131474342
ACH-000009,0.19394928681859602
ACH-000011,0.16643953918254664
ACH-000012,0.23417567207482
ACH-000013,0.3329461969303574
ACH-000014,0.4013105831152525
ACH-000015,0.31917823510617216
ACH-000017,0.3590645557807973
ACH-000018,0.16759973796740704
ACH-000019,0.1946967106408215
ACH-000021,0.2487126913308685
ACH-000022,0.3761267477214249
ACH-000025,0.3293542349880648
ACH-000028,0.3575979121622713
ACH-000030,0.2505955471936353
ACH-000035,0.257975598883388
ACH-000036,0.3431342163255271
ACH-000037,0.2538898250238648
ACH-000039,0.4944477242182244
ACH-000040,0.2373830967914924
ACH-000041,0.27037149052263515
ACH-000042,0.21649347973358704
ACH-000045,0.23695660945012845
ACH-000047,0.3687547946831356
ACH-000052,0.35581560267418955
ACH-000053,0.2658512143516412
ACH-000054,0.33848788819667264
ACH-000055,0.23078869523688886
ACH-000060,0.3427384808417202
ACH-000067,0.22810850393126456
ACH-000070,0.20368841362998275
ACH-000075,0.2404935805469639
ACH-000078,0.30506524547105224
ACH-000082,0.3124766038077067
ACH-000085,0.3426979362114538
ACH-000086,0.2695511188915499
ACH-000087,0.4164029426285582
ACH-000092,0.21672933454911456
ACH-000095,0.2848144857298236
ACH-000097,0.29270103249630736
ACH-000098,0.1462971824345588
ACH-000099,0.28155529106118937
ACH-000108,0.14780500328004148
ACH-000113,0.2494148905435277
ACH-000116,0.2447472802502713
ACH-000118,0.3237756396157277
ACH-000120,0.3002848779190074
ACH-000123,0.24560749641292656
ACH-000127,0.2606603834047021
ACH-000128,0.21341576445940416
ACH-000132,0.3342170030061986
ACH-000133,0.2898967204875375
ACH-000137,0.4737951719313086
ACH-000138,0.27602101350688485
ACH-000142,0.20665615171829246
ACH-000143,0.31591806943692713
ACH-000146,0.27944134221124584
ACH-000148,0.31542998903879965
ACH-000150,0.24720208356403864
ACH-000152,0.37431933046135796
ACH-000153,0.1301704820320527
ACH-000159,0.4035960560504528
ACH-000160,0.2991693773188889
ACH-000163,0.2670123500286295
ACH-000167,0.05245970597342022
ACH-000168,0.1820308811273801
ACH-000169,0.3112658783890912
ACH-000178,0.3978082803478443
ACH-000183,0.27438028555221305
ACH-000188,0.2208004401643435
ACH-000189,0.10443122007466997
ACH-000190,0.367428637915566
ACH-000198,0.2932757422538996
ACH-000203,0.178580230795529
ACH-000204,0.4259847847693619
ACH-000206,0.33892184892729504
ACH-000207,0.4005876893288083
ACH-000208,0.00906241007115308
ACH-000210,0.14506285983145922
ACH-000211,0.19841447827394834
ACH-000215,0.2493235531086716
ACH-000221,0.2307531882364624
ACH-000222,0.21405401323820664
ACH-000223,0.37464149926092
ACH-000226,0.3198423866001412
ACH-000227,0.28509002464823496
ACH-000228,0.3238048521493801
ACH-000231,0.29922335153378715
ACH-000232,0.2367623034293899
ACH-000233,0.323867255071606
ACH-000234,0.2300633810752974
ACH-000235,0.2465148882017056
ACH-000237,0.2461173143315244
ACH-000238,0.1847987095723915
ACH-000242,0.2221533495497279
ACH-000243,0.2430085546462492
ACH-000244,0.32166933996191743
ACH-000246,0.2741855524284032
ACH-000248,0.3115529878318932
ACH-000250,0.2336975822025753
ACH-000251,0.09382016975680196
ACH-000252,0.2533159741898197
ACH-000253,0.3320652253843251
ACH-000255,0.29834826536883724
ACH-000256,0.13353682604969788
ACH-000257,0.31669256102253873
ACH-000258,0.3878642732377081
ACH-000259,0.23737839231076305
ACH-000260,0.24480646032375594
ACH-000261,0.29332583871819823
ACH-000262,0.3113261855498782
ACH-000263,0.3461262500055124
ACH-000264,0.2846126101353801
ACH-000265,0.2556169341623079
ACH-000266,0.2374263631569193
ACH-000272,0.19149124473460025
ACH-000274,0.23765948803430745
ACH-000277,0.354176559279955
ACH-000278,0.30283587407292656
ACH-000279,0.27073329055800155
ACH-000280,0.2982420061409477
ACH-000281,0.21868973770474448
ACH-000288,0.2877760124411033
ACH-000291,0.34381238262879965
ACH-000293,0.2341122134655341
ACH-000294,0.34818141785320106
ACH-000295,0.5108019038205005
ACH-000296,0.03037203917330588
ACH-000302,0.2307395010776704
ACH-000304,0.2735310336426379
ACH-000307,0.2331887243245436
ACH-000308,0.2731366096327089
ACH-000310,0.3379851989006284
ACH-000311,0.22631387467863895
ACH-000312,0.32838147703038434
ACH-000315,0.3265328100450364
ACH-000316,0.3865835762773912
ACH-000317,0.295747701449714
ACH-000318,0.3261910524268283
ACH-000319,0.26417853333079905
ACH-000320,0.24522264870125085
ACH-000322,0.2354227461889659
ACH-000323,0.16230818014714138
ACH-000324,0.25134520922024695
ACH-000329,0.2875252037995092
ACH-000330,0.11747949657890053
ACH-000331,0.3312549265214641
ACH-000332,0.3120489700815863
ACH-000334,0.3279551419797693
ACH-000335,0.3983466522482574
ACH-000336,0.4712367058309857
ACH-000337,0.28856962663502483
ACH-000338,0.3735339541931506
ACH-000339,0.3040717248193045
ACH-000341,0.2050662188876601
ACH-000348,0.2884275854912368
ACH-000350,0.3263058572645169
ACH-000352,0.28210860012022115
ACH-000356,0.20664999194431066
ACH-000361,0.20865116320453986
ACH-000362,0.3717141143737683
ACH-000363,0.2371756419724067
ACH-000364,0.3459947849331473
ACH-000365,0.2376195267506106
ACH-000366,0.17214021181086825
ACH-000368,0.28120361976304403
ACH-000374,0.2541605933264624
ACH-000375,-0.036993848799226
ACH-000376,0.1974481578768341
ACH-000381,0.365253502278504
ACH-000383,0.2368535146162957
ACH-000387,0.3285252937830964
ACH-000389,0.2619814132042319
ACH-000390,0.2345307391811193
ACH-000393,0.2430142674469844
ACH-000395,0.32348609935193706
ACH-000396,0.19170125259001766
ACH-000397,0.24717473419817826
ACH-000401,0.40032575840821416
ACH-000402,0.2214520433487469
ACH-000403,0.24058861169805554
ACH-000404,0.3871020107852097
ACH-000406,0.27956441794897285
ACH-000407,0.3585367145876037
ACH-000408,0.387621713202968
ACH-000410,0.4361746148696846
ACH-000411,0.2955612376075747
ACH-000414,0.1767491459492239
ACH-000415,0.2873111397187869
ACH-000416,0.2373724302766625
ACH-000420,0.2659096515250564
ACH-000421,0.2905530740555792
ACH-000424,0.2404887635868023
ACH-000425,0.22489813591253469
ACH-000426,0.38574327855388857
ACH-000427,0.3114555771329622
ACH-000433,0.20708501360906303
ACH-000435,0.1105669809320025
ACH-000436,0.1777284076344718
ACH-000444,0.2458023728519202
ACH-000445,0.3246730561192086
ACH-000448,0.27304348914347804
ACH-000450,0.28494513777051705
ACH-000452,0.3287921019108504
ACH-000454,0.3225234425883561
ACH-000458,0.15590194750794892
ACH-000459,0.2507139743498277
ACH-000460,0.3593334113743677
ACH-000461,0.2271949784880826
ACH-000463,0.31319835038104155
ACH-000464,0.20321503338233785
ACH-000466,0.35829916232678816
ACH-000467,0.3446050305382675
ACH-000468,0.2673847411388356
ACH-000469,0.1778000003845812
ACH-000470,0.3774827443951236
ACH-000471,0.2766731569432345
ACH-000472,0.2789900726251273
ACH-000473,0.3992210601857573
ACH-000475,0.28789582901354555
ACH-000476,0.3480550942893347
ACH-000477,0.3095170326143727
ACH-000479,0.2006502387719111
ACH-000480,0.28890671312690464
ACH-000481,0.3905421995666857
ACH-000483,0.20816429903079087
ACH-000484,0.3648497831241918
ACH-000485,0.23980199261807103
ACH-000486,0.2788898446937529
ACH-000487,0.2768773313814161
ACH-000488,0.2817283098824105
ACH-000490,0.18276056788030376
ACH-000491,0.3475623774401448
ACH-000495,0.3264826716280741
ACH-000496,0.2534543564687684
ACH-000499,0.23244552589267814
ACH-000500,0.2366445281213134
ACH-000502,0.1956033326072851
ACH-000503,0.252438884564538
ACH-000505,0.2144376317979088
ACH-000507,0.2975177925771675
ACH-000510,0.14378603770933535
ACH-000511,0.3164605824742066
ACH-000512,0.272919176426294
ACH-000516,0.3342661106755182
ACH-000517,0.28553327671409434
ACH-000518,0.3818059313570607
ACH-000520,0.34687466143499895
ACH-000521,0.22216456672959106
ACH-000522,0.26898937525579325
ACH-000524,0.26930143861638345
ACH-000527,0.16880581823538307
ACH-000528,0.3506366639708807
ACH-000537,0.1840771774294399
ACH-000541,0.370753924754216
ACH-000542,0.1744950650613521
ACH-000544,0.4497966760209313
ACH-000545,0.24618696913448185
ACH-000547,0.04764399732658284
ACH-000548,0.15877603650072886
ACH-000549,0.26183107850756737
ACH-000550,0.14001019895140848
ACH-000552,0.3095330091355461
ACH-000556,0.2905129366320909
ACH-000557,0.30425914790364944
ACH-000569,0.328284238747704
ACH-000570,0.17759959176766832
ACH-000571,0.3156305074660209
ACH-000573,0.2059429655524504
ACH-000576,0.2293135548944637
ACH-000579,0.17598476016532633
ACH-000580,0.19614062182879688
ACH-000584,0.2306159854490016
ACH-000585,0.36219515489475296
ACH-000588,0.17824664321539185
ACH-000589,0.3400572267079205
ACH-000591,0.3524476993243324
ACH-000593,0.2745718223587403
ACH-000600,0.2130310218423701
ACH-000601,0.20476856981183855
ACH-000605,0.3499541226780708
ACH-000606,0.31763920108667115
ACH-000608,0.2431387912140349
ACH-000614,0.32394837916323466
ACH-000616,0.219683288967682
ACH-000618,0.18891232272763567
ACH-000619,0.3379258463604812
ACH-000620,0.3438536461692025
ACH-000621,0.2389672678735649
ACH-000622,0.3882368853429134
ACH-000623,0.17915019933664705
ACH-000624,0.2778945681492055
ACH-000627,0.2556961947938256
ACH-000630,0.18581311918904905
ACH-000631,0.4180574891705283
ACH-000632,0.25847596937060363
