,VSTM2L (128434)
ACH-000311,-0.05552554167285993
ACH-000312,-0.1740268908948788
ACH-000315,-0.2215855639238509
ACH-000316,-0.06180856281981514
ACH-000317,-0.12305967327318425
ACH-000318,0.017228175803328187
ACH-000319,0.01997798830246159
ACH-000320,-0.25319909428897963
ACH-000322,-0.2428725563941326
ACH-000323,-0.16659050386870358
ACH-000324,-0.08442631452751942
ACH-000329,-0.15371531142154518
ACH-000330,-0.18316676960952494
ACH-000331,-0.12790149563107786
ACH-000332,-0.18013152888665296
ACH-000334,-0.1967266394788689
ACH-000335,-0.1615661507483961
ACH-000336,-0.006389990461478972
ACH-000337,-0.024394710666133697
ACH-000338,-0.5353948305467902
ACH-000339,-0.13183127312029966
ACH-000341,-0.16128636067503918
ACH-000348,-0.13058601941479364
ACH-000350,-0.1549524560898793
ACH-000352,-0.13509431990933327
ACH-000356,-0.04086495434622496
ACH-000361,-0.07835735114764543
ACH-000362,-0.1262287061665294
ACH-000363,-0.1504924202113251
ACH-000364,-0.04800006088475275
ACH-000365,-0.08594777166875525
ACH-000366,-0.18538385305902333
ACH-000368,-0.27412290450440885
ACH-000374,-0.19601862934134984
ACH-000375,-0.18443102718625787
ACH-000376,-0.2530964357744915
ACH-000381,-0.13226668091265056
ACH-000383,-0.06905657513310916
ACH-000387,-0.14487421325646838
ACH-000389,-0.07902841983698908
ACH-000390,0.02174979256693841
ACH-000393,-0.1402847832441306
ACH-000395,0.04637766309167622
ACH-000396,-0.08017936043725285
ACH-000397,-0.11689200548368572
ACH-000401,-0.3050543291206808
ACH-000402,-0.2530090755314009
ACH-000403,-0.20102686856745705
ACH-000404,-0.34809234978287346
ACH-000406,-0.14202177650759873
ACH-000407,-0.25632295700616875
ACH-000408,-0.060981966859694724
ACH-000410,-0.17179524031328886
ACH-000411,0.011671996189034368
ACH-000414,-0.18888335735451264
ACH-000415,-0.12112894521993332
ACH-000416,-0.0614619160805733
ACH-000420,0.07119463047889941
ACH-000421,-0.12084879400196345
ACH-000424,0.045548032618065726
ACH-000425,-0.23258638920912197
ACH-000426,-0.2459406516792912
ACH-000427,-0.16906897058775974
ACH-000433,-0.015544952978353309
ACH-000435,-0.399141208593519
ACH-000436,-0.14361127861366932
ACH-000444,-0.14717549327054227
ACH-000445,-0.03697981150602103
ACH-000448,-0.12999427125477345
ACH-000450,-0.17173958106583845
ACH-000452,-0.09409900840310936
ACH-000454,0.03390670253089744
ACH-000458,-0.2286873973338793
ACH-000459,-0.1741503646388598
ACH-000460,-0.055207835466942114
ACH-000461,0.031906056974301406
ACH-000463,-0.05039030273630896
ACH-000464,-0.059016548644539285
ACH-000466,-0.29400356863958965
ACH-000467,-0.1817591298186176
ACH-000468,-0.10240291455921076
ACH-000469,-0.18931208829649573
ACH-000470,-0.22196970652298212
ACH-000471,-0.21760098314977908
ACH-000472,-0.16658541273938046
ACH-000473,0.042199760908241735
ACH-000475,-0.0859501702190869
ACH-000476,-0.05497325733279857
ACH-000477,-0.07208523377729377
ACH-000479,-0.07286388507251232
ACH-000480,-0.06902309120634477
ACH-000481,-0.21415094304803686
ACH-000483,-0.1498756116802846
ACH-000484,-0.14208981373159538
ACH-000485,-0.10718890852429697
ACH-000486,-0.1635484454543603
ACH-000487,-0.2783115849758803
ACH-000488,-0.17094897601023853
ACH-000490,-0.17891824879230087
ACH-000491,-0.2443954725321867
ACH-000495,0.0720001930691178
ACH-000496,-0.4183005317884295
ACH-000499,-0.11580122198987225
ACH-000500,-0.9441446786731712
ACH-000502,-0.22042946868122973
ACH-000503,0.045340632001992114
ACH-000505,-0.061098132192398576
ACH-000507,0.013066794115003584
ACH-000510,-0.1159759924339847
ACH-000511,-0.1960927987448533
ACH-000512,-0.08276333157649407
ACH-000516,-0.22259404298968194
ACH-000517,-0.1061229785221267
ACH-000518,-0.12754843779896122
ACH-000520,-0.21685506533967172
ACH-000521,-0.20572551626900215
ACH-000522,-0.053710344868645066
ACH-000524,-0.1365121005834706
ACH-000527,-0.1866270933003484
ACH-000528,-0.07167790637062135
ACH-000537,-0.06891031585661953
ACH-000541,-0.17618178517913408
ACH-000542,-0.24562287391898674
ACH-000544,-0.16105588575115162
ACH-000545,-0.003735248999425334
ACH-000547,-0.03565520557948002
ACH-000548,-0.05286362505248908
ACH-000549,-0.0982349541095676
ACH-000550,-0.25394509990987185
ACH-000552,-0.03905693886400393
ACH-000556,-0.18824034452045246
ACH-000557,-0.3222152032221132
ACH-000569,-0.06627409167750566
ACH-000570,-0.10561701190248496
ACH-000571,-0.1436244037720695
ACH-000573,-0.2276712974493845
ACH-000576,-0.20695788038456395
ACH-000579,-0.2596365076051794
ACH-000580,-0.011691961303355284
ACH-000584,-0.04848414069295475
ACH-000585,0.03207314261262964
ACH-000588,-0.22513025345581544
ACH-000589,-0.3035623104272034
ACH-000591,-0.2498082184593146
ACH-000593,-0.16350021556917216
ACH-000600,-0.16810210169034165
ACH-000601,-0.1757357297523631
ACH-000605,-0.14187392596690168
ACH-000606,-0.12463907222318928
ACH-000608,-0.14263579535542872
ACH-000614,-0.17462287645921756
ACH-000616,-0.02058303527175499
ACH-000618,-0.12185678948806106
ACH-000619,-0.08442816180175253
ACH-000620,-0.17819433443053578
ACH-000621,-0.046255638542260086
ACH-000622,-0.1677573936092673
ACH-000623,-0.2423055527209741
ACH-000624,-0.12928552788819886
ACH-000627,-0.17611934891383696
ACH-000630,-0.07683933146245481
ACH-000631,-0.21148260226632665
ACH-000632,-0.22037838793072145
ACH-000633,-0.13939109639093294
ACH-000637,-0.0521920199194287
ACH-000638,-0.10138649737751776
ACH-000646,-0.10865221816201136
ACH-000647,-0.09107930179364827
ACH-000648,-0.04014478782263238
ACH-000649,-0.1428270699592196
ACH-000651,-0.2173375182384008
ACH-000652,-0.1575195772053693
ACH-000653,-0.14676535541673855
ACH-000657,-0.07657897787387911
ACH-000658,-0.03749232938687135
ACH-000661,-0.1610231480486505
ACH-000662,-0.05431940230093377
ACH-000663,-0.09663068673048064
ACH-000665,-0.3909293043378976
ACH-000671,-0.33782714286285714
ACH-000672,-0.23773688174225505
ACH-000673,-0.182851619313336
ACH-000676,-0.1860544958672698
ACH-000677,-0.11647587576853705
ACH-000681,-0.24945935536067385
ACH-000683,-0.10523580004852434
ACH-000684,-0.3222005713614703
ACH-000688,-0.10466209421834358
ACH-000693,-0.09010849477864594
ACH-000694,-0.1116073366835941
ACH-000695,0.022402012300784483
ACH-000696,-0.055857253730797474
ACH-000697,-0.11172884305196114
ACH-000699,-0.13516044554680878
ACH-000701,-0.23415133731036705
ACH-000706,-0.1119925958157564
ACH-000711,-0.10357451877082033
ACH-000713,-0.2573294821199764
ACH-000714,-0.3285332952000368
ACH-000718,-0.1315023247589352
ACH-000720,-0.30699064271840465
ACH-000721,-0.12620934660519328
ACH-000724,-0.06248836040849794
ACH-000725,-0.1989434130522936
ACH-000732,-0.17523926017912986
ACH-000734,-0.017911476016897743
ACH-000735,-0.17959905383426786
ACH-000736,-0.12709968609307204
ACH-000738,-0.3013143025805917
ACH-000746,-0.20535221499900386
ACH-000747,-0.17087641698365966
ACH-000748,-0.14269526492069434
ACH-000753,-0.07172047395733995
ACH-000756,-0.1921909567885074
ACH-000757,0.01537059478900996
ACH-000758,-0.17329005037320794
ACH-000760,-0.1970511973318767
ACH-000762,-0.061985755157708114
ACH-000763,-0.30722947436341824
ACH-000764,0.1394533624373744
ACH-000765,-0.0595395962777094
ACH-000766,-0.2434685677227305
ACH-000767,-0.0701480093881079
ACH-000768,-0.1934862736546893
ACH-000769,-0.20836079624021372
ACH-000770,-0.16050387379343745
ACH-000771,-0.20703235064134465
ACH-000773,-0.0002154890140125331
ACH-000776,-0.2094171819156852
ACH-000777,-0.04899161480309712
ACH-000778,-0.1899039771350288
ACH-000781,-0.1899680247097333
ACH-000782,-0.006261159235678249
ACH-000783,-0.03330321087602412
ACH-000784,-0.09533233248841146
ACH-000785,-0.17963303710683462
ACH-000787,-0.2741578843483545
ACH-000788,-0.1340596162724149
ACH-000791,-0.14745612181064402
ACH-000792,-0.08761803775132279
ACH-000794,0.011835638197179813
ACH-000796,-0.16624215382073693
ACH-000798,-0.27422369691796394
ACH-000799,-0.042391149807257264
ACH-000800,-0.3445198093601873
ACH-000802,-0.1200168164066708
ACH-000804,-0.06017098147847419
ACH-000805,-0.05267508055336145
ACH-000809,-0.0633855101769541
ACH-000810,-0.2691795800613644
ACH-000811,-0.10408074531667404
ACH-000817,-0.14351757084731875
ACH-000819,-0.1432923160374622
ACH-000820,-0.3593728585124963
ACH-000821,-0.1975924353657192
ACH-000822,-0.17199089176072954
ACH-000823,-0.16599709153463466
ACH-000824,-0.11398449372435973
ACH-000827,-0.2205705664065241
ACH-000829,-0.10511865056804673
ACH-000831,-0.22066716848892148
ACH-000832,-0.028350821319781512
ACH-000833,-0.09773769502340526
ACH-000834,-0.07926014499274005
ACH-000835,-0.13352191796265486
ACH-000836,-0.2088539940409021
ACH-000837,-0.3248012051502009
ACH-000838,-0.06569908265860554
ACH-000839,-0.3766604952645901
ACH-000840,-0.03370032545794327
ACH-000841,0.07273737378803483
ACH-000843,-0.11432855451759236
ACH-000846,-0.3140651930908985
ACH-000847,-0.1877914899975023
ACH-000848,-0.2322358764417361
ACH-000849,-0.18505859179326867
ACH-000851,-0.2745473319361318
ACH-000855,-0.1135203684259116
ACH-000856,-0.1177145104125501
ACH-000858,-0.1668866299147077
ACH-000859,0.03262305107146099
ACH-000861,-0.011077335162719394
ACH-000862,-0.15713175099887428
ACH-000865,-0.18146454260804973
ACH-000866,-0.09240518701674297
ACH-000867,-0.17796990112772826
ACH-000869,-0.06612369672200645
ACH-000872,-0.02470834997227073
ACH-000873,-0.03439583473600469
ACH-000876,-0.20990985233811965
ACH-000878,-0.1658204582048093
ACH-000880,-0.0966613612424622
ACH-000881,-0.2435320025528372
ACH-000882,-0.2144552812578773
ACH-000884,-0.17092280268570592
ACH-000885,-0.0943552937596594
ACH-000887,-0.05811109641968847
ACH-000889,-0.09050537487177547
ACH-000896,-0.044566214989767365
ACH-000898,-0.09910650179711916
ACH-000900,-0.25334596575283524
ACH-000901,-0.16027065624577871
ACH-000905,-0.07822723708280692
ACH-000906,-0.117101895849243
ACH-000907,-0.12141407470940413
ACH-000910,-0.05816714852452829
ACH-000911,-0.1594788041105908
ACH-000912,-0.19750054081210214
ACH-000913,-0.19198191324623345
ACH-000915,-0.0976440786807089
ACH-000916,0.049153914531117684
ACH-000917,-0.16589946858150328
ACH-000920,0.132173206076842
ACH-000921,-0.2654795936448025
ACH-000924,-0.12194514400093907
ACH-000926,-0.06646809624808682
ACH-000928,-0.10228114408938087
ACH-000929,0.027871264372773697
ACH-000932,-0.20877195474874533
ACH-000935,-0.06620781461012035
ACH-000936,-0.2543846053722486
ACH-000937,-0.112060075222794
ACH-000938,-0.07500484262963654
ACH-000939,0.046167101528556256
ACH-000941,-0.15279111368990994
ACH-000943,-0.1316527810622621
ACH-000946,-0.4868994867120541
ACH-000947,-0.13540881146220926
ACH-000948,-0.1717288217497943
ACH-000950,-0.13459283874585848
ACH-000953,-0.12572053372266362
ACH-000954,-0.4469385151246629
ACH-000957,-0.3397300750171893
ACH-000958,-0.16817340813329304
ACH-000960,-0.0609407951709913
ACH-000963,-0.09240655563313804
ACH-000968,0.10927763453962187
ACH-000969,-0.29941880973795665
ACH-000972,-0.26962949600712216
ACH-000973,-0.1905718116035304
ACH-000974,-0.14332299436409648
ACH-000978,-0.016510147987971575
ACH-000984,-0.08128245557894391
ACH-000986,-0.15661375378645798
ACH-000988,-0.23092188022111296
ACH-000993,-0.13941684123990242
ACH-000994,0.03310172496850717
ACH-000996,-0.1884006165182548
ACH-001001,0.0367530828558795
ACH-001020,-0.1274339334246829
ACH-001028,-0.17910685370144322
ACH-001031,0.002936784333319925
ACH-001038,-0.07243618467114415
ACH-001048,-0.12241720794505162
ACH-001050,-0.16111811683569566
ACH-001053,-0.009497358619875391
ACH-001054,-0.05840030010155349
ACH-001061,-0.22274430493948635
ACH-001067,-0.12396661055283704
ACH-001075,-0.1589106337420854
ACH-001096,-0.04503089725429156
ACH-001111,-0.03982404235528409
ACH-001119,-0.10060110626466642
ACH-001128,-0.17067941719903948
ACH-001134,-0.08412587041904147
ACH-001151,-0.13989114962497895
ACH-001163,-0.19364146126717932
ACH-001164,-0.06159319761651585
ACH-001183,-0.11088739370290124
ACH-001192,-0.14700799096058445
ACH-001193,0.01854835242329069
ACH-001196,-0.20690362296459808
ACH-001197,-0.04352923540841976
ACH-001205,-0.2013094640791039
ACH-001211,-0.25119855995484497
ACH-001212,-0.1610864351754147
ACH-001228,0.08411139147321699
ACH-001232,-0.07457148480106755
ACH-001239,-0.2115849882168772
ACH-001270,-0.13741902928826966
ACH-001274,-0.061891297068184414
ACH-001275,-0.13339221529192002
ACH-001277,-0.13721714335496593
ACH-001278,0.08875970208427457
ACH-001280,0.00403948543372697
ACH-001283,0.01588803711706426
ACH-001289,-0.10684012873270264
ACH-001300,-0.2692492536478877
ACH-001301,-0.10135253785009384
ACH-001302,-0.2082111211376958
ACH-001306,-0.12105271194210696
ACH-001318,-0.238282070739123
ACH-001322,-0.3016769371600063
ACH-001328,-0.0734459517026235
ACH-001332,0.042531445239610007
ACH-001336,-0.1234998969470837
ACH-001346,-0.10542011711921036
ACH-001353,-0.21253322256899104
ACH-001354,-0.13188398361218925
ACH-001367,-0.02592297510814729
ACH-001368,-0.13404108275501114
ACH-001374,-0.14293983828197498
ACH-001377,-0.1404231605717912
ACH-001380,-0.08203992473764357
ACH-001391,-0.10425940271693344
ACH-001408,-0.2440983115453064
ACH-001430,-0.1864847337243021
ACH-001431,-0.17145250582258173
ACH-001450,-0.21418423628544067
ACH-001496,-0.008668531453257286
ACH-001500,-0.1915001255005755
ACH-001523,-0.04775061629887197
ACH-001532,-0.17549154150964014
ACH-001550,-0.05780676400117495
ACH-001552,-0.16704528674545796
ACH-001554,-0.15891097792684655
ACH-001654,-0.22919781699017686
ACH-001735,-0.1527826938886216
ACH-001736,-0.06618302440983201
ACH-001737,-0.16529315963668587
ACH-001740,-0.12011193235767068
ACH-001745,-0.2428157298987575
ACH-001765,-0.19250997334394573
