,GSTO1 (9446)
ACH-000004,0.24270579079783786
ACH-000005,-0.1340093843739083
ACH-000007,-0.2397043293805668
ACH-000009,-0.11343850207500032
ACH-000011,-0.1455416600495798
ACH-000012,0.030855981412432138
ACH-000013,-0.019029442010502717
ACH-000014,0.07246685231685072
ACH-000015,-0.08706437554375125
ACH-000017,-0.04170346651864405
ACH-000018,0.1328098047738073
ACH-000019,0.05697925799951953
ACH-000021,0.02979806166363648
ACH-000022,-0.0338170753675628
ACH-000025,-0.09898724725172688
ACH-000028,-0.037985935349480235
ACH-000030,-0.1789175880930506
ACH-000035,-0.0827344365376235
ACH-000036,-0.032552338810986674
ACH-000037,0.026698592224966736
ACH-000039,-0.2658553894234426
ACH-000040,-0.20720043615511824
ACH-000041,-0.31782658877219816
ACH-000042,-0.09084726207541056
ACH-000045,0.003808468821328133
ACH-000047,-0.08025752240759189
ACH-000052,-0.1540086675029748
ACH-000053,-0.059037439392280976
ACH-000054,-0.025041802276248547
ACH-000055,-0.0213990872405575
ACH-000060,-0.11508757798669628
ACH-000067,-0.12938684415720922
ACH-000070,-0.1138199869359655
ACH-000075,0.1456575671927834
ACH-000078,0.03843310927549594
ACH-000082,-0.15243124619048362
ACH-000085,-0.15797101167084526
ACH-000086,-0.034323433937163216
ACH-000087,0.054507177919371035
ACH-000092,-0.015383202303038591
ACH-000095,-0.07010663877007008
ACH-000097,-0.02474946964584827
ACH-000098,-0.0581333071572705
ACH-000099,-0.029506331921751037
ACH-000108,-0.21172196579997704
ACH-000113,-0.04438584409818616
ACH-000116,-0.07801647889093669
ACH-000118,-0.1104850228345222
ACH-000120,-0.032449786108706545
ACH-000123,0.0403634630463661
ACH-000127,-0.024768529392127543
ACH-000128,-0.15333314947527066
ACH-000132,-0.05620416609345076
ACH-000133,0.0034260141862577807
ACH-000137,-0.006686297387489435
ACH-000138,-0.07644030580208604
ACH-000142,-0.2270027684631148
ACH-000143,-0.17449961968443664
ACH-000146,-0.007570059228372512
ACH-000148,-0.12042674712719732
ACH-000150,0.0019680582151273872
ACH-000152,-0.06009400639170826
ACH-000153,0.006431740969882391
ACH-000159,-0.15564165188143644
ACH-000160,-0.08419805417506372
ACH-000163,0.07547678397815083
ACH-000167,0.11634072527234153
ACH-000168,-0.22184361663701788
ACH-000169,-0.10216856307957868
ACH-000178,-0.14814774666805544
ACH-000183,-0.004176374183218471
ACH-000188,-0.00825398555463402
ACH-000189,-0.12999777535594415
ACH-000190,-0.008356240574991408
ACH-000198,-0.08653879828551836
ACH-000203,-0.3146977691184443
ACH-000204,-0.20768166651697512
ACH-000206,-0.028556807921713195
ACH-000207,0.05157713641870924
ACH-000208,-0.3176034469308626
ACH-000210,-0.2006053792253744
ACH-000211,-0.10472751079486746
ACH-000215,0.07948253426015467
ACH-000221,0.13077517290041468
ACH-000222,-0.009367646512725527
ACH-000223,-0.15190948537115265
ACH-000226,-0.012979165655871785
ACH-000227,0.08952982938274033
ACH-000228,-0.07453615681626216
ACH-000231,0.052196257017277314
ACH-000232,0.04089215468043652
ACH-000233,-0.04232873338702712
ACH-000234,-0.13284154618716318
ACH-000235,-0.13149427389846788
ACH-000237,-0.034850012248874664
ACH-000238,-0.0878218867451073
ACH-000242,-0.10856410495651374
ACH-000243,-0.10604142553293666
ACH-000244,-0.1903881980332552
ACH-000246,-0.008378057685881303
ACH-000248,-0.04157666413824358
ACH-000250,-0.14257382255827972
ACH-000251,-0.07141397190997606
ACH-000252,-0.17107484846070492
ACH-000253,-0.02034609439743656
ACH-000255,-0.02308407993845853
ACH-000256,-0.15865909422124086
ACH-000257,-0.08835155930955996
ACH-000258,-0.055699315214355526
ACH-000259,-0.0955934418893666
ACH-000260,-0.08125261914323828
ACH-000261,-0.0854115473449408
ACH-000262,-0.13051074893452508
ACH-000263,0.2505893376574061
ACH-000264,-0.05045293829223835
ACH-000265,0.015480870656765844
ACH-000266,-0.1109443932135546
ACH-000272,-0.012921737312795695
ACH-000274,-0.04201416373218693
ACH-000277,0.02156951775574107
ACH-000278,-0.07830040498737209
ACH-000279,0.047510296799172014
ACH-000280,-0.06351954042412546
ACH-000281,-0.13910230922838612
ACH-000288,-0.06163645249225111
ACH-000291,0.07458023245567474
ACH-000293,0.09927407455451362
ACH-000294,0.09018805256127108
ACH-000295,-0.0512260221098912
ACH-000296,-0.20836686670147195
ACH-000302,-0.10732147103618896
ACH-000304,-0.1845644724982361
ACH-000307,-0.00885651590639487
ACH-000308,-0.13427341382979566
ACH-000310,-0.058153449872739224
ACH-000311,-0.21933489250159888
ACH-000312,1.893349320551745e-05
ACH-000315,0.35301863526489785
ACH-000316,-0.03799401059025458
ACH-000317,-0.12669659496539454
ACH-000318,-0.2108574504204712
ACH-000319,0.038986717169138436
ACH-000320,-0.38517626582557496
ACH-000322,-0.2049209336554988
ACH-000323,-0.2100128947147957
ACH-000324,-0.1097811804346958
ACH-000329,0.0009212928225575496
ACH-000330,-0.021493557599281392
ACH-000331,-0.01594069973734543
ACH-000332,-0.06700819745107721
ACH-000334,0.008682552244979764
ACH-000335,0.31888120105192913
ACH-000336,-0.11400452068524396
ACH-000337,-0.147562677279294
ACH-000338,-0.6232027444721158
ACH-000339,-0.02764213211963965
ACH-000341,-0.056414078956244215
ACH-000348,-0.005271801639826127
ACH-000350,-0.007752371547941799
ACH-000352,0.002669168528292261
ACH-000356,0.028129863035118212
ACH-000361,-0.04318954383262195
ACH-000362,0.04993554949164845
ACH-000363,-0.06763455836400477
ACH-000364,-0.11189389376054576
ACH-000365,0.03863063932209724
ACH-000366,-0.04761308708726302
ACH-000368,-0.07438662472902127
ACH-000374,-0.08132450437128325
ACH-000375,-0.2389689761238199
ACH-000376,-0.13933616194406198
ACH-000381,-0.15708964880669865
ACH-000383,-0.13276958107131567
ACH-000387,-0.0205827730003014
ACH-000389,0.054823732021961814
ACH-000390,-0.11858445728300356
ACH-000393,-0.0024504314880885512
ACH-000395,-0.07141196520039242
ACH-000396,0.1129713853964019
ACH-000397,-0.06797155149495614
ACH-000401,0.04322250590906853
ACH-000402,0.2261252567720291
ACH-000403,-0.10664900247271768
ACH-000404,-0.0772955605868584
ACH-000406,-0.05362639785616249
ACH-000407,-0.12267919984297394
ACH-000408,-0.14366424345223125
ACH-000410,-0.14320341993152705
ACH-000411,-0.21774439617485916
ACH-000414,0.017596136599830888
ACH-000415,-0.1007111937090079
ACH-000416,-0.04509988796308418
ACH-000420,-0.1674527268379127
ACH-000421,0.03276601271475057
ACH-000424,-0.00012870162474247428
ACH-000425,-0.058548657002024725
ACH-000426,-0.10001035307205358
ACH-000427,0.033078248435124635
ACH-000433,-0.15671265860161668
ACH-000435,-0.17394103668645736
ACH-000436,0.09171921233782963
ACH-000444,-0.18645411480390156
ACH-000445,-0.2397186426655785
ACH-000448,-0.05135827272334207
ACH-000450,0.005279413226624261
ACH-000452,-0.0805740871437526
ACH-000454,0.01209583270761439
ACH-000458,-0.28337824951443114
ACH-000459,-0.002795148049801588
ACH-000460,0.0028644481498704033
ACH-000461,-0.0515625674908771
ACH-000463,-0.10262606668875436
ACH-000464,-0.2218871562317708
ACH-000466,-0.10056385438383757
ACH-000467,-0.1629329296319005
ACH-000468,-0.0291279960692573
ACH-000469,0.012663518519119184
ACH-000470,-0.12034286480763047
ACH-000471,-0.0426694200310776
ACH-000472,-0.10069061230584364
ACH-000473,-0.06357698129115695
ACH-000475,-0.03142322425691495
ACH-000476,0.066391812264541
ACH-000477,-0.08782944682218227
ACH-000479,0.13280860422574636
ACH-000480,0.007158031617374181
ACH-000481,-0.19190118402750495
ACH-000483,0.040583767995513866
ACH-000484,-0.27911264544265485
ACH-000485,-0.19743934971164392
ACH-000486,-0.0959315969940147
ACH-000487,-0.000622908131315695
ACH-000488,0.015719367091945508
ACH-000490,-0.1421996884143339
ACH-000491,-0.1488222814652266
ACH-000495,-0.3465724293524365
ACH-000496,-0.10909579858204617
ACH-000499,0.054810769502788736
ACH-000500,-0.33130004704033233
ACH-000502,0.0011400194462453258
ACH-000503,-0.15072232085617868
ACH-000505,-0.03701769900083295
ACH-000507,-0.03862783666292722
ACH-000510,-0.10422946630096147
ACH-000511,0.027340610824295945
ACH-000512,0.08719542209362352
ACH-000516,0.03705100878006056
ACH-000517,-0.05887437631302773
ACH-000518,-0.011874199923867634
ACH-000520,-0.09112120020679068
ACH-000521,-0.07216973481455242
ACH-000522,0.003958875122305397
ACH-000524,-0.1105677683160843
