,KIF11 (3832)
ACH-000004,-1.58836245884
ACH-000007,-1.4856225968
ACH-000009,-2.0517352223599996
ACH-000011,-1.9795285719
ACH-000012,-1.9065317628
ACH-000013,-2.10747505688
ACH-000014,-2.06355890665
ACH-000015,-1.68698024667
ACH-000017,-2.1337577466
ACH-000018,-1.51294450507
ACH-000019,-1.97224167844
ACH-000021,-1.8912812083400001
ACH-000022,-2.20576094751
ACH-000025,-1.6728875139
ACH-000028,-1.60353182493
ACH-000030,-2.13654748189
ACH-000035,-1.70585392125
ACH-000036,-1.7417345801
ACH-000037,-2.1528346085
ACH-000039,-2.29957863624
ACH-000040,-1.47634060372
ACH-000041,-1.75829303074
ACH-000042,-1.7991592438
ACH-000045,-2.04684177248
ACH-000047,-2.0474969045
ACH-000052,-1.6230335399899998
ACH-000053,-1.9259831273900003
ACH-000054,-1.96197059643
ACH-000055,-1.8413445167900002
ACH-000060,-1.85214660525
ACH-000067,-1.72977983866
ACH-000070,-2.01208982498
ACH-000075,-1.7285521107099997
ACH-000078,-2.13990707744
ACH-000082,-2.0433977241099996
ACH-000085,-1.7808198849
ACH-000086,-1.63276161188
ACH-000087,-1.8912699335599998
ACH-000092,-1.65712569423
ACH-000095,-2.2388652948299996
ACH-000097,-1.95553554785
ACH-000098,-1.95240731431
ACH-000099,-1.88250149935
ACH-000108,-1.6624396285799998
ACH-000113,-1.8451806179599997
ACH-000115,-3.22087338644
ACH-000116,-1.8239701319200001
ACH-000118,-1.88184857911
ACH-000120,-1.84763279875
ACH-000123,-2.09648976952
ACH-000127,-1.82779998074
ACH-000128,-1.71126538841
ACH-000132,-1.8769788428
ACH-000133,-1.8790108023400003
ACH-000137,-1.7211066843599998
ACH-000138,-1.8092895666799997
ACH-000142,-1.69224704209
ACH-000143,-1.9619299007599997
ACH-000146,-2.30051443713
ACH-000148,-1.9293992309999999
ACH-000150,-1.86436072837
ACH-000152,-1.5002652378999999
ACH-000153,-1.47456000782
ACH-000159,-1.76242071551
ACH-000160,-2.0839792633400003
ACH-000163,-1.9842188616
ACH-000167,-2.12173106307
ACH-000168,-1.7779061682900004
ACH-000169,-1.6881368786500002
ACH-000178,-1.6314675325
ACH-000182,-1.79274406268
ACH-000183,-1.9213892883400001
ACH-000188,-1.71147469134
ACH-000189,-1.53234855155
ACH-000190,-1.71069535956
ACH-000198,-2.0466439150099998
ACH-000204,-1.31642823935
ACH-000206,-1.7326723816900003
ACH-000207,-2.87691268282
ACH-000211,-1.8661752726499998
ACH-000215,-1.87940358083
ACH-000221,-1.7171282848500002
ACH-000222,-2.06974868511
ACH-000223,-1.9508728010599998
ACH-000226,-1.9341286074400001
ACH-000227,-2.43265134335
ACH-000228,-1.85545983405
ACH-000231,-1.59672183345
ACH-000232,-1.89799384443
ACH-000233,-1.89017972935
ACH-000234,-2.0945076724400002
ACH-000235,-1.8036479034900001
ACH-000237,-1.7992993681599998
ACH-000238,-1.7732313030200002
ACH-000243,-1.9167968337099999
ACH-000244,-2.11201926568
ACH-000246,-1.9602272640400003
ACH-000248,-1.95784703015
ACH-000250,-1.9948794009200002
ACH-000251,-1.63988179686
ACH-000253,-1.9732313198299998
ACH-000255,-1.6939080005899998
ACH-000256,-1.7402175798500001
ACH-000257,-2.1938066014
ACH-000258,-1.7215973469099999
ACH-000259,-2.1010138969799996
ACH-000260,-1.9494309339400002
ACH-000261,-1.93182253933
ACH-000262,-1.8426030339099997
ACH-000263,-1.22029582096
ACH-000264,-1.9236670053
ACH-000265,-1.9230161990099999
ACH-000266,-1.80201987967
ACH-000272,-1.8372315766
ACH-000273,-1.70867258811
ACH-000274,-2.14594619414
ACH-000277,-1.95793898004
ACH-000278,-1.5149824328000001
ACH-000279,-1.6734773047799998
ACH-000280,-1.43661830648
ACH-000281,-1.6323141713799998
ACH-000288,-1.68150591266
ACH-000291,-1.9228866972499998
ACH-000293,-1.89547922613
ACH-000294,-2.1471086538299997
ACH-000295,-1.6225675307299998
ACH-000296,-1.65809523088
ACH-000302,-1.95246608751
ACH-000304,-2.19485141384
