,POLR3E (55718)
ACH-000004,-1.09524297736
ACH-000007,-0.907244866347
ACH-000009,-0.908141089577
ACH-000011,-0.771549673377
ACH-000012,-1.02225702385
ACH-000013,-1.1359997048700001
ACH-000014,-0.668128006881
ACH-000015,-1.10947740321
ACH-000017,-1.05034027902
ACH-000018,-1.0107619893000002
ACH-000019,-1.0074662779
ACH-000021,-0.983382701223
ACH-000022,-1.05430570958
ACH-000025,-0.9400094651600001
ACH-000028,-0.676817088425
ACH-000030,-0.857039603003
ACH-000035,-0.733260362734
ACH-000036,-0.9761285848350001
ACH-000037,-0.9157698080760001
ACH-000039,-1.08313738939
ACH-000040,-0.705776648442
ACH-000041,-0.8048729577529999
ACH-000042,-0.8461820651049999
ACH-000045,-1.0331206559000001
ACH-000047,-1.05341472357
ACH-000052,-0.953825178963
ACH-000053,-0.8272553917919999
ACH-000054,-0.8374395489480001
ACH-000055,-0.8969963889399999
ACH-000060,-0.865015649121
ACH-000067,-0.762811008389
ACH-000070,-0.818338064681
ACH-000075,-0.660788314407
ACH-000078,-0.8449008308600001
ACH-000082,-1.18766751544
ACH-000085,-0.931370098538
ACH-000086,-0.801401281075
ACH-000087,-0.842577776708
ACH-000092,-0.9120274260269999
ACH-000095,-1.05889747032
ACH-000097,-0.655248777975
ACH-000098,-1.01739076935
ACH-000099,-0.9143423254649999
ACH-000108,-0.886238969174
ACH-000113,-1.2118947533600002
ACH-000115,-1.8300511483200002
ACH-000116,-0.9528772684200001
ACH-000118,-0.757337957551
ACH-000120,-0.879900305173
ACH-000123,-1.08785823907
ACH-000127,-0.8100965445730001
ACH-000128,-0.743347142728
ACH-000132,-0.809140008284
ACH-000133,-0.85622107032
ACH-000137,-1.26460507844
ACH-000138,-0.8658894177940001
ACH-000142,-0.806947740802
ACH-000143,-0.94409103624
ACH-000146,-1.0871003060700002
ACH-000148,-0.915224331367
ACH-000150,-0.8760643634119999
ACH-000152,-0.873024419973
ACH-000153,-0.7511032812649999
ACH-000159,-0.696840737817
ACH-000160,-0.562670922398
ACH-000163,-1.0344626044
ACH-000167,-0.6610640941979999
ACH-000168,-0.765616994525
ACH-000169,-0.888577731654
ACH-000178,-0.812889489131
ACH-000182,-0.8204133053939999
ACH-000183,-0.938185424275
ACH-000188,-0.663761707428
ACH-000189,-1.12948379486
ACH-000190,-0.347412098923
ACH-000198,-0.9843232424299999
ACH-000204,-0.997285477125
ACH-000206,-0.761644329067
ACH-000207,-1.1063746147
ACH-000211,-0.906226868415
ACH-000215,-0.7562067631080001
ACH-000221,-1.0380667487000002
ACH-000222,-0.540848183645
ACH-000223,-1.1966987346
ACH-000226,-1.09809419011
ACH-000227,-0.9567784957559999
ACH-000228,-1.0452877642799998
ACH-000231,-1.03684811001
ACH-000232,-0.984851179867
ACH-000233,-0.8880758066240001
ACH-000234,-0.58326657172
ACH-000235,-0.730159794219
ACH-000237,-1.09305398595
ACH-000238,-0.8217204208
ACH-000243,-0.8142431498180001
ACH-000244,-1.12520236856
ACH-000246,-0.7353212079260001
ACH-000248,-0.769357347683
ACH-000250,-0.917017473168
ACH-000251,-0.582784719134
ACH-000253,-1.22563499657
ACH-000255,-0.726875683501
ACH-000256,-0.996966622298
ACH-000257,-0.602942577755
ACH-000258,-0.761214732572
ACH-000259,-0.735867937016
ACH-000260,-0.932347215624
ACH-000261,-0.7409452935680001
ACH-000262,-0.98139394189
ACH-000263,-1.07662067659
ACH-000264,-0.685528649295
ACH-000265,-0.897759842668
ACH-000266,-0.883997691578
ACH-000272,-0.759607377979
ACH-000273,-0.865007105135
ACH-000274,-1.0845092081799999
ACH-000277,-1.19641817755
ACH-000278,-1.01947125449
ACH-000279,-0.8435168733319999
ACH-000280,-0.985475168718
ACH-000281,-0.647128296476
ACH-000288,-0.897398402052
ACH-000291,-0.868504017287
ACH-000293,-0.996110928199
ACH-000294,-1.00027772717
ACH-000295,-0.939711624053
ACH-000296,-0.8404516120119999
ACH-000302,-0.9807813640530001
ACH-000304,-0.484463709087
ACH-000307,-0.661172963089
ACH-000308,-0.9770157567759999
ACH-000310,-0.885064046049
ACH-000311,-0.6233055152629999
ACH-000312,-0.672654213574
ACH-000315,-0.877563169126
ACH-000316,-0.8903525861799999
ACH-000317,-0.657515935197
ACH-000318,-0.742820586517
ACH-000319,-0.907897359623
ACH-000320,-0.769605502776
ACH-000322,-1.3888634319600002
ACH-000323,-0.904285967624
ACH-000324,-0.8696365610950001
ACH-000329,-0.777969461735
ACH-000330,-0.784681804453
ACH-000331,-0.896713737709
ACH-000332,-0.9092317720790001
ACH-000334,-1.05511599621
ACH-000335,-0.938444770987
ACH-000336,-1.11544549889
ACH-000337,-0.9175706312980001
ACH-000339,-0.8086343480220001
ACH-000341,-0.878090437579
ACH-000348,-0.795990228215
ACH-000350,-1.08489206969
ACH-000352,-0.733940531865
ACH-000356,-0.984183035595
ACH-000361,-0.9502642573639999
ACH-000362,-1.08961992761
ACH-000363,-1.02293856475
ACH-000364,-0.8005469639630001
ACH-000365,-0.9349783778569999
ACH-000366,-0.762220953821
ACH-000368,-0.8043410909250001
ACH-000374,-0.836559852489
ACH-000375,-1.0530470579
ACH-000376,-1.11735086336
