,FNIP1 (96459)
ACH-000004,-0.141591400455
ACH-000007,-0.431292095008
ACH-000009,-0.0872932956538
ACH-000011,0.0387620103306
ACH-000012,-0.00574390170603
ACH-000013,0.0365978309789
ACH-000014,-0.047843141864300005
ACH-000015,-0.331549957106
ACH-000017,-0.287161975855
ACH-000018,-0.159666799842
ACH-000019,0.30647274827300003
ACH-000021,-0.133373317202
ACH-000022,0.120190428187
ACH-000025,0.24215369922200003
ACH-000028,0.0692039878982
ACH-000030,-0.038968060319
ACH-000035,-0.0770729426167
ACH-000036,-0.0583621438567
ACH-000037,-0.482972064355
ACH-000039,0.213245228447
ACH-000040,0.19433149463100002
ACH-000041,-0.0117013774942
ACH-000042,-0.0389898698096
ACH-000045,-0.0857969088107
ACH-000047,-0.13181729244
ACH-000052,0.10503964378599999
ACH-000053,-0.10982609260199999
ACH-000054,-0.137013190875
ACH-000055,-0.0468299305712
ACH-000060,0.0643710788903
ACH-000067,-0.247221259911
ACH-000070,-0.350826447804
ACH-000075,-0.248672925471
ACH-000078,0.23605130931499999
ACH-000082,-0.0250213932989
ACH-000085,-0.114400336443
ACH-000086,-0.0212562407783
ACH-000087,-0.0651512760682
ACH-000092,-0.31664193766
ACH-000095,0.0120907902143
ACH-000097,0.0691055069065
ACH-000098,0.82142909979
ACH-000099,-0.107707435402
ACH-000108,-0.034123109769
ACH-000113,-0.22686184952100003
ACH-000115,-0.171289725209
ACH-000116,-0.20313422687199997
ACH-000118,-0.0601666072561
ACH-000120,-0.0952528028057
ACH-000123,-0.0198162335153
ACH-000127,-0.0247238207544
ACH-000128,0.0782306261168
ACH-000132,-0.08114215989130001
ACH-000133,-0.270650113532
ACH-000137,0.19387710548700002
ACH-000138,-0.27821085108000004
ACH-000142,-0.188059144707
ACH-000143,-0.08847425473110002
ACH-000146,-0.291570753285
ACH-000148,-0.08923743919800001
ACH-000150,-0.215647007435
ACH-000152,-0.11609945484
ACH-000153,-0.389543299489
ACH-000159,-0.12444996062000001
ACH-000160,0.0646162878499
ACH-000163,0.016024513397800002
ACH-000167,-0.35195798770099995
ACH-000168,0.214381469866
ACH-000169,-0.197374795134
ACH-000178,-0.152207968726
ACH-000182,-0.0460039290112
ACH-000183,-0.516693734527
ACH-000188,0.0377665897341
ACH-000189,0.39484141444
ACH-000190,0.00517928152917
ACH-000198,-0.0514313729271
ACH-000204,-0.376751695378
ACH-000206,0.0736621605768
ACH-000207,0.16348064361099998
ACH-000211,-0.0801990061666
ACH-000215,0.0800953814454
ACH-000221,-0.0806204473994
ACH-000222,-0.112767090094
ACH-000223,-0.132185576965
ACH-000226,-0.04888573203819999
ACH-000227,-0.0991467881399
ACH-000228,-0.176895756061
ACH-000231,-0.141334651647
ACH-000232,-0.129584579209
ACH-000233,0.058270185585500005
ACH-000234,-0.0249855758973
ACH-000235,0.06063739234209999
ACH-000237,-0.095194095629
ACH-000238,-0.17330286423900002
ACH-000243,-0.21839535372699997
ACH-000244,-0.11732401967299999
ACH-000246,0.143985200507
ACH-000248,-0.05282995561480001
ACH-000250,-0.22205471189599998
ACH-000251,0.19181472450399997
ACH-000253,-0.11576181473099999
ACH-000255,-0.159130786715
ACH-000256,0.07837066124969999
ACH-000257,0.0004991928616380001
ACH-000258,-0.162474070292
ACH-000259,-0.21880355205
ACH-000260,0.047477051913900004
ACH-000261,0.0036555821454899995
ACH-000262,0.147371897417
ACH-000263,0.10800177325799999
ACH-000264,-0.20184882366700002
ACH-000265,-0.0365221048057
ACH-000266,-0.209504776642
ACH-000272,-0.33578662686800004
ACH-000273,-0.0096323398997
ACH-000274,0.254701198529
ACH-000277,0.0009350206288380001
ACH-000278,-0.104235741877
ACH-000279,-0.07005195144510001
ACH-000280,-0.0527323131895
ACH-000281,-0.120691825889
ACH-000288,0.0457233284086
ACH-000291,-0.0599755381707
ACH-000293,0.0125307483947
ACH-000294,0.493705682219
ACH-000295,-0.42468233430299995
ACH-000296,0.132546625167
ACH-000302,-0.134377811843
ACH-000304,-0.0938439938564
ACH-000307,-0.27458971494199996
ACH-000308,-0.153637012458
ACH-000310,-0.12739453851
ACH-000311,-0.0531154305996
ACH-000312,-0.138031494355
ACH-000315,-0.508416856731
ACH-000316,0.11546581147700001
ACH-000317,0.19616885527699998
ACH-000318,0.164323067786
ACH-000319,-0.0775351801539
ACH-000320,-0.5255496471159999
