,PCDHA13 (56136)
ACH-000004,-0.204288149802
ACH-000007,-0.385915857964
ACH-000009,-0.387307530115
ACH-000011,-0.140451469523
ACH-000012,-0.269506013872
ACH-000013,-0.261087476754
ACH-000014,-0.221051792656
ACH-000015,-0.507373378307
ACH-000017,-0.0162731051927
ACH-000018,-0.07505770066989999
ACH-000019,-0.28653224548
ACH-000021,-0.422085007129
ACH-000022,-0.252989312165
ACH-000025,-0.23837496911999997
ACH-000028,-0.253842192845
ACH-000030,-0.21872380859999999
ACH-000035,-0.156826918531
ACH-000036,-0.0649277400722
ACH-000037,-0.158971530615
ACH-000039,-0.527044862617
ACH-000040,-0.23884722038800002
ACH-000041,-0.337008204404
ACH-000042,-0.480726681768
ACH-000045,-0.264988201822
ACH-000047,-0.241535055445
ACH-000052,-0.0965023382624
ACH-000053,-0.37094630636
ACH-000054,-0.332407699514
ACH-000055,-0.47950170458700003
ACH-000060,-0.293075193892
ACH-000067,-0.34492969370300003
ACH-000070,-0.221706526914
ACH-000075,-0.22727320194400003
ACH-000078,-0.329192516906
ACH-000082,-0.159529004218
ACH-000085,-0.09862161364589998
ACH-000086,-0.275007132216
ACH-000087,-0.122492173446
ACH-000092,-0.17093695299000003
ACH-000095,-0.24630854156100002
ACH-000097,-0.262141199908
ACH-000098,-0.256700621675
ACH-000099,-0.39903451586099997
ACH-000108,-0.46467785126
ACH-000113,-0.387828088031
ACH-000115,-0.269348519463
ACH-000116,-0.329120092246
ACH-000118,-0.246560194284
ACH-000120,-0.353376131199
ACH-000123,-0.232599820727
ACH-000127,-0.124907565591
ACH-000128,-0.178729196217
ACH-000132,-0.184093227871
ACH-000133,-0.244358705253
ACH-000137,-0.206699106463
ACH-000138,-0.226777797797
ACH-000142,-0.365302922906
ACH-000143,-0.306138254908
ACH-000146,-0.34829487320600006
ACH-000148,-0.211864198926
ACH-000150,-0.593317793681
ACH-000152,-0.176414656433
ACH-000153,-0.43324918354999997
ACH-000159,-0.203618040795
ACH-000160,-0.15099895668500002
ACH-000163,-0.09756483102569999
ACH-000167,-0.35508866365999997
ACH-000168,-0.0152063882559
ACH-000169,-0.11980442182800001
ACH-000178,-0.483056411698
ACH-000182,-0.192569652868
ACH-000183,-0.259904567658
ACH-000188,-0.402020135126
ACH-000189,-0.124652938787
ACH-000190,-0.189847281155
ACH-000198,-0.172038471082
ACH-000204,-0.49583093501599995
ACH-000206,-0.131890016068
ACH-000207,-0.07627514199350001
ACH-000211,-0.258750496118
ACH-000215,-0.191640789522
ACH-000221,-0.17016729214600002
ACH-000222,-0.283411836604
ACH-000223,-0.258610189896
ACH-000226,-0.336288918769
ACH-000227,-0.116514838003
ACH-000228,-0.0830924259021
ACH-000231,-0.203555635402
ACH-000232,-0.24326932356
ACH-000233,-0.303144325533
ACH-000234,-0.401323171237
ACH-000235,-0.250723068366
ACH-000237,-0.298648237414
ACH-000238,-0.30582763707
ACH-000243,-0.40112472912299996
ACH-000244,-0.240451847744
ACH-000246,-0.569466197502
ACH-000248,-0.318464535018
ACH-000250,-0.27264686662
ACH-000251,-0.656016984929
ACH-000253,-0.18571042478
ACH-000255,-0.173936412222
ACH-000256,-0.271086940132
ACH-000257,-0.204776085656
ACH-000258,-0.175908633689
ACH-000259,-0.274227647568
ACH-000260,-0.36873438235100003
ACH-000261,-0.264527553919
ACH-000262,-0.109069149215
ACH-000263,-0.292305757798
ACH-000264,-0.241190223979
ACH-000265,-0.294561497889
ACH-000266,-0.46511594435599996
