,LDHAL6A (160287)
ACH-000004,-0.19492555322299998
ACH-000007,0.140194891993
ACH-000009,0.152231433976
ACH-000011,0.171889336668
ACH-000012,0.338198753583
ACH-000013,0.023897238534499998
ACH-000014,0.129572581225
ACH-000015,0.182389797793
ACH-000017,0.19010909248500002
ACH-000018,0.426810920228
ACH-000019,0.198490678516
ACH-000021,0.225603797826
ACH-000022,-0.0013745236645
ACH-000025,0.245838604107
ACH-000028,0.19130885795000002
ACH-000030,0.150081650452
ACH-000035,0.0951054677759
ACH-000036,0.152235599887
ACH-000037,0.256770709554
ACH-000039,0.321634275442
ACH-000040,0.238326807765
ACH-000041,0.0943553731948
ACH-000042,0.210276218812
ACH-000045,0.128627701786
ACH-000047,0.259974475727
ACH-000052,-0.34270269115400004
ACH-000053,0.205351650611
ACH-000054,0.263832186208
ACH-000055,0.28309784685
ACH-000060,0.111439876801
ACH-000067,-0.0074187802092200005
ACH-000070,0.0313261783981
ACH-000075,0.43319084031000005
ACH-000078,0.084846596664
ACH-000082,0.23559765138099997
ACH-000085,0.181544583622
ACH-000086,0.239638335004
ACH-000087,0.19564926888300002
ACH-000092,0.205357800565
ACH-000095,0.040444138989
ACH-000097,0.169155831034
ACH-000098,0.20738544842099998
ACH-000099,0.101559552776
ACH-000108,0.0919841960185
ACH-000113,0.164357222934
ACH-000115,0.08569654693989999
ACH-000116,0.154238832399
ACH-000118,0.28309258286
ACH-000120,0.208301311842
ACH-000123,0.17708312665800002
ACH-000127,0.172242919402
ACH-000128,0.12471365570800001
ACH-000132,0.146135301253
ACH-000133,-0.0361720387079
ACH-000137,-0.125784841108
ACH-000138,0.247376755117
ACH-000142,0.23180803977699999
ACH-000143,0.11950423058800001
ACH-000146,0.21002221395799997
ACH-000148,0.08463150012430001
ACH-000150,0.17970372653
ACH-000152,0.168539295803
ACH-000153,0.301056533128
ACH-000159,0.0764098001933
ACH-000160,0.0561547644218
ACH-000163,0.154493979626
ACH-000167,-0.000682945745189
ACH-000168,0.217667582891
ACH-000169,0.176814386028
ACH-000178,0.187742031841
ACH-000182,0.138374330948
ACH-000183,-0.0131463842395
ACH-000188,0.165583719288
ACH-000189,-0.13038230563699998
ACH-000190,0.277907264714
ACH-000198,0.0921746693533
ACH-000204,0.442628157523
ACH-000206,0.0566272871836
ACH-000207,0.17013181434099997
ACH-000211,0.11645704625999999
ACH-000215,0.12881573609000002
ACH-000221,0.227897416672
ACH-000222,0.248013155374
ACH-000223,0.122462616929
ACH-000226,0.0386984318715
ACH-000227,-0.182905551831
ACH-000228,0.17086651445099998
ACH-000231,0.169054331384
ACH-000232,0.06641962770769999
ACH-000233,0.07706080429489999
ACH-000234,0.16696729772399999
ACH-000235,0.17530646062600003
ACH-000237,0.0328694534613
ACH-000238,0.0460772407901
ACH-000243,0.295059393216
ACH-000244,0.0991397113198
ACH-000246,0.18945557272900002
ACH-000248,0.20160535019
ACH-000250,0.164552236406
ACH-000251,0.438695155969
ACH-000253,0.270075612683
ACH-000255,0.17639133484900002
ACH-000256,0.05526718183090001
ACH-000257,0.213676405552
ACH-000258,0.269256113981
ACH-000259,0.182452678701
ACH-000260,0.226851528357
ACH-000261,0.23018292120099998
ACH-000262,0.141894362971
ACH-000263,0.236187083074
ACH-000264,0.196113012074
ACH-000265,0.33619337528800003
ACH-000266,0.267708288621
ACH-000272,0.24881868528499998
ACH-000273,0.109127759278
ACH-000274,0.133512085904
ACH-000277,0.114914025215
ACH-000278,0.000404197875021
ACH-000279,0.0342710588336
ACH-000280,0.262415100016
ACH-000281,0.232723244296
ACH-000288,0.118876186227
ACH-000291,0.269775753071
ACH-000293,0.123097222347
ACH-000294,0.112152218237
ACH-000295,-0.130526163941
ACH-000296,0.08541938273579999
ACH-000302,0.11269412340999999
ACH-000304,0.0188377095483
ACH-000307,0.220789064452
ACH-000308,0.221831443007
ACH-000310,-0.0559886770066
ACH-000311,0.34799905953599997
ACH-000312,0.267767202215
ACH-000315,0.128108925468
ACH-000316,0.0178271043996
ACH-000317,0.268233565744
ACH-000318,0.18699398827799998
ACH-000319,0.041453914958800006
ACH-000320,0.220816370869
ACH-000322,0.38923632926299995
ACH-000323,0.13186704698899998
ACH-000324,0.11627052929199999
ACH-000329,0.123192553028
ACH-000330,0.22034550092900002
ACH-000331,0.11649239064099999
ACH-000332,0.207652067235
ACH-000334,0.42058502271700005
ACH-000335,0.481872669665
ACH-000336,0.000998649333259
ACH-000337,0.0124812735731
ACH-000339,0.195810950914
ACH-000341,-0.293564530386
ACH-000348,0.256744066584
ACH-000350,0.09549163710179999
ACH-000352,0.06837697544969999
ACH-000356,0.0227747596404
ACH-000361,0.125934237462
ACH-000362,0.105140418486
ACH-000363,0.127222612469
ACH-000364,0.203185586958
ACH-000365,0.19378480152199998
ACH-000366,0.19618693805100001
ACH-000368,0.156475335997
ACH-000374,0.08777216098789999
ACH-000375,0.0396508594044
ACH-000376,0.21831276278499998
ACH-000381,0.21087190914700002
ACH-000383,0.179193657353
ACH-000387,0.194237923471
ACH-000389,0.456853329762
ACH-000390,0.20295218446199997
ACH-000393,0.0920297868863
ACH-000395,0.023381197163999997
ACH-000397,-0.0792371392928
ACH-000401,0.09615773255010002
ACH-000402,0.0788963169433
ACH-000403,0.108351843337
ACH-000404,0.448279418233
ACH-000406,0.11270398247199999
