,POTEC (388468)
ACH-000183,-0.363843443852
ACH-000188,-0.46197001573700003
ACH-000189,-0.477884974805
ACH-000190,-0.21413317594300002
ACH-000198,-0.43823078706999996
ACH-000204,-0.108500808493
ACH-000206,-0.457493996647
ACH-000207,-0.526573618216
ACH-000211,-0.288670622445
ACH-000215,-0.455532375867
ACH-000221,-0.304550490583
ACH-000222,-0.027755536082200005
ACH-000223,-0.329235360468
ACH-000226,-0.513114061503
ACH-000227,-0.332729160911
ACH-000228,-0.254402933273
ACH-000231,-0.39275263432999996
ACH-000232,-0.47400888220799997
ACH-000233,-0.40814458437299994
ACH-000234,-0.277334166868
ACH-000235,-0.215425842346
ACH-000237,-0.114385622879
ACH-000238,-0.104485545118
ACH-000243,-0.0926552174319
ACH-000244,-0.338569528424
ACH-000246,-0.16190319688100002
ACH-000248,-0.624097641694
ACH-000250,-0.380169032872
ACH-000251,0.0184638943131
ACH-000253,-0.403137873879
ACH-000255,-0.253418132602
ACH-000256,-0.119979680627
ACH-000257,-0.10955684875800001
ACH-000258,-0.42518540873899996
ACH-000259,-0.09293011915339999
ACH-000260,-0.267180123242
ACH-000261,-0.25425007670099997
ACH-000262,-0.466164512166
ACH-000263,-0.380542116015
ACH-000264,-0.452869493036
ACH-000265,-0.13354732969
ACH-000266,-0.275297862282
ACH-000272,-0.269325732896
ACH-000273,-0.298278121182
ACH-000274,-0.458973867144
ACH-000277,-0.234744108737
ACH-000278,-0.284010048039
ACH-000279,-0.273460131896
ACH-000280,-0.315982577767
ACH-000281,-0.0257321717444
ACH-000288,-0.19299357834699998
ACH-000291,-0.23172316928599998
ACH-000293,-0.265446226036
ACH-000294,-0.31496133274599997
ACH-000295,-0.487562406793
ACH-000296,-0.315852568647
ACH-000302,-0.393595485264
ACH-000304,-0.247680807637
ACH-000307,-0.165532806536
ACH-000308,-0.209779701934
ACH-000310,-0.440171151525
ACH-000311,-0.17506979281800003
ACH-000312,-0.266514075094
ACH-000315,-0.0505845901232
ACH-000316,-0.065246238995
ACH-000317,-0.522685143048
ACH-000318,-0.426177193528
ACH-000319,-0.190042064082
ACH-000320,-0.032299759913499995
ACH-000322,-0.230672785046
ACH-000323,-0.608776258995
ACH-000324,-0.232471567524
ACH-000329,-0.37994962327799997
ACH-000330,-0.315425446254
ACH-000331,-0.339628346262
ACH-000332,-0.094623636575
ACH-000334,-0.163750131014
ACH-000335,-0.0286693844826
ACH-000336,-0.255612272937
ACH-000337,-0.24662365077
ACH-000339,-0.318791670555
ACH-000341,-0.232382588242
ACH-000348,-0.219409953567
ACH-000350,-0.220099325643
ACH-000352,-0.352826256561
ACH-000356,-0.44346985492799995
ACH-000361,-0.00889515552749
ACH-000362,-0.16896307249499998
ACH-000363,-0.367329937485
ACH-000364,-0.19679627958700002
ACH-000365,-0.208150351187
ACH-000366,-0.320770046455
ACH-000368,-0.463279883705
ACH-000374,-0.14305087694399998
ACH-000375,-0.08248904031189999
ACH-000376,-0.343695111716
ACH-000381,-0.26684441096
ACH-000383,-0.334469121828
ACH-000387,-0.11949589212200001
ACH-000389,-0.411656427395
ACH-000390,-0.30543845769699995
ACH-000393,-0.43298079788099997
ACH-000395,-0.20374839673099998
ACH-000397,-0.243235612919
ACH-000401,-0.2932287437
ACH-000402,-0.276729656717
ACH-000403,-0.531334671317
ACH-000404,0.005135684172890001
ACH-000406,-0.221450781263
ACH-000407,-0.349580596678
ACH-000408,-0.376022170452
ACH-000410,-0.0729061113123
ACH-000411,-0.209422989757
ACH-000414,-0.123257010866
ACH-000415,-0.552670085419
ACH-000416,-0.336245718874
ACH-000420,-0.34485448204499997
ACH-000421,-0.41133718337499997
ACH-000424,-0.0584229226384
ACH-000425,-0.315424724918
ACH-000426,-0.35628175523199995
ACH-000427,-0.442275974038
ACH-000433,-0.245913855922
ACH-000436,-0.19080018738200002
ACH-000444,-0.254852422921
ACH-000445,-0.280391028209
ACH-000448,-0.323373070657
ACH-000450,0.00273789575851
ACH-000452,-0.293096621735
ACH-000454,-0.286491232666
ACH-000458,-0.32607184655
ACH-000459,-0.029028990997700004
ACH-000460,-0.351374937076
ACH-000461,-0.621995489182
ACH-000463,-0.472947041284
ACH-000464,-0.453535435602
ACH-000466,-0.44099779541199996
ACH-000467,-0.0821319285705
ACH-000468,-0.163301967017
ACH-000469,-0.445694683497
ACH-000470,-0.289810965744
ACH-000471,-0.15120027995899998
ACH-000472,-0.320837836157
ACH-000473,-0.371933565525
ACH-000475,-0.453844568969
ACH-000476,-0.280973182378
ACH-000477,-0.173111987426
ACH-000480,-0.0883612134427
ACH-000481,-0.669271948929
ACH-000483,-0.509332996829
ACH-000484,-0.38526387129
ACH-000485,-0.507732731034
ACH-000486,-0.269452967473
ACH-000487,-0.017337992114900003
ACH-000488,-0.256510608105
ACH-000490,-0.470678680688
ACH-000491,-0.139499427899
ACH-000495,-0.428414417371
ACH-000496,-0.10397834681500001
ACH-000499,-0.527564980054
ACH-000500,-0.790936735476
ACH-000502,-0.090400588895
ACH-000503,-0.13987985542300002
ACH-000505,-0.374316360013
ACH-000507,-0.16652122328900001
ACH-000510,-0.23834590658100002
ACH-000511,-0.43383796825099996
ACH-000512,-0.189196331443
ACH-000516,-0.40258706503200004
ACH-000517,-0.514201308773
ACH-000518,-0.271089172529
ACH-000520,-0.717962122402
ACH-000521,-0.119953561245
ACH-000522,-0.727217473463
ACH-000524,-0.446141971541
ACH-000527,-0.0623310347415
ACH-000528,-0.127698748529
ACH-000537,-0.0728276122905
ACH-000541,0.168755509036
ACH-000542,-0.306414730159
ACH-000544,-0.37104772568300004
ACH-000545,-0.247091765407
ACH-000547,-0.339761632902
ACH-000548,-0.251447525581
ACH-000549,-0.0936904044877
ACH-000550,-0.17761540401
ACH-000552,-0.363174190178
ACH-000556,-0.340591200469
ACH-000557,-0.7312911890549999
ACH-000570,-0.385470233785
ACH-000571,-0.684662105209
ACH-000573,-0.209037050624
ACH-000576,-0.319598000133
ACH-000580,-0.171598388488
ACH-000584,-0.34369680518
ACH-000585,-0.11496565581700001
ACH-000588,-0.146421233969
ACH-000589,-0.230413730722
ACH-000591,-0.293102754009
ACH-000593,-0.358023197324
ACH-000600,-0.456959938565
ACH-000601,-0.21507556016899998
ACH-000604,-0.262926457711
ACH-000605,-0.45353004271799996
ACH-000606,-0.336858291827
ACH-000608,-0.303342916659
ACH-000614,0.0024068274981500003
ACH-000616,-0.360411686588
ACH-000618,-0.267763573719
ACH-000619,-0.430581419629
ACH-000620,-0.345938868213
ACH-000621,-0.254153966529
ACH-000622,-0.133074830373
ACH-000623,-0.386935312878
ACH-000624,-0.45717879328199995
ACH-000627,-0.00534942578962
ACH-000630,-0.24038316976500002
ACH-000632,-0.620172375627
ACH-000633,-0.25338168084
ACH-000637,-0.43489963876000004
ACH-000638,-0.368668422996
ACH-000646,-0.427847347378
ACH-000647,-0.136826684726
ACH-000648,-0.410217515225
ACH-000649,-0.31484844955499997
ACH-000651,-0.109881094614
ACH-000652,-0.118043204733
ACH-000653,-0.13642273046199999
ACH-000657,-0.306963707854
ACH-000658,-0.507940183472
ACH-000661,-0.0721263702226
ACH-000662,-0.40778970661499997
ACH-000663,-0.325528559807
ACH-000665,-0.16662130861899999
ACH-000671,-0.26719909864999997
ACH-000673,-0.344159340374
ACH-000676,-0.120842400416
ACH-000677,-0.407935010984
ACH-000681,-0.23553466210000001
ACH-000682,-0.24676596555999997
ACH-000683,-0.232750019117
ACH-000684,-0.19278440577999997
ACH-000688,-0.129379104203
ACH-000693,-0.41449171404299995
ACH-000694,-0.31063297418
ACH-000695,-0.23410982887499998
ACH-000696,-0.44244902269599995
ACH-000697,-0.442663514011
ACH-000699,-0.251770173448
ACH-000701,-0.393476134078
ACH-000706,-0.328058537363
ACH-000711,-0.34144478705200004
ACH-000713,-0.329454577249
ACH-000714,-0.47271282230800005
ACH-000718,-0.205195855292
ACH-000720,-0.28809147987399997
ACH-000721,-0.423908653147
ACH-000724,-0.44342025006200003
ACH-000725,-0.445059604534
ACH-000732,-0.375100465996
ACH-000734,-0.12407043237
ACH-000735,-0.39357214714500005
ACH-000736,-0.211458255504
ACH-000738,-0.301672635716
ACH-000746,-0.420182876247
ACH-000747,-0.276726773932
ACH-000748,-0.0999235255641
ACH-000753,-0.252892962885
ACH-000756,-0.374382421086
ACH-000757,0.0271338760865
ACH-000758,-0.334079618601
ACH-000760,-0.25510049783000005
ACH-000763,-0.22661872318100001
ACH-000764,-0.428244520612
ACH-000765,-0.257243559289
ACH-000766,-0.52017370016
ACH-000767,-0.543258688231
ACH-000768,-0.265090947957
ACH-000769,-0.287840769722
ACH-000770,-0.492187522383
ACH-000771,-0.468850096128
ACH-000773,-0.45730906696400003
ACH-000776,-0.552180289068
ACH-000777,-0.260980154667
ACH-000778,-0.5002232388100001
ACH-000781,-0.30671167814800004
ACH-000782,-0.442556876722
ACH-000783,-0.45765696361599995
ACH-000784,-0.37738406330700003
ACH-000785,-0.33409548351199997
ACH-000787,-0.250650898245
ACH-000788,-0.20110169444
ACH-000791,-0.258786378429
ACH-000792,-0.213324476744
ACH-000794,-0.3772238805
ACH-000796,-0.24378805490299998
ACH-000799,-0.283089006164
ACH-000800,-0.389964680144
ACH-000802,-0.376160673912
ACH-000804,-0.394437659537
ACH-000805,-0.26849614929000004
ACH-000809,-0.21674255143000004
ACH-000810,-0.048592133466499994
ACH-000811,-0.249142731751
ACH-000817,-0.5082025569749999
ACH-000819,-0.48700475615
ACH-000820,-0.199268668523
ACH-000821,-0.340511937512
ACH-000822,-0.131561145721
ACH-000823,-0.144014235778
ACH-000824,-0.444164183125
ACH-000827,-0.38888238499399996
ACH-000829,-0.484199831672
ACH-000831,-0.37653558363899997
ACH-000832,-0.295700462068
ACH-000833,0.0807263651527
ACH-000834,-0.371202427164
ACH-000835,-0.25067182265099996
ACH-000836,-0.296627410121
ACH-000837,-0.10917687487500001
ACH-000838,-0.302284693319
ACH-000839,-0.33127580814
ACH-000840,-0.08261765966239999
ACH-000841,-0.275925981888
ACH-000843,-0.252098220921
ACH-000846,-0.271816986329
ACH-000847,-0.336374326826
ACH-000848,-0.11697129682099999
ACH-000849,-0.48519829007
ACH-000851,-0.106230226582
ACH-000855,-0.171462356234
ACH-000856,-0.0326556597963
ACH-000858,-0.23061443481199997
ACH-000859,-0.309211906763
ACH-000861,-0.195473003019
ACH-000862,-0.131744935917
ACH-000865,-0.386231913841
ACH-000866,-0.31484751857500004
ACH-000867,-0.441901278643
ACH-000869,-0.32813825065499996
ACH-000872,-0.199452433486
ACH-000873,-0.392905650059
ACH-000876,-0.327380779519
ACH-000878,-0.37357148136699997
ACH-000880,-0.300803877599
ACH-000881,-0.247653024713
ACH-000882,-0.0809965266501
ACH-000884,-0.245072865542
ACH-000885,-0.341891863658
ACH-000887,-0.539605659625
ACH-000888,-0.42402507672
ACH-000889,-0.423326914015
ACH-000890,-0.123347672618
ACH-000896,-0.24581365111200001
ACH-000898,-0.510321118822
ACH-000900,-0.0420172721122
ACH-000901,-0.113591127047
ACH-000905,-0.26049200941
ACH-000906,-0.225048752178
ACH-000907,-0.145096118884
ACH-000910,-0.44413099812600004
ACH-000911,-0.487895128993
ACH-000912,-0.383612495873
ACH-000913,0.004513124541979999
ACH-000915,-0.10245426675699999
ACH-000916,-0.493356716875
ACH-000917,-0.29879016536200004
ACH-000921,-0.18300542409499998
ACH-000924,-0.283789621409
ACH-000926,-0.286468159354
ACH-000928,-0.274987569002
ACH-000929,-0.131445023907
ACH-000932,-0.198971001616
ACH-000935,-0.163125330763
ACH-000936,-0.32235383934399997
ACH-000937,-0.7017119565950001
ACH-000938,-0.505969519029
ACH-000939,-0.54424556462
ACH-000941,-0.36432361726400003
ACH-000943,-0.246363711577
ACH-000946,-0.222831688983
ACH-000947,-0.36172901821900005
ACH-000948,-0.319956631755
ACH-000950,-0.269334679945
ACH-000953,-0.5663825329959999
ACH-000957,-0.358632455384
ACH-000958,-0.126017290245
ACH-000960,-0.418719972068
ACH-000963,-0.525617005527
ACH-000968,-0.13440137106699998
ACH-000969,-0.222887749741
ACH-000973,-0.501803114353
ACH-000974,-0.323492093742
ACH-000975,-0.34648476623499996
ACH-000976,-0.308797435665
ACH-000978,-0.203957928433
ACH-000980,-0.29534515044799997
ACH-000984,0.0161966623729
ACH-000986,-0.25072869308400003
ACH-000988,-0.244703497504
ACH-000993,-0.16603734556
ACH-000994,-0.15403546369899998
ACH-000996,-0.0337309307196
ACH-001001,-0.412043074502
ACH-001020,-0.09012410373169999
ACH-001028,-0.162205827582
ACH-001031,0.47778493581
ACH-001038,-0.555759123961
ACH-001048,-0.269837970896
ACH-001050,-0.33611191632
ACH-001053,-0.231971201322
ACH-001054,-0.21785861199499998
ACH-001061,-0.137251174852
ACH-001067,-0.39368654856799995
ACH-001075,-0.178611365153
ACH-001096,-0.114057858385
ACH-001128,-0.217091021971
ACH-001134,-0.394534756808
ACH-001151,-0.364619672512
ACH-001163,-0.349534231009
ACH-001164,-0.295450011888
ACH-001173,-0.5862757587690001
ACH-001183,-0.312129237097
ACH-001184,-0.17480046442000002
ACH-001190,-0.335294765547
ACH-001192,-0.132506499889
ACH-001193,-0.47364217208400006
ACH-001196,-0.298312214582
ACH-001197,-0.1745313353
ACH-001205,-0.512251012321
ACH-001211,-0.139894667346
ACH-001212,-0.426041661203
ACH-001228,-0.651574653045
ACH-001232,-0.318397131533
ACH-001239,-0.130907609117
ACH-001274,-0.32490149162799997
ACH-001275,-0.287030840869
ACH-001277,-0.494294411447
ACH-001278,-0.22443452076499998
ACH-001280,-0.660227659944
ACH-001283,-0.318781277333
ACH-001289,-0.206248212267
ACH-001295,-0.41192669355800005
ACH-001300,-0.358005544619
ACH-001301,-0.264648490866
ACH-001302,-0.33741529250600005
ACH-001303,-0.322741363592
ACH-001306,-0.275858017003
ACH-001318,-0.438786022126
ACH-001322,-0.15607440850999998
ACH-001328,-0.406808442864
ACH-001332,-0.372982662993
ACH-001333,-0.18406326419799998
ACH-001336,-0.479801986446
ACH-001340,-0.400060440392
ACH-001346,-0.28288383834499997
ACH-001353,-0.37509218814
ACH-001354,-0.307931634465
ACH-001367,-0.24278898055
ACH-001368,-0.44282640124600003
ACH-001374,-0.452083493917
ACH-001375,-0.0627514690667
ACH-001377,-0.303738929133
ACH-001380,-0.35895135764799996
ACH-001391,-0.372732959858
ACH-001407,-0.15882703404999998
ACH-001408,-0.27460087574700004
ACH-001413,-0.270812986987
ACH-001430,-0.212561336745
ACH-001431,-0.22234974917800002
ACH-001450,-0.46433556156499994
ACH-001496,-0.0380061501086
ACH-001500,-0.213363189003
ACH-001521,-0.11496211795399999
ACH-001523,-0.272606290056
ACH-001532,-0.28432082318199997
ACH-001536,-0.522057151187
ACH-001550,-0.235930753424
ACH-001552,-0.428538883746
ACH-001554,-0.36035473999799994
ACH-001645,-0.251832118753
ACH-001654,-0.387310423486
ACH-001715,-0.311963973791
ACH-001735,-0.34059653214599994
ACH-001736,-0.448416258335
ACH-001737,-0.550179600727
ACH-001740,-0.511910210509
ACH-001745,-0.206753623683
ACH-001750,-0.449385831526
ACH-001765,-0.526740228979
ACH-001956,-0.521740045894
ACH-001957,-0.29636039040600004
