,TSR1 (55720)
ACH-000228,-1.53912454206
ACH-000231,-1.5008963580799999
ACH-000232,-1.46469973037
ACH-000233,-1.59928375804
ACH-000234,-1.7849486959099998
ACH-000235,-1.63923878866
ACH-000237,-1.4809761536100001
ACH-000238,-1.675515047
ACH-000243,-1.5858615518299999
ACH-000244,-1.48569100049
ACH-000246,-1.5232512497
ACH-000248,-1.48829795542
ACH-000250,-1.52976533862
ACH-000251,-1.50708662618
ACH-000253,-1.4772764851700002
ACH-000255,-1.45551990996
ACH-000256,-1.72145627807
ACH-000257,-1.4912051836899998
ACH-000258,-1.4033070253
ACH-000259,-1.27137719228
ACH-000260,-1.72078269553
ACH-000261,-1.45422563104
ACH-000262,-1.35166082551
ACH-000263,-1.8473923980900002
ACH-000264,-1.4709408246899998
ACH-000265,-1.44073966367
ACH-000266,-1.5451833190200002
ACH-000272,-1.4839101448899998
ACH-000273,-1.60098174381
ACH-000274,-1.8467450267900003
ACH-000277,-1.5005883333599999
ACH-000278,-1.59875200051
ACH-000279,-1.5846051809900001
ACH-000280,-1.64473880587
ACH-000281,-1.7655561247099998
ACH-000288,-1.68465269695
ACH-000291,-1.63719198178
ACH-000293,-1.57881932012
ACH-000294,-1.9048518549900002
ACH-000295,-1.6534734721700002
ACH-000296,-1.56570892465
ACH-000302,-1.61635509107
ACH-000304,-1.30682165056
ACH-000307,-1.58076746428
ACH-000308,-1.5034386233
ACH-000310,-1.8218750671700001
ACH-000311,-1.3796700777200002
ACH-000312,-1.49503445093
ACH-000315,-1.69210803007
ACH-000316,-1.7291539812799999
ACH-000317,-1.3297611333
ACH-000318,-1.5966785330700002
ACH-000319,-1.5785192273
ACH-000320,-1.4160807411399998
ACH-000322,-1.7772604955900002
ACH-000323,-1.6876939636000001
ACH-000324,-1.53564206998
ACH-000329,-1.4622803077899997
ACH-000330,-1.37987996231
ACH-000331,-1.54031590466
ACH-000332,-1.5620942073100001
ACH-000334,-1.87112929878
ACH-000335,-1.5579047537700002
ACH-000336,-1.7311714566499998
ACH-000337,-1.46733957368
ACH-000339,-1.6287655838
ACH-000341,-1.59559717533
ACH-000348,-1.5027651415099998
ACH-000350,-1.60903833186
ACH-000352,-1.82082862066
ACH-000356,-1.6517106208
ACH-000361,-1.469323265
ACH-000362,-1.76109010433
ACH-000363,-1.8789542976499998
ACH-000364,-1.7140250612
ACH-000365,-1.6433805812
ACH-000366,-1.54233393374
ACH-000368,-1.56665213718
ACH-000374,-1.0958180934000001
ACH-000375,-1.26488876291
ACH-000376,-1.47502493835
ACH-000381,-1.63898224011
ACH-000383,-1.7505062770099997
ACH-000387,-1.63249636905
ACH-000389,-1.5009594133700002
ACH-000390,-1.5905365236200002
ACH-000393,-1.5133987458700002
ACH-000395,-1.7119922570800001
ACH-000397,-1.3828289339
ACH-000401,-1.51674575784
ACH-000402,-1.60227743253
ACH-000403,-1.82166372152
ACH-000404,-1.04387402971
ACH-000406,-1.5677194332
ACH-000407,-1.76231302965
ACH-000408,-1.6422364285
ACH-000410,-1.38044914256
ACH-000411,-1.59577280765
ACH-000414,-1.5361656653799998
ACH-000415,-1.54790203265
ACH-000416,-1.6938448934299999
ACH-000420,-1.4594508074
ACH-000421,-1.38701782004
ACH-000424,-1.62989382631
ACH-000425,-1.60362364533
ACH-000426,-1.90041326491
ACH-000427,-1.6616210020500002
ACH-000433,-1.81817597404
ACH-000436,-1.4181723236100001
ACH-000444,-1.6025526329100002
ACH-000445,-1.6398317384299999
ACH-000448,-1.74979773162
ACH-000450,-1.75570757475
ACH-000452,-1.4768893017200002
ACH-000454,-1.5529567433000002
ACH-000458,-1.61244448873
ACH-000459,-1.03082786074
ACH-000460,-1.53898554208
ACH-000461,-1.7149805187
ACH-000463,-1.4397401852399998
ACH-000464,-1.53258208178
ACH-000466,-1.9701700849000001
ACH-000467,-1.4777248961899998
ACH-000468,-1.5527157815700001
ACH-000469,-1.44491670383
ACH-000470,-1.6648098381
ACH-000471,-1.56480732109
ACH-000472,-1.60091668088
ACH-000473,-1.80982387716
ACH-000475,-1.65373934822
ACH-000476,-1.3757274771899999
ACH-000477,-1.5997502632499998
ACH-000480,-1.44222636606
ACH-000481,-1.53600796476
ACH-000483,-1.6853733256299999
ACH-000484,-1.3886009734
ACH-000485,-1.33103792031
ACH-000486,-1.60476247421
ACH-000487,-1.6361180860100002
ACH-000488,-1.50383351322
ACH-000490,-1.36705621343
ACH-000491,-1.44767943551
ACH-000495,-1.2659172136
ACH-000496,-1.7014244653100001
ACH-000499,-1.37523507273
ACH-000500,-1.64357881305
ACH-000502,-1.5730592159299999
ACH-000503,-1.6335389086899998
ACH-000505,-1.66090448408
ACH-000507,-1.3877234510499998
ACH-000510,-1.65339410311
ACH-000511,-1.48888353058
ACH-000512,-1.44821211443
ACH-000516,-1.38910631491
ACH-000517,-1.4612785958399999
ACH-000518,-1.39679431739
ACH-000520,-1.54785149979
ACH-000521,-1.4501008132100002
ACH-000522,-1.48062209669
ACH-000524,-1.5843887017200002
ACH-000527,-1.66234589183
ACH-000528,-1.3515416368700002
ACH-000537,-1.5817852209399998
ACH-000541,-1.50205231961
ACH-000542,-1.47602046792
ACH-000544,-1.38189090347
ACH-000545,-1.4045029288600002
ACH-000547,-1.28188540612
ACH-000548,-1.2439598322799998
ACH-000549,-1.36714514658
ACH-000550,-1.7847772554299999
ACH-000552,-1.3785210749899999
ACH-000556,-1.5111910160799997
ACH-000557,-1.9989839933099998
ACH-000570,-1.5666178100100001
ACH-000571,-1.7950119228499999
ACH-000573,-1.5228211442500001
ACH-000576,-1.5545439366299998
ACH-000580,-1.50765661801
ACH-000584,-1.69139658965
ACH-000585,-1.44338607815
ACH-000588,-1.6717851911100001
ACH-000589,-1.51146845099
ACH-000591,-1.64555348415
ACH-000593,-1.48513020808
ACH-000600,-1.5340642798299997
ACH-000601,-1.3922082733899999
ACH-000604,-1.46782188534
ACH-000605,-1.41859562163
ACH-000606,-1.41813589799
ACH-000608,-1.6407218608200003
ACH-000614,-1.87135236898
ACH-000616,-1.3342364103
ACH-000618,-1.53384408809
ACH-000619,-1.34612224396
ACH-000620,-1.62908801542
ACH-000621,-1.44257097692
ACH-000622,-1.63967865698
ACH-000623,-1.51460261187
ACH-000624,-1.4899089943000001
ACH-000627,-1.4326185475
ACH-000630,-1.41012272651
ACH-000632,-1.63880830146
ACH-000633,-1.3267002243000001
ACH-000637,-1.53812692657
ACH-000638,-1.45158569689
ACH-000646,-1.5471005229700001
ACH-000647,-1.6590170212
ACH-000648,-1.83578141887
ACH-000649,-1.54240409833
ACH-000651,-1.38464736845
ACH-000652,-1.61821201185
ACH-000653,-1.44856290131
ACH-000657,-1.4816479282700001
ACH-000658,-1.5454210817899998
ACH-000661,-1.42861569516
ACH-000662,-1.29034763541
ACH-000663,-1.45393799934
ACH-000665,-1.60159050068
ACH-000671,-1.60447526232
ACH-000673,-1.68794736928
ACH-000676,-1.70679325753
ACH-000677,-1.66722111787
ACH-000681,-1.53357196985
ACH-000682,-1.3604484450299998
ACH-000683,-1.61350580914
ACH-000684,-1.69931452724
ACH-000688,-1.5176213008200001
ACH-000693,-1.42154825488
ACH-000694,-1.24033664367
ACH-000695,-1.5006461473
ACH-000696,-1.3922573457299998
ACH-000697,-1.80543751597
ACH-000699,-1.46282240366
ACH-000701,-1.73807917879
ACH-000706,-1.32730003207
ACH-000711,-1.51375635587
ACH-000713,-1.6120936384399998
ACH-000714,-1.77353905938
ACH-000718,-1.47675112155
ACH-000720,-1.61010935871
ACH-000721,-1.8671639251400003
ACH-000724,-1.44108952882
ACH-000725,-1.29636267139
ACH-000732,-1.21629073686
ACH-000734,-1.5610466478100002
ACH-000735,-1.36038515361
ACH-000736,-1.36057416261
ACH-000738,-1.36876105236
ACH-000746,-1.97847646037
ACH-000747,-1.34107115048
ACH-000748,-1.5933106813100002
ACH-000753,-1.7608928455400001
ACH-000756,-1.62268807384
ACH-000757,-1.90277178352
ACH-000758,-1.5051528117700002
ACH-000760,-1.30184999829
ACH-000763,-1.4464315852399998
ACH-000764,-1.6194384054799997
ACH-000765,-1.4978390747499999
ACH-000766,-1.58685709594
ACH-000767,-1.8173112694999998
ACH-000768,-1.42932209573
ACH-000769,-1.5106097229700002
ACH-000770,-1.6596797110100001
ACH-000771,-1.29201147534
ACH-000773,-1.9118203882900002
ACH-000776,-1.5496150471
ACH-000777,-1.6112393054299998
ACH-000778,-1.3896752479499999
ACH-000781,-1.72609235247
ACH-000782,-1.47369256967
ACH-000783,-1.3921179241400001
ACH-000784,-1.3701764115700001
ACH-000785,-1.4294078070200003
ACH-000787,-1.4391243785699999
ACH-000788,-1.49285516667
ACH-000791,-1.48165632375
ACH-000792,-1.56603333468
ACH-000794,-1.5438315474000002
ACH-000796,-1.5784430261500002
ACH-000799,-1.25548920891
ACH-000800,-1.50590917132
ACH-000802,-1.4385198787
ACH-000804,-1.2151273999799999
ACH-000805,-1.5372865972499998
ACH-000809,-1.56401929052
ACH-000810,-1.3636198408899998
ACH-000811,-2.09864981655
ACH-000817,-1.7178815311000002
ACH-000819,-1.4315169672499999
ACH-000820,-1.32081926301
ACH-000821,-1.46831056335
ACH-000822,-1.3200802733600001
ACH-000823,-1.4515314721099999
ACH-000824,-1.5885492443
ACH-000827,-1.51789097398
ACH-000829,-1.45416378067
ACH-000831,-1.37488402304
ACH-000832,-1.41736926194
ACH-000833,-1.21704651463
ACH-000834,-1.45345660262
ACH-000835,-1.4220061734099998
ACH-000836,-1.48139576414
ACH-000837,-1.55898416467
ACH-000838,-1.8947223655
ACH-000839,-1.39582124343
ACH-000840,-1.28369619338
ACH-000841,-1.28310859108
ACH-000843,-1.3972780477899998
ACH-000846,-1.5492783207700003
ACH-000847,-1.49621063704
ACH-000848,-1.6104594857899999
ACH-000849,-1.47536264296
ACH-000851,-1.5363589360499998
ACH-000855,-1.39480135614
ACH-000856,-1.40342009354
ACH-000858,-1.4536007073
ACH-000859,-1.65944342038
ACH-000861,-1.68510972125
ACH-000862,-1.6530644119600002
ACH-000865,-1.48355470401
ACH-000866,-1.49231479752
ACH-000867,-1.46766535853
ACH-000869,-1.4715917389300002
ACH-000872,-1.5471380618900001
ACH-000873,-1.5235711271
ACH-000876,-1.3743894552899998
ACH-000878,-1.6062498673199999
ACH-000880,-1.44414923399
ACH-000881,-1.50097034329
ACH-000882,-1.63897966785
ACH-000884,-1.42862378384
ACH-000885,-1.3787180694
ACH-000887,-1.6712645984299999
ACH-000888,-1.69606995461
ACH-000889,-1.58474171914
ACH-000890,-1.6680758707799999
ACH-000896,-1.5381552260299998
ACH-000898,-1.79375330145
ACH-000900,-1.4101927282700002
ACH-000901,-1.70706209023
ACH-000905,-1.62898106764
ACH-000906,-1.4365133371099998
ACH-000907,-1.40404722903
ACH-000910,-1.7303959489900003
ACH-000911,-1.5034371295200002
ACH-000912,-1.6177900341
ACH-000913,-1.61006271698
ACH-000915,-1.7725733104599997
ACH-000916,-1.57039417145
ACH-000917,-1.4324544094
ACH-000921,-1.31341936249
ACH-000924,-1.5782547931200002
ACH-000926,-1.74307417346
ACH-000928,-1.5773438659799999
ACH-000929,-1.6403278105
ACH-000932,-1.48901672166
ACH-000935,-1.47144198186
ACH-000936,-1.39495544273
ACH-000937,-1.6045158949
ACH-000938,-1.3655152010799998
ACH-000939,-1.5701246497999999
ACH-000941,-1.4513070672
ACH-000943,-1.49984001352
ACH-000946,-1.41625342338
ACH-000947,-1.66163171851
ACH-000948,-1.32005110412
ACH-000950,-1.61270157868
ACH-000953,-1.5362855329700003
ACH-000957,-1.72820557056
ACH-000958,-1.44052217292
ACH-000960,-1.3905254591299998
ACH-000963,-1.3287239079100002
ACH-000968,-1.8768021475599999
ACH-000969,-1.2819633578899998
ACH-000973,-1.5827431623700001
ACH-000974,-1.5115913949700002
ACH-000975,-1.49471297246
ACH-000976,-1.38805072149
ACH-000978,-1.5190005294
ACH-000980,-1.45515720869
ACH-000984,-1.67064581537
ACH-000986,-1.51604648509
ACH-000988,-1.4244403480399999
ACH-000993,-1.46726839557
ACH-000994,-1.17695503869
ACH-000996,-1.2725511772799998
ACH-001001,-1.44810145746
ACH-001020,-1.73630441289
ACH-001028,-1.6023606849
ACH-001031,-1.4262357476299998
ACH-001038,-1.44714145932
ACH-001048,-1.73151652961
ACH-001050,-1.5272556570200002
ACH-001053,-1.6869867359900002
ACH-001054,-1.2505625317
ACH-001061,-1.39095797075
ACH-001067,-1.35132917894
ACH-001075,-1.64828651471
ACH-001096,-1.31556979048
ACH-001128,-1.96910014278
ACH-001134,-1.3925917973700002
ACH-001151,-1.6281243928100002
ACH-001163,-1.60128279792
ACH-001164,-1.5474005709799998
ACH-001173,-1.3558007244999999
ACH-001183,-1.61603943146
ACH-001184,-1.4123507907
ACH-001190,-1.87302507301
ACH-001192,-1.4165012894799998
ACH-001193,-1.81832165276
ACH-001196,-1.4623813616299999
ACH-001197,-1.67706650331
ACH-001205,-1.52010588179
ACH-001211,-1.7344135344599998
ACH-001212,-1.5133926546
ACH-001228,-1.47350244998
ACH-001232,-1.53871721402
ACH-001239,-1.4745985570200002
ACH-001274,-1.44715986645
ACH-001275,-1.4381549537600002
ACH-001277,-1.3492201901299998
ACH-001278,-1.4360904729
ACH-001280,-1.7870334873099998
ACH-001283,-1.5099849042200002
ACH-001289,-1.4332374721399999
ACH-001295,-1.55573908233
ACH-001300,-1.36564524573
ACH-001301,-1.50198394682
ACH-001302,-1.63695105041
ACH-001303,-1.95761436305
ACH-001306,-1.6994563985
ACH-001318,-1.5408431518599999
ACH-001322,-1.5155818456299999
ACH-001328,-1.6722757956
ACH-001332,-1.22479492549
ACH-001333,-1.57084744637
ACH-001336,-1.43732162063
ACH-001340,-1.43460009033
ACH-001346,-1.4297822500200001
ACH-001353,-1.4565226363600001
ACH-001354,-1.26625229667
ACH-001367,-1.09482292296
ACH-001368,-1.41753494618
ACH-001374,-1.5410838351299998
ACH-001375,-1.52955727216
ACH-001377,-1.5091781111000002
ACH-001380,-1.38106705334
ACH-001391,-2.1801950997799997
ACH-001407,-1.28719659174
ACH-001408,-1.5478235769600002
ACH-001413,-1.4346158703799998
ACH-001430,-1.5020612637200002
ACH-001431,-1.3574130520899998
ACH-001450,-1.58465003604
ACH-001496,-1.4517475208200001
ACH-001500,-1.52660311646
ACH-001521,-1.42780530882
ACH-001523,-1.22331891075
ACH-001532,-1.3792641677700002
ACH-001536,-1.6087421471399999
ACH-001550,-1.43773649845
ACH-001552,-1.47884010268
ACH-001554,-1.53394788262
ACH-001645,-1.6826855870200002
ACH-001654,-1.40035709661
ACH-001715,-1.7201703513599997
ACH-001735,-1.53715706366
ACH-001736,-1.2323021001799999
ACH-001737,-1.55584326289
ACH-001740,-1.8410472348400002
ACH-001745,-1.47799336246
ACH-001750,-1.48910098955
ACH-001765,-1.65890754667
ACH-001956,-1.5305965848199998
ACH-001957,-1.53526963855
