,RHOA (387)
ACH-000545,-0.701207908874
ACH-000547,-0.276299251711
ACH-000548,-0.163559141715
ACH-000549,-0.555914178367
ACH-000550,-1.01330309843
ACH-000552,-0.389161153722
ACH-000556,-0.580964298337
ACH-000557,0.0227246837622
ACH-000570,-0.527034851765
ACH-000571,-1.04828774616
ACH-000573,-0.340464330864
ACH-000576,-0.61093965516
ACH-000580,-0.619963635194
ACH-000584,0.0523333479818
ACH-000585,0.406307953514
ACH-000588,-0.455349537866
ACH-000589,-0.402520677944
ACH-000591,0.0868082274027
ACH-000593,-0.429631194138
ACH-000600,-0.444816687805
ACH-000601,-0.597546260541
ACH-000604,-0.873749769194
ACH-000605,-0.11439552073300001
ACH-000606,-0.261044054273
ACH-000608,-0.322460194488
ACH-000614,-1.2688621013099999
ACH-000616,-0.353516950906
ACH-000618,-0.406965915785
ACH-000619,-0.58615947014
ACH-000620,-0.728464480943
ACH-000621,-0.6424980755659999
ACH-000622,-0.816722185879
ACH-000623,0.0436697230859
ACH-000624,-0.37698481067699996
ACH-000627,-0.793445029842
ACH-000630,-0.8556298592389999
ACH-000632,-0.829897075739
ACH-000633,-0.49207325496200005
ACH-000637,0.161643481213
ACH-000638,0.20264048734600001
ACH-000646,-0.297754091898
ACH-000647,-0.203355727886
ACH-000648,-0.60060360273
ACH-000649,-0.375997875121
ACH-000651,-0.528893630487
ACH-000652,-0.8601719655560001
ACH-000653,-0.143256683182
ACH-000657,-0.24524470348000002
ACH-000658,-1.03345558971
ACH-000661,-0.619136402309
ACH-000662,-0.8052047860930001
ACH-000663,-0.285606736388
ACH-000665,-0.360247997093
ACH-000671,-0.53907932908
ACH-000673,-0.79789387802
ACH-000676,-0.0737901743744
ACH-000677,-0.644706489498
ACH-000681,-0.8170252629000001
ACH-000682,-0.197954648905
ACH-000683,-0.319954420538
ACH-000684,-0.70464793953
ACH-000688,-1.5381602666
ACH-000693,-0.379441448094
ACH-000694,-1.25558685184
ACH-000695,-0.42035701169
ACH-000696,-0.365057355169
ACH-000697,-0.587709636127
ACH-000699,-1.0070938033499999
ACH-000701,-0.534043928184
ACH-000706,-0.449769924088
ACH-000711,-0.632599296617
ACH-000713,-0.287056014063
ACH-000714,-0.405768706987
ACH-000718,-0.0294805437793
ACH-000720,-0.8733847008310001
ACH-000721,-0.193453171032
ACH-000724,-0.8031698522990001
ACH-000725,0.243063887643
ACH-000732,-0.130073160557
ACH-000734,-0.19716914156399998
ACH-000735,-1.28485095071
ACH-000736,-0.429408930207
ACH-000738,-0.783643019836
ACH-000746,-0.126328633934
ACH-000747,-0.891025335486
ACH-000748,-0.27822127947299996
ACH-000753,-0.445413958614
ACH-000756,-0.579080930536
ACH-000757,-0.663868149389
ACH-000758,0.106739456129
ACH-000760,-0.153837466645
ACH-000763,-0.30092534500100004
ACH-000764,-0.237871266976
ACH-000765,-0.532205429069
ACH-000766,-0.306930427927
ACH-000767,0.035406829953699995
ACH-000768,-1.25366681029
ACH-000769,-0.39635679218900005
ACH-000770,-1.0988998835600001
ACH-000771,-0.6926664538420001
ACH-000773,-1.4108632819
ACH-000776,-0.25015502736699996
ACH-000777,-0.29983888734700004
ACH-000778,-0.526419250408
ACH-000781,-0.315846727569
ACH-000782,-0.9559815808759999
ACH-000783,-0.114866363471
ACH-000784,-0.676605381669
ACH-000785,-0.545902030996
ACH-000787,-0.300961873442
ACH-000788,-0.474327048395
ACH-000791,-0.344449343493
ACH-000792,-0.8231451384890001
ACH-000794,-1.02368691698
ACH-000796,-0.350572827253
ACH-000799,-0.144625280113
ACH-000800,-0.0423303061543
ACH-000802,-0.629945091421
ACH-000804,-0.12970889512800002
ACH-000805,-0.650661558754
ACH-000809,-0.57949795445
ACH-000810,-1.24797534141
ACH-000811,-0.625163130394
ACH-000817,-0.9403533132100002
ACH-000819,-0.45781972058799997
ACH-000820,-0.610359490449
ACH-000821,-0.10716853974
ACH-000822,-0.596877458057
ACH-000823,-0.470147612816
ACH-000824,-0.407606638738
ACH-000827,0.0851786609306
ACH-000829,-0.963285310791
ACH-000831,-0.101777307894
ACH-000832,-0.448182353935
ACH-000833,-0.432153951677
ACH-000834,0.028440452757900005
ACH-000835,-1.04575714938
ACH-000836,-0.907693342928
ACH-000837,-0.338460322719
ACH-000838,-1.17947324776
ACH-000839,-0.440143481582
ACH-000840,-0.427323228063
ACH-000841,-0.0902987235386
ACH-000843,-0.856170984641
ACH-000846,-0.11473846514799999
ACH-000847,-0.40509629929499996
ACH-000848,-0.223431887667
ACH-000849,-0.622608103474
ACH-000851,-0.40379545632799996
ACH-000855,0.0685740569379
ACH-000856,-1.0587653760299998
ACH-000858,-0.722423022212
ACH-000859,0.134898853767
ACH-000861,-0.663119421905
ACH-000862,-0.0814250602609
ACH-000865,-0.697945887192
ACH-000866,-0.161917578162
ACH-000867,-0.21326585262000003
ACH-000869,-0.545179150761
ACH-000872,-0.5679499741749999
ACH-000873,-0.474506668864
ACH-000876,-0.5327179733640001
ACH-000878,-0.254136169682
ACH-000880,-0.6767975923790001
ACH-000881,-0.45048687741800003
ACH-000882,-0.017276591224900002
ACH-000884,-0.135759967699
ACH-000885,-0.701394660849
ACH-000887,-0.457830366149
ACH-000888,-0.596234911549
ACH-000889,-0.216860028665
ACH-000890,-1.24170156043
ACH-000896,-0.490670416302
ACH-000898,-0.309545058777
ACH-000900,-0.206760893294
ACH-000901,-0.21082334496599997
ACH-000905,-0.349763707556
ACH-000906,-0.769613487191
ACH-000907,-0.659252352831
ACH-000910,-0.313422107024
ACH-000911,-0.169523770201
ACH-000912,-0.47484643394299997
ACH-000913,-0.7895001684690001
ACH-000915,-0.7073521026270001
ACH-000916,-0.731242002991
ACH-000917,-0.13844383204900002
ACH-000921,-0.511467477473
ACH-000924,-0.25217109723000003
ACH-000926,-0.239652835957
ACH-000928,-0.353399121241
ACH-000929,0.570542324579
ACH-000932,-0.250750262679
ACH-000935,-0.482960694362
ACH-000936,-0.47122508916199995
ACH-000937,-0.938019847897
ACH-000938,-0.8448532851039999
ACH-000939,-0.33816195980700003
ACH-000941,-1.2055032439700002
ACH-000943,-0.423288146691
ACH-000946,-0.165813367245
ACH-000947,-0.273598494842
ACH-000948,-0.24678043056899998
ACH-000950,-0.443230600647
ACH-000953,-1.33693499037
ACH-000957,-0.498801399533
ACH-000958,-0.0858902229225
ACH-000960,-0.5758294076380001
ACH-000963,-0.42077428781599996
ACH-000968,-0.5275272347909999
ACH-000969,-0.14157089639599998
ACH-000973,-0.578496182575
ACH-000974,-0.187715462192
ACH-000975,-0.804326091401
ACH-000976,-0.43416288152800003
ACH-000978,0.419574153705
ACH-000980,-0.00828405112352
ACH-000984,-0.514830803379
ACH-000986,-0.6687629715110001
ACH-000988,-0.44198722323399997
ACH-000993,-0.18856262877500002
ACH-000994,-0.6179375035469999
ACH-000996,-0.38079891900300006
ACH-001001,-0.23114961288000002
ACH-001020,-0.30580987337
ACH-001028,-0.165662626624
ACH-001031,-0.38075753558
ACH-001038,-0.135603507956
ACH-001048,-0.6247512471419999
ACH-001050,-1.20815312092
ACH-001053,-0.584776235304
ACH-001054,-0.86357022491
ACH-001061,-0.43612522939099996
ACH-001067,-0.5720370234759999
ACH-001075,-0.540281942819
ACH-001096,-0.41148444642800003
ACH-001128,-0.6961828310189999
ACH-001134,-0.681410849655
ACH-001151,-0.682380086529
ACH-001163,-0.6868589748010001
ACH-001164,-0.591276784268
ACH-001173,-0.500663144195
ACH-001183,0.0226686801536
ACH-001184,-0.241493552498
ACH-001190,-0.977365167316
ACH-001192,-0.5180715154559999
ACH-001193,-0.844627068436
ACH-001196,-0.552130736843
ACH-001197,-0.7998557335459999
ACH-001205,-0.18172345641600002
ACH-001211,-0.509887118052
ACH-001212,-0.117919695845
ACH-001228,-0.21166823254099998
ACH-001232,-0.452098965083
ACH-001239,-0.208024359538
ACH-001274,-0.879853720615
ACH-001275,-0.36716730706999995
ACH-001277,-0.289553654613
ACH-001278,-0.21127319621100002
ACH-001280,-0.24720422024500002
ACH-001283,-0.5010144564
ACH-001289,-0.0512007101806
ACH-001295,-0.17337624256499998
ACH-001300,-0.767236873351
ACH-001301,-0.45758602548699995
ACH-001302,-0.13472798896500002
ACH-001303,-0.673240291004
ACH-001306,-1.13799535733
ACH-001318,0.27081230207
ACH-001322,-0.840055092817
ACH-001328,-0.670153345376
ACH-001332,-0.00558962420453
ACH-001333,-0.140827273572
ACH-001336,-0.159818753476
ACH-001340,0.046278398099899996
ACH-001346,-0.46523231484899996
ACH-001353,-0.740753859143
ACH-001354,-0.48727997245399995
ACH-001367,-0.253550930045
ACH-001368,-0.397919920353
ACH-001374,-0.628372107223
ACH-001375,-0.5680434955120001
ACH-001377,-0.17057186795899998
ACH-001380,-0.566912676208
ACH-001391,-0.182315502076
ACH-001407,-0.677956848884
ACH-001408,-0.19086159885200002
ACH-001413,-0.7768785648569999
ACH-001430,-0.595304755076
ACH-001431,-0.0664514077462
ACH-001450,-1.36617340657
ACH-001496,-0.444449547255
ACH-001500,-1.0187892780299999
ACH-001521,-0.45088232908
ACH-001523,-0.486406848662
ACH-001532,0.08155612289639999
ACH-001536,-0.450471148061
ACH-001550,-1.15535057329
ACH-001552,-0.197900403556
ACH-001554,-0.635259978793
ACH-001645,-0.217359039107
ACH-001654,-0.21639640291200002
ACH-001715,-0.289994853803
ACH-001735,-0.584138062265
ACH-001736,-0.23171920179299998
ACH-001737,-0.575219903096
ACH-001740,-0.628624960097
ACH-001745,-0.43742862126599996
ACH-001750,-0.295531084111
ACH-001765,-0.19915326920499998
ACH-001956,-0.031753830783
ACH-001957,-0.530477894512
