,CGGBP1 (8545)
ACH-000168,-0.0354836780143
ACH-000169,-0.125816310644
ACH-000178,-0.0247394351174
ACH-000182,-0.269753187859
ACH-000183,-0.20371193423099998
ACH-000188,-0.18493413630199998
ACH-000189,-0.0994635931859
ACH-000190,-0.158036477346
ACH-000198,-0.0647532955536
ACH-000204,-0.22360554266199997
ACH-000206,-0.198617288433
ACH-000207,-0.259027916243
ACH-000211,-0.218336125149
ACH-000215,-0.123634179857
ACH-000221,-0.292301723407
ACH-000222,0.014929017991799999
ACH-000223,-0.221055800542
ACH-000226,-0.14973774273
ACH-000227,0.156809462152
ACH-000228,-0.21190341417800002
ACH-000231,-0.13380918082
ACH-000232,-0.06958504855139999
ACH-000233,0.0297764676414
ACH-000234,-0.0582766466473
ACH-000235,-0.167020501656
ACH-000237,-0.00419712401911
ACH-000238,-0.327229096378
ACH-000243,-0.202203657033
ACH-000244,-0.36736690215499995
ACH-000246,-0.181998620279
ACH-000248,-0.269923734925
ACH-000250,0.028766380677400002
ACH-000251,-0.259945417012
ACH-000253,-0.0560316813864
ACH-000255,-0.247181160861
ACH-000256,-0.140702492028
ACH-000257,-0.184404985334
ACH-000258,-0.397587660067
ACH-000259,-0.149119426049
ACH-000260,-0.19260613080400002
ACH-000261,-0.08902030331360002
ACH-000262,-0.24777773742400003
ACH-000263,-0.24132128075999998
ACH-000264,-0.15646659817
ACH-000265,-0.175258878744
ACH-000266,-0.194900809062
ACH-000272,-0.228522791536
ACH-000273,-0.00788756513895
ACH-000274,0.15446071326400002
ACH-000277,-0.0618285278319
ACH-000278,-0.24101184983399998
ACH-000279,-0.133067493628
ACH-000280,-0.0671479652921
ACH-000281,-0.13115094562000001
ACH-000288,-0.00844385898291
ACH-000291,-0.0766769384924
ACH-000293,-0.194609017347
ACH-000294,-0.07135491778519999
ACH-000295,-0.051554569715099995
ACH-000296,-0.32690322030200003
ACH-000302,-0.048956655085500005
ACH-000304,-0.280308020522
ACH-000307,-0.31953198732099997
ACH-000308,-0.11330758154000001
ACH-000310,-0.109064066776
ACH-000311,-0.298216658672
ACH-000312,-0.137247900629
ACH-000315,-0.022920980334099998
ACH-000316,0.0512662216578
ACH-000317,-0.48343188263000003
ACH-000318,0.0603152651315
ACH-000319,-0.172256723901
ACH-000320,-0.310862809579
ACH-000322,-0.284467296591
ACH-000323,-0.11913093750800001
ACH-000324,-0.149428461529
ACH-000329,-0.179673305753
ACH-000330,-0.238557821034
ACH-000331,-0.179382122374
ACH-000332,-0.194594435076
ACH-000334,-0.193138806032
ACH-000335,-0.468062155206
ACH-000336,-0.322188070339
ACH-000337,-0.166905398245
ACH-000339,-0.285604712288
ACH-000341,0.0176613134182
ACH-000348,-0.0420018115354
ACH-000350,0.0204531047288
ACH-000352,0.0095433549505
ACH-000356,-0.169554833836
ACH-000361,-0.17905512265999998
ACH-000362,-0.000968215062369
ACH-000363,0.013212550013999999
ACH-000364,-0.0782855385378
ACH-000365,-0.0710679153878
ACH-000366,-0.08559092603520001
ACH-000368,-0.162792366171
ACH-000374,-0.307128983226
ACH-000375,-0.280639366363
ACH-000376,-0.106967885773
ACH-000381,-0.136159356106
ACH-000383,-0.10522982936799999
ACH-000387,-0.232063524831
ACH-000389,-0.10718011093100001
ACH-000390,-0.21266292952399998
ACH-000393,-0.167413720131
ACH-000395,-0.109841918335
ACH-000397,-0.27140522923599997
ACH-000401,0.023656605605000002
ACH-000402,0.00729951241076
ACH-000403,-0.12472919185699999
ACH-000404,-0.17140657795800002
ACH-000406,-0.131601815267
ACH-000407,-0.11320725164499999
ACH-000408,-0.35709743097900004
ACH-000410,-0.04426177442430001
ACH-000411,-0.0982500557801
ACH-000414,-0.332116666861
ACH-000415,-0.216494461659
ACH-000416,-0.115902402618
ACH-000420,0.03720592431190001
ACH-000421,-0.236041907577
ACH-000424,-0.22038050608100002
ACH-000425,-0.252737176358
ACH-000426,0.273109960671
ACH-000427,0.106028436732
ACH-000433,-0.0163191188617
ACH-000436,0.0157356655675
ACH-000444,-0.0719053041742
ACH-000445,-0.110764425456
ACH-000448,-0.060341700440699995
ACH-000450,-0.120032844833
ACH-000452,-0.246955458124
ACH-000454,-0.435056551689
ACH-000458,-0.21268206392900002
ACH-000459,-0.0780912889889
ACH-000460,-0.0629962438251
ACH-000461,-0.23839965923
ACH-000463,-0.187983940365
ACH-000464,0.0413728193356
ACH-000466,0.0649248027538
ACH-000467,-0.18779804397799998
ACH-000468,0.0164128173465
ACH-000469,-0.0326377113664
ACH-000470,-0.17169743693
ACH-000471,-0.202542197591
ACH-000472,-0.0521710885616
ACH-000473,-0.0770654520387
ACH-000475,-0.04349331205080001
ACH-000476,0.218137498219
ACH-000477,-0.42161917293799994
ACH-000480,0.044487073947700004
ACH-000481,-0.182692988251
ACH-000483,-0.09351712318019999
ACH-000484,-0.166080814815
ACH-000485,-0.308672978146
ACH-000486,-0.43460618772299997
ACH-000487,-0.25718667996800004
ACH-000488,-0.051497630183800006
ACH-000490,-0.0527568197614
ACH-000491,-0.0848636575662
ACH-000495,-0.269499857352
ACH-000496,-0.11009469101700001
ACH-000499,-0.263650160183
ACH-000500,0.29269483187
ACH-000502,-0.124597511976
ACH-000503,-0.406746314124
ACH-000505,-0.13128959822300001
ACH-000507,-0.253530657989
ACH-000510,-0.13871420694
ACH-000511,-0.155657315856
ACH-000512,-0.0895106559595
ACH-000516,-0.190552558336
ACH-000517,-0.146023121939
ACH-000518,-0.0501611179637
ACH-000520,-0.15481026100700002
ACH-000521,-0.10506388115800001
ACH-000522,-0.105415256288
ACH-000524,-0.031324225972099995
ACH-000527,-0.11774579327099999
ACH-000528,-0.204179198753
ACH-000537,-0.144806543957
ACH-000541,-0.0184895658963
ACH-000542,-0.061094020826900006
ACH-000544,-0.419200868861
ACH-000545,-0.132496340354
ACH-000547,0.0139233555549
ACH-000548,-0.212092701721
ACH-000549,-0.195231716974
ACH-000550,-0.305131315418
ACH-000552,-0.04017549712330001
ACH-000556,-0.150097443361
ACH-000557,0.10044771129699999
ACH-000570,-0.130615053453
ACH-000571,-0.169396894919
ACH-000573,-0.145685175663
ACH-000576,-0.189585135325
ACH-000580,-0.23607028552099998
ACH-000584,-0.0669116887928
ACH-000585,-0.100997099438
ACH-000588,-0.118427726976
ACH-000589,-0.184577906692
ACH-000591,-0.00880874417612
ACH-000593,-0.00406735038419
ACH-000600,-0.0632564036476
ACH-000601,-0.17809942250100003
ACH-000604,0.10053251539100001
ACH-000605,-0.19788494005100002
ACH-000606,-0.15438838910900002
ACH-000608,-0.0975096118285
ACH-000614,-0.0651684656293
ACH-000616,-0.35336656420199997
ACH-000618,0.0170409950993
ACH-000619,-0.196280906048
ACH-000620,-0.162828956197
ACH-000621,-0.157155328829
ACH-000622,-0.24771149613600002
ACH-000623,0.027135253939
ACH-000624,-0.171679503455
ACH-000627,-0.34807440499700004
ACH-000630,-0.160132016996
ACH-000632,-0.15639836796499998
ACH-000633,-0.17210472340100003
ACH-000637,-0.08433871453320001
ACH-000638,-0.282693593814
ACH-000646,-0.157376594505
ACH-000647,-0.17367994870499998
ACH-000648,-0.115107742862
ACH-000649,-0.16492264252699998
ACH-000651,-0.0687563698594
ACH-000652,-0.00654258413129
ACH-000653,-0.16513740533600002
ACH-000657,-0.17525844332600002
ACH-000658,-0.11136103623
ACH-000661,-0.30177447111600003
ACH-000662,-0.0641304771727
ACH-000663,-0.035738537996099995
ACH-000665,-0.24344623260499998
ACH-000671,-0.254585399247
ACH-000673,-0.157502572295
ACH-000676,-0.346153911787
ACH-000677,-0.0145769355174
ACH-000681,-0.123091914369
ACH-000682,-0.22406062379099997
ACH-000683,-0.0738554611114
ACH-000684,-0.0314804348562
ACH-000688,-0.307156585963
ACH-000693,-0.0941338368509
ACH-000694,0.104280396515
ACH-000695,-0.0691466512361
ACH-000696,-0.243262755607
ACH-000697,-0.22626658507800002
ACH-000699,-0.116043021975
ACH-000701,0.0348553689289
ACH-000706,-0.206829946482
ACH-000711,-0.20615860719700002
ACH-000713,-0.347382600869
ACH-000714,-0.26966102319
ACH-000718,-0.08515647688580001
ACH-000720,-0.00783516525349
ACH-000721,-0.0755300605276
ACH-000724,-0.21113821058200002
ACH-000725,-0.0699235693013
ACH-000732,-0.247133589206
ACH-000734,-0.25137564361299997
ACH-000735,-0.123454360396
ACH-000736,-0.270391619594
ACH-000738,-0.268725472721
ACH-000746,-0.165002246035
ACH-000747,-0.102974128776
ACH-000748,0.08173179244680001
ACH-000753,0.041029261134599995
ACH-000756,-0.0902385279112
ACH-000757,-0.232045366213
ACH-000758,-0.252029423167
ACH-000760,-0.099958331525
ACH-000763,-0.106027667091
ACH-000764,-0.244378155568
ACH-000765,-0.054785383959099994
ACH-000766,-0.09116960495750001
ACH-000767,-0.032334170850999995
ACH-000768,-0.288167615599
ACH-000769,-0.325724171899
ACH-000770,-0.136753417032
ACH-000771,-0.0252880816965
ACH-000773,0.00214769105933
ACH-000776,-0.166945735958
ACH-000777,-0.101142394801
ACH-000778,-0.12099488890599999
ACH-000781,-0.192303757377
ACH-000782,0.032086489211400004
ACH-000783,-0.0405486471342
ACH-000784,0.0300471230179
ACH-000785,-0.17305003263
ACH-000787,-0.0810133244698
ACH-000788,-0.11386391666099999
ACH-000791,-0.258299003505
ACH-000792,-0.09884492310799999
ACH-000794,-0.182775456477
ACH-000796,-0.180835962356
ACH-000799,-0.456677527003
ACH-000800,-0.024271889866999997
ACH-000802,-0.240024031041
ACH-000804,-0.10872874797399999
ACH-000805,-0.07651114124260001
ACH-000809,-0.0676994280911
ACH-000810,-0.104384842069
ACH-000811,-0.193587645484
ACH-000817,-0.147125882379
ACH-000819,0.09160658427200001
ACH-000820,0.0629248364731
ACH-000821,-0.0699256744244
ACH-000822,-0.56726315906
ACH-000823,-0.254260249075
ACH-000824,-0.035535122970800005
ACH-000827,-0.163693305625
ACH-000829,0.018079919883999998
ACH-000831,-0.06963683570189999
ACH-000832,-0.194049539496
ACH-000833,-0.110151497301
ACH-000834,-0.15150481392
ACH-000835,-0.10742425024800001
ACH-000836,-0.176949023946
ACH-000837,-0.247882503215
ACH-000838,0.0143015770686
ACH-000839,-0.24411641757
ACH-000840,-0.051291503118199994
ACH-000841,-0.148151418884
ACH-000843,-0.121174746657
ACH-000846,-0.29749850985599996
ACH-000847,-0.40250162078900004
ACH-000848,-0.06899884740000001
ACH-000849,-0.254455042852
ACH-000851,-0.0307967055596
ACH-000855,-0.14852338144000002
ACH-000856,-0.10572363974
ACH-000858,-0.284174241161
ACH-000859,-0.34033845541999996
ACH-000861,-0.188963923285
ACH-000862,-0.10856532026599999
ACH-000865,-0.13865445664200002
ACH-000866,-0.106195687022
ACH-000867,-0.153983924105
ACH-000869,-0.292087474478
ACH-000872,-0.03462263842030001
ACH-000873,-0.197100477474
ACH-000876,-0.176173662826
ACH-000878,-0.169887027939
ACH-000880,-0.27877852944000003
ACH-000881,-0.0737308534634
ACH-000882,-0.247014291552
ACH-000884,0.00316692503247
ACH-000885,-0.0482069414334
ACH-000887,-0.119270220167
ACH-000888,-0.13219718638699998
ACH-000889,-0.0825879590577
ACH-000890,-0.1510687158
ACH-000896,-0.150586861787
ACH-000898,0.11260972395300001
ACH-000900,-0.273255316091
ACH-000901,-0.249069412843
ACH-000905,-0.5060009243860001
ACH-000906,-0.129131767411
ACH-000907,-0.369307330131
ACH-000910,-0.107630458341
ACH-000911,-0.139112415711
ACH-000912,-0.147520013992
ACH-000913,-0.043421603795499995
ACH-000915,-0.114539736144
ACH-000916,-0.226398658012
ACH-000917,-0.230287617579
ACH-000921,-0.255119390658
ACH-000924,-0.24583251661999997
ACH-000926,-0.17983778297800002
ACH-000928,-0.146855423127
ACH-000929,-0.025207586185599998
ACH-000932,-0.198256020807
ACH-000935,-0.107441384408
ACH-000936,-0.24212523241599998
ACH-000937,-0.103568139691
ACH-000938,-0.11899840452400001
ACH-000939,-0.08717378977610002
ACH-000941,0.0218500407229
ACH-000943,-0.17941730592099997
ACH-000946,-0.298052527048
ACH-000947,-0.0943497210479
ACH-000948,-0.251781128471
ACH-000950,-0.260437511843
ACH-000953,-0.15361811478499998
ACH-000957,-0.426749791571
ACH-000958,-0.14157419100500002
ACH-000960,-0.08172236230060001
ACH-000963,-0.394368406628
ACH-000968,-0.504964601097
ACH-000969,-0.234945313583
ACH-000973,-0.0655818460264
ACH-000974,-0.0199716148894
ACH-000975,-0.142392404356
ACH-000976,-0.17428968436099998
ACH-000978,-0.0368311754473
ACH-000980,-0.22210014527199998
ACH-000984,-0.241950238805
ACH-000986,-0.153990863156
ACH-000988,-0.133488402086
ACH-000993,-0.039456498309
ACH-000994,-0.159872310917
ACH-000996,-0.300025417354
ACH-001001,-0.0737412284225
ACH-001020,-0.204360590569
ACH-001028,-0.0652858986912
ACH-001031,-0.0131557948153
ACH-001038,-0.206244242811
ACH-001048,-0.03741539232
ACH-001050,0.103615540846
ACH-001053,0.114635763629
ACH-001054,-0.10453187347899999
ACH-001061,-0.135596525919
ACH-001067,-0.107421220612
ACH-001075,-0.23272982737
ACH-001096,-0.20951459405900003
ACH-001128,-0.125158492353
ACH-001134,-0.0903255127843
ACH-001151,-0.175735216766
ACH-001163,-0.24448806737
ACH-001164,-0.31800762332
ACH-001173,-0.10118033184599999
ACH-001183,-0.171448635416
ACH-001184,-0.232501806115
ACH-001190,-0.258439781025
ACH-001192,-0.084425322282
ACH-001193,-0.285236335878
ACH-001196,-0.011981957282100001
ACH-001197,-0.119812908047
ACH-001205,-0.44913047886999996
ACH-001211,-0.159434180126
ACH-001212,0.22213143989700002
ACH-001228,-0.179926525801
ACH-001232,-0.12995412313100002
ACH-001239,-0.115482453498
ACH-001274,-0.241189085787
ACH-001275,-0.392913210141
ACH-001277,-0.129230565851
ACH-001278,0.08751784763800001
ACH-001280,-0.05346551108440001
ACH-001283,-0.00415306069262
ACH-001289,-0.0717620937007
ACH-001295,-0.168057995332
ACH-001300,-0.06515998097339999
ACH-001301,-0.131001946863
ACH-001302,-0.164820407161
ACH-001303,0.131184646397
ACH-001306,-0.135296074899
ACH-001318,-0.353414703903
ACH-001322,-0.322638104277
ACH-001328,-0.009387885966889999
ACH-001332,0.0338053556384
ACH-001333,-0.170124969595
ACH-001336,-0.159562568194
ACH-001340,-0.0981482010874
ACH-001346,-0.0779611839148
ACH-001353,-0.0385648195486
ACH-001354,0.04759234385530001
ACH-001367,-0.20263005388099997
ACH-001368,-0.254909366541
ACH-001374,-0.24441447179099998
ACH-001375,-0.0612028131008
ACH-001377,-0.17238285260800001
ACH-001380,-0.0671766721819
ACH-001391,0.0493556028418
ACH-001407,-0.103699326735
ACH-001408,-0.155096685694
ACH-001413,-0.024816754452
ACH-001430,-0.241786661545
ACH-001431,-0.0586504387206
ACH-001450,0.016445992196
ACH-001496,-0.193501860564
ACH-001500,-0.09195380745
ACH-001521,-0.111226350547
ACH-001523,-0.11976472205800001
ACH-001532,-0.195667289344
ACH-001536,0.183886949417
ACH-001550,0.156216904056
ACH-001552,0.147347195633
ACH-001554,-0.07779801981329999
ACH-001645,-0.185655907611
ACH-001654,-0.09788487130130001
ACH-001715,-0.23796051450800002
ACH-001735,-0.0374809410784
ACH-001736,-0.187062939661
ACH-001737,-0.16070515283
ACH-001740,0.0712872387329
ACH-001745,0.0742811727521
ACH-001750,-0.0948952969314
ACH-001765,-0.10701272405
ACH-001956,-0.0643267773372
ACH-001957,-0.142365166486
