,DepMap_ID
6069,ACH-000019
9110,ACH-000028
53177,ACH-000174
74775,ACH-000247
92526,ACH-000301
94961,ACH-000308
101954,ACH-000325
112536,ACH-000355
116485,ACH-000366
121169,ACH-000379
148042,ACH-000448
158500,ACH-000475
160082,ACH-000479
169014,ACH-000502
173605,ACH-000513
174066,ACH-000514
196446,ACH-000566
198311,ACH-000571
205560,ACH-000587
207177,ACH-000590
225046,ACH-000630
234721,ACH-000649
260093,ACH-000697
310405,ACH-000783
379667,ACH-000827
452402,ACH-000903
457481,ACH-000908
495639,ACH-000929
501841,ACH-000932
540914,ACH-000947
551963,ACH-000951
578177,ACH-000959
620460,ACH-000971
631675,ACH-000974
646295,ACH-000978
646296,ACH-000978
666437,ACH-000982
676565,ACH-000984
676566,ACH-000984
683017,ACH-000985
690441,ACH-000986
705140,ACH-000988
720844,ACH-000990
733055,ACH-000991
808230,ACH-000993
808231,ACH-000993
808232,ACH-000993
834992,ACH-000996
933032,ACH-001137
948246,ACH-001203
960427,ACH-001328
969163,ACH-001345
982767,ACH-001369
1017813,ACH-001522
1021599,ACH-001530
1028511,ACH-001550
1038227,ACH-001566
1038228,ACH-001566
1044871,ACH-001606
1110409,ACH-002154
1128403,ACH-002183
1171729,ACH-002259
1177130,ACH-002272
1182663,ACH-002280
1186396,ACH-002287
1189089,ACH-002289
1206179,ACH-002338
