,GCC2 (9648)
ACH-000004,0.21435613796300002
ACH-000007,0.052517904003
ACH-000009,-0.07835321398060001
ACH-000011,0.174723410695
ACH-000012,0.012850165368600001
ACH-000013,0.0694324981395
ACH-000014,-0.173791225163
ACH-000015,0.036740206252599994
ACH-000017,0.18630244854000003
ACH-000018,0.059683832812199994
ACH-000019,-0.164480569026
ACH-000021,0.0431992501623
ACH-000022,-0.026112888199900004
ACH-000025,0.10951959668
ACH-000028,0.08355188070019999
ACH-000030,-0.10867761370100001
ACH-000035,-0.0490051454266
ACH-000036,0.0923213107062
ACH-000037,0.0596345661646
ACH-000039,-0.00639033338581
ACH-000040,0.123887184503
ACH-000041,-0.0234389070887
ACH-000042,-0.033250788138799996
ACH-000045,0.225901699401
ACH-000047,-0.032225843012900005
ACH-000052,0.153058309452
ACH-000053,-0.104277197763
ACH-000054,-0.094184848835
ACH-000055,0.0712155073022
ACH-000060,-0.00210440334103
ACH-000067,-0.158119532652
ACH-000070,0.0813198483702
ACH-000075,0.08557218564670001
ACH-000078,-0.0164730335643
ACH-000082,0.035804367621800004
ACH-000085,0.056805810324400005
ACH-000086,-0.0479761701059
ACH-000087,0.0583351809046
ACH-000092,-0.07836083425
ACH-000095,0.134542278344
ACH-000097,0.07666805764760001
ACH-000098,-0.164240413932
ACH-000099,0.0326739892294
ACH-000108,-0.0415221221391
ACH-000113,0.0970842593208
ACH-000115,0.280132198095
ACH-000116,0.12233481322699999
ACH-000118,-0.10179123214
ACH-000120,0.00916991182398
ACH-000123,-0.0514539964455
ACH-000127,-0.0280327051911
ACH-000128,0.0551309373595
ACH-000132,0.203511771132
ACH-000133,0.05983851089290001
ACH-000137,0.0741108022115
ACH-000138,-0.14679131219
ACH-000142,0.0665821262936
ACH-000143,0.1846236523
ACH-000146,0.024688004411
ACH-000148,0.0919520005147
ACH-000150,0.08192501541689999
ACH-000152,-0.023104854511
ACH-000153,0.23811209684
ACH-000159,0.0592159238839
ACH-000160,0.004583331345300001
ACH-000163,0.18228675169
ACH-000167,0.20264721154399998
ACH-000168,0.0523653520261
ACH-000169,-0.0178660544146
ACH-000178,0.011989893824799999
ACH-000182,0.015859943611299998
ACH-000183,0.134606722875
ACH-000188,-0.0164597537026
ACH-000189,0.18167984710299998
ACH-000190,-0.191614863437
ACH-000198,0.06972446030960001
ACH-000204,0.11329529656199999
ACH-000206,0.0423719945759
ACH-000207,0.0937572814021
ACH-000211,0.024991401413799998
ACH-000215,0.059874242404300004
ACH-000221,-0.0411892546029
ACH-000222,0.12115712353800001
ACH-000223,-0.138866539756
ACH-000226,-0.0104096970327
ACH-000227,0.07636694218369999
ACH-000228,0.102073917703
ACH-000231,0.0485085588368
ACH-000232,0.060101885422800004
ACH-000233,0.07992368646049999
ACH-000234,0.06651906148299999
ACH-000235,-0.0025199824489899997
ACH-000237,0.0527649138313
ACH-000238,-0.150140136165
ACH-000243,-0.115483400356
ACH-000244,0.319247128759
ACH-000246,0.049944974895199994
ACH-000248,-0.00908141315592
ACH-000250,-0.08937076795320001
ACH-000251,0.0547853680016
ACH-000253,0.07216043940110001
ACH-000255,0.0104496759429
ACH-000256,0.040142021392
ACH-000257,0.239743811058
ACH-000258,-0.166481468744
ACH-000259,0.042173081189000004
ACH-000260,-0.00038624588848500005
ACH-000261,0.018250974636699998
ACH-000262,0.0281478309587
ACH-000263,0.189217019362
ACH-000264,0.0735950065861
ACH-000265,-0.151346307697
ACH-000266,-0.102267391743
ACH-000272,-0.11264386474600001
ACH-000273,0.0230239581072
ACH-000274,0.0660228726917
ACH-000277,0.100755805765
ACH-000278,0.0478021788712
ACH-000279,-0.00724423588768
ACH-000280,-0.07853332965589999
ACH-000281,0.0239552496977
ACH-000288,-0.0607201027379
ACH-000291,-0.020601937526099998
ACH-000293,0.0010717552173999999
ACH-000294,0.00615706176368
ACH-000295,-0.118126231463
ACH-000296,0.222467434901
ACH-000302,0.0438244679203
ACH-000304,-0.42289919764600004
ACH-000307,0.14512714327
ACH-000308,-0.0391436292534
ACH-000310,-0.270959783119
ACH-000311,0.008284949433930001
ACH-000312,-0.0010889712599700002
ACH-000315,0.06651078466440001
ACH-000316,-0.0671673567009
ACH-000317,-0.13860755256899998
ACH-000318,-0.071925703528
ACH-000319,0.202727255163
ACH-000320,-0.0538244229081
ACH-000322,0.30573093731199996
ACH-000323,0.17042667921
ACH-000324,0.124305649121
ACH-000329,-0.0464805185031
ACH-000330,-0.40324337381399994
ACH-000331,-0.0419629058455
ACH-000332,0.019839968658
ACH-000334,-0.08493056750189999
ACH-000335,-0.0572572512983
ACH-000336,-0.19223652533799998
ACH-000337,0.0295999479165
ACH-000339,-0.0576890063244
ACH-000341,0.269586645995
ACH-000348,-0.0337938675772
ACH-000350,0.0296211769235
ACH-000352,0.14668727881
ACH-000356,0.0290451266992
ACH-000361,-0.118130379144
ACH-000362,-0.0632992260554
ACH-000363,-0.058101533521
ACH-000364,0.008895806953110002
ACH-000365,0.08969714954880001
ACH-000366,-0.13010698476
ACH-000368,0.09526175442160001
ACH-000374,-0.0503766709944
ACH-000375,-0.0165880871619
ACH-000376,-0.0398329816285
ACH-000381,0.146720752461
ACH-000383,-0.0302190489351
ACH-000387,0.00419047897611
ACH-000389,0.00211934663116
ACH-000390,0.0546526796192
ACH-000393,-0.0788882260806
ACH-000395,-0.09548372938689999
ACH-000397,0.14378681019300002
ACH-000401,0.07274479528319999
ACH-000402,0.25271670590100004
ACH-000403,0.00893438887018
ACH-000404,-0.418784235581
ACH-000406,-0.0506259305919
ACH-000407,0.15680143648800002
ACH-000408,0.0309252645945
ACH-000410,0.18395710293499998
ACH-000411,0.102011777223
ACH-000414,0.00392084050353
ACH-000415,-0.046965749126399996
ACH-000416,0.051739240290199995
ACH-000420,-0.0323593827003
ACH-000421,0.0652213723508
ACH-000424,-0.18302654777199998
ACH-000425,-0.0165424507216
ACH-000426,0.261293812403
ACH-000427,-0.0666418773057
ACH-000433,0.106653048623
ACH-000436,0.010761860071299999
ACH-000444,-0.0026251159687299998
ACH-000445,0.0402548652525
ACH-000448,0.09927100132780001
ACH-000450,-0.00574557534123
ACH-000452,0.029930722162099997
ACH-000454,0.09258073254799999
ACH-000458,0.0501987751822
ACH-000459,0.117806167481
ACH-000460,-0.0340518605163
ACH-000461,-0.119698209233
ACH-000463,-0.111799945489
ACH-000464,0.0541439470443
ACH-000466,0.0400225660233
ACH-000467,0.06051417004219999
ACH-000468,0.107738625189
ACH-000469,0.13431794085
ACH-000470,-0.138786918454
ACH-000471,-0.00996341356403
ACH-000472,-0.019692797147900003
ACH-000473,0.149523593322
ACH-000475,0.11407442190400001
ACH-000476,0.170297569331
ACH-000477,0.296823448233
ACH-000480,0.188882172455
ACH-000481,0.00416001644684
ACH-000483,0.368040372193
ACH-000484,0.07664558317810001
ACH-000485,-0.07116471161730001
ACH-000486,-0.0756348929035
ACH-000487,0.136474690131
ACH-000488,0.06451537779019999
ACH-000490,0.0212749628431
ACH-000491,0.0265078253106
ACH-000495,-0.04538025300390001
ACH-000496,-0.34782852513499996
ACH-000499,0.08629843583289999
ACH-000500,-0.198201406094
ACH-000502,0.0549172212957
ACH-000503,0.208849268191
ACH-000505,0.0206660817123
ACH-000507,0.0513237387491
ACH-000510,0.009475465929839999
ACH-000511,0.127293695848
ACH-000512,0.23831248247499998
ACH-000516,-0.012148324561100002
ACH-000517,-0.08229455988760001
ACH-000518,0.0301518382344
ACH-000520,0.175217148653
ACH-000521,-0.162054360117
ACH-000522,0.0457544746704
ACH-000524,-0.0208498124593
ACH-000527,0.0453159335216
ACH-000528,-0.0353753595932
ACH-000537,-0.0562872596141
ACH-000541,-0.0271697359163
ACH-000542,0.00880540229819
ACH-000544,0.0314615592396
ACH-000545,0.0488176170433
ACH-000547,0.14342632348099998
ACH-000548,0.0586090417374
ACH-000549,-0.264321144303
ACH-000550,0.00170556006092
ACH-000552,0.16177145626199999
ACH-000556,0.047931604571699996
ACH-000557,0.008700388289549998
ACH-000570,0.143074171372
ACH-000571,0.21126898200199998
ACH-000573,-0.12080399127699999
ACH-000576,0.102224485522
ACH-000580,0.101144478544
ACH-000584,0.0602757826736
ACH-000585,0.0645370021597
ACH-000588,0.13522593102
ACH-000589,-0.082740176855
ACH-000591,0.195179551219
ACH-000593,-0.0289843812573
ACH-000600,-0.062317977730300005
ACH-000601,-0.01026443691
ACH-000604,0.226057177756
ACH-000605,-0.0347067134507
ACH-000606,0.0311808479628
ACH-000608,0.056911513817499995
ACH-000614,-0.0309452005496
ACH-000616,0.00549896885963
ACH-000618,0.176774127843
ACH-000619,0.0159272676687
ACH-000620,0.0409159816084
ACH-000621,0.119351505855
ACH-000622,0.246307620768
ACH-000623,-0.0847963336085
ACH-000624,0.04041171153919999
ACH-000627,0.024703000123400005
ACH-000630,-0.0664911734175
ACH-000632,-0.036738200600699995
ACH-000633,0.0524897110107
ACH-000637,-0.0873817034825
ACH-000638,-0.0544009453455
ACH-000646,-0.25770975713000005
ACH-000647,0.0612253205576
ACH-000648,0.010591592869799998
ACH-000649,0.0373787419429
ACH-000651,-0.022025373418700003
ACH-000652,-0.000783354415282
ACH-000653,0.00630138161234
ACH-000657,0.034125214986099994
ACH-000658,0.246309357566
ACH-000661,0.09709889187439999
ACH-000662,0.028074606685000003
ACH-000663,-0.012493934402700002
ACH-000665,-0.052198654181399996
ACH-000671,-0.0995557327644
ACH-000673,-0.0159886356255
ACH-000676,0.0312233100188
ACH-000677,-0.10415470447599999
ACH-000681,-0.252919467341
ACH-000682,0.034125632265400004
ACH-000683,0.022374505776299996
ACH-000684,0.105075937917
ACH-000688,0.14237406298900002
ACH-000693,0.0628364360609
ACH-000694,0.00844848841342
ACH-000695,0.461021009713
ACH-000696,-0.052534414574999994
ACH-000697,0.046091398699199995
ACH-000699,0.00360779429177
ACH-000701,-0.0156326664311
ACH-000706,0.06659068437530001
ACH-000711,-0.051487975832900004
ACH-000713,0.0988394937204
ACH-000714,0.006294561877829999
ACH-000718,0.125221760337
ACH-000720,0.0595236784182
ACH-000721,-0.00361976909475
ACH-000724,0.04399044522469999
ACH-000725,-0.0369313585939
ACH-000732,-0.142280065335
ACH-000734,0.0630774138007
ACH-000735,0.0504053780233
ACH-000736,0.055973093541900006
ACH-000738,0.040045603369900006
ACH-000746,0.17108371579599999
ACH-000747,0.0267323135421
ACH-000748,0.0454708341224
ACH-000753,-0.0058301778065800005
ACH-000756,-0.160793040098
ACH-000757,-0.0597358501424
ACH-000758,-0.07273587053519999
ACH-000760,0.0596402089814
ACH-000763,-0.140301403947
ACH-000764,0.137396257226
ACH-000765,-0.029707865995400002
ACH-000766,-0.054523321414
ACH-000767,0.276649674194
ACH-000768,0.0176051067606
ACH-000769,-0.176848595403
ACH-000770,-0.0800074418093
ACH-000771,-0.00274530326717
ACH-000773,0.0685347886368
ACH-000776,0.141433424291
ACH-000777,-0.00112159272839
ACH-000778,-0.156917745557
ACH-000781,-0.025763949674900002
ACH-000782,0.138022520235
ACH-000783,0.19159602258400002
ACH-000784,0.0768344735101
ACH-000785,-0.20925081412000002
ACH-000787,-0.126542212999
ACH-000788,0.011973611473299998
ACH-000791,-0.165683243178
ACH-000792,0.022607712231400005
ACH-000794,-0.056312463983300004
ACH-000796,-0.110094351427
ACH-000799,-0.026572708586400002
ACH-000800,-0.09114514816710001
ACH-000802,0.023608306228
ACH-000804,-0.12250464378900001
ACH-000805,0.018874024030599998
ACH-000809,-0.011766744710299998
ACH-000810,0.0836863240527
ACH-000811,-0.116500608994
ACH-000817,0.106273066374
ACH-000819,-0.000266448619993
ACH-000820,-0.438381561013
ACH-000821,-0.025078093029099996
ACH-000822,0.00912017410599
ACH-000823,0.007040080462899999
ACH-000824,0.0727367279999
ACH-000827,0.123648352806
ACH-000829,0.22602031573000003
ACH-000831,-0.0343752249777
ACH-000832,-0.008524848871449999
ACH-000833,0.278349896164
ACH-000834,0.006426158740919999
ACH-000835,-0.057892702407
ACH-000836,-0.037227331603800005
