,NPAS4 (266743)
ACH-000472,-0.29723452974500003
ACH-000473,-0.28625157647
ACH-000475,-0.14218241010399998
ACH-000476,-0.21734713945599998
ACH-000477,-0.28880509962699996
ACH-000480,-0.601151182386
ACH-000481,-0.22460899949299998
ACH-000483,-0.38377047508199996
ACH-000484,-0.407205888274
ACH-000485,-0.143955897316
ACH-000486,-0.28804471907699997
ACH-000487,-0.252896730364
ACH-000488,-0.39266316332199996
ACH-000490,-0.40184303989799997
ACH-000491,0.0730608229459
ACH-000495,-0.375081161756
ACH-000496,-0.20219544487
ACH-000499,-0.11302369962200001
ACH-000500,-0.17817484890000002
ACH-000502,-0.253337906959
ACH-000503,-0.5490710384790001
ACH-000505,-0.296751877745
ACH-000507,-0.36618648121299996
ACH-000510,-0.29988514298700003
ACH-000511,-0.303617730484
ACH-000512,-0.027062556199699998
ACH-000516,-0.0869063720627
ACH-000517,-0.253600294758
ACH-000518,-0.31284747045899997
ACH-000520,0.00798010950115
ACH-000521,-0.293880692105
ACH-000522,-0.19111363012899998
ACH-000524,-0.324387428948
ACH-000527,-0.17823332354200003
ACH-000528,-0.354105697892
ACH-000537,-0.333957796072
ACH-000541,0.0019216017381800002
ACH-000542,-0.210760340416
ACH-000544,-0.462969228786
ACH-000545,-0.513794208758
ACH-000547,-0.308253334827
ACH-000548,-0.7034600996439999
ACH-000549,-0.338203172004
ACH-000550,-0.006886778999550001
ACH-000552,-0.11495748898600001
ACH-000556,-0.20456878410300003
ACH-000557,-0.202909262773
ACH-000570,-0.327591175721
ACH-000571,-0.23918846766
ACH-000573,-0.115758760607
ACH-000576,0.03177851218
ACH-000580,-0.236743220553
ACH-000584,-0.235868287571
ACH-000585,-0.25931318532
ACH-000588,-0.36315825067900004
ACH-000589,-0.47531769443899996
ACH-000591,-0.255171784264
ACH-000593,-0.47043287325000005
ACH-000600,-0.52757279728
ACH-000601,-0.30757427349
ACH-000604,-0.449952434837
ACH-000605,-0.372864097373
ACH-000606,-0.739660762781
ACH-000608,-0.514981615034
ACH-000614,-0.440964836555
ACH-000616,-0.217271609058
ACH-000618,-0.446468725528
ACH-000619,-0.49732687266000003
ACH-000620,-0.251962011777
ACH-000621,-0.208034096336
ACH-000622,-0.172159747493
ACH-000623,-0.0791112133035
ACH-000624,-0.227483046085
ACH-000627,-0.07556544450130001
ACH-000630,-0.275006670254
ACH-000632,-0.26209803827399997
ACH-000633,-0.516616840596
ACH-000637,-0.512204795041
ACH-000638,-0.482694893452
ACH-000646,-0.227177612045
ACH-000647,-0.471311677101
ACH-000648,-0.228362935843
ACH-000649,-0.0816031534117
ACH-000651,-0.300850579967
ACH-000652,-0.0725334860865
ACH-000653,-0.100186155085
ACH-000657,-0.387677391164
ACH-000658,-0.164770279811
ACH-000661,-0.495423460706
ACH-000662,-0.278702088913
ACH-000663,-0.26103476386999996
ACH-000665,-0.46670271184699996
ACH-000671,-0.33608438946999997
ACH-000673,-0.26213341518100003
ACH-000676,-0.21221277025199997
ACH-000677,-0.268950424369
ACH-000681,-0.245143509167
ACH-000682,-0.17822832712499997
ACH-000683,-0.417840644892
ACH-000684,-0.0950178211602
ACH-000688,0.145287041439
ACH-000693,-0.37996065509599997
ACH-000694,-0.295693139389
ACH-000695,-0.359951639975
ACH-000696,-0.149906246585
ACH-000697,0.0649540827382
ACH-000699,0.048254619258900004
ACH-000701,-0.10387857798599999
ACH-000706,-0.47082571603100004
ACH-000711,-0.19549013186500003
ACH-000713,-0.396581286628
ACH-000714,-0.265483967604
ACH-000718,-0.280282301324
ACH-000720,-0.273807104983
ACH-000721,-0.26567845989
ACH-000724,-0.471010727874
ACH-000725,-0.480731871167
ACH-000732,-0.466385368838
ACH-000734,-0.587158180382
ACH-000735,-0.44494356220700004
ACH-000736,-0.212617981707
ACH-000738,-0.3156623198
ACH-000746,-0.644753031716
ACH-000747,-0.30804782987
ACH-000748,-0.6042071041570001
ACH-000753,-0.203809906071
ACH-000756,-0.29004268243000003
ACH-000757,-0.775516109252
ACH-000758,-0.526478133751
ACH-000760,-0.10828764800599999
ACH-000763,-0.0560831679875
ACH-000764,-0.157791243238
ACH-000765,-0.522233684726
ACH-000766,-0.055012017974500005
ACH-000767,-0.0703549759184
ACH-000768,-0.23345151660900001
ACH-000769,-0.245574845568
ACH-000770,-0.301405605175
ACH-000771,-0.260806837684
ACH-000773,-0.168479384648
ACH-000776,-0.376825520804
ACH-000777,-0.25702511434
ACH-000778,-0.830491536507
ACH-000781,-0.288928515555
ACH-000782,-0.532714690932
ACH-000783,-0.397765088793
ACH-000784,-0.468986948925
ACH-000785,-0.263187209153
ACH-000787,-0.10160829344000001
ACH-000788,-0.163752047743
ACH-000791,-0.22148544482500002
ACH-000792,-0.36405610758199997
ACH-000794,-0.6107608876039999
ACH-000796,-0.334654548638
ACH-000799,-0.16052423284700001
ACH-000800,0.166879242117
ACH-000802,-0.506595718685
ACH-000804,-0.20695592172000002
ACH-000805,-0.39633514544799997
ACH-000809,-0.208076162169
ACH-000810,-0.34081207461699997
ACH-000811,-0.0691274030485
ACH-000817,-0.204095368138
ACH-000819,-0.137453454425
ACH-000820,-0.349119197512
ACH-000821,-0.391413132821
ACH-000822,-0.264781042942
ACH-000823,-0.276427720002
ACH-000824,-0.446667784705
ACH-000827,-0.241821064679
ACH-000829,-0.37470760066799996
ACH-000831,-0.314700818902
ACH-000832,-0.491233411187
ACH-000833,-0.553872489559
ACH-000834,-0.49751178513300004
ACH-000835,-0.34220285615
ACH-000836,-0.30569854581
ACH-000837,-0.243233141299
ACH-000838,-0.14871596014
ACH-000839,-0.460997518922
ACH-000840,-0.5359007616100001
ACH-000841,-0.36305411355899997
ACH-000843,-0.419551906691
ACH-000846,-0.489895387688
ACH-000847,-0.433266422889
ACH-000848,-0.24692109602499998
ACH-000849,-0.061108005437000006
ACH-000851,-0.321047638996
ACH-000855,0.00948298614685
ACH-000856,-0.385615114457
ACH-000858,-0.440244055993
ACH-000859,-0.355388734283
ACH-000861,-0.43249547845299996
ACH-000862,-0.161314646481
ACH-000865,-0.303337932197
ACH-000866,-0.304984685977
ACH-000867,-0.244540071934
ACH-000869,-0.12389418347999999
ACH-000872,-0.618801941419
ACH-000873,-0.270312115716
ACH-000876,-0.505798464868
ACH-000878,-0.156872963025
ACH-000880,-0.298553296127
ACH-000881,-0.23851444848499997
ACH-000882,-0.207143091046
ACH-000884,-0.218046770079
ACH-000885,-0.206647287887
ACH-000887,-0.407140109282
ACH-000888,-0.25076724215199997
ACH-000889,-0.255716632285
ACH-000890,-0.36626321124399996
ACH-000896,-0.383050092038
ACH-000898,-0.13897399589099999
ACH-000900,-0.323444232356
ACH-000901,-0.5988934592040001
ACH-000905,-0.464817556074
ACH-000906,-0.477345903305
ACH-000907,-0.043660712435800005
ACH-000910,-0.407351699683
ACH-000911,-0.33663604293300003
ACH-000912,-0.357778289494
ACH-000913,-0.338042585656
ACH-000915,-0.136627519424
ACH-000916,-0.677737543654
ACH-000917,-0.5312568889
ACH-000921,-0.215856564077
ACH-000924,-0.218773664896
ACH-000926,-0.118088452227
ACH-000928,-0.06390040571330001
ACH-000929,-0.276573562816
ACH-000932,-0.18935801761799997
ACH-000935,-0.63167006067
ACH-000936,-0.49043894794799997
ACH-000937,-0.265979959053
ACH-000938,-0.0774566388333
ACH-000939,-0.252596490573
ACH-000941,-0.30500569871399996
ACH-000943,-0.376486580915
ACH-000946,-0.358873820329
ACH-000947,-0.342618606204
ACH-000948,-0.35322369509900003
ACH-000950,-0.327099393381
ACH-000953,-0.24085333398000003
ACH-000957,-0.47759685099200005
ACH-000958,-0.14611081090199998
ACH-000960,-0.180924483022
ACH-000963,-0.47256682369900005
ACH-000968,-0.390440038804
ACH-000969,-0.119413395154
ACH-000973,-0.22820950602899998
ACH-000974,-0.256806219536
ACH-000975,-0.133262111066
ACH-000976,-0.28956695047
ACH-000978,-0.6032602554959999
ACH-000980,-0.289617703392
ACH-000984,-0.557189026861
ACH-000986,-0.322673973881
ACH-000988,-0.0387232471742
ACH-000993,0.0775672193561
ACH-000994,-0.23160730360800003
ACH-000996,-0.485418943283
ACH-001001,-0.385514738161
ACH-001020,-0.196441508124
ACH-001028,-0.489925420123
ACH-001031,-0.21496325075
ACH-001038,-0.29843187552
ACH-001048,-0.281650365634
ACH-001050,-0.20918349904300002
ACH-001053,-0.27081402411100003
ACH-001054,-0.14516115731899998
ACH-001061,-0.265077398239
ACH-001067,-0.228802753484
ACH-001075,-0.225781139445
ACH-001096,-0.138521336965
ACH-001128,-0.504728354552
ACH-001134,-0.23026524345199997
ACH-001151,-0.252879855145
ACH-001163,-0.41785311052599994
ACH-001164,-0.329919294405
ACH-001173,-0.231784607731
ACH-001183,-0.308755805394
ACH-001184,0.0342410643371
ACH-001190,-0.37446582516800003
ACH-001192,-0.312863592157
ACH-001193,-0.757735485069
ACH-001196,-0.0268377694949
ACH-001197,-0.37203087732900003
ACH-001205,-0.16345561016
ACH-001211,-0.22149551551
ACH-001212,-0.250526799846
ACH-001228,-0.19913789909000001
ACH-001232,-0.24348833576099999
ACH-001239,-0.0746116461637
ACH-001274,-0.20898653751899998
ACH-001275,-0.356153214849
ACH-001277,-0.39338487465000005
ACH-001278,-0.219894152134
ACH-001280,-0.00284869815199
ACH-001283,-0.403056156565
ACH-001289,-0.325585222621
ACH-001295,-0.107788760584
ACH-001300,-0.290437808345
ACH-001301,-0.25454566720800004
ACH-001302,-0.306065045506
ACH-001303,-0.0963578426115
ACH-001306,-0.295117671794
ACH-001318,-0.144316605445
ACH-001322,-0.157491153874
ACH-001328,-0.440490040245
ACH-001332,-0.337557186722
ACH-001333,-0.36288280136699996
ACH-001336,-0.44325811653700004
ACH-001340,-0.371982173001
ACH-001346,-0.298806422713
ACH-001353,-0.299781873985
ACH-001354,-0.611979339518
ACH-001367,-0.46647131842600004
ACH-001368,-0.322652116663
ACH-001374,-0.159686221083
ACH-001375,-0.192417808866
ACH-001377,-0.29766028765700003
ACH-001380,-0.18730447685899998
ACH-001391,-0.340744447714
ACH-001407,-0.274467044794
ACH-001408,-0.37845364097199996
ACH-001413,-0.382413673832
ACH-001430,-0.651221001928
ACH-001431,-0.322475885046
ACH-001450,-0.39973475728299995
ACH-001496,-0.397470908044
ACH-001500,-0.250185843553
ACH-001521,-0.358283710274
ACH-001523,-0.25950057067
ACH-001532,-0.210777515764
ACH-001536,-0.245178636158
ACH-001550,-0.343750644754
ACH-001552,-0.314441809567
ACH-001554,-0.16805827835099998
ACH-001645,-0.0362200191593
ACH-001654,-0.43590122830899997
ACH-001715,-0.14915101846200002
ACH-001735,-0.34702129047700003
ACH-001736,-0.304729032469
ACH-001737,-0.45545932064499994
ACH-001740,-0.0317562418278
ACH-001745,-0.223401571672
ACH-001750,-0.177474540133
ACH-001765,-0.226752502918
ACH-001956,-0.258935731379
ACH-001957,-0.239782244049
